580000,tadatthagahaṇe,tadatthagahane,1,1,0,0,14
580001,nibbānaguṇehi,nibbanagunehi,1,1,0,0,13
580002,sabbūpadhipaṭinissaggā,sabbupadhipatinissagga,1,1,0,0,22
580003,adhigamapaṭipadāya,adhigamapatipadaya,2,2,0,0,18
580004,ninnapoṇapabbhāre,ninnaponapabbhare,1,1,0,0,17
580005,sīlavisuddhiādivisuddhipaṭipadāya,silavisuddhiadivisuddhipatipadaya,1,1,0,0,33
580006,ghaṭayatha,ghatayatha,1,1,0,0,10
580007,santantiādinā,santantiadina,1,1,0,0,13
580008,nibbānānisaṃsappakāsanena,nibbananisamsappakasanena,1,1,0,0,25
580009,anaññavihitā,anannavihita,1,1,0,0,12
580010,cittagatameva,cittagatameva,1,1,0,0,13
580011,kārakacittena,karakacittena,1,1,0,0,13
580012,taggatameva,taggatameva,1,1,0,0,11
580013,yathādesitadesitaṃ,yathadesitadesitam,1,1,0,0,18
580014,ohitasotāti,ohitasotati,4,0,4,0,11
580015,avahitasotā,avahitasota,1,1,0,0,11
580016,upitasotā,upitasota,1,1,0,0,9
580017,avikkhittasotā,avikkhittasota,1,1,0,0,14
580018,sotindriyepi,sotindriyepi,1,1,0,0,12
580019,vattumarahatīti,vattumarahatiti,4,4,0,0,15
580020,tapparabhāvato,tapparabhavato,4,4,0,0,14
580021,ādaradīpanena,adaradipanena,1,1,0,0,13
580022,nibbānapaṭisaṃyuttāya,nibbanapatisamyuttaya,15,15,0,0,21
580023,ādarakāritaṃ,adarakaritam,1,1,0,0,12
580024,tabbidhuradhammadesanāmukhena,tabbidhuradhammadesanamukhena,1,1,0,0,29
580025,vijjamānabhāvavibhāvanaṃ,vijjamanabhavavibhavanam,1,1,0,0,24
580026,pītisomanassasamuṭṭhāpito,pitisomanassasamutthapito,2,2,0,0,25
580027,dhammasaṃvegasamuṭṭhāpito,dhammasamvegasamutthapito,3,3,0,0,25
580028,dhammapaṭiggāhakanirapekkho,dhammapatiggahakanirapekkho,3,3,0,0,27
580029,nibbānapaṭisaṃyuttañhi,nibbanapatisamyuttanhi,3,3,0,0,22
580030,nibbānaguṇānussaraṇena,nibbanagunanussaranena,3,3,0,0,22
580031,uppannapītisomanassā,uppannapitisomanassa,3,3,0,0,20
580032,nibbānavajjo,nibbanavajjo,4,4,0,0,12
580033,paccayāyattavuttikova,paccayayattavuttikova,2,2,0,0,21
580034,paccayanirapekkho,paccayanirapekkho,2,2,0,0,17
580035,katamapaccaye,katamapaccaye,1,1,0,0,13
580036,ekantatova,ekantatova,1,1,0,0,10
580037,maggaphalañāṇādīnaṃ,maggaphalananadinam,1,1,0,0,19
580038,ārammaṇapaccayabhūtānīti,arammanapaccayabhutaniti,1,1,0,0,24
580039,asaṅkhatāyapi,asankhatayapi,1,1,0,0,13
580040,vijjatiyeva,vijjatiyeva,2,2,0,0,11
580041,kalyāṇadhammāpi,kalyanadhammapi,1,1,0,0,15
580042,ajātimapi,ajatimapi,1,1,0,0,9
580043,atthibhāvavicāraṇaṃ,atthibhavavicaranam,1,1,0,0,19
580044,sammukhena,sammukhena,9,8,1,0,10
580045,tabbidhuradhammāpohanamukhenassa,tabbidhuradhammapohanamukhenassa,1,1,0,0,32
580046,sabbasaṅkhāravidhurasabhāvaṃ,sabbasankharavidhurasabhavam,1,1,0,0,28
580047,asaṅkhatadhātuyaṃ,asankhatadhatuyam,2,2,0,0,17
580048,uṇhalakkhaṇā,unhalakkhana,1,1,0,0,12
580049,catumahābhūtābhāvavacanena,catumahabhutabhavavacanena,1,1,0,0,26
580050,kāmarūpabhavassa,kamarupabhavassa,1,1,0,0,16
580051,tadāyattavuttibhāvato,tadayattavuttibhavato,1,1,0,0,21
580052,mahābhūtanissayena,mahabhutanissayena,1,1,0,0,18
580053,arūpasabhāvattepi,arupasabhavattepi,2,2,0,0,17
580054,arūpabhavapariyāpannānaṃ,arupabhavapariyapannanam,1,1,0,0,24
580055,kusalavipākakiriyabhedo,kusalavipakakiriyabhedo,1,1,0,0,23
580056,ākāsānañcāyatanacittuppādo,akasanancayatanacittuppado,1,1,0,0,26
580057,kāmalokādīnaṃ,kamalokadinam,1,1,0,0,13
580058,idhalokaparalokānampi,idhalokaparalokanampi,1,1,0,0,21
580059,khandhādiloko,khandhadiloko,2,2,0,0,13
580060,vidhamanatthaṃ,vidhamanattham,2,2,0,0,14
580061,rūpagatameva,rupagatameva,2,2,0,0,12
580062,vidhamanā,vidhamana,1,1,0,0,9
580063,ālokasabhāvataṃyeva,alokasabhavatamyeva,1,1,0,0,19
580064,accantasantaṃ,accantasantam,1,1,0,0,13
580065,atthibhāvā,atthibhava,1,1,0,0,10
580066,aññāṇādīni,annanadini,6,6,0,0,10
580067,tadaññadhammāpohanamukhena,tadannadhammapohanamukhena,1,1,0,0,26
580068,pathavīādisabbasaṅkhatadhammavidhurasabhāvā,pathaviadisabbasankhatadhammavidhurasabhava,1,1,0,0,43
580069,dhammamattassa,dhammamattassa,1,1,0,0,14
580070,āgantabbaṭṭhānatāya,agantabbatthanataya,1,1,0,0,19
580071,gantabbaṭṭhānatāya,gantabbatthanataya,1,1,0,0,18
580072,āgatigatiyo,agatigatiyo,1,1,0,0,11
580073,ṭhiticutūpapattiyo,thiticutupapattiyo,1,1,0,0,18
580074,tadāpahaṃ,tadapaham,2,2,0,0,9
580075,āgantabbatāya,agantabbataya,1,1,0,0,13
580076,pathavīpabbatādi,pathavipabbatadi,1,1,0,0,16
580077,apatiṭṭhānatāya,apatitthanataya,1,1,0,0,15
580078,apaccayattā,apaccayatta,2,2,0,0,11
580079,uppādābhāvo,uppadabhavo,1,1,0,0,11
580080,amatasabhāvattā,amatasabhavatta,1,1,0,0,15
580081,cavanābhāvo,cavanabhavo,1,1,0,0,11
580082,uppādanirodhābhāvato,uppadanirodhabhavato,2,2,0,0,20
580083,tadubhayaparicchinnāya,tadubhayaparicchinnaya,1,1,0,0,22
580084,pavattābhāvato,pavattabhavato,1,1,0,0,14
580085,pavattappaṭipakkhato,pavattappatipakkhato,1,1,0,0,20
580086,upatthambhanirapekkhato,upatthambhanirapekkhato,1,1,0,0,23
580087,appatiṭṭhameva,appatitthameva,3,3,0,0,14
580088,appavattamevāti,appavattamevati,1,1,0,0,15
580089,yathāvuttalakkhaṇaṃ,yathavuttalakkhanam,6,6,0,0,19
580090,tadadhigame,tadadhigame,4,4,0,0,11
580091,sabbadukkhābhāvato,sabbadukkhabhavato,1,1,0,0,18
580092,dutiyanibbānapaṭisaṃyuttasuttavaṇṇanā,dutiyanibbanapatisamyuttasuttavannana,1,1,0,0,37
580093,duddasabhāvadīpanaṃ,duddasabhavadipanam,1,1,0,0,19
580094,atisukhumasaṇhasabhāvattā,atisukhumasanhasabhavatta,1,1,0,0,25
580095,anataṃ,anatam,11,8,3,0,6
580096,kāmādīsu,kamadisu,2,2,0,0,8
580097,natāti,natati,2,1,1,0,6
580098,antavirahitaṃ,antavirahitam,2,2,0,0,13
580099,dubbalīkaraṇehi,dubbalikaranehi,1,1,0,0,15
580100,cirakālabhāvitattā,cirakalabhavitatta,2,2,0,0,18
580101,apaccayabhāvanā,apaccayabhavana,1,1,0,0,15
580102,adhigamanīyataṃ,adhigamaniyatam,1,1,0,0,15
580103,asantasabhāvābhāvato,asantasabhavabhavato,1,1,0,0,20
580104,samānentehipi,samanentehipi,1,1,0,0,13
580105,kasireneva,kasireneva,1,1,0,0,10
580106,samadhigantabbato,samadhigantabbato,1,1,0,0,17
580107,abhisamentena,abhisamentena,1,1,0,0,13
580108,ārammaṇappaṭivedhena,arammanappativedhena,1,1,0,0,20
580109,asammohappaṭivedhena,asammohappativedhena,2,2,0,0,20
580110,yathāpariññābhisamayavasena,yathaparinnabhisamayavasena,1,1,0,0,27
580111,natabhūtā,natabhuta,1,1,0,0,9
