600000,kantāriyo,kantariyo,3,3,0,0,9
600001,vaṇṇupathamhi,vannupathamhi,3,3,0,0,13
600002,abhipālayāmi,abhipalayami,3,3,0,0,12
600003,ahamhī,ahamhi,2,1,1,0,6
600004,kantāriyoti,kantariyoti,1,0,1,0,11
600005,ārakkhaṇatthaṃ,arakkhanattham,1,1,0,0,14
600006,abhipālayāmī,abhipalayami,1,0,1,0,12
600007,adhiccasamuppattikaṃ,adhiccasamuppattikam,1,1,0,0,20
600008,niyatisaṅgatibhāvapariṇataṃ,niyatisangatibhavaparinatam,1,1,0,0,27
600009,kālapariṇataṃ,kalaparinatam,1,1,0,0,13
600010,nibbattitanti,nibbattitanti,2,2,0,0,13
600011,ārādhitehi,aradhitehi,1,1,0,0,10
600012,puññādhikameva,punnadhikameva,1,1,0,0,14
600013,natthikadiṭṭhi,natthikaditthi,11,10,1,0,14
600014,paṭivedayissaṃ,pativedayissam,2,2,0,0,14
600015,pavedentā,pavedenta,4,4,0,0,9
600016,kirāhaṃsu,kirahamsu,3,3,0,0,9
600017,parikkileso,parikkileso,3,3,0,0,11
600018,parikkilesoti,parikkilesoti,1,0,1,0,13
600019,anatthuppatti,anatthuppatti,1,1,0,0,13
600020,kathentesuyeva,kathentesuyeva,1,1,0,0,14
600021,sirīsarukkhato,sirisarukkhato,1,1,0,0,14
600022,paripākena,paripakena,5,5,0,0,10
600023,muttabandhanā,muttabandhana,2,2,0,0,13
600024,sipāṭikā,sipatika,8,6,2,0,8
600025,sammūḷharūpova,sammulharupova,3,3,0,0,14
600026,kalalīkatova,kalalikatova,3,3,0,0,12
600027,janassimassa,janassimassa,4,3,1,0,12
600028,sammūḷharūpovāti,sammulharupovati,1,0,1,0,16
600029,mūḷhasabhāvo,mulhasabhavo,1,1,0,0,12
600030,devajano,devajano,1,1,0,0,8
600031,muhutteti,muhutteti,4,0,4,0,9
600032,muhuttamatte,muhuttamatte,3,3,0,0,12
600033,kalalīkatoti,kalalikatoti,1,0,1,0,12
600034,kalalanissitaudakībhūto,kalalanissitaudakibhuto,1,1,0,0,23
600035,sirīsavanā,sirisavana,5,5,0,0,10
600036,cavissaṃ,cavissam,3,3,0,0,8
600037,pamucchitosmī,pamucchitosmi,4,3,1,0,13
600038,sirīsavanāti,sirisavanati,1,0,1,0,12
600039,sirīsavipinato,sirisavipinato,1,1,0,0,14
600040,paccakkhabhūtā,paccakkhabhuta,9,9,0,0,14
600041,sugandhāyeva,sugandhayeva,1,1,0,0,12
600042,sampavāyanameva,sampavayanameva,1,1,0,0,15
600043,tamampi,tamampi,1,1,0,0,7
600044,para1260-61,para1260-61,1,1,0,0,11
600045,sirīsānaṃ,sirisanam,1,1,0,0,9
600046,sipāṭikāti,sipatikati,1,0,1,0,10
600047,phalakuṭṭhilikā,phalakutthilika,1,1,0,0,15
600048,puṭabhedaṃ,putabhedam,1,1,0,0,10
600049,devagaṇanāya,devagananaya,1,1,0,0,12
600050,sampamūḷhoti,sampamulhoti,1,1,0,0,12
600051,soceyya,soceyya,11,9,2,0,7
600052,ittaramupapannā,ittaramupapanna,3,3,0,0,15
600053,parittapuññā,parittapunna,5,5,0,0,12
600054,appāyukehi,appayukehi,1,1,0,0,10
600055,dibbānubhāvasampanno,dibbanubhavasampanno,1,1,0,0,20
600056,navutivassasatasahassāyuko,navutivassasatasahassayuko,1,1,0,0,26
600057,socitabbamevāti,socitabbamevati,1,1,0,0,15
600058,anucchaviṃ,anucchavim,4,3,1,0,10
600059,ovadiyañca,ovadiyanca,5,4,1,0,10
600060,peyyavācaṃ,peyyavacam,5,4,1,0,10
600061,mayānuguttā,mayanugutta,3,3,0,0,11
600062,yehicchakaṃ,yehicchakam,1,1,0,0,11
600063,paletha,paletha,4,3,1,0,7
600064,ovadiyaṃ,ovadiyam,1,1,0,0,8
600065,peyyavācāya,peyyavacaya,1,1,0,0,11
600066,anucchavikanti,anucchavikanti,10,10,0,0,14
600067,ovādānurūpaṃ,ovadanurupam,1,1,0,0,12
600068,mayānuguttāti,mayanuguttati,1,0,1,0,13
600069,kantārātikkamā,kantaratikkama,1,1,0,0,14
600070,anuguttā,anugutta,1,1,0,0,8
