620000,khuddakehipi,khuddakehipi,1,1,0,0,12
620001,phaggūti,phagguti,4,0,4,0,8
620002,phaggunīnakkhattameva,phagguninakkhattameva,1,1,0,0,21
620003,uttaraphaggunadivase,uttaraphaggunadivase,1,1,0,0,20
620004,sodhetī,sodheti,2,2,0,0,7
620005,paṭihananto,patihananto,2,2,0,0,11
620006,phaggū,phaggu,1,1,0,0,6
620007,phaggunīnakkhattaṃ,phagguninakkhattam,2,1,1,0,18
620008,cātuddasapannarasādīsu,catuddasapannarasadisu,1,1,0,0,22
620009,asamādiyatopi,asamadiyatopi,3,3,0,0,13
620010,vatasamādānampi,vatasamadanampi,1,1,0,0,15
620011,sampannameva,sampannameva,4,3,1,0,12
620012,sināhīti,sinahiti,1,0,1,0,8
620013,sināhi,sinahi,4,3,1,0,6
620014,ajjhattikakilesamalappavāhanaṃ,ajjhattikakilesamalappavahanam,1,1,0,0,30
620015,aṭṭhaṅgikamaggasalilena,atthangikamaggasalilena,1,1,0,0,23
620016,sappāyadesanāvasena,sappayadesanavasena,1,1,0,0,19
620017,mettanti,mettanti,1,1,0,0,8
620018,manodvārasuddhi,manodvarasuddhi,2,1,1,0,15
620019,vacīdvārasuddhi,vacidvarasuddhi,1,1,0,0,15
620020,hiṃsasi,himsasi,2,1,1,0,7
620021,nādiyasīti,nadiyasiti,2,1,1,0,10
620022,kāyadvārasuddhi,kayadvarasuddhi,1,1,0,0,15
620023,parisuddhadvāraṃ,parisuddhadvaram,1,1,0,0,16
620024,udapānopi,udapanopi,3,2,1,0,9
620025,hanissasi,hanissasi,1,1,0,0,9
620026,nādiyissasi,nadiyissasi,1,1,0,0,11
620027,saddhahāno,saddhahano,1,1,0,0,10
620028,gayāyapi,gayayapi,1,1,0,0,8
620029,udapānepi,udapanepi,1,1,0,0,9
620030,sarīramalasuddhi,sariramalasuddhi,1,1,0,0,16
620031,sammatatarā,sammatatara,2,1,1,0,11
620032,para80_mn1,para80_mn1,3,3,0,0,10
620033,nacirassevāti,nacirassevati,2,0,2,0,13
620034,bhayabheravepi,bhayabheravepi,1,1,0,0,14
620035,yojanānayassa,yojananayassa,1,1,0,0,13
620036,punaitthabhāvāya,punaitthabhavaya,1,1,0,0,16
620037,sallekhasuttavaṇṇanā,sallekhasuttavannana,3,3,0,0,20
620038,para81_mn1,para81_mn1,3,3,0,0,10
620039,paṭisallānānaṃ,patisallananam,2,2,0,0,14
620040,uttamato,uttamato,4,4,0,0,8
620041,samadasanakhujjalavibhūsitena,samadasanakhujjalavibhusitena,1,1,0,0,29
620042,cundā,cunda,8,8,0,0,5
620043,suvaṇṇadundubhisadisaṃ,suvannadundubhisadisam,1,1,0,0,22
620044,pemaniyaṃ,pemaniyam,1,1,0,0,9
620045,amatābhisekasadisaṃ,amatabhisekasadisam,1,1,0,0,19
620046,vattabbābhimukhaṃ,vattabbabhimukham,1,1,0,0,17
620047,anekavihitāti,anekavihitati,4,0,4,0,13
620048,attavādappaṭisaṃyuttāti,attavadappatisamyuttati,1,0,1,0,23
620049,lokavādappaṭisaṃyuttāti,lokavadappatisamyuttati,2,0,2,0,23
620050,lokavādena,lokavadena,1,1,0,0,10
620051,ādimevātiādīsu,adimevatiadisu,1,0,1,0,14
620052,vipassanāmissakapaṭhamamanasikārameva,vipassanamissakapathamamanasikarameva,1,1,0,0,37
620053,anadhimānikopi,anadhimanikopi,2,1,1,0,14
620054,adhimānappahānatthaṃ,adhimanappahanattham,2,1,1,0,20
620055,ādimanasikāreneva,adimanasikareneva,3,3,0,0,17
620056,sallekhavihārāti,sallekhaviharati,1,1,0,0,16
620057,para82_mn1,para82_mn1,3,3,0,0,10
620058,appaṭivinītā,appativinita,3,3,0,0,12
620059,kāyavacīdvāraṃ,kayavacidvaram,1,1,0,0,14
620060,mamātiādīsu,mamatiadisu,4,0,4,0,11
620061,pañcakkhandhappabhedaṃ,pancakkhandhappabhedam,2,1,1,0,22
620062,aṭṭhasatataṇhāvicaritappabhedaṃ,atthasatatanhavicaritappabhedam,1,1,0,0,31
620063,mānapapañcaṃ,manapapancam,2,2,0,0,12
620064,dvāsaṭṭhidiṭṭhigatappabhedaṃ,dvasatthiditthigatappabhedam,1,1,0,0,28
620065,diṭṭhipapañcaṃ,ditthipapancam,2,2,0,0,14
