#,sinhala,1
jjr,ජ‍්ජ්‍ර්,139
jjv,ජ‍්ජ්‍ව්,140
jjy,ජ‍්ජ්‍ය්,141
kkr,ක‍්ක්‍ර්,142
kkv,ක‍්ක්‍ව්,143
kky,ක‍්ක්‍ය්,144
ñcr,ඤ‍්ච්‍ර්,145
ñcv,ඤ‍්ච්‍ව්,146
ñcy,ඤ‍්ච්‍ය්,147
ñjr,ඤ‍්ජ්‍ර්,148
ñjv,ඤ‍්ජ්‍ව්,149
ñjy,ඤ‍්ජ්‍ය්,150
mmr,ම‍්ම්‍ර්,151
mmv,ම‍්ම්‍ව්,152
mmy,ම‍්ම්‍ය්,153
nnr,න‍්න්‍ර්,154
nnv,න‍්න්‍ව්,155
nny,න‍්න්‍ය්,156
ṇṭr,ණ‍්ට්‍ර්,157
ṇṭv,ණ‍්ට්‍ව්,158
ṇṭy,ණ‍්ට්‍ය්,159
ṇḍr,ණ‍්ඩ්‍ර්,160
ṇḍv,ණ‍්ඩ්‍ව්,161
ṇḍy,ණ‍්ඩ්‍ය්,162
ññr,ඤ‍්ඤ්‍ර්,163
ññv,ඤ‍්ඤ්‍ව්,164
ññy,ඤ‍්ඤ්‍ය්,165
ṇṇr,ණ‍්ණ්‍ර්,166
ṇṇv,ණ‍්ණ්‍ව්,167
ṇṇy,ණ‍්ණ්‍ය්,168
ppr,ප‍්ප්‍ර්,169
ppv,ප‍්ප්‍ව්,170
ppy,ප‍්ප්‍ය්,171
ntr,න්‍ත්‍ර්,172
ntv,න්‍ත්‍ව්,173
nty,න්‍ත්‍ය්,174
ndr,න්‍ද්‍ර්,175
ndv,න්‍ද්‍ව්,176
ndy,න්‍ද්‍ය්,177
ttr,ත‍්ත්‍ර්,178
ttv,ත‍්ත්‍ව්,179
tty,ත‍්ත්‍ය්,180
mpr,ම‍්ප්‍ර්,181
mpv,ම‍්ප්‍ව්,182
mpy,ම‍්ප්‍ය්,183
mbr,ම‍්බ්‍ර්,184
mbv,ම‍්බ්‍ව්,185
mby,ම‍්බ්‍ය්,186
ṭṭr,ට‍්ට්‍ර්,187
ṭṭv,ට‍්ට්‍ව්,188
ṭṭy,ට‍්ට්‍ය්,189
llr,ල‍්ල්‍ර්,190
llv,ල‍්ල්‍ව්,191
lly,ල‍්ල්‍ය්,192
ssr,ස‍්ස්‍ර්,193
ssv,ස‍්ස්‍ව්,194
ssy,ස‍්ස්‍ය්,195
yyr,ය්‍ය්‍ර්,196
yyv,ය්‍ය්‍ව්,197
yyy,ය්‍ය්‍ය්,198
bb,බ‍්බ්,199
cc,ච‍්ච්,200
dd,ද‍්ද්,201
ḍḍ,ඩ‍්ඩ්,202
gg,ග‍්ග්,203
ṅk,ඞ‍්ක්,204
ṅg,ඞ‍්ග්,205
jj,ජ‍්ජ්,206
kk,ක‍්ක්,207
ñc,ඤ‍්ච්,208
ñj,ඤ‍්ජ්,209
mm,ම‍්ම්,210
nn,න‍්න්,211
ṇṭ,ණ‍්ට්,212
ṇḍ,ණ‍්ඩ්,213
ññ,ඤ‍්ඤ්,214
ṇṇ,ණ‍්ණ්,215
pp,ප‍්ප්,216
nt,න්‍ත්,217
nd,න්‍ද්,218
tt,ත‍්ත්,219
mp,ම‍්ප්,220
mb,ම‍්බ්,221
ṭṭ,ට‍්ට්,222
bh,භ්,223
ch,ඡ්,224
dh,ධ්,225
ḍh,ඪ්,226
gh,ඝ්,227
jh,ඣ්,228
kh,ඛ්,229
ph,ඵ්,230
th,ථ්,231
ṭh,ඨ්,232
ll,ල‍්ල්,233
ss,ස‍්ස්,234
yy,ය්‍ය්,235
br,බ්‍ර්,236
bv,බ්‍ව්,237
by,බ්‍ය්,238
cr,ච්‍ර්,239
cv,ච්‍ව්,240
cy,ච්‍ය්,241
dr,ද්‍ර්,242
dv,ද්‍ව්,243
dy,ද්‍ය්,244
ḍr,ඩ්‍ර්,245
ḍv,ඩ්‍ව්,246
ḍy,ඩ්‍ය්,247
gr,ග්‍ර්,248
gv,ග්‍ව්,249
gy,ග්‍ය්,250
jr,ජ්‍ර්,251
jv,ජ්‍ව්,252
jy,ජ්‍ය්,253
kr,ක්‍ර්,254
kv,ක්‍ව්,255
ky,ක්‍ය්,256
pr,ප්‍ර්,257
pv,ප්‍ව්,258
py,ප්‍ය්,259
tr,ත්‍ර්,260
tv,ත්‍ව්,261
ty,ත්‍ය්,262
ṭr,ට්‍ර්,263
ṭv,ට්‍ව්,264
ṭy,ට්‍ය්,265
ñh,ඤ‍්හ්,266
ṇh,ණ‍්හ්,267
nh,න‍්හ්,268
mh,ම‍්හ්,269
yh,ය‍්හ්,270
ly,ල්‍ය්,271
lh,ල‍්හ්,272
vh,ව‍්හ්,273
sm,ස‍්ම්,274
sv,ස‍්ව්,275
hm,හ‍්ම්,276
hv,හ‍්ව්,277
ḷh,ළ‍්හ්,278
m,ම්,279
n,න්,280
ṅ,ඞ්,281
ñ,ඤ්,282
ṇ,ණ්,283
b,බ්,284
c,ච්,285
d,ද්,286
ḍ,ඩ්,287
g,ග්,288
j,ජ්,289
k,ක්,290
p,ප්,291
t,ත්,292
ṭ,ට්,293
y,‍ය්,294
r,‍ර්,295
l,ල්,296
v,ව්,297
s,ස්,298
h,හ්,299
ḷ,ළ්,300
්iṃ,ිං,301
්uṃ,ුං,302
්aṃ,ං,303
්ā,ා,304
්i,ි,305
්ī,ී,306
්u,ු,307
්ū,ූ,308
්e,ෙ,309
්ē,ේ,310
්o,ො,311
්ō,ෝ,312
්a,,313
්,්,314
aṃ,අං,315
iṃ,ඉං,316
uṃ,උං,317
a,අ,318
ā,ආ,319
i,ඉ,320
ī,ඊ,321
u,උ,322
ū,ඌ,323
e,එ,324
o,ඔ,325
