76860,akaṭa,.ti:base.,,,නො කළ,,,,1,100,5,sinhala,si
76861,akata,.ti:base.,,,නො කළ,,,,1,100,5,sinhala,si
76862,akataññu,.ti:base.,,,අකෘතඥ,,,,1,100,8,sinhala,si
76863,akataññu,.ti:base.,,,කෙළෙහි ගුණ නො දත්,,,,1,100,8,sinhala,si
76864,akampiya,.ti:base.,,,අකම්ප්‍ය,,,,1,100,8,sinhala,si
76865,akampiya,.ti:base.,,,සෙලෙවිය නොහැකි,,,,1,100,8,sinhala,si
76866,akaraṇīya,.ti:base.,,,නො කටයුත්ත,,,,1,100,9,sinhala,si
76867,akaronta,.ti:base.,,,නො කරන,,,,1,100,8,sinhala,si
76868,akaronta,.ti:base.,,,නො කරමින්,,,,1,100,8,sinhala,si
76869,akāca,.ti:base.,,,පලුදු නැති,,,,1,100,5,sinhala,si
76870,akāma,.ti:base.,,,නො කැමති,,,,1,100,5,sinhala,si
76871,akāmaka,.ti:base.,,,නො කැමති,,,,1,100,7,sinhala,si
76872,akāruṇika,.ti:base.,,,කරුණා නැති,,,,1,100,9,sinhala,si
76873,akiñcana,.ti:base.,,,කිසිවක් නැති,,,,1,100,8,sinhala,si
76874,akiñcana,.ti:base.,,,කෙලෙස් නැති,,,,1,100,8,sinhala,si
76875,akilāsu,.ti:base.,,,පසුබට නොවූ,,,,1,100,7,sinhala,si
76876,akuṭila,.ti:base.,,,අවඞ්ක,,,,1,100,7,sinhala,si
76877,akuṭila,.ti:base.,,,ඇදනැති,,,,1,100,7,sinhala,si
76878,akutobhaya,.ti:base.,,,කිසිතැනකින් භය නැති,,,,1,100,10,sinhala,si
76879,akuppa,.ti:base.,,,වෙනස් කල නො හැකි,,,,1,100,6,sinhala,si
76880,akuppa,.ti:base.,,,ස්ථිර,,,,1,100,6,sinhala,si
76881,akuppamāna,.ti:base.,,,නො කිපෙන,,,,1,100,10,sinhala,si
76882,akuppamāna,.ti:base.,,,වෙනස් නො වන,,,,1,100,10,sinhala,si
76883,akuppamāna,.ti:base.,,,නො කිපෙමින්,,,,1,100,10,sinhala,si
76884,akaṭa,,,,නො සෑදූ,,,,1,100,5,sinhala,si
76885,akata,,,,නො සැදූ,,,,1,100,5,sinhala,si
76886,akāsi,,,,කළේය,,,,1,100,5,sinhala,si
76887,akiriya,,,,නො කිරීම,,,,1,100,7,sinhala,si
76888,aññātukāma,.ti:base.,,,දැනගනු කැමති,,,,1,100,10,sinhala,si
76889,nibbuta,.ti:base.,,,නිවනට පැමිණි,,,,1,100,7,sinhala,si
76890,nibbuta,.ti:base.,,,නිවුණු,,,,1,100,7,sinhala,si
76891,nibbuta,.ti:base.,,,සන්හුන්,,,,1,100,7,sinhala,si
76892,pabhava,.n:base.,.m.,,සමාසයේදී ප්‍රභව කොට ඇති,,,,1,100,7,sinhala,si
76893,pithiyati,.v:base.,,,පියනු ලැබේ,,,,1,100,9,sinhala,si
76894,pithiyati,.v:base.,,,වසනු ලැබේ,,,,1,100,9,sinhala,si
76895,akkamati,,,,කඩයි,,,,1,100,8,sinhala,si
76896,akkamati,,,,පාගයි,,,,1,100,8,sinhala,si
76897,akkamati,,,,යටපත් කරයි,,,,1,100,8,sinhala,si
76898,akkosati,,,,අක්‍රෝශ කෙරේ,,,,1,100,8,sinhala,si
76899,akkosati,,,,ජාති ආදිය ගටා අපහාසය කෙරේ,,,,1,100,8,sinhala,si
76900,akkocchi,,,,අක්‍රෝශ කළේය,,,,1,100,8,sinhala,si
76901,akkocchi,,,,නින්දා කළේය,,,,1,100,8,sinhala,si
76902,akkhāti,,,,කියයි,,,,1,100,7,sinhala,si
76903,akkatta,.ti:base.,,,මඩින ලද,,,,1,100,7,sinhala,si
76904,akkatta,.ti:base.,,,පෑගූ,,,,1,100,7,sinhala,si
76905,akkuṭṭha,.ti:base.,,,අක්‍රෝශ ලැබූ,,,,1,100,8,sinhala,si
76906,akkosaka,.ti:base.,,,අක්‍රෝශ කරන්නා,,,,1,100,8,sinhala,si
76907,akkhata,.ti:base.,,,තුවාල නො කළ,,,,1,100,7,sinhala,si
76908,akkhata,.ti:base.,,,පලුදු නො කළ,,,,1,100,7,sinhala,si
76909,akkhata,.ti:base.,,,පලුදු නොවූ,,,,1,100,7,sinhala,si
76910,akkhaduttha,.ti:base.,,,සූදුවෙහි ලොල් (අය),,,,1,100,11,sinhala,si
76911,akkhaya,.ti:base.,,,ක්ෂයනො වන,,,,1,100,7,sinhala,si
76912,akkhaya,.ti:base.,,,ගෙවී නො යන,,,,1,100,7,sinhala,si
76913,akkhara,.ti:base.,,,ක්ෂයනො වන,,,,1,100,7,sinhala,si
76914,akkhāta,.ti:base.,,,කියන ලද,,,,1,100,7,sinhala,si
76915,akkhāta,.ti:base.,,,කී,,,,1,100,7,sinhala,si
76916,akovida,.ti:base.,,,දක්ෂ නොවූ,,,,1,100,7,sinhala,si
76917,vilometi,.v:base.,,,එකඟ නො‍වේ,,,,1,100,8,sinhala,si
76918,vilometi,.v:base.,,,විරුද්ධ වේ,,,,1,100,8,sinhala,si
76919,kaṇṇacinna,,,,කැපූ කන් ඇති,,,,1,100,10,sinhala,si
76920,amha,,,,අපි,,,,1,100,4,sinhala,si
76921,upāvisi,,,,හිඳ ගත්තේය,,,,1,100,7,sinhala,si
76922,dantapanti,,,,දත්‍ පෙළ,,,,1,100,10,sinhala,si
76923,nisevana,,,,ආශ්‍රය,,,,1,100,8,sinhala,si
76924,nisevana,,,,පිළිපැදීම,,,,1,100,8,sinhala,si
76925,paññāvimutti,,,,ප්‍රඥාව නිසා කෙලෙසුන්ගෙන් මිදීම,,,,1,100,12,sinhala,si
76926,akkhaṇā,.n:base.,.f.,,විදුලිය,,,,1,100,7,sinhala,si
76927,akkhitārā,.n:base.,.f.,,ඉංගිරියාව,,,,1,100,9,sinhala,si
76928,aggatā,.n:base.,.f.,,අග්‍රබව,,,,1,100,6,sinhala,si
76929,agati,.n:base.,.f.,,අගතිය,,,,1,100,5,sinhala,si
76930,agati,.n:base.,.f.,,නො මග යාම,,,,1,100,5,sinhala,si
76931,aggamahesī,.n:base.,.f.,,අගබිසව,,,,1,100,10,sinhala,si
76932,aggamahesī,.n:base.,.f.,,අගමෙහෙසිය,,,,1,100,10,sinhala,si
76933,aggamahesī,.n:base.,.f.,,ප්‍රධාන බිසව,,,,1,100,10,sinhala,si
76934,aggisālā,.n:base.,.f.,,ගිනිහල්ගෙය,,,,1,100,8,sinhala,si
76935,aggisikha,.n:base.,.f.,,ගිනි දැල්ල,,,,1,100,9,sinhala,si
76936,aggisikhā,.n:base.,.f.,,ගිනිසිල,,,,1,100,9,sinhala,si
76937,aṅganā,.n:base.,.f.,,ස්ත්‍රිය,,,,1,100,6,sinhala,si
76938,aṅgavijjā,.n:base.,.f.,,ශරීර බලා සුභාසුභ කීම,,,,1,100,9,sinhala,si
76939,aṅguli,.n:base.,.f.,,ඇඟිල්ල,,,,1,100,6,sinhala,si
76940,aṅgulimuddā,.n:base.,.f.,,නමේ මුලකුරු සහිත මුද්ද,,,,1,100,11,sinhala,si
76941,accanā,.n:base.,.f.,,පිදීම,,,,1,100,6,sinhala,si
76942,acirappabhā,.n:base.,.f.,,විදුලිය,,,,1,100,11,sinhala,si
76943,acci,.n:base.,.f.,,ගිනිසිළ,,,,1,100,4,sinhala,si
76944,accharā,.n:base.,.f.,,අහුර,,,,1,100,7,sinhala,si
76945,accharā,.n:base.,.f.,,ඇඟිලිතුඩ,,,,1,100,7,sinhala,si
76946,accharā,.n:base.,.f.,,ඇඟිලිතුඩු දෙක එකට ගසන තරම් කාලය,,,,1,100,7,sinhala,si
76947,accharā,.n:base.,.f.,,දෙවඟන,,,,1,100,7,sinhala,si
76948,agā,,,,ගියේය,,,,1,100,3,sinhala,si
76949,agā,,,,ගියේලු,,,,1,100,3,sinhala,si
76950,agacchi,,,,ගියේය,,,,1,100,7,sinhala,si
76951,agamāsi,,,,ගියේය,,,,1,100,7,sinhala,si
76952,agamāsi,,,,ගියේය,,,,1,100,7,sinhala,si
76953,agami,,,,ගියේය,,,,1,100,5,sinhala,si
76954,akkhika,.ti:base.,,,ඇස් ඇති,,,,1,100,7,sinhala,si
76955,akkhitta,.ti:base.,,,අපහාස නො ලැබූ,,,,1,100,8,sinhala,si
76956,akkhitta,.ti:base.,,,ඉවත නො දැමූ,,,,1,100,8,sinhala,si
76957,akkhitta,.ti:base.,,,වීසි නො කළ,,,,1,100,8,sinhala,si
76958,akkhobha,.ti:base.,,,කැලඹිය නො හැකි,,,,1,100,8,sinhala,si
76959,akkhobha,.ti:base.,,,සෙලවිය නො හැකි,,,,1,100,8,sinhala,si
76960,agga,.ti:base.,,,අග්‍ර වූ,,,,1,100,4,sinhala,si
76961,agga,.ti:base.,,,උතුම්,,,,1,100,4,sinhala,si
76962,agga,.ti:base.,,,ශ්‍රේෂ්ඨ,,,,1,100,4,sinhala,si
76963,aggakulika,.ti:base.,,,උතුම් කුලැති,,,,1,100,10,sinhala,si
76964,aggañña,.ti:base.,,,ශ්‍රෙෂ්ඨ යයි පිළිගත්,,,,1,100,7,sinhala,si
76965,aggadakkhiṇeyya,.ti:base.,,,දන්පිළිගැන්වීම සඳහා අග්‍ර වූ,,,,1,100,15,sinhala,si
76966,agaru,.ti:base.,,,බරනැති,,,,1,100,5,sinhala,si
76967,agaru,.ti:base.,,,සැහැල්ලු,,,,1,100,5,sinhala,si
76968,agādha,.ti:base.,,,ඉතා ගැඹුරු,,,,1,100,6,sinhala,si
76969,agādha,.ti:base.,,,පිහිටක් නැති,,,,1,100,6,sinhala,si
76970,agārika,.ti:base.,,,ගෙයක් ඇති,,,,1,100,7,sinhala,si
76971,‍agāriya,.ti:base.,,,ගිහිගෙය පිළිබඳ,,,,1,100,8,sinhala,si
76972,agutta,.ti:base.,,,නො රක්නා ලද,,,,1,100,6,sinhala,si
76973,agocara,.ti:base.,,,විෂය නොවූ,,,,1,100,7,sinhala,si
76974,agocara,.ti:base.,,,සුදුසු නොවූ,,,,1,100,7,sinhala,si
76975,agopita,.ti:base.,,,නො රක්නා ලද,,,,1,100,7,sinhala,si
76976,acchādanā,.n:base.,.f.,,වැසීම,,,,1,100,9,sinhala,si
76977,acchādanā,.n:base.,.f.,,සැඟවීම,,,,1,100,9,sinhala,si
76978,ajalaṇḍikā,.n:base.,.f.,,එළුබෙටි,,,,1,100,10,sinhala,si
76979,ajā,.n:base.,.f.,,එළුදෙන,,,,1,100,3,sinhala,si
76980,aji,.n:base.,.f.,,එළුදෙන,,,,1,100,3,sinhala,si
76981,ajinapattā,.n:base.,.f.,,වවුලා,,,,1,100,10,sinhala,si
76982,ajinappaveṇi,.n:base.,.f.,,අඳුන් දිවිසම් මසා ඇඳක ප්‍රමාණයට සෑදූ ඇතිරිය,,,,1,100,12,sinhala,si
76983,ajinasāṭi,.n:base.,.f.,,අඳුන් දිවිසමින් කල ඇඳුම,,,,1,100,9,sinhala,si
76984,ajjhāsayatā,.n:base.,.f.,,අදහස් ඇතිබව,,,,1,100,11,sinhala,si
76985,a‍jjhesanā,.n:base.,.f.,,ආරාධනාව,,,,1,100,10,sinhala,si
76986,añjananāḷi,.n:base.,.f.,,අඳුන් භාජනය,,,,1,100,10,sinhala,si
76987,añjanī,.n:base.,.f.,,අඳුන් (ගාන) කූර,,,,1,100,6,sinhala,si
76988,aññā,.n:base.,.f.,,දැනීම,,,,1,100,4,sinhala,si
76989,aññā,.n:base.,.f.,,රහත්ඵලය,,,,1,100,4,sinhala,si
76990,aṭṭhakathā,.n:base.,.f.,,අටුවාව,,,,1,100,10,sinhala,si
76991,aṭṭhakathā,.n:base.,.f.,,අර්ථ කීම,,,,1,100,10,sinhala,si
76992,aṭṭhimiñjā,.n:base.,.f.,,ඇ‍ට මිදුලු,,,,1,100,10,sinhala,si
76993,aṭṭhisaṅkhalikā,.n:base.,.f.,,ඇටසැකිල්ල,,,,1,100,15,sinhala,si
76994,aṭani,.n:base.,.f.,,විට්‍ටම,,,,1,100,5,sinhala,si
76995,aṅketi,,,,අඞ්ක දමයි,,,,1,100,6,sinhala,si
76996,aṅketi,,,,ලකුණු කරයි,,,,1,100,6,sinhala,si
76997,agghati,,,,වටී,,,,1,100,7,sinhala,si
76998,agghati,,,,සුදුසු වේ,,,,1,100,7,sinhala,si
76999,aggappatta,.ti:base.,,,ශ්‍රේෂ්ඨ බවට පැමිණි,,,,1,100,10,sinhala,si
77000,aggappasāda,.ti:base.,,,උසස් පැහැදීම,,,,1,100,11,sinhala,si
77001,aggappasāda,.ti:base.,,,උසස් දෙයට පැහැදීම,,,,1,100,11,sinhala,si
77002,agghaka,.ti:base.,,,වටිනාකම ඇති,,,,1,100,7,sinhala,si
77003,agghanaka,.ti:base.,,,වටිනාකම ඇති,,,,1,100,9,sinhala,si
77004,agghāpanaka,.ti:base.,,,මිල නියම කරන්නා,,,,1,100,11,sinhala,si
77005,agghāpaniya,.ti:base.,,,මිල නියම කළයුතු (දෙය),,,,1,100,11,sinhala,si
77006,agghiya,.ti:base.,,,වටිනා,,,,1,100,7,sinhala,si
77007,aṅkita,.ti:base.,,,ලකුණුකරන ලද,,,,1,100,6,sinhala,si
77008,aṅkura,.ti:base.,,,දිග නො හැරුණු දළුව,,,,1,100,6,sinhala,si
77009,aṅkura,.ti:base.,,,පැලය,,,,1,100,6,sinhala,si
77010,aṭavi,.n:base.,.f.,,කැලය,,,,1,100,5,sinhala,si
77011,aṭavi,.n:base.,.f.,,වනය,,,,1,100,5,sinhala,si
77012,aticariyā,.n:base.,.f.,,කාම මිත්‍යාචාරය,,,,1,100,9,sinhala,si
77013,aticariyā,.n:base.,.f.,,වැරදි හැසිරීම,,,,1,100,9,sinhala,si
77014,aticārinī,.n:base.,.f.,,ස්වපුරුෂයා ඉක්මවා හැසිරෙන්නී,,,,1,100,9,sinhala,si
77015,atthacariyā,.n:base.,.f.,,හිතවත් හැසිරීම,,,,1,100,11,sinhala,si
77016,atthitā,.n:base.,.f.,,ඇතිබව,,,,1,100,7,sinhala,si
77017,atrajā,.n:base.,.f.,,දුවණියෝ,,,,1,100,6,sinhala,si
77018,atricchatā,.n:base.,.f.,,අධික ආශා ඇතිබව,,,,1,100,10,sinhala,si
77019,atricchā,.n:base.,.f.,,අධික ආශාව,,,,1,100,8,sinhala,si
77020,aditi,.n:base.,.f.,,දේවමාතාව,,,,1,100,5,sinhala,si
77021,adhikaraṇī,.n:base.,.f.,,යකඩ වැඩ කරන්නාගේ කිණිහිර,,,,1,100,10,sinhala,si
77022,adhipaññā,.n:base.,.f.,,උසස් ප්‍රඥාව,,,,1,100,9,sinhala,si
77023,adhipātikā,.n:base.,.f.,,පනින කුඩා සතා,,,,1,100,10,sinhala,si
77024,adhimattatā,.n:base.,.f.,,අධිකබව,,,,1,100,11,sinhala,si
77025,adhimutti,.n:base.,.f.,,අදහස,,,,1,100,9,sinhala,si
77026,adhimutti,.n:base.,.f.,,අධිෂ්ඨානය,,,,1,100,9,sinhala,si
77027,adhimutti,.n:base.,.f.,,ස්වභාවය,,,,1,100,9,sinhala,si
77028,adhivāsanā,.n:base.,.f.,,ඉවසීම,,,,1,100,10,sinhala,si
77029,adhivāsanā,.n:base.,.f.,,බාරගැනීම,,,,1,100,10,sinhala,si
77030,anabhirati,.n:base.,.f.,,උකටලීබව,,,,1,100,10,sinhala,si
77031,anabhirati,.n:base.,.f.,,නො ඇලීම,,,,1,100,10,sinhala,si
77032,anicchā,.n:base.,.f.,,නො කැමැත්ත,,,,1,100,7,sinhala,si
77033,anukkaṇṭhanā,.n:base.,.f.,,නො කලකිරීම,,,,1,100,12,sinhala,si
77034,anukampā,.n:base.,.f.,,කරුණාව,,,,1,100,8,sinhala,si
77035,anugati,.n:base.,.f.,,අනුව යාම,,,,1,100,7,sinhala,si
77036,anujā,.n:base.,.f.,,බාලසොහොයුරිය,,,,1,100,5,sinhala,si
77037,anuññā,.n:base.,.f.,,අනුදැනීම,,,,1,100,6,sinhala,si
77038,anuññā,.n:base.,.f.,,කැමැත්ත දීම,,,,1,100,6,sinhala,si
77039,anuddayā,.n:base.,.f.,,කරුණාව,,,,1,100,8,sinhala,si
77040,anudisā,.n:base.,.f.,,සතර කොන්හි වු දිශාවෝ,,,,1,100,7,sinhala,si
77041,anupaññatti,.n:base.,.f.,,උපාඞ්ග නීතිය,,,,1,100,11,sinhala,si
77042,anupaṭipāṭi,.n:base.,.f.,,ක්‍රමානුගත පිළිවෙල,,,,1,100,11,sinhala,si
77043,anupassanā,.n:base.,.f.,,නුවණින් බැලීම,,,,1,100,10,sinhala,si
77044,anupekkhanā,.n:base.,.f.,,විමසා බැලීම,,,,1,100,11,sinhala,si
77045,anumati,.n:base.,.f.,,එකඟ බව,,,,1,100,7,sinhala,si
77046,anumati,.n:base.,.f.,,කැමැත්ත,,,,1,100,7,sinhala,si
77047,anumodanā,.n:base.,.f.,,අනුමෝදන් වීම,,,,1,100,9,sinhala,si
77048,anumodanā,.n:base.,.f.,,අනුමෝදනා බණ,,,,1,100,9,sinhala,si
77049,anumodanā,.n:base.,.f.,,අනුව සතුටු වීම,,,,1,100,9,sinhala,si
77050,accagā,,,,ඉක්ම ගියේය,,,,1,100,6,sinhala,si
77051,anurakkhā,.n:base.,.f.,,රැකීම,,,,1,100,9,sinhala,si
77052,anusandhi,.n:base.,.f.,,ගැළපීම,,,,1,100,9,sinhala,si
77053,aṅgika,.ti:base.,,,කොටස් ඇති,,,,1,100,6,sinhala,si
77054,accanta,.ti:base.,,,අතිශයෙන් අධික වූ,,,,1,100,7,sinhala,si
77055,accanta,.ti:base.,,,කෙළවර හෝ සීමාව ඉක්මවා ගිය,,,,1,100,7,sinhala,si
77056,accāsanta,.ti:base.,,,ඉතා ළංවූ,,,,1,100,9,sinhala,si
77057,acala,.ti:base.,,,නො සෙල්වෙන,,,,1,100,5,sinhala,si
77058,acira,.ti:base.,,,වැඩිකල් ගතනොවූ,,,,1,100,5,sinhala,si
77059,acirapakkanta,.ti:base.,,,ගොස් වැඩිකල් ගත නොවූ,,,,1,100,13,sinhala,si
77060,acetana,.ti:base.,,,සිත් නැති,,,,1,100,7,sinhala,si
77061,acela,.ti:base.,,,නිගණ්ඨයා,,,,1,100,5,sinhala,si
77062,acela,.ti:base.,,,වස්ත්‍රනැති,,,,1,100,5,sinhala,si
77063,acelaka‍,.ti:base.,,,නිගණ්ඨයා,,,,1,100,8,sinhala,si
77064,acelaka‍,.ti:base.,,,වස්ත්‍රනැති,,,,1,100,8,sinhala,si
77065,accayēna,,,,ඇවෑමෙන්,,,,1,100,8,sinhala,si
77066,anusāsanī,.n:base.,.f.,,අවවාදය,,,,1,100,9,sinhala,si
77067,anusiṭṭhī,.n:base.,.f.,,අවවාදය,,,,1,100,9,sinhala,si
77068,anussati,.n:base.,.f.,,නැවත නැවත සිහි කිරීම,,,,1,100,8,sinhala,si
77069,anesanā,.n:base.,.f.,,අයෝග්‍ය සෙවීම,,,,1,100,7,sinhala,si
77070,anesanā,.n:base.,.f.,,නුසුදුසු ජීවිකාව,,,,1,100,7,sinhala,si
77071,anojā,.n:base.,.f.,,කටු කරඬු,,,,1,100,5,sinhala,si
77072,antarika,.n:base.,.f.,,දෙකක් මැද අතර,,,,1,100,8,sinhala,si
77073,anvesanā,.n:base.,.f.,,සෙවීම,,,,1,100,8,sinhala,si
77074,apakassanā,.n:base.,.f.,,ඉවතට ඇදීම,,,,1,100,10,sinhala,si
77075,apaciti,.n:base.,.f.,,‍ගෞරවය,,,,1,100,7,sinhala,si
77076,apaciti,.n:base.,.f.,,පිදීම,,,,1,100,7,sinhala,si
77077,aparājitā,.n:base.,.f.,,ක‍ටරොළු වැල,,,,1,100,9,sinhala,si
77078,apācī,.n:base.,.f.,,දකුණු දිශාව,,,,1,100,5,sinhala,si
77079,apekkhā,.n:base.,.f.,,බලාපොරොත්තුව,,,,1,100,7,sinhala,si
77080,apekkhita,.n:base.,.f.,,බලාපොරොත්තු වූ,,,,1,100,9,sinhala,si
77081,apekhā,.n:base.,.f.,,බලාපොරොත්තුව,,,,1,100,6,sinhala,si
77082,appaṭivānitā,.n:base.,.f.,,නො පසු බස්නා වීර්‍ය ඇති බව,,,,1,100,12,sinhala,si
77083,appaṇā,.n:base.,.f.,,දීම,,,,1,100,6,sinhala,si
77084,appaṇā,.n:base.,.f.,,ධ්‍යානය,,,,1,100,6,sinhala,si
77085,appaṇā,.n:base.,.f.,,පැමිණවීම,,,,1,100,6,sinhala,si
77086,ape‍tteyyatā,.n:base.,.f.,,පියවරුන්ට සංග්‍රහ නො කිරීම,,,,1,100,12,sinhala,si
77087,appamaññā,.n:base.,.f.,,සීමා රහිතව පත්වන මෛත්‍රී කරුණාදිය,,,,1,100,9,sinhala,si
77088,appavatti,.n:base.,.f.,,නො පැවතීම,,,,1,100,9,sinhala,si
77089,appikā,.n:base.,.f.,,ටික,,,,1,100,6,sinhala,si
77090,appikā,.n:base.,.f.,,ස්වල්පය,,,,1,100,6,sinhala,si
77091,appicchatā,.n:base.,.f.,,ආශා අඩු බව,,,,1,100,10,sinhala,si
77092,appicchatā,.n:base.,.f.,,ලද දෙයින් සතුටු වීම,,,,1,100,10,sinhala,si
77093,abalā,.n:base.,.f.,,ස්ත්‍රිය,,,,1,100,5,sinhala,si
77094,abhabbatā,.n:base.,.f.,,අයෝග්‍ය බව,,,,1,100,9,sinhala,si
77095,abhabbatā,.n:base.,.f.,,නො හැකි බව,,,,1,100,9,sinhala,si
77096,abhayā,.n:base.,.f.,,අරළු,,,,1,100,6,sinhala,si
77097,abhinipphatti,.n:base.,.f.,,නිපැදීම,,,,1,100,13,sinhala,si
77098,abhinipphatti,.n:base.,.f.,,නිෂ්පාදනය,,,,1,100,13,sinhala,si
77099,abhinipphatti,.n:base.,.f.,,සමෘද්ධිය,,,,1,100,13,sinhala,si
77100,abhinibbatti,.n:base.,.f.,,ඉපදීම,,,,1,100,12,sinhala,si
77101,abhinibbidā,.n:base.,.f.,,කලකිරීම,,,,1,100,11,sinhala,si
77102,acceti,,,,පුදයි,,,,1,100,6,sinhala,si
77103,acceti,,,,ඉක්ම යයි,,,,1,100,6,sinhala,si
77104,acceti,,,,ඉකුත් වේ,,,,1,100,6,sinhala,si
77105,acchādeti,,,,වසා දමයි,,,,1,100,9,sinhala,si
77106,acchādeti,,,,හැඳගනී,,,,1,100,9,sinhala,si
77107,acchindati,,,,පැහැර ගනී,,,,1,100,10,sinhala,si
77108,acchindati,,,,බලෙන් ගනී,,,,1,100,10,sinhala,si
77109,acchijja,.v:ind.,.abs.,,කඩාගෙන,,,,1,100,8,sinhala,si
77110,acchijja,.v:ind.,.abs.,,බලෙන් පැහැර ගෙන,,,,1,100,8,sinhala,si
77111,accita,.ti:base.,,,පිදූ,,,,1,100,6,sinhala,si
77112,accita,.ti:base.,,,පුදන ලද,,,,1,100,6,sinhala,si
77113,accuṇha,.ti:base.,,,ඉතා උණුසුම්,,,,1,100,7,sinhala,si
77114,accuta,.ti:base.,,,නො මළ,,,,1,100,6,sinhala,si
77115,accuta,.ti:base.,,,පහ නොවූ,,,,1,100,6,sinhala,si
77116,accussanta‍,.ti:base.,,,ඉතා අධික වූ,,,,1,100,11,sinhala,si
77117,accussanta‍,.ti:base.,,,ඉතා බහුල වූ,,,,1,100,11,sinhala,si
77118,accha,.ti:base.,,,පිරිසිදු,,,,1,100,5,sinhala,si
77119,acchariya,.ti:base.,,,විස්මය ජනක,,,,1,100,9,sinhala,si
77120,acchinna,.ti:base.,,,නො සිඳින ලද,,,,1,100,8,sinhala,si
77121,acchinna,.ti:base.,,,පැහැරගත්,,,,1,100,8,sinhala,si
77122,acchejja,.ti:base.,,,නො කැඩිය හැකි,,,,1,100,8,sinhala,si
77123,acchejja,.ti:base.,,,නො කැපිය හැකි,,,,1,100,8,sinhala,si
77124,acchera,.ti:base.,,,අශ්චර්‍යවත්,,,,1,100,7,sinhala,si
77125,ajañña,.ti:base.,,,අපිරිසිදු,,,,1,100,6,sinhala,si
77126,acchati,,,,නැවතී සිටියි,,,,1,100,7,sinhala,si
77127,acchati,,,,වසයි,,,,1,100,7,sinhala,si
77128,acchati,,,,හිදියි‍,,,,1,100,7,sinhala,si
77129,acchambhī,,,,තැති ගැනීම් නැත්තා,,,,1,100,9,sinhala,si
77130,acchi,,,,නැවතී සිටියේය,,,,1,100,5,sinhala,si
77131,‍acchi,,,,හුන්නේය,,,,1,100,6,sinhala,si
77132,acchecchi,,,,සිඳ දැම්මේය,,,,1,100,9,sinhala,si
77133,acchejji,,,,සිඳ දැම්මේය,,,,1,100,8,sinhala,si
77134,abhinibbuti,.n:base.,.f.,,නිවීම,,,,1,100,11,sinhala,si
77135,abhinibbuti,.n:base.,.f.,,පිරිනිවීම,,,,1,100,11,sinhala,si
77136,abhinibbuti,.n:base.,.f.,,සැනසීම,,,,1,100,11,sinhala,si
77137,abhinibbhidā,.n:base.,.f.,,පැළීම,,,,1,100,12,sinhala,si
77138,abhinibbhidā,.n:base.,.f.,,බිඳ දැමීම,,,,1,100,12,sinhala,si
77139,abhippamodanā,.n:base.,.f.,,සතුටු වීම,,,,1,100,13,sinhala,si
77140,abhirakkhā,.n:base.,.f.,,මනා රැකීම,,,,1,100,10,sinhala,si
77141,abhirati,.n:base.,.f.,,ආශාව,,,,1,100,8,sinhala,si
77142,abhirati,.n:base.,.f.,,ඇලීම,,,,1,100,8,sinhala,si
77143,abhiruci,.n:base.,.f.,,ආශාව,,,,1,100,8,sinhala,si
77144,abhiruci,.n:base.,.f.,,කැමැත්ත,,,,1,100,8,sinhala,si
77145,abhivadanā,.n:base.,.f.,,වැඳීම,,,,1,100,10,sinhala,si
77146,abhivādanā,.n:base.,.f.,,නමස්කාරය,,,,1,100,10,sinhala,si
77147,abhisandhi,.n:base.,.f.,,ගැළපීම,,,,1,100,10,sinhala,si
77148,abhisambodhi,.n:base.,.f.,,බුද්ධත්වය,,,,1,100,12,sinhala,si
77149,abhisambodhi,.n:base.,.f.,,සියල්ල දැන්ගැන්ම,,,,1,100,12,sinhala,si
77150,abhisārikā,.n:base.,.f.,,ඝනිකාව,,,,1,100,10,sinhala,si
77151,abhisārikā,.n:base.,.f.,,වෙසඟන,,,,1,100,10,sinhala,si
77152,abhisevanā,.n:base.,.f.,,ආශ්‍රය කිරීම,,,,1,100,10,sinhala,si
77153,amatā,.n:base.,.f.,,නෙල්ලි,,,,1,100,5,sinhala,si
77154,amataññutā,.n:base.,.f.,,පමණ නො දැනීම,,,,1,100,10,sinhala,si
77155,amatteyyatā,.n:base.,.f.,,මවු වරුන්ට සංග්‍රහ නො කිරීම,,,,1,100,11,sinhala,si
77156,ambaṭṭhā,.n:base.,.f.,,දියමිත්ත,,,,1,100,8,sinhala,si
77157,ambapiṇḍi,.n:base.,.f.,,අඹ වල්ල,,,,1,100,9,sinhala,si
77158,ambapesikā,.n:base.,.f.,,අඹ පෙත්ත,,,,1,100,10,sinhala,si
77159,ambalaṭṭhikā,.n:base.,.f.,,තරුණ අඹ ගස,,,,1,100,12,sinhala,si
77160,ambā,.n:base.,.f.,,මව,,,,1,100,4,sinhala,si
77161,amarā,.n:base.,.f.,,ආඳා,,,,1,100,5,sinhala,si
77162,ajjhācarati,,,,වරදවා හැසිරේ,,,,1,100,11,sinhala,si
77163,ajjhācarati,,,,ශික්ෂාපදාදිය ඉක්මවයි,,,,1,100,11,sinhala,si
77164,ajānitvā,.v:ind.,.abs.,,නො දැන,,,,1,100,8,sinhala,si
77165,ajjatana,.ti:base.,,,අදදින පිළිබඳ,,,,1,100,8,sinhala,si
77166,ajjatanāya,.ti:base.,,,අද දවස සඳහා,,,,1,100,10,sinhala,si
