7308,kaṇḍarā,.n:base.,.f.,,tendon.,,,,1,100,7,concise,en
7313,kaṇḍita,.adj:base.,.pp.,khaṇḍeti,broken into pieces$transgressed.,,,,1,100,7,concise,en
7314,kaṇḍu,.n:base.,.f.,,itch.,,,,1,100,5,concise,en
7316,kaṇḍuti,.n:base.,.f.,,itch.,,,,1,100,7,concise,en
7317,kaṇḍūvana,.n:base.,.nt.,,itching$scratching.,,,,1,100,9,concise,en
7318,kaṇḍūvati,.v.,.3p.$.sg.$.pres.,kaṇḍu,itches$is irritated,suffers from itch.,,,1,100,9,concise,en
7319,kaṇḍūvi,.v.,.aor.,kaṇḍūvat,itched$irriteted.,,,,1,100,7,concise,en
7320,kaṇḍūyana,.n:base.,.nt.,,itching$scratching.,,,,1,100,9,concise,en
7357,kaṇṇa,.n:base.,.nt.,,the ear$an angle$corner$edge of a garment.,,,,1,100,5,concise,en
7358,kaṇṇabaddha,.adj:base.,,,bound into sheaf.,,,,1,100,11,concise,en
7359,kaṇṇabhūsā,.n:base.,.f.,,ear-ring$ornament for the ear.,,,,1,100,10,concise,en
7360,kaṇṇabila,.n:base.,.nt.,,orifice of the ear.,,,,1,100,9,concise,en
7361,kaṇṇacchidda,.n:base.,.nt.,,orifice of the ear.,,,,1,100,12,concise,en
7362,kaṇṇacchinna,.adj:base.,,,one whose ears are cut off.,,,,1,100,12,concise,en
7363,kaṇṇadhāra,.n:base.,.m.,,halmsman (of a vessel),,,,1,100,10,concise,en
7364,kaṇṇagūtha,.n:base.,.nt.,,ear-wax$cerumen of the ear.,,,,1,100,10,concise,en
7365,kaṇṇajalūkā,.n:base.,.f.,,a small kind of cnetipede.,,,,1,100,11,concise,en
7366,kaṇṇajappaka,.adj:base.,,,one who whispers.,,,,1,100,12,concise,en
7367,kaṇṇajappana,.n:base.,.nt.,,whispering.,,,,1,100,12,concise,en
7368,kaṇṇajlūkā,.n:base.,.f.,,a small kind of centipede.,,,,1,100,10,concise,en
7369,kaṇṇakaṭuka,.adj:base.,,,disagreeable to hear.,,,,1,100,11,concise,en
7370,kaṇṇamala,.n:base.,.nt.,,ear-wax$cerumen of the ear.,,,,1,100,9,concise,en
7371,kaṇṇamūla,.n:base.,.nt.,,root of the ear.,,,,1,100,9,concise,en
7372,kaṇṇasakkhalikā,.n:base.,.f.,,outer part of the ear.,,,,1,100,15,concise,en
7373,kaṇṇaskkhalikā,.n:base.,.f.,,outer part of the ear.,,,,1,100,14,concise,en
7374,kaṇṇasukha,.adj:base.,,,pleasant to the ear.,,,,1,100,10,concise,en
7375,kaṇṇasūla,.n:base.,.nt.,,pain in the ear.,,,,1,100,9,concise,en
7376,kaṇṇavalli,.n:base.,.f.,,the robe of the ear.,,,,1,100,10,concise,en
7377,kaṇṇaveṭhana,.n:base.,.nt.,,a kind of the ornament for the ear.,,,,1,100,12,concise,en
7378,kaṇṇavijjhana,.n:base.,.nt.,,perforation of the ear.,,,,1,100,13,concise,en
7379,kaṇṇikā,.n:base.,.f.,,the pericap$a sheaf$house-top$an ornament for the ear.,,,,1,100,7,concise,en
7380,kaṇṇikābaddha,.adj:base.,,,bound into sheafs.,,,,1,100,13,concise,en
7381,kaṇṇikāmaṇḍala,.n:base.,.nt.,,the top of a roof where the rafters meet.,,,,1,100,14,concise,en
7394,kaṇṭha,.n:base.,.m.,,the neck$throat$guttural.,,,,1,100,6,concise,en
7395,kaṇṭhanāḷa,.n:base.,.m.,,the throat.,,,,1,100,10,concise,en
7579,kaṭacchu,.n:base.,.m.,,a spoon.,,,,1,100,8,concise,en
7580,kaṭacchumatta,.adj:base.,,,a spoonful of.,,,,1,100,13,concise,en
7582,kaṭaggaha,.n:base.,.m.,,a win$a lucky cast.,,,,1,100,9,concise,en
7585,kaṭaka,.n:base.,.nt.,,1. a bracelet$2. a rocky cave.,,,,1,100,6,concise,en
7608,kaṭasī,.n:base.,.f.,,cemetery.,,,,1,100,6,concise,en
7615,kaṭhala,.n:base.,.nt.,,postsherd.,,,,1,100,7,concise,en
7643,kaṭhina,.adj:base.,,,rough$hard$stiff,,,,1,100,7,concise,en
7644,kaṭhina,.n:base.,.nt.,,the clothe annually supplied to the monks for making robes,,,,1,100,7,concise,en
7645,kaṭhinatthāra,.n:base.,.m.,,dedication of the Kaṭhina robe.,,,,1,100,13,concise,en
7646,kaṭhinuddhāra,.n:base.,.m.,,withdrawal of the Kaṭhina robe.,,,,1,100,13,concise,en
7648,kaṭi,.n:base.,.f.,,the hip$waist.,,,,1,100,4,concise,en
7688,kaṭuka,.adj:base.,,,sharp$severe,painful; pungent.,,,1,100,6,concise,en
7689,kaṭukabhaṇḍa,.n:base.,.nt.,,spices.,,,,1,100,12,concise,en
7693,kaṭukapphala,.adj:base.,,,having severe results,,,,1,100,12,concise,en
7694,kaṭukapphala,.n:base.,.nt.,,seeds of some aromatic plants,,,,1,100,12,concise,en
7695,kaṭukatta,.n:base.,.nt.,,pungency.,,,,1,100,9,concise,en
7696,kaṭukavipāka,.adj:base.,,,having bitter result.,,,,1,100,12,concise,en
7701,kaṭuviyakata,.adj:base.,,,made impure.,,,,1,100,12,concise,en
7583,kaṭāha,.n:base.,.m.,,receptacle$cauldron$a nut-shell.,,,,1,100,6,concise,en
7584,kaṭāha,.n:base.,.m.,,receptacle$cauldron$a nut-shell.,,,,1,100,6,concise,en
7668,kaṭṭha,.adj:base.,.pp.,kasati,plouhged; tilled,,,,1,100,6,concise,en
7669,kaṭṭha,.n:base.,.nt.,,timber$a piece of wood,,,,1,100,6,concise,en
7671,kaṭṭhaka,.n:base.,.m.,,bamboo tree.,,,,1,100,8,concise,en
7672,kaṭṭhamaya,.adj:base.,,,made of wood.,,,,1,100,10,concise,en
7675,kaṭṭhatthara,.adj:base.,,,a bed of planks$a mat made of twigs.,,,,1,100,12,concise,en
7678,kaṭṭhissa,.n:base.,.nt.,,a silken coverlet embroidered with gems.,,,,1,100,9,concise,en
21785,kecana,,,,some persons.,,,,1,100,6,concise,en
7761,kedāra,.n:base.,.m.,,arable land$a field.,,,,1,100,6,concise,en
7762,kedāra,.n:base.,.nt.,,arable land$a field.,,,,1,100,6,concise,en
7763,kedārapāḷi,.n:base.,.f.,,a dam$narrow embankments in paddy fields.,,,,1,100,10,concise,en
7765,kekara,.n:base.,.m.,,a squint-eyed person.,,,,1,100,6,concise,en
7764,kekā,.n:base.,.f.,,the cry of the peacock.,,,,1,100,4,concise,en
7766,kelāsa,.n:base.,.m.,,name of a mountain in the Himalayas.,,,,1,100,6,concise,en
7767,kelāsakūṭa,.n:base.,.nt.,,the peak of the Kelāsa mountain.,,,,1,100,10,concise,en
7770,kerāṭika,.adj:base.,,,deceitful$hypocritic,,,,1,100,8,concise,en
7771,kerāṭika,.n:base.,.m.,,a dishonest person,,,,1,100,8,concise,en
7772,kerāṭiya,.n:base.,.nt.,,deceit$fraud.,,,,1,100,8,concise,en
7773,kesa,.n:base.,.m.,,hair of the head.,,,,1,100,4,concise,en
7774,kesadhātu,.n:base.,.f.,,hair-relic.,,,,1,100,9,concise,en
7776,kesakalyāṇa,.n:base.,.nt.,,beauty of hair.,,,,1,100,11,concise,en
7775,kesakalāpa,.n:base.,.m.,,a tress of hair.,,,,1,100,10,concise,en
7777,kesakambala,.n:base.,.nt.,,a blanket made of hair.,,,,1,100,11,concise,en
7778,kesakambalī,.adj:base.,,,having a blanket made of hair.,,,,1,100,11,concise,en
7779,kesara,.n:base.,.nt.,,hairy structures of flowers$name (of animal.),,,,1,100,6,concise,en
7780,kesarasīha,.n:base.,.m.,,a maned lion.,,,,1,100,10,concise,en
7781,kesarī,.n:base.,.m.,,a lion.,,,,1,100,6,concise,en
7782,kesava,.adj:base.,,,of rich of hair,,,,1,100,6,concise,en
7783,kesava,.n:base.,.m.,,the God Vishnu,,,,1,100,6,concise,en
7784,kesohāraka,.n:base.,.m.,,remover of hair,i.e. a barber.,,,1,100,10,concise,en
7785,kesoropana,.n:base.,.nt.,,shaving of hair.,,,,1,100,10,concise,en
7786,ketakī,.n:base.,.f.,,screw-pine.,,,,1,100,6,concise,en
7787,ketu,.n:base.,.m.,,flag$banner.,,,,1,100,4,concise,en
7788,ketukamyatā,.n:base.,.f.,,vainglory$desire for prominence.,,,,1,100,11,concise,en
7790,ketumantu,.adj:base.,,,adorned with flags.,,,,1,100,9,concise,en
7789,ketuṃ,.v.,.inf.,kiṇāt,to buy.,,,,1,100,5,concise,en
7791,kevala,.adj:base.,,,lonely$unmixed$whole$entire.,,,,1,100,6,concise,en
7792,kevalakappa,.adj:base.,,,almost the whole.,,,,1,100,11,concise,en
7794,kevalaparipuṇṇa,.adj:base.,,,complete in its entirety.,,,,1,100,15,concise,en
7793,kevalaṃ,.adv.,,,only.,,,,1,100,7,concise,en
7795,kevaṭṭa,.n:base.,.m.,,a fisherman.,,,,1,100,7,concise,en
7797,keyya,.adj:base.,,,fit to be bought$a thing to be bought.,,,,1,100,5,concise,en
7796,keyūra,.n:base.,.nt.,,a bracelet for the upper arm.,,,,1,100,6,concise,en
7768,keḷī,.n:base.,.f.,,sport$enjoyment.,,,,1,100,4,concise,en
7769,keṇipāta,.n:base.,.m.,,rudder of a boat.,,,,1,100,8,concise,en
7798,kha,.n:base.,.nt.,,space$sky.,,,,1,100,3,concise,en
7799,khacati,.v.,.3p.$.sg.$.pres.,,inlays$adorns with.,,khac+a,,1,100,7,concise,en
7800,khaci,.v.,.aor.,khacat,inlaid$adorned with.,,,,1,100,5,concise,en
7801,khacita,.adj:base.,.pp.,khacati,inlaid$adorned with.,,,,1,100,7,concise,en
7816,khadira,.n:base.,.m.,,acacia tree.,,,,1,100,7,concise,en
7817,khadiraṅgāra,.n:base.,.m.,,embers of acacia wood.,,,,1,100,12,concise,en
7822,khaga,.n:base.,.m.,,a bird.,,,,1,100,5,concise,en
7823,khagga,.n:base.,.m.,,a sword.,,,,1,100,6,concise,en
7824,khaggadhara,.adj:base.,,,bearing a sword.,,,,1,100,11,concise,en
7826,khaggakosa,.n:base.,.m.,,sheath for a sword.,,,,1,100,10,concise,en
7827,khaggatala,.n:base.,.nt.,,blade of a sword.,,,,1,100,10,concise,en
7828,khaggavisāṇa,.n:base.,.m.,,rhinoceros$one who has a sword-like horn.,,,,1,100,12,concise,en
7825,khaggāhaka,.n:base.,.m.,,a sword-bearer.,,,,1,100,10,concise,en
7829,khajja,.n:base.,.nt.,,solid food$sweet meat,,,,1,100,6,concise,en
7830,khajja,.adj:base.,,,to be eaten or chewed,,,,1,100,6,concise,en
7831,khajjaka,.n:base.,.nt.,,sweet-meat.,,,,1,100,8,concise,en
7832,khajjakantara,.n:base.,.nt.,,various kinds of sweets.,,,,1,100,13,concise,en
7833,khajjati,.v.,.3p.$.pl.$.pass.,khādati,1. is eaten$2. is itchy$3. is consumed,,khaj+ya,,1,100,8,concise,en
7834,khajjopanaka,.n:base.,.m.,,the fire-fly.,,,,1,100,12,concise,en
7835,khajju,.n:base.,.f.,,itch.,,,,1,100,6,concise,en
7836,khajjūrī,.n:base.,.f.,,date-palm.,,,,1,100,8,concise,en
7837,khala,.n:base.,.nt.,,threshing floor (for corn),,,,1,100,5,concise,en
7840,khalagga,.n:base.,.nt.,,the beginning of threshing.,,,,1,100,8,concise,en
7841,khalamaṇḍala,.n:base.,.nt.,,threshing floor.,,,,1,100,12,concise,en
7842,khalati,.v.,.3p.$.sg.$.pres.,,stumbles.,,khal+a,,1,100,7,concise,en
7846,khali,.v.,.aor.,khalat,stumbled.,,,,1,100,5,concise,en
7848,khalita,.adj:base.,.pp.,khalati,stumbled,,,,1,100,7,concise,en
7849,khalita,.n:base.,.nt.,,fault$stumbling,,,,1,100,7,concise,en
7851,khalitvā,.v.ind.,.abs.,khalat,having stumbled.,,,,1,100,8,concise,en
7852,khallāṭa,.adj:base.,,,bald.,,,,1,100,8,concise,en
7853,khallāṭasīsa,.adj:base.,,,having a bald head.,,,,1,100,12,concise,en
7854,khallāṭiya,.n:base.,.nt.,,baldness.,,,,1,100,10,concise,en
7855,khalopī,.n:base.,.f.,,a kind of pot.,,,,1,100,7,concise,en
7856,khalu,.ind.,,,indeed$surely.,,,,1,100,5,concise,en
7857,khaluṅka,.n:base.,.m.,,an inferior horse which is hard to manage.,,,,1,100,8,concise,en
7847,khalīna,.n:base.,.m.,,the bit (of a horse),,,,1,100,7,concise,en
7858,khama,.adj:base.,,,forgiving$enduring$bearing.,,,,1,100,5,concise,en
7860,khamamāna,.adj:base.,.prp.,khamat,being patient$enduring$forbearing$pardoning.,,,,1,100,9,concise,en
7861,khamana,.n:base.,.nt.,,tolerance$patience$endurance.,,,,1,100,7,concise,en
7863,khamanta,.adj:base.,.prp.,khamati,being patient$enduring$forbearing$pardoning.,,,,1,100,8,concise,en
7862,khamanīya,.adj:base.,,,bearable.,,,,1,100,9,concise,en
7870,khamati,.v.,.3p.$.sg.$.pres.,,is patient$endures$forbears$pardons.,,kham+a,,1,100,7,concise,en
7871,khambhakata,.adj:base.,,,with one's arms akimbo.,,,,1,100,11,concise,en
7872,khami,.v.,.aor.,khamat,was patient$endured$forbore$pardoned.,,,,1,100,5,concise,en
7873,khamitabba,.adj:base.,.fpp.,khamāpeti,should be apologised.,,,,1,100,10,concise,en
7874,khamitvā,.v.ind.,.abs.,khamāpet,having forgiven or endured.,,,,1,100,8,concise,en
7859,khamā,.n:base.,.f.,,tolerance$patience$endurance.,,,,1,100,5,concise,en
7864,khamāpana,.n:base.,.nt.,,asking for pardon.,,,,1,100,9,concise,en
7865,khamāpenta,.adj:base.,.pp.,khamāpeti,asked one's pardon$apologised.,,,,1,100,10,concise,en
7866,khamāpesi,.v.,.aor.,khamāpet,asked one's pardon$apologised.,,,,1,100,9,concise,en
7867,khamāpeti,.v.,.3p.$.sg.$.pres.,,asks one's pardon$apologises.,,kham+āpe,,1,100,9,concise,en
7868,khamāpetvā,.v.ind.,.abs.,khamāpet,having asked one's pardon$having apologised.,,,,1,100,10,concise,en
7869,khamāpita,.adj:base.,.pp.,khamāpeti,asked one's pardon$apologised.,,,,1,100,9,concise,en
7891,khandha,.n:base.,.m.,,1. bulk$2. the trunk of the body or of a tree$3. mass$heap$4. a section or chapter$5. sensorial aggregates which condition the appearance of life in any form.,,,,1,100,7,concise,en
7892,khandhaka,.n:base.,.m.,,a division or chapter.,,,,1,100,9,concise,en
7893,khandhapañcaka,.n:base.,.nt.,,the five aggregates,viz. material qualities， feeling， perception， coefficients of consciousness， and consciousness.,,,1,100,14,concise,en
7894,khandhāvāra,.n:base.,.m.,,a camp.,,,,1,100,11,concise,en
7907,khanta,.adj:base.,.pp.,khamati,was patient$endured$forbore$pardoned.,,,,1,100,6,concise,en
7908,khanti,.n:base.,.f.,,patience$wish$forbearance.,,,,1,100,6,concise,en
7909,khantibala,.n:base.,.nt.,,power of patience.,,,,1,100,10,concise,en
7910,khantika,.adj:base.,,,(in cpds.) of such and such a belief. aññakhantika = of another belief,,,,1,100,8,concise,en
7911,khantimantu,.adj:base.,,,forbearing$patient.,,,,1,100,11,concise,en
7912,khantu,.n:base.,.m.,,one who forbears$gentle.,,,,1,100,6,concise,en
7916,khara,.adj:base.,,,rough$hard$sharp$painful.,,,,1,100,5,concise,en
7921,kharatta,.n:base.,.nt.,,roughness.,,,,1,100,8,concise,en
7920,kharatā,.n:base.,.f.,,roughness.,,,,1,100,7,concise,en
7928,khata,.adj:base.,.pp.,khaṇati,dug$uprooted.,,,,1,100,5,concise,en
7930,khatta,.n:base.,.nt.,,political science$that which is belonging to Khattiyas.,,,,1,100,6,concise,en
7931,khattiya,.n:base.,.m.,,a man of the warrior caste,,,,1,100,8,concise,en
7932,khattiya,.adj:base.,,,to belonging Khattiyas,,,,1,100,8,concise,en
7934,khattiyakaññā,.n:base.,.f.,,a maiden of the Khattiya race.,,,,1,100,13,concise,en
7935,khattiyakula,.n:base.,.nt.,,the warrior caste.,,,,1,100,12,concise,en
7936,khattiyamahāsāla,.n:base.,.m.,,a millionaire of Khattiya tribe.,,,,1,100,16,concise,en
7937,khattiyamāyā,.n:base.,.f.,,the special knowledge of the Khattiyas.,,,,1,100,12,concise,en
7939,khattiyasukhumāla,.adj:base.,,,tender and delicate like a royal prince.,,,,1,100,17,concise,en
7933,khattiyā,.n:base.,.f.,,a woman of the Khattiya clan.,,,,1,100,8,concise,en
7938,khattiyānī,.n:base.,.f.,,a woman of the Khattiya clan.,,,,1,100,10,concise,en
7940,khattu,.n:base.,.m.,,charioteer$a king's attendant adviser.,,,,1,100,6,concise,en
7941,khaya,.n:base.,.m.,,waste$destruction$decay$consummation of.,,,,1,100,5,concise,en
7942,khayānupassanā,.n:base.,.f.,,knowledge of the fact of decay.,,,,1,100,14,concise,en
7902,khañja,.adj:base.,,,lame.,,,,1,100,6,concise,en
7903,khañjana,.n:base.,.nt.,,hobbling,,,,1,100,8,concise,en
7904,khañjana,.n:base.,.m.,,a wagtail,,,,1,100,8,concise,en
7905,khañjati,.v.,.3p.$.sg.$.pres.,,hobbles.,,khaj+ṃ+a,,1,100,8,concise,en
7906,khañji,.v.,.aor.,khañjat,hobbled.,,,,1,100,6,concise,en
21786,khaññakhantika,,,,of another belief.,,,,1,100,6,concise,en
7838,khaḷa,.adj:base.,,,rough$harsh,,,,1,100,5,concise,en
7839,khaḷa,.n:base.,.m.,,a rascal$a vile person,,,,1,100,5,concise,en
7875,khaṇa,.n:base.,.m.,,a moment$a minute$an opportunity.,,,,1,100,5,concise,en
7876,khaṇana,.n:base.,.nt.,,digging.,,,,1,100,7,concise,en
7877,khaṇanta,.adj:base.,.prp.,khaṇati,digging$uprooting.,,,,1,100,8,concise,en
7879,khaṇati,.v.,.3p.$.sg.$.pres.,,digs$uproots.,,khan+a,,1,100,7,concise,en
7897,khaṇena,.adv.,,,in a moment.,,,,1,100,7,concise,en
7898,khaṇi,.v.,.aor.,khaṇat,dug$uprooted.,,,,1,100,5,concise,en
7899,khaṇika,.n:base.,.nt.,,momentary$temporary$changeable.,,,,1,100,7,concise,en
7900,khaṇittī,.n:base.,.f.,,a crow-bar$pick-axe.,,,,1,100,8,concise,en
7901,khaṇitvā,.v.ind.,.abs.,khaṇat,having dug$having uprooted.,,,,1,100,8,concise,en
7915,khaṇuka,.n:base.,.m.,,a stump$stake$a small post.,,,,1,100,7,concise,en
7878,khaṇāpetvā,.v.ind.,.abs.,,having caused to dig.,,,,1,100,10,concise,en
7880,khaṇātīta,.adj:base.,,,having missed the opportunity.,,,,1,100,9,concise,en
7881,khaṇḍa,.n:base.,.m.,,a bit$broken piece$candy,,,,1,100,6,concise,en
7882,khaṇḍa,.adj:base.,,,broken,,,,1,100,6,concise,en
7883,khaṇḍadanta,.adj:base.,,,having broken teeth.,,,,1,100,11,concise,en
7886,khaṇḍana,.n:base.,.nt.,,breakage.,,,,1,100,8,concise,en
7887,khaṇḍaphulla,.n:base.,.nt.,,broken and shattered portions (of a building),,,,1,100,12,concise,en
7888,khaṇḍesi,.v.,.aor.,khaṇḍet,broke into pieces$transgressed.,,,,1,100,8,concise,en
7889,khaṇḍeti,.v.,.3p.$.sg.$.pres.,,breaks into pieces$transgresses.,,khaṇḍ+e,,1,100,8,concise,en
7890,khaṇḍetvā,.v.ind.,.abs.,khaṇḍet,having broken into pieces$having transgressed.,,,,1,100,9,concise,en
7895,khaṇḍicca,.n:base.,.nt.,,the state of being broken(said of teeth),,,,1,100,9,concise,en
7896,khaṇḍikā,.n:base.,.f.,,a piece$a broken bit.,,,,1,100,8,concise,en
7884,khaṇḍākhaṇḍaṃ,.adv.,,,(breaking) into fragments,,,,1,100,13,concise,en
7885,khaṇḍākhaṇḍikaṃ,.adv.,,,(breaking) into fragments,,,,1,100,15,concise,en
7947,kheda,.n:base.,.m.,,regret$distress$affliction$despair.,,,,1,100,5,concise,en
7950,khelāsika,.adj:base.,,,phlegm-eater$an abusive term.,,,,1,100,9,concise,en
7951,khema,.adj:base.,,,safe$calm$full of peace.,,,,1,100,5,concise,en
7952,khemabhūmi,.n:base.,.f.,,a peaceful place.,,,,1,100,10,concise,en
7953,khemappatta,.adj:base.,,,having attained tranquillity.,,,,1,100,11,concise,en
7954,khemaṭṭhāna,.n:base.,.nt.,,secure place$place of shelter.,,,,1,100,11,concise,en
7955,khemī,.n:base.,.m.,,one who enjoys security.,,,,1,100,5,concise,en
7956,khepa,.n:base.,.m.,,a throw$casting$loss (of mind),,,,1,100,5,concise,en
7957,khepana,.n:base.,.nt.,,passing of (time)$wasting$annihilation,,,,1,100,7,concise,en
7958,khepenta,.adj:base.,.prp.,khepeti,spending$wasting.,,,,1,100,8,concise,en
7959,khepesi,.v.,,khepet,spent (time or wealth)$caused be wasted,,,,1,100,7,concise,en
7960,khepeti,.v.,.3p.$.pl.$.pres.,,spends (time or wealth)$causes to be wasted,,khip+e,,1,100,7,concise,en
7961,khepetvā,.v.ind.,.abs.,kkepet,having spent$having wasted.,,,,1,100,8,concise,en
7962,khepita,.adj:base.,.pp.,khepeti,spent$wasted.,,,,1,100,7,concise,en
7965,khetta,.n:base.,.nt.,,field$plot of land$suitable place$a place where something is produced or found.,,,,1,100,6,concise,en
7966,khettagopaka,.n:base.,.m.,,field watcher.,,,,1,100,12,concise,en
7968,khettakamma,.n:base.,.nt.,,work in the field.,,,,1,100,11,concise,en
7969,khettasāmika,.n:base.,.m.,,owner of a field.,,,,1,100,12,concise,en
7970,khettatūpama,.adj:base.,,,to be likened to a field.,,,,1,100,12,concise,en
7967,khettājiva,.n:base.,.m.,,cultivator$farmer.,,,,1,100,10,concise,en
7971,khettūpama,.adj:base.,,,to be likened to a field.,,,,1,100,10,concise,en
7948,kheḷa,.n:base.,.m.,,saliva.,,,,1,100,5,concise,en
7949,kheḷamallaka,.n:base.,.m.,,a spittoon.,,,,1,100,12,concise,en
7963,kheṭa,.n:base.,.nt.,,a shield.,,,,1,100,5,concise,en
7964,kheṭaka,.n:base.,.nt.,,a shield.,,,,1,100,7,concise,en
7975,khila,.n:base.,.nt.,,callosity$hardness.,,,,1,100,5,concise,en
7984,khinna,.adj:base.,.pp.,,disappointed.,,,,1,100,6,concise,en
7985,khipa,.n:base.,.m.,,anything thrown over$a fish trap$a cloak.,,,,1,100,5,concise,en
7986,khipamāna,.adj:base.,.prp.,khipati,casting$throwing out$sneezing.,,,,1,100,9,concise,en
7987,khipana,.n:base.,.nt.,,throwing$casting away.,,,,1,100,7,concise,en
7988,khipanta,.adj:base.,.prp.,khipati,casting$throwing out$sneezing.,,,,1,100,8,concise,en
7989,khipati,.v.,.3p.$.sg.$.pres.,,casts$throws out$sneezes.,,khip+a,,1,100,7,concise,en
7990,khipi,.v.,.aor.,khipat,casted$threw out$sneezed.,,,,1,100,5,concise,en
7991,khipita,.adj:base.,.pp.,khipati,thrown out,,,,1,100,7,concise,en
7992,khipita,.n:base.,.nt.,,sneezing,,,,1,100,7,concise,en
7993,khipitasadda,.n:base.,.m.,,the sound of sneezing.,,,,1,100,12,concise,en
7994,khipituṃ,.v.,.inf.,khipat,to throw$to sneeze.,,,,1,100,8,concise,en
7995,khipitvā,.v.ind.,.abs.,khipat,having casted$having thrown out$having sneezed.,,,,1,100,8,concise,en
7996,khippa,.adj:base.,,,quick.,,,,1,100,6,concise,en
7998,khippataraṃ,.adv.,,,very soon$very quickly.,,,,1,100,11,concise,en
7997,khippaṃ,.adv.,,,quickly.,,,,1,100,7,concise,en
8005,khitta,.adj:base.,.pp.,khipati,thrown$overthrown$casted away$upset.,,,,1,100,6,concise,en
8006,khittacitta,.adj:base.,,,one whose mind is deranged.,,,,1,100,11,concise,en
7972,khiḍḍā,.n:base.,.f.,,play$amusement.,,,,1,100,6,concise,en
7973,khiḍḍādasaka,.n:base.,.nt.,,the decad of play.,,,,1,100,12,concise,en
7974,khiḍḍārati,.n:base.,.f.,,enjoyment.,,,,1,100,10,concise,en
7979,khiṇamaccha,.adj:base.,,,without fish.,,,,1,100,11,concise,en
8012,kho,.ind.,,,indeed$really$surely$(an enclictic particle of affirmative and emphasis),,,,1,100,3,concise,en
8013,khobha,.n:base.,.m.,,shock$agitation.,,,,1,100,6,concise,en
8014,khoma,.n:base.,.nt.,,linen cloth,,,,1,100,5,concise,en
8015,khoma,.adj:base.,,,flaxen,,,,1,100,5,concise,en
8016,khomadussa,.n:base.,.nt.,,line cloth$name of a village in the Sākyan territory.,,,,1,100,10,concise,en
8017,khomasukhuma,.n:base.,.nt.,,fine cloth of flax.,,,,1,100,12,concise,en
8018,khubhati,.v.,.3p.$.sg.$.pres.,,is agitated or disturbed.,,khubh+a,,1,100,8,concise,en
8019,khubhi,.v.,.aor.,khubhat,was agitated or disturbed.,,,,1,100,6,concise,en
8020,khubhita,.adj:base.,.pp.,khubhati,was agitated or disturbed.,,,,1,100,8,concise,en
8022,khudda,.adj:base.,,,small$inferior$insignificant.,,,,1,100,6,concise,en
8024,khuddaka,.n:base.,.nt.,,honey made by a kind of small bees.,,,,1,100,8,concise,en
8025,khuddakanikāya,.n:base.,.m.,,name of a collection of canonical books.,,,,1,100,14,concise,en
8026,khuddakapāṭha,.n:base.,.m.,,name of the first book of the khuddaka-group.,,,,1,100,13,concise,en
8023,khuddā,.n:base.,.f.,,a kind of small bees.,,,,1,100,6,concise,en
8027,khuddānukhuddaka,.adj:base.,,,the lesser and minor (duties or precepts.),,,,1,100,16,concise,en
8021,khudā,.n:base.,.f.,,hunger.,,,,1,100,5,concise,en
8028,khujja,.adj:base.,,,humpbacked (person),,,,1,100,6,concise,en
8029,khuppipāsā,.n:base.,.f.,,hunger and thirst.,,,,1,100,10,concise,en
8030,khura,.n:base.,.nt.,,1. a razor$2. hoof (of an animal),,,,1,100,5,concise,en
8031,khurabhaṇḍa,.n:base.,.nt.,,the outfit of a barber.,,,,1,100,11,concise,en
8032,khuracakka,.n:base.,.nt.,,a wheel sharp as razor.,,,,1,100,10,concise,en
8033,khuradhārā,.n:base.,.f.,,the blade of a razor.,,,,1,100,10,concise,en
8034,khuragga,.n:base.,.nt.,,the hall of tonsure.,,,,1,100,8,concise,en
8035,khurakosa,.n:base.,.m.,,sheath for a razor.,,,,1,100,9,concise,en
8036,khuramuṇḍa,.n:base.,.nt.,,a close-shaven.,,,,1,100,10,concise,en
8037,khurappa,.n:base.,.m.,,a kind of arrow.,,,,1,100,8,concise,en
7802,khādaka,.adj:base.,,,one who eats$living on.,,,,1,100,7,concise,en
7803,khādamāna,.adj:base.,.prp.,khādati,eating$chewing$biting$gnashing.,,,,1,100,9,concise,en
7804,khādana,.n:base.,.nt.,,foot$eating$the act of eating.,,,,1,100,7,concise,en
7807,khādanta,.adj:base.,.prp.,khādati,eating$chewing$bitting$gnashing.,,,,1,100,8,concise,en
7805,khādanīya,.adj:base.,,,fit for eating,,,,1,100,9,concise,en
7806,khādanīya,.n:base.,.nt.,,hard food$sweetmeat,,,,1,100,9,concise,en
7808,khādapana,.n:base.,.nt.,,the act of feeding$causing to be eaten.,,,,1,100,9,concise,en
7813,khādati,.v.,.3p.$.sg.$.pres.,,eats$chews$bites$gnash.,,khād+a,,1,100,7,concise,en
7814,khādesi,.v.,.aor.,khādāpet,made to eat or bite.,,,,1,100,7,concise,en
7815,khādi,.v.,.aor.,khādat,ate$chewed$bit$gnashed.,,,,1,100,5,concise,en
7818,khādita,.adj:base.,.pp.,khādati,eaten$bitten$consumed.,,,,1,100,7,concise,en
7819,khāditabba,.adj:base.,.fpp.,khādati,fit to be eaten.,,,,1,100,10,concise,en
7820,khāditatta,.n:base.,.nt.,,the fact of being eaten.,,,,1,100,10,concise,en
7821,khādituṃ,.v.,.inf.,khādat,to eat.,,,,1,100,8,concise,en
7809,khādāpenta,.adj:base.,.prp.,khādāpeti,causing to make to eat or bite.,,,,1,100,10,concise,en
