1,ā,.perfix.,,,,,,,1,100,1,uhau,com
2,ababa,.n:base.,.nt.,,,,,,1,100,5,uhau,com
3,ababhāsa,.n:base.,.m.,,,,,,1,100,8,uhau,com
4,abaddha,.ti:base.,,,,,,,1,100,7,uhau,com
5,ābaddha,.v.,,,,,,,1,100,7,uhau,com
6,abaddhamukha,.n:base.,.m.,,,,,,1,100,12,uhau,com
7,abaddhana,.n:base.,.nt.,,,,,,1,100,9,uhau,com
8,abaddhana,.ti:base.,,,,,,,1,100,9,uhau,com
9,ābaddhappaṭibaddhasahāyaka,.n:base.,.m.,,,,,,1,100,26,uhau,com
10,abādha,.ti:base.,,,,,,,1,100,6,uhau,com
11,ābādha,.n:base.,.m.,,,,,,1,100,6,uhau,com
12,ābādhabhūta,.ti:base.,,,,,,,1,100,11,uhau,com
13,ābādhayati,.v.,,,,,,,1,100,10,uhau,com
14,abādhesi,.v.,.aor.,,,,,,1,100,8,uhau,com
15,ābādheti,.v.,,,,,,,1,100,8,uhau,com
16,ābādhika,.ti:base.,,,,,,,1,100,8,uhau,com
17,ābādhikinī,.n:base.,.f.,,,,,,1,100,10,uhau,com
18,ābādhita,.ti:base.,,,,,,,1,100,8,uhau,com
19,ābajjhati,.v.,,,,,,,1,100,9,uhau,com
20,abala,.n:base.,.nt.,,,,,,1,100,5,uhau,com
21,abala,.ti:base.,,,,,,,1,100,5,uhau,com
22,abalā,.n:base.,.f.,,,,,,1,100,5,uhau,com
23,abandha,.n:base.,.m.,,,,,,1,100,7,uhau,com
24,ābandha,.n:base.,.m.,,,,,,1,100,7,uhau,com
25,ābandhaka,.adj:base.,,,,,,,1,100,9,uhau,com
26,abandhana,.adj:base.,,,,,,,1,100,9,uhau,com
27,ābandhana,.n:base.,.nt.,,,,,,1,100,9,uhau,com
28,ābandhanākāra,.n:base.,.m.,,,,,,1,100,13,uhau,com
29,abandhanokāsa,.n:base.,.m.,,,,,,1,100,13,uhau,com
30,ābandhati,.v.,,,,,,,1,100,9,uhau,com
31,ābandhi,.v.,.aor.,,,,,,1,100,7,uhau,com
32,abandhitabbayuttaka,.ti:base.,,,,,,,1,100,19,uhau,com
33,abbāhana,.n:base.,.nt.,,,,,,1,100,8,uhau,com
34,abbahati,.v.,,,,,,,1,100,8,uhau,com
35,abbāheti,.v.,,,,,,,1,100,8,uhau,com
36,abbaṇa,.ti:base.,,,,,,,1,100,6,uhau,com
37,abbata,.ti:base.,,,,,,,1,100,6,uhau,com
38,abbha,.n:base.,.nt.,,,,,,1,100,5,uhau,com
39,abbhācchādita,.ti:base.,,,,,,,1,100,13,uhau,com
40,abbhācikkhana,.n:base.,.nt.,,,,,,1,100,13,uhau,com
41,abbhācikkhati,.v.,,,,,,,1,100,13,uhau,com
42,abbhācikkhi,.v.,.aor.,,,,,,1,100,11,uhau,com
43,abbhācikkhita,.ti:base.,,,,,,,1,100,13,uhau,com
44,abbhācikkhitukāma,.ti:base.,,,,,,,1,100,17,uhau,com
45,abbhādesa,.n:base.,.m.,,,,,,1,100,9,uhau,com
46,abbhāgamana,.n:base.,.nt.,,,,,,1,100,11,uhau,com
47,abbhāgata,.ti:base.,,,,,,,1,100,9,uhau,com
48,abbhāghāta,.n:base.,.m.,,,,,,1,100,10,uhau,com
49,abbhāhata,.ti:base.,,,,,,,1,100,9,uhau,com
50,abbhāhata,.n:base.,.nt.,,,,,,1,100,9,uhau,com
51,abbhaka,.n:base.,.nt.,,,,,,1,100,7,uhau,com
52,abbhakalekhanī,.n:base.,.f.,,,,,,1,100,14,uhau,com
53,abbhakkhāna,.n:base.,.nt.,,,,,,1,100,11,uhau,com
54,abbhakkhāsi,.v.,.aor.,,,,,,1,100,11,uhau,com
55,abbhakkhāta,,,,,,,,1,100,11,uhau,com
56,abbhakkhāti,.v.,,,,,,,1,100,11,uhau,com
57,abbhākkhātukāma,.ti:base.,,,,,,,1,100,15,uhau,com
58,abbhakūṭa,.n:base.,.nt.,,,,,,1,100,9,uhau,com
59,abbhākuṭika,.ti:base.,,,,,,,1,100,11,uhau,com
60,abbhakūṭṭha,.n:base.,.m.$.nt.,,,,,,1,100,11,uhau,com
61,abbhāmatta,.ti:base.,,,,,,,1,100,10,uhau,com
62,abbhāna,.n:base.,.nt.,,,,,,1,100,7,uhau,com
63,abbhānāraha,.ti:base.,,,,,,,1,100,11,uhau,com
64,abbhañjana,.n:base.,.nt.,,,,,,1,100,10,uhau,com
65,abbhañjati,.v.,,,,,,,1,100,10,uhau,com
66,abbhañji,.v.,.aor.,,,,,,1,100,8,uhau,com
67,abbhañjita,.adj:base.,.pp.,,,,,,1,100,10,uhau,com
68,abbhantara,.ti:base.,,,,,,,1,100,10,uhau,com
69,abbhantara,.n:base.,.m.,,,,,,1,100,10,uhau,com
70,abbhantaragata,.ti:base.,,,,,,,1,100,14,uhau,com
71,abbhantarakammanta,.n:base.,.m.,,,,,,1,100,18,uhau,com
72,abbhantaraṃ,.ind.,,,,,,,1,100,11,uhau,com
73,abbhantaranta,.n:base.,.m.,,,,,,1,100,13,uhau,com
74,abbhantaraparibhoga,.n:base.,.m.,,,,,,1,100,19,uhau,com
75,abbhantaratala,.n:base.,.nt.,,,,,,1,100,14,uhau,com
76,abbhantaravassena,.ind.,,,,,,,1,100,17,uhau,com
77,abbhantarika,.ti:base.,,,,,,,1,100,12,uhau,com
78,abbhantarima,.ti:base.,,,,,,,1,100,12,uhau,com
79,abbhanujānāti,.v.,,,,,,,1,100,13,uhau,com
80,abbhanumodana,.n:base.,.nt.,,,,,,1,100,13,uhau,com
81,abbhanumodanā,.n:base.,.f.,,,,,,1,100,13,uhau,com
82,abbhanumodati,.v.,,,,,,,1,100,13,uhau,com
83,abbhanumoditā,.n:base.,.m.,,,,,,1,100,13,uhau,com
84,abbhapaṭala,.n:base.,.nt.,,,,,,1,100,11,uhau,com
85,abbhapuppha,.n:base.,.m.,,,,,,1,100,11,uhau,com
86,abbhāsa,.n:base.,.m.,,,,,,1,100,7,uhau,com
87,abbhāsagata,.ti:base.,,,,,,,1,100,11,uhau,com
88,abbhati,.v.,,,,,,,1,100,7,uhau,com
89,abbhatika,.ti:base.,,,,,,,1,100,9,uhau,com
90,abbhatikkanta,.ti:base.,,,,,,,1,100,13,uhau,com
91,abbhātirekaṃ,.ind.,,,,,,,1,100,12,uhau,com
92,abbhatīta,.ti:base.,,,,,,,1,100,9,uhau,com
93,abbhattha,.n:base.,.nt.,,,,,,1,100,9,uhau,com
94,abbhatthaṅgata,.ti:base.,,,,,,,1,100,14,uhau,com
95,abbhatthatā,.n:base.,.f.,,,,,,1,100,11,uhau,com
96,abbhetabba,.adj:base.,.fpp.,,,,,,1,100,10,uhau,com
97,abbheti,.ti:base.,,,,,,,1,100,7,uhau,com
98,abbhisambuddha,.adj:base.,.pp.,,,,,,1,100,14,uhau,com
99,abbhita,.ti:base.,,,,,,,1,100,7,uhau,com
100,abbhokāsa,.n:base.,.m.,,,,,,1,100,9,uhau,com
101,abbhokāsasevana,.n:base.,.nt.,,,,,,1,100,15,uhau,com
102,abbhokāsatala,.n:base.,.nt.,,,,,,1,100,13,uhau,com
103,abbhokāsika,.ti:base.,,,,,,,1,100,11,uhau,com
104,abbhokiṇṇa,.ti:base.,,,,,,,1,100,10,uhau,com
105,abbhokiraṇa,.n:base.,.nt.,,,,,,1,100,11,uhau,com
106,abbhokirati,.v.,,,,,,,1,100,11,uhau,com
107,abbhokiri,.v.,.aor.,,,,,,1,100,9,uhau,com
108,abbhudāharati,.v.,,,,,,,1,100,13,uhau,com
109,abbhuddhunāti,.v.,,,,,,,1,100,13,uhau,com
110,abbhudesi,.v.,.aor.,,,,,,1,100,9,uhau,com
111,abbhudeti,.v.,,,,,,,1,100,9,uhau,com
112,abbhudīreti,.v.,,,,,,,1,100,11,uhau,com
113,abbhudīrita,.ti:base.,,,,,,,1,100,11,uhau,com
114,abbhuggacchati,.v.,,,,,,,1,100,14,uhau,com
115,abbhuggacchi,.v.,.aor.,,,,,,1,100,12,uhau,com
116,abbhuggamana,.n:base.,.nt.,,,,,,1,100,12,uhau,com
117,abbhuggantvā,.v:ind.,.abs.,,,,,,1,100,12,uhau,com
118,abbhuggata,.ti:base.,,,,,,,1,100,10,uhau,com
119,abbhuggiraṇa,.n:base.,.nt.,,,,,,1,100,12,uhau,com
120,abbhuggirati,.v.,,,,,,,1,100,12,uhau,com
121,abbhuggiri,.v.,.aor.,,,,,,1,100,10,uhau,com
122,abbhujjalana,.n:base.,.nt.,,,,,,1,100,12,uhau,com
123,abbhukkiraṇa,.n:base.,.nt.,,,,,,1,100,12,uhau,com
124,abbhukkirati,.v.,,,,,,,1,100,12,uhau,com
125,abbhukkiri,.v.,.aor.,,,,,,1,100,10,uhau,com
126,abbhuḷha,.ti:base.,,,,,,,1,100,8,uhau,com
127,abbhuṃ,.ind.,,,,,,,1,100,6,uhau,com
128,abbhumme,.v.,,,,,,,1,100,8,uhau,com
129,abbhuṇha,.ti:base.,,,,,,,1,100,8,uhau,com
130,abbhunnadita,.ti:base.,,,,,,,1,100,12,uhau,com
131,abbhunnamati,.v.,,,,,,,1,100,12,uhau,com
132,abbhunnāmeti,.v.,,,,,,,1,100,12,uhau,com
133,abbhunnata,.ti:base.,,,,,,,1,100,10,uhau,com
134,abbhunnatakāyacitta,.ti:base.,,,,,,,1,100,19,uhau,com
135,abbhupagama,.n:base.,.m.,,,,,,1,100,11,uhau,com
136,abbhupagamavuttitta,.n:base.,.nt.,,,,,,1,100,19,uhau,com
137,abbhussāhanatā,.n:base.,.f.,,,,,,1,100,14,uhau,com
138,abbhussakkati,.v.,,,,,,,1,100,13,uhau,com
139,abbhussanna,.ti:base.,,,,,,,1,100,11,uhau,com
140,abbhussannakāya,.ti:base.,,,,,,,1,100,15,uhau,com
141,abbhusseti,.v.,,,,,,,1,100,10,uhau,com
142,abbhussita,.ti:base.,,,,,,,1,100,10,uhau,com
143,abbhusūyaka,.ti:base.,,,,,,,1,100,11,uhau,com
144,abbhuta,.n:base.,.nt.,,,,,,1,100,7,uhau,com
145,abbhuta,.ti:base.,,,,,,,1,100,7,uhau,com
146,abbhuta,.n:base.,.m.,,,,,,1,100,7,uhau,com
147,abbhutabbhakkhānasaṃvattanika,.ti:base.,,,,,,,1,100,29,uhau,com
148,abbhutadhamma,.ti:base.,,,,,,,1,100,13,uhau,com
149,abbhutasālā,.n:base.,.f.,,,,,,1,100,11,uhau,com
150,abbhutī,.ti:base.,,,,,,,1,100,7,uhau,com
151,abbhuṭṭhāna,.n:base.,.nt.,,,,,,1,100,11,uhau,com
152,abbhuṭṭhāti,.v.,,,,,,,1,100,11,uhau,com
153,abbhuṭṭhita,.ti:base.,,,,,,,1,100,11,uhau,com
154,abbhuyyāta,.ti:base.,,,,,,,1,100,10,uhau,com
155,abbhuyyāti,.v.,,,,,,,1,100,10,uhau,com
156,abbocchinna,.ti:base.,,,,,,,1,100,11,uhau,com
157,abbocchinnaṃ,.ind.,,,,,,,1,100,12,uhau,com
158,abbohārika,.ti:base.,,,,,,,1,100,10,uhau,com
159,abbokiṇṇa,.ti:base.,,,,,,,1,100,9,uhau,com
160,abbuda,.n:base.,.m.,,,,,,1,100,6,uhau,com
161,abbuda,.n:base.,.nt.,,,,,,1,100,6,uhau,com
162,abbudavirahita,.ti:base.,,,,,,,1,100,14,uhau,com
163,abbuhati,.v.,,,,,,,1,100,8,uhau,com
164,abbūhati,.v.,,,,,,,1,100,8,uhau,com
165,abbūhi,.v.,.aor.,,,,,,1,100,6,uhau,com
166,abbuhitvā,.v.,,,,,,,1,100,9,uhau,com
167,abbuḷa,.ti:base.,,,,,,,1,100,6,uhau,com
168,abbuḷasalla,.ti:base.,,,,,,,1,100,11,uhau,com
169,abbūḷha,.adj:base.,.pp.,,,,,,1,100,7,uhau,com
170,abbuḷhesika,.ti:base.,,,,,,,1,100,11,uhau,com
171,abbuyha,,,,,,,,1,100,7,uhau,com
172,ābhā,.n:base.,.f.,,,,,,1,100,4,uhau,com
173,abhabba,.ti:base.,,,,,,,1,100,7,uhau,com
174,abhabbapuggala,.n:base.,.m.,,,,,,1,100,14,uhau,com
175,abhabbatā,.n:base.,.f.,,,,,,1,100,9,uhau,com
176,abhabbaṭṭhāna,.n:base.,.nt.,,,,,,1,100,13,uhau,com
177,abhabbuppattika,.ti:base.,,,,,,,1,100,15,uhau,com
178,abhājana,.n:base.,.nt.,,,,,,1,100,8,uhau,com
179,ābhajati,.v.,,,,,,,1,100,8,uhau,com
180,ābhākara,.n:base.,.m.,,,,,,1,100,8,uhau,com
181,abhakkha,.n:base.,.m.,,,,,,1,100,8,uhau,com
182,abhakkha,.ti:base.,,,,,,,1,100,8,uhau,com
183,abhambhinnavilepana,.ti:base.,,,,,,,1,100,19,uhau,com
184,abhaṅga,.ti:base.,,,,,,,1,100,7,uhau,com
185,ābharaṇa,.n:base.,.nt.,,,,,,1,100,8,uhau,com
186,ābharaṇabhaṇḍa,.n:base.,.nt.,,,,,,1,100,14,uhau,com
187,ābharaṇabhaṇḍikā,.n:base.,.f.,,,,,,1,100,16,uhau,com
188,ābharati,.v.,,,,,,,1,100,8,uhau,com
189,ābhāsa,.n:base.,.m.,,,,,,1,100,6,uhau,com
190,ābhāsa,.n:base.,.m.,,,,,,1,100,6,uhau,com
191,abhāsana,.n:base.,.nt.,,,,,,1,100,8,uhau,com
192,abhāsaneyya,.n:base.,.nt.,,,,,,1,100,11,uhau,com
193,abhāsi,,,,,,,,1,100,6,uhau,com
194,ābhāsi,.v.,.aor.,,,,,,1,100,6,uhau,com
195,abhāsitapubba,.ti:base.,,,,,,,1,100,13,uhau,com
196,ābhassara,.ti:base.,,,,,,,1,100,9,uhau,com
197,ābhassarakāya,.n:base.,.m.,,,,,,1,100,13,uhau,com
198,ābhassarasaṃvaṭṭanika,.ti:base.,,,,,,,1,100,21,uhau,com
199,ābhassarūpaga,.ti:base.,,,,,,,1,100,13,uhau,com
200,abhassatha,,,,,,,,1,100,10,uhau,com
201,abhaṭa,.ti:base.,,,,,,,1,100,6,uhau,com
202,ābhata,.ti:base.,,,,,,,1,100,6,uhau,com
203,ābhatabhājana,.n:base.,.nt.,,,,,,1,100,13,uhau,com
204,ābhatābhata,.ti:base.,,,,,,,1,100,11,uhau,com
205,ābhatapiṇḍapāta,.n:base.,.m.,,,,,,1,100,15,uhau,com
206,ābhāti,.v.,,,,,,,1,100,6,uhau,com
207,abhāva,.n:base.,.m.,,,,,,1,100,6,uhau,com
208,abhāvanīya,.ti:base.,,,,,,,1,100,10,uhau,com
209,abhāveti,.v.,,,,,,,1,100,8,uhau,com
210,ābhāveti,.v.,,,,,,,1,100,8,uhau,com
211,abhavi,.v.,.aor.,,,,,,1,100,6,uhau,com
212,abhavissā,.v.,,,,,,,1,100,9,uhau,com
213,abhāvita,.ti:base.,,,,,,,1,100,8,uhau,com
214,abhaya,.n:base.,.nt.,,,,,,1,100,6,uhau,com
215,abhaya,.ti:base.,,,,,,,1,100,6,uhau,com
216,abhayā,.n:base.,.f.,,,,,,1,100,6,uhau,com
217,abhayadakkhiṇa,.ti:base.,,,,,,,1,100,14,uhau,com
218,abhayadāna,.n:base.,.nt.,,,,,,1,100,10,uhau,com
219,abhayaghosana,.n:base.,.nt.,,,,,,1,100,13,uhau,com
220,abhāyanakāraṇa,.n:base.,.nt.,,,,,,1,100,14,uhau,com
221,abhayānakasatta,.n:base.,.m.,,,,,,1,100,15,uhau,com
222,abhāyanta,.ti:base.,,,,,,,1,100,9,uhau,com
223,abhayappatta,.ti:base.,,,,,,,1,100,12,uhau,com
224,abhayatā,.n:base.,.f.,,,,,,1,100,8,uhau,com
225,abhayūparata,.ti:base.,,,,,,,1,100,12,uhau,com
226,abheda,.n:base.,.m.,,,,,,1,100,6,uhau,com
227,abhedana,.n:base.,.nt.,,,,,,1,100,8,uhau,com
228,abhedanavacanicchā,.n:base.,.f.,,,,,,1,100,18,uhau,com
229,abhejja,.ti:base.,,,,,,,1,100,7,uhau,com
230,abhejjasahāya,.ti:base.,,,,,,,1,100,13,uhau,com
231,abhesajja,.ti:base.,,,,,,,1,100,9,uhau,com
232,abhi,.perfix.,,,,,,,1,100,4,uhau,com
233,abhibhakkhayati,.v.,,,,,,,1,100,15,uhau,com
234,abhibhāsana,.n:base.,.nt.,,,,,,1,100,11,uhau,com
235,abhibhāsati,.v.,,,,,,,1,100,11,uhau,com
236,abhibhava,.n:base.,.m.,,,,,,1,100,9,uhau,com
237,abhibhavana,.v.,,,,,,,1,100,11,uhau,com
238,abhibhavanīya,.ti:base.,,,,,,,1,100,13,uhau,com
239,abhibhavati,.n:base.,.nt.,,,,,,1,100,11,uhau,com
240,abhibhavi,.v.,.aor.,,,,,,1,100,9,uhau,com
241,abhibhāyatana,.n:base.,.nt.,,,,,,1,100,13,uhau,com
242,abhibhū,.ti:base.,,,,,,,1,100,7,uhau,com
243,abhibhū,.n:base.,.m.,,,,,,1,100,7,uhau,com
244,abhibhūta,.ti:base.,,,,,,,1,100,9,uhau,com
245,abhibhūyate,.v.,,,,,,,1,100,11,uhau,com
246,abhibhuyya,,,,,,,,1,100,10,uhau,com
247,abhibyāharati,.v.,,,,,,,1,100,13,uhau,com
248,abhibyāhaṭa,.ti:base.,,,,,,,1,100,11,uhau,com
249,abhibyāpeti,.v.,,,,,,,1,100,11,uhau,com
250,abhibyāpituṃ,.v:ind.,.inf.,,,,,,1,100,12,uhau,com
251,abhibyatta,.ti:base.,,,,,,,1,100,10,uhau,com
252,abhicchanna,.ti:base.,,,,,,,1,100,11,uhau,com
253,abhicchita,.ti:base.,,,,,,,1,100,10,uhau,com
254,abhicetasika,.ti:base.,,,,,,,1,100,12,uhau,com
255,ābhicetasika,.ti:base.,,,,,,,1,100,12,uhau,com
256,abhiceteti,.v.,,,,,,,1,100,10,uhau,com
257,abhicintayati,.v.,,,,,,,1,100,13,uhau,com
258,abhida,.ti:base.,,,,,,,1,100,6,uhau,com
259,abhida,,,,,,,,1,100,6,uhau,com
260,abhidakkhiṇaṃ,.ind.,,,,,,,1,100,13,uhau,com
261,abhidanta,.n:base.,.m.,,,,,,1,100,9,uhau,com
262,abhidassana,.n:base.,.nt.,,,,,,1,100,11,uhau,com
263,abhiddavati,.v.,,,,,,,1,100,11,uhau,com
264,abhidhā,.n:base.,.f.,,,,,,1,100,7,uhau,com
265,abhidhamati,.v.,,,,,,,1,100,11,uhau,com
266,abhidhami,.v.,.aor.,,,,,,1,100,9,uhau,com
267,abhidhamma,.n:base.,.m.,,,,,,1,100,10,uhau,com
268,abhidhammakathā,.n:base.,.f.,,,,,,1,100,15,uhau,com
269,abhidhammapariyāya,.n:base.,.m.,,,,,,1,100,18,uhau,com
270,abhidhammattha,.n:base.,.m.,,,,,,1,100,14,uhau,com
271,abhidhammatthasaṅgaha,.n:base.,.m.,,,,,,1,100,21,uhau,com
272,abhidhammika,.n:base.,.m.,,,,,,1,100,12,uhau,com
273,ābhidhammika,.ti:base.,,,,,,,1,100,12,uhau,com
274,ābhidhammikabhikkhu,.n:base.,.m.,,,,,,1,100,19,uhau,com
275,ābhidhammikagaṇa,.n:base.,.m.,,,,,,1,100,16,uhau,com
276,ābhidhammikanaya,.n:base.,.m.,,,,,,1,100,16,uhau,com
277,abhidhāna,.n:base.,.nt.,,,,,,1,100,9,uhau,com
278,abhidhānaka,.ti:base.,,,,,,,1,100,11,uhau,com
279,abhidhānakathana,.n:base.,.nt.,,,,,,1,100,16,uhau,com
280,abhidhānānurodha,.ti:base.,,,,,,,1,100,16,uhau,com
281,abhidhānappadīpikā,.n:base.,.f.,,,,,,1,100,18,uhau,com
282,abhidhānappakāraṇa,.n:base.,.nt.,,,,,,1,100,18,uhau,com
283,abhidhānato,.ind.,,,,,,,1,100,11,uhau,com
284,abhidhānīya,.ti:base.,,,,,,,1,100,11,uhau,com
285,abhidhara,.ti:base.,,,,,,,1,100,9,uhau,com
286,abhidharamāna,.ti:base.,,,,,,,1,100,13,uhau,com
287,abhidhāreti,.v.,,,,,,,1,100,11,uhau,com
288,abhidhātuṃ,.v:ind.,.inf.,,,,,,1,100,10,uhau,com
289,abhidhāvati,.v.,,,,,,,1,100,11,uhau,com
290,abhidhāvi,.v.,.aor.,,,,,,1,100,9,uhau,com
291,abhidhāvī,.ti:base.,,,,,,,1,100,9,uhau,com
292,abhidhāya,,,,,,,,1,100,9,uhau,com
293,abhidhāyaka,.ti:base.,,,,,,,1,100,11,uhau,com
294,abhidhāyakatta,.n:base.,.nt.,,,,,,1,100,14,uhau,com
295,abhidhāyī,.ti:base.,,,,,,,1,100,9,uhau,com
296,abhidheyya,.ti:base.,,,,,,,1,100,10,uhau,com
297,abhidheyya,.n:base.,.nt.,,,,,,1,100,10,uhau,com
298,abhidheyyabhūta,.ti:base.,,,,,,,1,100,15,uhau,com
299,abhidheyyaliṅgavacana,.ti:base.,,,,,,,1,100,21,uhau,com
300,abhidheyyavacana,.ti:base.,,,,,,,1,100,16,uhau,com
301,abhidhīyate,.v.,,,,,,,1,100,11,uhau,com
302,abhidosa,.n:base.,.m.,,,,,,1,100,8,uhau,com
303,abhidosā,.n:base.,.f.,,,,,,1,100,8,uhau,com
304,abhidosika,.ti:base.,,,,,,,1,100,10,uhau,com
305,ābhidosika,.ti:base.,,,,,,,1,100,10,uhau,com
306,abhigacchati,.v.,,,,,,,1,100,12,uhau,com
307,abhigajjana,.n:base.,.nt.,,,,,,1,100,11,uhau,com
308,abhigajjati,.v.,,,,,,,1,100,11,uhau,com
309,abhigajji,.v.,.aor.,,,,,,1,100,9,uhau,com
310,abhigajjī,.ti:base.,,,,,,,1,100,9,uhau,com
311,abhigamana,.n:base.,.nt.,,,,,,1,100,10,uhau,com
312,abhigamana,.n:base.,.nt.,,,,,,1,100,10,uhau,com
313,abhigamanīya,.ti:base.,,,,,,,1,100,12,uhau,com
314,abhigata,.ti:base.,,,,,,,1,100,8,uhau,com
315,abhighāta,.n:base.,.m.,,,,,,1,100,9,uhau,com
316,abhighātakatta,.n:base.,.nt.,,,,,,1,100,14,uhau,com
317,abhighātana,.n:base.,.nt.,,,,,,1,100,11,uhau,com
318,abhighātī,.n:base.,.m.,,,,,,1,100,9,uhau,com
319,abhighuṭṭha,.ti:base.,,,,,,,1,100,11,uhau,com
320,abhigijjhana,.n:base.,.nt.,,,,,,1,100,12,uhau,com
321,abhigijjhati,.v.,,,,,,,1,100,12,uhau,com
322,abhigijjhi,.v.,.aor.,,,,,,1,100,10,uhau,com
323,abhigīta,.ti:base.,,,,,,,1,100,8,uhau,com
324,abhihaṃsati,.v.,,,,,,,1,100,11,uhau,com
325,abhihanati,.v.,,,,,,,1,100,10,uhau,com
326,abhihani,.v.,.aor.,,,,,,1,100,8,uhau,com
327,abhihaññati,.v.,,,,,,,1,100,11,uhau,com
328,abhihantuṃ,.v:ind.,.inf.,,,,,,1,100,10,uhau,com
329,abhihāra,.n:base.,.m.,,,,,,1,100,8,uhau,com
330,abhiharāpeti,.v.,,,,,,,1,100,12,uhau,com
331,abhihārasakkāra,.ti:base.,,,,,,,1,100,15,uhau,com
332,abhiharati,.v.,,,,,,,1,100,10,uhau,com
333,abhihari,.v.,.aor.,,,,,,1,100,8,uhau,com
334,abhiharituṃ,.v:ind.,.inf.,,,,,,1,100,11,uhau,com
335,abhihariyyati,.v.,,,,,,,1,100,13,uhau,com
336,abhihata,.ti:base.,,,,,,,1,100,8,uhau,com
337,abhihaṭa,.ti:base.,,,,,,,1,100,8,uhau,com
338,abhihaṭabhikkhā,.n:base.,.f.,,,,,,1,100,15,uhau,com
339,abhihaṭṭhuṃ,.v:ind.,.inf.,,,,,,1,100,11,uhau,com
340,abhihaṭuṃ,.v.,,,,,,,1,100,9,uhau,com
341,abhihessati,.v.,,,,,,,1,100,11,uhau,com
342,abhihiṃsanā,.n:base.,.f.,,,,,,1,100,11,uhau,com
343,abhihita,.n:base.,.nt.,,,,,,1,100,8,uhau,com
344,abhihita,.adj:base.,.pp.,,,,,,1,100,8,uhau,com
345,abhihitatta,.n:base.,.nt.,,,,,,1,100,11,uhau,com
346,abhihiti,.ti:base.,,,,,,,1,100,8,uhau,com
347,abhijacca,.ti:base.,,,,,,,1,100,9,uhau,com
348,abhijalati,.v.,,,,,,,1,100,10,uhau,com
349,abhijana,.n:base.,.m.,,,,,,1,100,8,uhau,com
350,abhijāna,.n:base.,.nt.,,,,,,1,100,8,uhau,com
351,abhijānana,.n:base.,.nt.,,,,,,1,100,10,uhau,com
352,abhijānāti,.v.,,,,,,,1,100,10,uhau,com
353,abhijāni,.v.,.aor.,,,,,,1,100,8,uhau,com
354,abhijappā,.n:base.,.f.,,,,,,1,100,9,uhau,com
355,abhijappana,.n:base.,.nt.,,,,,,1,100,11,uhau,com
356,abhijappati,.v.,,,,,,,1,100,11,uhau,com
357,abhijappi,.v.,.aor.,,,,,,1,100,9,uhau,com
358,abhijappī,.ti:base.,,,,,,,1,100,9,uhau,com
359,abhijappita,.n:base.,.nt.,,,,,,1,100,11,uhau,com
360,abhijāta,.v.,,,,,,,1,100,8,uhau,com
361,abhijāta,.n:base.,.m.,,,,,,1,100,8,uhau,com
362,abhijāti,.n:base.,.f.,,,,,,1,100,8,uhau,com
363,abhijātika,.ti:base.,,,,,,,1,100,10,uhau,com
364,abhijātitā,.n:base.,.f.,,,,,,1,100,10,uhau,com
365,abhijavati,.v.,,,,,,,1,100,10,uhau,com
366,abhijāyati,.v.,,,,,,,1,100,10,uhau,com
367,abhijeti,.v.,,,,,,,1,100,8,uhau,com
368,abhijighacchati,.v.,,,,,,,1,100,15,uhau,com
369,abhijigiṃsati,.v.,,,,,,,1,100,13,uhau,com
370,abhijigiṃsi,.v.,.aor.,,,,,,1,100,11,uhau,com
371,abhijigīsati,.v.,,,,,,,1,100,12,uhau,com
372,abhijīhanā,.n:base.,.f.,,,,,,1,100,10,uhau,com
373,abhijīvanika,.ti:base.,,,,,,,1,100,12,uhau,com
374,abhijjamāna,.ti:base.,,,,,,,1,100,11,uhau,com
375,abhijjamānaudaka,.ti:base.,,,,,,,1,100,16,uhau,com
376,abhijjanaka,.ti:base.,,,,,,,1,100,11,uhau,com
377,abhijjhā,.n:base.,.f.,,,,,,1,100,8,uhau,com
378,abhijjhālu,.ti:base.,,,,,,,1,100,10,uhau,com
379,abhijjhāna,.n:base.,.nt.,,,,,,1,100,10,uhau,com
380,abhijjhāpariyuṭṭhita,.ti:base.,,,,,,,1,100,20,uhau,com
381,abhijjhātā,.n:base.,.m.,,,,,,1,100,10,uhau,com
382,abhijjhāti,.v.,,,,,,,1,100,10,uhau,com
383,abhijjhāvinaya,.n:base.,.m.,,,,,,1,100,14,uhau,com
384,abhijjhāyati,.v.,,,,,,,1,100,12,uhau,com
385,abhijjhāyi,.v.,.aor.,,,,,,1,100,10,uhau,com
386,abhijjhita,.adj:base.,.pp.,,,,,,1,100,10,uhau,com
387,abhijjhitā,,,,,,,,1,100,10,uhau,com
388,abhijjitvā,.v:ind.,.abs.,,,,,,1,100,10,uhau,com
389,abhijoteti,.v.,,,,,,,1,100,10,uhau,com
390,abhikāmī,.ti:base.,,,,,,,1,100,8,uhau,com
391,abhikaṅkhana,.n:base.,.nt.,,,,,,1,100,12,uhau,com
392,abhikaṅkhanatā,.n:base.,.f.,,,,,,1,100,14,uhau,com
393,abhikaṅkhati,.v.,,,,,,,1,100,12,uhau,com
394,abhikaṅkhi,.v.,.aor.,,,,,,1,100,10,uhau,com
395,abhikaṅkhī,.ti:base.,,,,,,,1,100,10,uhau,com
396,abhikaṅkhita,.ti:base.,,,,,,,1,100,12,uhau,com
397,abhikhyā,.n:base.,.f.,,,,,,1,100,8,uhau,com
