809627,41,1,0,0
809628,41,1,1,0
809629,41,1,2,0
809630,41,1,3,0
809631,41,1,4,0
809632,41,2,205614,0
809633,41,3,144385,0
809634,41,4,207215,0
809635,41,5,204841,0
809636,41,5,9109,0
809637,41,5,199666,0
809638,41,6,9109,1
809639,41,6,205617,0
809640,41,6,190688,0
809641,41,6,49304,0
809642,41,6,204843,0
809643,41,6,204844,0
809644,41,6,204845,0
809645,41,6,207216,0
809646,41,6,472,0
809647,41,6,8896,0
809648,41,6,204846,0
809649,41,6,107442,0
809650,41,6,8897,0
809651,41,6,207217,0
809652,41,6,207218,0
809653,41,6,207219,0
809654,41,6,204846,0
809655,41,6,107442,0
809656,41,6,164516,0
809657,41,6,91036,0
809658,41,6,204847,0
809659,41,7,199666,1
809660,41,7,205617,0
809661,41,7,8956,0
809662,41,7,204843,0
809663,41,7,204844,0
809664,41,7,207220,0
809665,41,7,472,0
809666,41,7,8896,0
809667,41,7,204846,0
809668,41,7,107442,0
809669,41,7,8897,0
809670,41,7,207217,0
809671,41,7,207218,0
809672,41,7,207219,0
809673,41,7,204846,0
809674,41,7,107442,0
809675,41,7,1919,0
809676,41,7,286,0
809677,41,7,207221,0
809678,41,7,1919,0
809679,41,7,286,0
809680,41,7,207222,0
809681,41,7,207223,0
809682,41,7,286,0
809683,41,7,102710,0
809684,41,7,207224,0
809685,41,7,207225,0
809686,41,7,207226,0
809687,41,7,551,0
809688,41,7,91036,0
809689,41,7,204847,0
809690,41,8,9109,1
809691,41,8,144385,0
809692,41,8,205618,0
809693,41,8,286,0
809694,41,8,49304,0
809695,41,8,207227,0
809696,41,8,201563,0
809697,41,8,201562,0
809698,41,8,201561,0
809699,41,8,207228,0
809700,41,8,207229,0
809701,41,8,2012,0
809702,41,8,472,0
809703,41,8,83515,0
809704,41,8,207230,0
809705,41,8,572,0
809706,41,8,204847,0
809707,41,9,199666,1
809708,41,9,30248,0
809709,41,9,8956,0
809710,41,9,207231,0
809711,41,9,472,0
809712,41,9,207232,0
809713,41,9,204847,0
809714,41,10,9109,1
809715,41,10,207233,0
809716,41,10,190706,0
809717,41,10,49304,0
809718,41,10,207234,0
809719,41,10,207235,0
809720,41,10,2012,0
809721,41,10,472,0
809722,41,10,83515,0
809723,41,10,6086,0
809724,41,10,572,0
809725,41,10,204847,0
809726,41,11,199666,1
809727,41,11,128494,0
809728,41,11,8956,0
809729,41,11,207236,0
809730,41,11,472,0
809731,41,11,207237,0
809732,41,11,204847,0
809733,41,12,9109,1
809734,41,12,207238,0
809735,41,12,49304,0
809736,41,12,207239,0
809737,41,12,2071,0
809738,41,12,31201,0
809739,41,12,207240,0
809740,41,12,286,0
809741,41,12,108431,0
809742,41,12,85754,0
809743,41,12,2012,0
809744,41,12,472,0
809745,41,12,83515,0
809746,41,12,16355,0
809747,41,12,89916,0
809748,41,12,7347,0
809749,41,12,207241,0
809750,41,13,199666,1
809751,41,13,7148,0
809752,41,13,8956,0
809753,41,13,113792,0
809754,41,13,472,0
809755,41,13,207242,0
809756,41,13,207243,0
809757,41,13,286,0
809758,41,13,25886,0
809759,41,13,472,0
809760,41,13,207244,0
809761,41,13,204847,0
809762,41,14,4855,0
809763,41,14,205635,0
809764,41,14,4855,0
809765,41,14,49304,0
809766,41,14,90478,0
809767,41,14,3863,0
809768,41,14,4729,0
809769,41,14,2721,0
809770,41,14,205629,0
809771,41,14,207245,0
809772,41,14,207246,0
809773,41,14,207247,0
809774,41,15,207248,0
809775,41,16,207249,0
809776,41,17,9109,1
809777,41,17,204862,0
809778,41,17,1071,0
809779,41,17,89427,0
809780,41,17,89428,0
809781,41,17,67088,0
809782,41,17,38505,0
809783,41,17,207244,0
809784,41,17,29414,0
809785,41,17,7074,0
809786,41,17,1551,0
809787,41,17,49446,0
809788,41,17,101495,0
809789,41,17,83554,0
809790,41,17,12828,0
809791,41,18,199666,1
809792,41,18,8166,0
809793,41,18,8956,0
809794,41,18,87563,0
809795,41,18,25195,0
809796,41,18,1551,0
809797,41,18,12828,0
809798,41,18,6515,0
809799,41,18,8956,0
809800,41,18,4168,0
809801,41,18,6516,0
809802,41,18,3694,0
809803,41,18,6517,0
809804,41,18,102126,0
809805,41,18,17463,0
809806,41,18,9398,0
809807,41,18,451,0
809808,41,18,756,0
809809,41,18,88031,0
809810,41,18,4118,0
809811,41,18,6871,0
809812,41,18,101837,0
809813,41,18,81497,0
809814,41,18,3920,0
809815,41,18,81497,0
809816,41,18,3882,0
809817,41,18,630,0
809818,41,18,621,0
809819,41,18,4168,0
809820,41,18,6871,0
809821,41,18,65513,0
809822,41,18,648,0
809823,41,18,4178,0
809824,41,18,4217,0
809825,41,18,78365,0
809826,41,18,207250,0
809827,41,18,501,0
809828,41,19,2628,0
809829,41,19,205638,0
809830,41,19,8956,0
809831,41,19,101495,0
809832,41,19,207251,0
809833,41,19,4433,0
809834,41,19,49304,0
809835,41,19,207252,0
809836,41,19,207253,0
809837,41,19,501,0
809838,41,19,510,0
809839,41,19,630,0
809840,41,19,8956,0
809841,41,19,1071,0
809842,41,19,12828,0
809843,41,20,207254,0
809844,41,21,9109,1
809845,41,21,207255,0
809846,41,21,190710,0
809847,41,21,76670,0
809848,41,21,1071,0
809849,41,21,29414,0
809850,41,21,7074,0
809851,41,21,1551,0
809852,41,21,49446,0
809853,41,21,101495,0
809854,41,21,83554,0
809855,41,21,12828,0
809856,41,22,199666,1
809857,41,22,8166,0
809858,41,22,8956,0
809859,41,22,87563,0
809860,41,22,25195,0
809861,41,22,1551,0
809862,41,22,12828,0
809863,41,22,6515,0
809864,41,22,8956,0
809865,41,22,4168,0
809866,41,22,6871,0
809867,41,22,65513,0
809868,41,23,136603,0
809869,41,23,80429,0
809870,41,23,207256,0
809871,41,23,65983,0
809872,41,24,46876,0
809873,41,24,46877,0
809874,41,24,835,0
809875,41,25,1263,0
809876,41,25,1117,0
809877,41,25,18137,0
809878,41,25,197318,0
809879,41,26,8118,0
809880,41,26,73121,0
809881,41,26,207257,0
809882,41,26,501,0
809883,41,27,2628,0
809884,41,27,8956,0
809885,41,27,101495,0
809886,41,28,136603,0
809887,41,28,80429,0
809888,41,28,207256,0
809889,41,28,65983,0
809890,41,29,46876,0
809891,41,29,46877,0
809892,41,29,835,0
809893,41,30,1263,0
809894,41,30,1117,0
809895,41,30,18137,0
809896,41,30,197318,0
809897,41,31,207258,0
809898,41,31,207259,0
809899,41,31,207260,0
809900,41,31,501,0
809901,41,32,510,0
809902,41,32,630,0
809903,41,32,8956,0
809904,41,32,1071,0
809905,41,32,12828,0
809906,41,33,207261,0
809907,41,34,9109,1
809908,41,34,207262,0
809909,41,34,190713,0
809910,41,34,76670,0
809911,41,34,1071,0
809912,41,34,29414,0
809913,41,34,7074,0
809914,41,34,1551,0
809915,41,34,49446,0
809916,41,34,101495,0
809917,41,34,83554,0
809918,41,34,12828,0
809919,41,35,199666,1
809920,41,35,8166,0
809921,41,35,8956,0
809922,41,35,87563,0
809923,41,35,25195,0
809924,41,35,1551,0
809925,41,35,12828,0
809926,41,35,6515,0
809927,41,35,8956,0
809928,41,35,4168,0
809929,41,35,6871,0
809930,41,35,65513,0
809931,41,36,10270,0
809932,41,36,707,0
809933,41,36,144998,0
809934,41,36,207263,0
809935,41,36,33242,0
809936,41,37,207264,0
809937,41,37,326,0
809938,41,37,4856,0
809939,41,37,207265,0
809940,41,37,501,0
809941,41,38,2628,0
809942,41,38,8956,0
809943,41,38,101495,0
809944,41,39,10270,0
809945,41,39,205648,0
809946,41,39,707,0
809947,41,39,144998,0
809948,41,39,207263,0
809949,41,39,33242,0
809950,41,40,207266,0
809951,41,40,326,0
809952,41,40,4856,0
809953,41,40,207267,0
809954,41,41,510,0
809955,41,41,630,0
809956,41,41,8956,0
809957,41,41,1071,0
809958,41,41,12828,0
809959,41,42,10270,0
809960,41,42,707,0
809961,41,42,144998,0
809962,41,42,207263,0
809963,41,42,33242,0
809964,41,43,207264,0
809965,41,43,326,0
809966,41,43,4856,0
809967,41,43,207265,0
809968,41,44,10270,0
809969,41,44,190714,0
809970,41,44,707,0
809971,41,44,144998,0
809972,41,44,207263,0
809973,41,44,33242,0
809974,41,45,207268,0
809975,41,45,326,0
809976,41,45,4856,0
809977,41,45,207265,0
809978,41,46,207269,0
809979,41,47,9109,1
809980,41,47,207270,0
809981,41,47,76670,0
809982,41,47,1071,0
809983,41,47,29414,0
809984,41,47,7074,0
809985,41,47,1551,0
809986,41,47,49446,0
809987,41,47,101495,0
809988,41,47,83554,0
809989,41,47,12828,0
809990,41,48,199666,1
809991,41,48,8166,0
809992,41,48,8956,0
809993,41,48,87563,0
809994,41,48,25195,0
809995,41,48,1551,0
809996,41,48,12828,0
809997,41,48,6515,0
809998,41,48,8956,0
809999,41,48,4168,0
810000,41,48,207271,0
810001,41,48,65513,0
810002,41,49,499,0
810003,41,49,30634,0
810004,41,49,93263,0
810005,41,49,93264,0
810006,41,49,93265,0
810007,41,49,12904,0
810008,41,50,40,0
810009,41,50,40,0
810010,41,50,17778,0
810011,41,50,88812,0
810012,41,50,1914,0
810013,41,50,3850,0
810014,41,50,93266,0
810015,41,50,38638,0
810016,41,50,501,0
810017,41,51,2628,0
810018,41,51,8956,0
810019,41,51,101495,0
810020,41,52,24753,0
810021,41,52,24754,0
810022,41,52,2666,0
810023,41,52,24755,0
810024,41,52,3046,0
810025,41,52,89987,0
810026,41,52,86440,0
810027,41,53,21446,0
810028,41,53,22080,0
810029,41,53,4856,0
810030,41,53,366,0
810031,41,53,3850,0
810032,41,53,93266,0
810033,41,53,38638,0
810034,41,54,9105,0
810035,41,54,205656,0
810036,41,54,4351,0
810037,41,54,286,0
810038,41,54,7790,0
810039,41,54,286,0
810040,41,54,10381,0
810041,41,54,286,0
810042,41,54,207272,0
810043,41,55,2549,0
810044,41,55,8854,0
810045,41,55,547,0
810046,41,55,207273,0
810047,41,55,207274,0
810048,41,56,81885,0
810049,41,56,8956,0
810050,41,56,1071,0
810051,41,56,12828,0
810052,41,57,24753,0
810053,41,57,190718,0
810054,41,57,24754,0
810055,41,57,2666,0
810056,41,57,24755,0
810057,41,57,3046,0
810058,41,57,89987,0
810059,41,57,86440,0
810060,41,58,21446,0
810061,41,58,22080,0
810062,41,58,4856,0
810063,41,58,366,0
810064,41,58,3850,0
810065,41,58,93266,0
810066,41,58,38638,0
810067,41,59,9105,0
810068,41,59,4351,0
810069,41,59,286,0
810070,41,59,7790,0
810071,41,59,286,0
810072,41,59,10381,0
810073,41,59,286,0
810074,41,59,207272,0
810075,41,60,2549,0
810076,41,60,8854,0
810077,41,60,547,0
810078,41,60,207273,0
810079,41,60,30634,0
810080,41,61,5345,0
810081,41,61,205663,0
810082,41,61,950,0
810083,41,61,951,0
810084,41,61,4771,0
810085,41,61,207275,0
810086,41,62,30708,0
810087,41,62,66612,0
810088,41,62,286,0
810089,41,62,29180,0
810090,41,62,109935,0
810091,41,62,30634,0
810092,41,63,207276,0
810093,41,64,9109,1
810094,41,64,207277,0
810095,41,64,76670,0
810096,41,64,1071,0
810097,41,64,29414,0
810098,41,64,7074,0
810099,41,64,1551,0
810100,41,64,49446,0
810101,41,64,101495,0
810102,41,64,83554,0
810103,41,64,12828,0
810104,41,65,199666,1
810105,41,65,8166,0
810106,41,65,8956,0
810107,41,65,87563,0
810108,41,65,85835,0
810109,41,65,1551,0
810110,41,65,12828,0
810111,41,65,12717,0
810112,41,65,8956,0
810113,41,65,3858,0
810114,41,65,6871,0
810115,41,65,65513,0
810116,41,66,207278,0
810117,41,66,105342,0
810118,41,66,207279,0
810119,41,67,207280,0
810120,41,67,95836,0
810121,41,67,551,0
810122,41,67,648,0
810123,41,67,36126,0
810124,41,67,35928,0
810125,41,67,501,0
810126,41,68,2628,0
810127,41,68,8956,0
810128,41,68,101495,0
810129,41,69,21888,0
810130,41,69,551,0
810131,41,69,366,0
810132,41,69,2295,0
810133,41,69,42074,0
810134,41,69,551,0
810135,41,69,621,0
810136,41,69,1176,0
810137,41,70,18607,0
810138,41,70,207281,0
810139,41,70,551,0
810140,41,70,207282,0
810141,41,70,113947,0
810142,41,71,15529,0
810143,41,71,205668,0
810144,41,71,1,0
810145,41,71,207283,0
810146,41,71,207284,0
810147,41,71,207285,0
810148,41,72,207286,0
810149,41,72,207287,0
810150,41,72,72273,0
810151,41,72,5433,0
810152,41,72,207288,0
810153,41,73,971,0
810154,41,73,55515,0
810155,41,73,13098,0
810156,41,73,28600,0
810157,41,73,2894,0
810158,41,73,389,0
810159,41,74,5940,0
810160,41,74,14181,0
810161,41,74,1286,0
810162,41,74,138510,0
810163,41,74,95154,0
810164,41,74,720,0
810165,41,74,501,0
810166,41,75,510,0
810167,41,75,630,0
810168,41,75,8956,0
810169,41,75,1071,0
810170,41,75,12828,0
810171,41,76,144971,0
810172,41,76,190936,0
810173,41,76,207289,0
810174,41,77,207280,0
810175,41,77,95836,0
810176,41,77,551,0
810177,41,77,648,0
810178,41,77,36126,0
810179,41,77,11966,0
810180,41,78,205349,0
810181,41,79,9109,1
810182,41,79,207290,0
810183,41,79,205682,0
810184,41,79,76670,0
810185,41,79,1071,0
810186,41,79,29414,0
810187,41,79,7074,0
810188,41,79,1551,0
810189,41,79,49446,0
810190,41,79,101495,0
810191,41,79,83554,0
810192,41,79,12828,0
810193,41,80,199666,1
810194,41,80,8166,0
810195,41,80,8956,0
810196,41,80,87563,0
810197,41,80,25195,0
810198,41,80,1551,0
810199,41,80,12828,0
810200,41,80,6515,0
810201,41,80,8956,0
810202,41,80,4168,0
810203,41,80,6871,0
810204,41,80,65513,0
810205,41,81,2511,0
810206,41,81,10690,0
810207,41,81,580,0
810208,41,81,4577,0
810209,41,81,4855,0
810210,41,81,2511,0
810211,41,81,10690,0
810212,41,81,4855,0
810213,41,81,11182,0
810214,41,82,2511,0
810215,41,82,10690,0
810216,41,82,12999,0
810217,41,82,15803,0
810218,41,82,2511,0
810219,41,82,10690,0
810220,41,82,71470,0
810221,41,82,207291,0
810222,41,82,501,0
810223,41,83,2628,0
810224,41,83,8956,0
810225,41,83,101495,0
810226,41,84,3036,0
810227,41,84,580,0
810228,41,84,4577,0
810229,41,84,4855,0
810230,41,84,440,0
810231,41,84,4855,0
810232,41,84,11115,0
810233,41,85,3025,0
810234,41,85,12999,0
810235,41,85,15803,0
810236,41,85,672,0
810237,41,85,71470,0
810238,41,85,207291,0
810239,41,85,501,0
810240,41,86,510,0
810241,41,86,630,0
810242,41,86,8956,0
810243,41,86,1071,0
810244,41,86,12828,0
810245,41,87,2511,0
810246,41,87,10690,0
810247,41,87,580,0
810248,41,87,4577,0
810249,41,87,4855,0
810250,41,88,2511,0
810251,41,88,10690,0
810252,41,88,4855,0
810253,41,88,11182,0
810254,41,89,2511,0
810255,41,89,190722,0
810256,41,89,10690,0
810257,41,89,12999,0
810258,41,89,15803,0
810259,41,90,2511,0
810260,41,90,10690,0
810261,41,90,71470,0
810262,41,90,207291,0
810263,41,91,207292,0
810264,41,92,207293,0
810265,41,93,9109,1
810266,41,93,204862,0
810267,41,93,1071,0
810268,41,93,89427,0
810269,41,93,89428,0
810270,41,93,67088,0
810271,41,93,38505,0
810272,41,93,207294,0
810273,41,93,29414,0
810274,41,93,7074,0
810275,41,93,1551,0
810276,41,93,49446,0
810277,41,93,101495,0
810278,41,93,139452,0
810279,41,93,12828,0
810280,41,93,61593,0
810281,41,93,286,0
810282,41,93,491,0
810283,41,93,207295,0
810284,41,93,207296,0
810285,41,93,21851,0
810286,41,94,199666,1
810287,41,94,77710,0
810288,41,94,205688,0
810289,41,94,8956,0
810290,41,94,207297,0
810291,41,94,1551,0
810292,41,94,12828,0
810293,41,94,207298,0
810294,41,94,8956,0
810295,41,94,3858,0
810296,41,94,207299,0
810297,41,94,6871,0
810298,41,94,4118,0
810299,41,94,65513,0
810300,41,95,143,0
810301,41,95,136283,0
810302,41,95,3046,0
810303,41,95,143,0
810304,41,95,207300,0
810305,41,95,9950,0
810306,41,96,207301,0
810307,41,96,207302,0
810308,41,96,4965,0
810309,41,96,207303,0
810310,41,96,286,0
810311,41,97,2881,0
810312,41,97,1051,0
810313,41,97,207304,0
810314,41,97,40,0
810315,41,97,728,0
810316,41,97,83201,0
810317,41,97,83494,0
810318,41,97,501,0
810319,41,98,2628,0
810320,41,98,8956,0
810321,41,98,101495,0
810322,41,99,80441,0
810323,41,99,207305,0
810324,41,99,76550,0
810325,41,99,207306,0
810326,41,100,80441,0
810327,41,100,207307,0
810328,41,100,23305,0
810329,41,100,16377,0
810330,41,100,15662,0
810331,41,100,501,0
810332,41,101,510,0
810333,41,101,630,0
810334,41,101,8956,0
810335,41,101,1071,0
810336,41,101,12828,0
810337,41,101,197778,0
810338,41,101,286,0
810339,41,101,8956,0
810340,41,101,207308,0
810341,41,101,195961,0
810342,41,101,28077,0
810343,41,101,16826,0
810344,41,101,124,0
810345,41,101,4944,0
810346,41,101,206475,0
810347,41,101,3165,0
810348,41,101,12767,0
810349,41,101,206476,0
810350,41,101,2290,0
810351,41,101,40,0
810352,41,101,206477,0
810353,41,101,501,0
810354,41,102,143,0
810355,41,102,205689,0
810356,41,102,136283,0
810357,41,102,3046,0
810358,41,102,143,0
810359,41,102,207300,0
810360,41,102,9950,0
810361,41,103,207301,0
810362,41,103,207302,0
810363,41,103,4965,0
810364,41,103,207303,0
810365,41,103,286,0
810366,41,104,2881,0
810367,41,104,1051,0
810368,41,104,207309,0
810369,41,104,40,0
810370,41,104,728,0
810371,41,104,83201,0
810372,41,104,207310,0
810373,41,105,80441,0
810374,41,105,190728,0
810375,41,105,207305,0
810376,41,105,76550,0
810377,41,105,207306,0
810378,41,106,80441,0
810379,41,106,207307,0
810380,41,106,23305,0
810381,41,106,16377,0
810382,41,106,15662,0
810383,41,107,207311,0
810384,41,108,9109,1
810385,41,108,207312,0
810386,41,108,205698,0
810387,41,108,76670,0
810388,41,108,1071,0
810389,41,108,29414,0
810390,41,108,7074,0
810391,41,108,1551,0
810392,41,108,49446,0
810393,41,108,101495,0
810394,41,108,83554,0
810395,41,108,12828,0
810396,41,109,199666,1
810397,41,109,8166,0
810398,41,109,8956,0
810399,41,109,207313,0
810400,41,109,85835,0
810401,41,109,1551,0
810402,41,109,12828,0
810403,41,109,26290,0
810404,41,109,8956,0
810405,41,109,3858,0
810406,41,109,6871,0
810407,41,109,65513,0
810408,41,109,5345,0
810409,41,109,4178,0
810410,41,109,630,0
810411,41,109,8956,0
810412,41,109,457,0
810413,41,109,9827,0
810414,41,109,457,0
810415,41,109,72560,0
810416,41,109,457,0
810417,41,109,72565,0
810418,41,109,457,0
810419,41,109,73730,0
810420,41,109,457,0
810421,41,109,46824,0
810422,41,109,7116,0
810423,41,109,4178,0
810424,41,109,630,0
810425,41,109,366,0
810426,41,109,8956,0
810427,41,109,43524,0
810428,41,109,15347,0
810429,41,109,499,0
810430,41,109,35825,0
810431,41,109,389,0
810432,41,109,1957,0
810433,41,109,389,0
810434,41,109,72215,0
810435,41,109,389,0
810436,41,109,501,0
810437,41,109,2628,0
810438,41,109,8956,0
810439,41,109,101495,0
810440,41,109,5345,0
810441,41,109,630,0
810442,41,109,49304,0
810443,41,109,457,0
810444,41,109,9827,0
810445,41,109,457,0
810446,41,109,72560,0
810447,41,109,457,0
810448,41,109,72565,0
810449,41,109,457,0
810450,41,109,73730,0
810451,41,109,457,0
810452,41,109,46824,0
810453,41,109,16869,0
810454,41,109,40,0
810455,41,109,43524,0
810456,41,109,15347,0
810457,41,109,3129,0
810458,41,109,78543,0
810459,41,109,207314,0
810460,41,109,207315,0
810461,41,109,4435,0
810462,41,109,501,0
810463,41,109,81885,0
810464,41,109,8956,0
810465,41,109,1071,0
810466,41,109,12828,0
810467,41,110,207316,0
810468,41,111,207317,0
810469,41,112,9109,1
810470,41,112,207318,0
810471,41,112,205700,0
810472,41,112,76670,0
810473,41,112,1071,0
810474,41,112,29414,0
810475,41,112,7074,0
810476,41,112,1551,0
810477,41,112,49446,0
810478,41,112,101495,0
810479,41,112,83554,0
810480,41,112,12828,0
810481,41,113,199666,1
810482,41,113,8166,0
810483,41,113,8956,0
810484,41,113,36588,0
810485,41,113,206652,0
810486,41,113,86112,0
810487,41,113,1551,0
810488,41,113,12828,0
810489,41,113,2884,0
810490,41,113,8956,0
810491,41,113,206653,0
810492,41,113,70813,0
810493,41,113,451,0
810494,41,113,756,0
810495,41,113,88031,0
