104,amussa,.pron.,.nt.$.sg.$.dat.,asu$amu,,,,,1,100,6,irregular,en
105,amussa,.pron.,.m.$.sg.$.gen.,asu$amu,,,,,1,100,6,irregular,en
106,amussa,.pron.,.nt.$.sg.$.gen.,asu$amu,,,,,1,100,6,irregular,en
107,amussā,.pron.,.f.$.sg.$.dat.,asu$amu,,,,,1,100,6,irregular,en
108,amussā,.pron.,.f.$.sg.$.gen.,asu$amu,,,,,1,100,6,irregular,en
109,amussaṃ,.pron.,.f.$.sg.$.loc.,asu$amu,,,,,1,100,7,irregular,en
110,amūsu,.pron.,.f.$.pl.$.loc.,asu$amu,,,,,1,100,5,irregular,en
111,amūsu,.pron.,.m.$.pl.$.loc.,asu$amu,,,,,1,100,5,irregular,en
112,amūsu,.pron.,.nt.$.pl.$.loc.,asu$amu,,,,,1,100,5,irregular,en
113,amuyā,.pron.,.f.$.sg.$.abl.,asu$amu,,,,,1,100,5,irregular,en
114,amuyā,.pron.,.f.$.sg.$.dat.,asu$amu,,,,,1,100,5,irregular,en
115,amuyā,.pron.,.f.$.sg.$.gen.,asu$amu,,,,,1,100,5,irregular,en
116,amuyā,.pron.,.f.$.sg.$.inst.,asu$amu,,,,,1,100,5,irregular,en
117,amuyaṃ,.pron.,.f.$.sg.$.loc.,asu$amu,,,,,1,100,6,irregular,en
118,amuyo,.pron.,.f.$.pl.$.acc.,asu$amu,,,,,1,100,5,irregular,en
119,amuyo,.pron.,.m.$.pl.$.acc.,asu$amu,,,,,1,100,5,irregular,en
120,amuyo,.pron.,.f.$.pl.$.nom.,asu$amu,,,,,1,100,5,irregular,en
121,amuyo,.pron.,.m.$.pl.$.nom.,asu$amu,,,,,1,100,5,irregular,en
122,asu,.pron.,.f.$.sg.$.nom.,asu$amu,,,,,1,100,3,irregular,en
123,asu,.pron.,.m.$.sg.$.nom.,asu$amu,,,,,1,100,3,irregular,en
124,aminā,.pron.,.nt.$.sg.$.inst.,ay$i,,,,,1,100,5,irregular,en
125,anena,.pron.,.m.$.sg.$.inst.,ay$i,,,,,1,100,5,irregular,en
126,anena,.pron.,.nt.$.sg.$.inst.,ay$i,,,,,1,100,5,irregular,en
127,āsaṃ,.pron.,.f.$.pl.$.dat.,ay$i,,,,,1,100,4,irregular,en
128,āsaṃ,.pron.,.f.$.pl.$.gen.,ay$i,,,,,1,100,4,irregular,en
129,asmā,.pron.,.m.$.sg.$.abl.,ay$i,,,,,1,100,4,irregular,en
130,asmā,.pron.,.nt.$.sg.$.abl.,ay$i,,,,,1,100,4,irregular,en
131,asmiṃ,.pron.,.m.$.sg.$.loc.,ay$i,,,,,1,100,5,irregular,en
132,asmiṃ,.pron.,.nt.$.sg.$.loc.,ay$i,,,,,1,100,5,irregular,en
133,assa,.pron.,.m.$.sg.$.dat.,ay$i,,,,,1,100,4,irregular,en
134,assa,.pron.,.nt.$.sg.$.dat.,ay$i,,,,,1,100,4,irregular,en
135,assa,.pron.,.m.$.sg.$.gen.,ay$i,,,,,1,100,4,irregular,en
136,assa,.pron.,.nt.$.sg.$.gen.,ay$i,,,,,1,100,4,irregular,en
137,assā,.pron.,.f.$.sg.$.dat.,ay$i,,,,,1,100,4,irregular,en
138,assā,.pron.,.f.$.sg.$.gen.,ay$i,,,,,1,100,4,irregular,en
139,assaṃ,.pron.,.f.$.sg.$.loc.,ay$i,,,,,1,100,5,irregular,en
140,assāya,.pron.,.f.$.sg.$.dat.,ay$i,,,,,1,100,6,irregular,en
141,assāya,.pron.,.f.$.sg.$.gen.,ay$i,,,,,1,100,6,irregular,en
142,ayaṃ,.pron.,.f.$.sg.$.nom.,ay$i,,,,,1,100,4,irregular,en
143,ayaṃ,.pron.,.m.$.sg.$.nom.,ay$i,,,,,1,100,4,irregular,en
144,ebhi,.pron.,.m.$.pl.$.abl.,ay$i,,,,,1,100,4,irregular,en
145,ebhi,.pron.,.nt.$.pl.$.abl.,ay$i,,,,,1,100,4,irregular,en
146,ebhi,.pron.,.m.$.pl.$.inst.,ay$i,,,,,1,100,4,irregular,en
147,ebhi,.pron.,.nt.$.pl.$.inst.,ay$i,,,,,1,100,4,irregular,en
148,ehi,.pron.,.m.$.pl.$.abl.,ay$i,,,,,1,100,3,irregular,en
149,ehi,.pron.,.nt.$.pl.$.abl.,ay$i,,,,,1,100,3,irregular,en
150,ehi,.pron.,.m.$.pl.$.inst.,ay$i,,,,,1,100,3,irregular,en
151,ehi,.pron.,.nt.$.pl.$.inst.,ay$i,,,,,1,100,3,irregular,en
152,esaṃ,.pron.,.m.$.pl.$.dat.,ay$i,,,,,1,100,4,irregular,en
153,esaṃ,.pron.,.nt.$.pl.$.dat.,ay$i,,,,,1,100,4,irregular,en
154,esaṃ,.pron.,.m.$.pl.$.gen.,ay$i,,,,,1,100,4,irregular,en
155,esaṃ,.pron.,.nt.$.pl.$.gen.,ay$i,,,,,1,100,4,irregular,en
156,esānaṃ,.pron.,.m.$.pl.$.dat.,ay$i,,,,,1,100,6,irregular,en
157,esānaṃ,.pron.,.nt.$.pl.$.dat.,ay$i,,,,,1,100,6,irregular,en
158,esānaṃ,.pron.,.m.$.pl.$.gen.,ay$i,,,,,1,100,6,irregular,en
159,esānaṃ,.pron.,.nt.$.pl.$.gen.,ay$i,,,,,1,100,6,irregular,en
160,esu,.pron.,.m.$.pl.$.loc.,ay$i,,,,,1,100,3,irregular,en
161,esu,.pron.,.nt.$.pl.$.loc.,ay$i,,,,,1,100,3,irregular,en
162,idaṃ,.pron.,.nt.$.sg.$.acc.,ay$i,,,,,1,100,4,irregular,en
163,idaṃ,.pron.,.nt.$.sg.$.nom.,ay$i,,,,,1,100,4,irregular,en
164,imā,.pron.,.f.$.pl.$.acc.,ay$i,,,,,1,100,3,irregular,en
165,imā,.pron.,.f.$.pl.$.nom.,ay$i,,,,,1,100,3,irregular,en
166,imābhi,.pron.,.f.$.pl.$.abl.,ay$i,,,,,1,100,6,irregular,en
167,imābhi,.pron.,.f.$.pl.$.inst.,ay$i,,,,,1,100,6,irregular,en
168,imāhi,.pron.,.f.$.pl.$.abl.,ay$i,,,,,1,100,5,irregular,en
169,imāhi,.pron.,.f.$.pl.$.inst.,ay$i,,,,,1,100,5,irregular,en
170,imaṃ,.pron.,.f.$.sg.$.acc.,ay$i,,,,,1,100,4,irregular,en
171,imaṃ,.pron.,.m.$.sg.$.acc.,ay$i,,,,,1,100,4,irregular,en
172,imaṃ,.pron.,.nt.$.sg.$.acc.,ay$i,,,,,1,100,4,irregular,en
173,imaṃ,.pron.,.nt.$.sg.$.nom.,ay$i,,,,,1,100,4,irregular,en
174,imamhā,.pron.,.m.$.sg.$.abl.,ay$i,,,,,1,100,6,irregular,en
175,imamhā,.pron.,.nt.$.sg.$.abl.,ay$i,,,,,1,100,6,irregular,en
176,imamhi,.pron.,.m.$.sg.$.loc.,ay$i,,,,,1,100,6,irregular,en
177,imamhi,.pron.,.nt.$.sg.$.loc.,ay$i,,,,,1,100,6,irregular,en
178,imāni,.pron.,.nt.$.pl.$.acc.,ay$i,,,,,1,100,5,irregular,en
179,imāni,.pron.,.nt.$.pl.$.nom.,ay$i,,,,,1,100,5,irregular,en
180,imāsaṃ,.pron.,.f.$.pl.$.dat.,ay$i,,,,,1,100,6,irregular,en
181,imāsaṃ,.pron.,.f.$.pl.$.gen.,ay$i,,,,,1,100,6,irregular,en
182,imāsaṃ,.pron.,.f.$.sg.$.loc.,ay$i,,,,,1,100,6,irregular,en
183,imāsānaṃ,.pron.,.f.$.pl.$.dat.,ay$i,,,,,1,100,8,irregular,en
184,imāsānaṃ,.pron.,.f.$.pl.$.gen.,ay$i,,,,,1,100,8,irregular,en
185,imasmā,.pron.,.m.$.sg.$.abl.,ay$i,,,,,1,100,6,irregular,en
186,imasmā,.pron.,.nt.$.sg.$.abl.,ay$i,,,,,1,100,6,irregular,en
187,imasmiṃ,.pron.,.m.$.sg.$.loc.,ay$i,,,,,1,100,7,irregular,en
188,imasmiṃ,.pron.,.nt.$.sg.$.loc.,ay$i,,,,,1,100,7,irregular,en
189,imassa,.pron.,.m.$.sg.$.dat.,ay$i,,,,,1,100,6,irregular,en
190,imassa,.pron.,.nt.$.sg.$.dat.,ay$i,,,,,1,100,6,irregular,en
191,imassa,.pron.,.m.$.sg.$.gen.,ay$i,,,,,1,100,6,irregular,en
192,imassa,.pron.,.nt.$.sg.$.gen.,ay$i,,,,,1,100,6,irregular,en
193,imassā,.pron.,.f.$.sg.$.dat.,ay$i,,,,,1,100,6,irregular,en
194,imāsu,.pron.,.f.$.pl.$.loc.,ay$i,,,,,1,100,5,irregular,en
195,imāya,.pron.,.f.$.sg.$.abl.,ay$i,,,,,1,100,5,irregular,en
196,imāya,.pron.,.f.$.sg.$.dat.,ay$i,,,,,1,100,5,irregular,en
197,imāya,.pron.,.f.$.sg.$.gen.,ay$i,,,,,1,100,5,irregular,en
198,imāya,.pron.,.f.$.sg.$.inst.,ay$i,,,,,1,100,5,irregular,en
199,imāyaṃ,.pron.,.f.$.sg.$.loc.,ay$i,,,,,1,100,6,irregular,en
200,imāyo,.pron.,.f.$.pl.$.acc.,ay$i,,,,,1,100,5,irregular,en
201,imāyo,.pron.,.f.$.pl.$.nom.,ay$i,,,,,1,100,5,irregular,en
202,ime,.pron.,.m.$.pl.$.acc.,ay$i,,,,,1,100,3,irregular,en
203,ime,.pron.,.m.$.pl.$.nom.,ay$i,,,,,1,100,3,irregular,en
204,imebhi,.pron.,.m.$.pl.$.abl.,ay$i,,,,,1,100,6,irregular,en
205,imebhi,.pron.,.nt.$.pl.$.abl.,ay$i,,,,,1,100,6,irregular,en
206,imebhi,.pron.,.m.$.pl.$.inst.,ay$i,,,,,1,100,6,irregular,en
207,imebhi,.pron.,.nt.$.pl.$.inst.,ay$i,,,,,1,100,6,irregular,en
208,imehi,.pron.,.m.$.pl.$.abl.,ay$i,,,,,1,100,5,irregular,en
209,imehi,.pron.,.nt.$.pl.$.abl.,ay$i,,,,,1,100,5,irregular,en
210,imehi,.pron.,.m.$.pl.$.inst.,ay$i,,,,,1,100,5,irregular,en
211,imehi,.pron.,.nt.$.pl.$.inst.,ay$i,,,,,1,100,5,irregular,en
212,imesaṃ,.pron.,.m.$.pl.$.dat.,ay$i,,,,,1,100,6,irregular,en
213,imesaṃ,.pron.,.nt.$.pl.$.dat.,ay$i,,,,,1,100,6,irregular,en
214,imesaṃ,.pron.,.m.$.pl.$.gen.,ay$i,,,,,1,100,6,irregular,en
215,imesaṃ,.pron.,.nt.$.pl.$.gen.,ay$i,,,,,1,100,6,irregular,en
216,imesānaṃ,.pron.,.m.$.pl.$.dat.,ay$i,,,,,1,100,8,irregular,en
217,imesānaṃ,.pron.,.nt.$.pl.$.dat.,ay$i,,,,,1,100,8,irregular,en
218,imesānaṃ,.pron.,.m.$.pl.$.gen.,ay$i,,,,,1,100,8,irregular,en
219,imesānaṃ,.pron.,.nt.$.pl.$.gen.,ay$i,,,,,1,100,8,irregular,en
220,imesu,.pron.,.m.$.pl.$.loc.,ay$i,,,,,1,100,5,irregular,en
221,imesu,.pron.,.nt.$.pl.$.loc.,ay$i,,,,,1,100,5,irregular,en
222,iminā,.pron.,.m.$.sg.$.inst.,ay$i,,,,,1,100,5,irregular,en
223,iminā,.pron.,.nt.$.sg.$.inst.,ay$i,,,,,1,100,5,irregular,en
224,imissa,.pron.,.m.$.sg.$.dat.,ay$i,,,,,1,100,6,irregular,en
225,imissa,.pron.,.m.$.sg.$.gen.,ay$i,,,,,1,100,6,irregular,en
226,imissā,.pron.,.f.$.sg.$.gen.,ay$i,,,,,1,100,6,irregular,en
227,imissā,.pron.,.f.$.sg.$.loc.,ay$i,,,,,1,100,6,irregular,en
228,imissaṃ,.pron.,.f.$.sg.$.loc.,ay$i,,,,,1,100,7,irregular,en
229,imissāya,.pron.,.f.$.sg.$.dat.,ay$i,,,,,1,100,8,irregular,en
230,imissāya,.pron.,.f.$.sg.$.gen.,ay$i,,,,,1,100,8,irregular,en
231,bhagava,.n.,.m.$.sg.$.voc.,bhagavant,,,,,1,100,7,irregular,en
232,bhagavā,.n.,.m.$.sg.$.nom.,bhagavant,,,,,1,100,7,irregular,en
233,bhagavaṃ,.n.,.m.$.sg.$.acc.,bhagavant,,,,,1,100,8,irregular,en
234,bhagavantaṃ,.n.,.m.$.sg.$.acc.,bhagavant,,,,,1,100,11,irregular,en
235,bhagavatā,.n.,.m.$.sg.$.inst.,bhagavant,,,,,1,100,9,irregular,en
236,bhagavatā,.n.,.m.$.sg.$.abl.,bhagavant,,,,,1,100,9,irregular,en
237,bhagavataṃ,.n.,.m.$.pl.$.gen.,bhagavant,,,,,1,100,10,irregular,en
238,bhagavati,.n.,.m.$.sg.$.loc.,bhagavant,,,,,1,100,9,irregular,en
239,bhagavato,.n.,.m.$.sg.$.dat.,bhagavant,,,,,1,100,9,irregular,en
240,bhagavato,.n.,.m.$.sg.$.gen.,bhagavant,,,,,1,100,9,irregular,en
241,bhavaṃ,.pron.,.m.$.sg.$.nom.,bhavant,,,,,1,100,6,irregular,en
242,bhavaṃ,.pron.,.m.$.sg.$.voc.,bhavant,,,,,1,100,6,irregular,en
243,bhavantaṃ,.pron.,.m.$.sg.$.acc.,bhavant,,,,,1,100,9,irregular,en
244,bhavante,.pron.,.m.$.pl.$.acc.,bhavant,,,,,1,100,8,irregular,en
245,bhavantehi,.pron.,.m.$.pl.$.inst.,bhavant,,,,,1,100,10,irregular,en
246,bhavantī,.pron.,.f.$.sg.$.nom.,bhavant,,,,,1,100,8,irregular,en
247,bhavanto,.pron.,.m.$.pl.$.nom.,bhavant,,,,,1,100,8,irregular,en
248,bhavanto,.pron.,.m.$.pl.$.voc.,bhavant,,,,,1,100,8,irregular,en
249,bhavataṃ,.pron.,.m.$.pl.$.gen.,bhavant,,,,,1,100,8,irregular,en
250,bhavatī,.pron.,.f.$.sg.$.nom.,bhavant,,,,,1,100,7,irregular,en
251,bho,.pron.,.m.$.sg.$.voc.,bhavant,,,,,1,100,3,irregular,en
252,bhonto,.pron.,.m.$.pl.$.nom.,bhavant,,,,,1,100,6,irregular,en
253,bhonto,.pron.,.m.$.pl.$.voc.,bhavant,,,,,1,100,6,irregular,en
254,bhotā,.pron.,.m.$.sg.$.inst.,bhavant,,,,,1,100,5,irregular,en
255,bhoti,.pron.,.f.$.sg.$.voc.,bhavant,,,,,1,100,5,irregular,en
256,bhotī,.pron.,.f.$.sg.$.nom.,bhavant,,,,,1,100,5,irregular,en
257,bhotiṃ,.pron.,.f.$.sg.$.acc.,bhavant,,,,,1,100,6,irregular,en
