100065,dissatevāti,.un.,,,,,dissatevā+iti,,1,60,11,union,en
100066,diṭṭhadhammikāti,.un.,,,,,diṭṭhadhammikā+iti,,1,60,16,union,en
100067,diṭṭhānevāti,.un.,,,,,diṭṭhānevā+iti,,1,60,12,union,en
100068,diṭṭhavāti,.un.,,,,,diṭṭhavā+iti,,1,60,10,union,en
100069,diṭṭhicaritāti,.un.,,,,,diṭṭhicaritā+iti,,1,60,14,union,en
100070,diṭṭhivisayāti,.un.,,,,,diṭṭhivisayā+iti,,1,60,14,union,en
100071,divasāti,.un.,,,,,divasā+iti,,1,60,8,union,en
100072,divāseyyāti,.un.,,,,,divāseyyā+iti,,1,60,11,union,en
100073,domanassavasenāti,.un.,,,,,domanassavasenā+iti,,1,60,17,union,en
100074,dosāropanāti,.un.,,,,,dosāropanā+iti,,1,60,12,union,en
100075,dosavigamenāti,.un.,,,,,dosavigamenā+iti,,1,60,14,union,en
100076,dubbalabhāvenāti,.un.,,,,,dubbalabhāvenā+iti,,1,60,16,union,en
100077,dubbalahadayavatthukattāti,.un.,,,,,dubbalahadayavatthukattā+iti,,1,60,26,union,en
100078,dubbalamevāti,.un.,,,,,dubbalaṃ+eva+iti,,1,80,13,union,en
100079,dubbalattāti,.un.,,,,,dubbalattā+iti,,1,60,12,union,en
100080,dubbhāsitamevāti,.un.,,,,,dubbhāsitaṃ+eva+iti,,1,80,16,union,en
100081,dubbinivattāti,.un.,,,,,dubbinivattā+iti,,1,60,14,union,en
100082,dubbiññeyyāti,.un.,,,,,dubbiññeyyā+iti,,1,60,13,union,en
100083,dubbodhāti,.un.,,,,,dubbodhā+iti,,1,60,10,union,en
100084,dukamātikāti,.un.,,,,,dukamātikā+iti,,1,60,12,union,en
100085,dukañcāti,.un.,,,,,dukaṃ+ca+iti,,1,80,9,union,en
100086,dukkhadhammāti,.un.,,,,,dukkhadhammā+iti,,1,60,14,union,en
100087,dukkhakkhayādhigamāyāti,.un.,,,,,dukkhakkhayādhigamāyā+iti,,1,60,23,union,en
100088,dukkhamupekkhāti,.un.,,,,,dukkhamupekkhā+iti,,1,60,16,union,en
100089,dukkhanirodhagāminīpaṭipadāti,.un.,,,,,dukkhanirodhagāminīpaṭipadā+iti,,1,60,29,union,en
100090,dukkhanirodhāti,.un.,,,,,dukkhanirodhā+iti,,1,60,15,union,en
100091,dukkhasaccamevāti,.un.,,,,,dukkhasaccaṃ+eva+iti,,1,80,17,union,en
100092,dukkhassantakiriyāyāti,.un.,,,,,dukkhassantakiriyāyā+iti,,1,60,22,union,en
100093,dukkhatarāti,.un.,,,,,dukkhatarā+iti,,1,60,12,union,en
100094,dukkhavatthubhūtāti,.un.,,,,,dukkhavatthubhūtā+iti,,1,60,19,union,en
100095,dukkhavedanāti,.un.,,,,,dukkhavedanā+iti,,1,60,14,union,en
100096,dukkhavipākāti,.un.,,,,,dukkhavipākā+iti,,1,60,14,union,en
100097,dukkhenāti,.un.,,,,,dukkhenā+iti,,1,60,10,union,en
100098,dullabhattāti,.un.,,,,,dullabhattā+iti,,1,60,13,union,en
100099,duppamokkhabhāvadassanatthañcāti,.un.,,,,,duppamokkhabhāvadassanatthaṃ+ca+iti,,1,80,32,union,en
100100,duppaññāti,.un.,,,,,duppaññā+iti,,1,60,10,union,en
100101,dupparihāratāti,.un.,,,,,dupparihāratā+iti,,1,60,15,union,en
100102,durāsadāti,.un.,,,,,durāsadā+iti,,1,60,10,union,en
100103,dūseyyāti,.un.,,,,,dūseyyā+iti,,1,60,9,union,en
100104,dūsitacittassāti,.un.,,,,,dūsitacittassā+iti,,1,60,16,union,en
100105,dussīlāti,.un.,,,,,dussīlā+iti,,1,60,9,union,en
100106,dutiyajjhānūpacāreyevāti,.un.,,,,,dutiyajjhānūpacāre+eva+iti,,1,80,24,union,en
100107,dutiyassāti,.un.,,,,,dutiyassā+iti,,1,60,11,union,en
100108,dutiyatatiyāti,.un.,,,,,dutiyatatiyā+iti,,1,60,14,union,en
100109,dutiyenāti,.un.,,,,,dutiyenā+iti,,1,60,10,union,en
100110,duṭṭhullavācāti,.un.,,,,,duṭṭhullavācā+iti,,1,60,15,union,en
100111,duviññeyyāti,.un.,,,,,duviññeyyā+iti,,1,60,12,union,en
100112,duyhitthāti,.un.,,,,,duyhitthā+iti,,1,60,11,union,en
100113,dvādasahatthabbhantareyevāti,.un.,,,,,dvādasahatthabbhantare+eva+iti,,1,80,28,union,en
100114,dvāsaṭṭhidiṭṭhiantogadhattāti,.un.,,,,,dvāsaṭṭhidiṭṭhiantogadhattā+iti,,1,60,29,union,en
100115,dviguṇāti,.un.,,,,,dviguṇā+iti,,1,60,9,union,en
100116,dviyojanasatānevāti,.un.,,,,,dviyojanasatānevā+iti,,1,60,19,union,en
100117,ehipassāti,.un.,,,,,ehipassā+iti,,1,60,10,union,en
100118,ekābaddhattāti,.un.,,,,,ekābaddhattā+iti,,1,60,14,union,en
100119,ekabhattikāti,.un.,,,,,ekabhattikā+iti,,1,60,13,union,en
100120,ekacittakkhaṇikāti,.un.,,,,,ekacittakkhaṇikā+iti,,1,60,18,union,en
100121,ekacittakkhaṇikattāti,.un.,,,,,ekacittakkhaṇikattā+iti,,1,60,21,union,en
100122,ekadesadassanavasenāti,.un.,,,,,ekadesadassanavasenā+iti,,1,60,22,union,en
100123,ekadhāti,.un.,,,,,ekadhā+iti,,1,60,8,union,en
100124,ekalakkhaṇāti,.un.,,,,,ekalakkhaṇā+iti,,1,60,13,union,en
100125,ekaṃsikāti,.un.,,,,,ekaṃsikā+iti,,1,60,10,union,en
100126,ekanāḷāti,.un.,,,,,ekanāḷā+iti,,1,60,9,union,en
100127,ekantikattāti,.un.,,,,,ekantikattā+iti,,1,60,13,union,en
100128,ekappahārenevāti,.un.,,,,,ekappahārenevā+iti,,1,60,16,union,en
