id,book,par_num,level,class,title,text
NULL,p50,18,100,bodytext,,"5. [A] nikkha cumbane’(pi) sikkha vijju’pādu’ pāsānamhi rakkha guttivāraṇe (pi) uñchane (siyā’pi) bhikkha yāvaladdhya’laddhisū (pi) vakkha rosasaṃhatesu mokkha muttiyaṃ caje (pi) cikkha vācabodhanesu."
NULL,p50,19,100,bodytext,,"[Ba]  nakha makha rakha naṅkhāmaṅkharakkhī’khīlaṅkhā lakha vakha ikha iṅkhā uṅkha vaṅkhū’kha gatyaṃ vakhi makhi kakhi kaṅkhe khī khaye ukkha seke khu khutadhanisu (vutto) khe(’tha) khāde supe (ca.)"
NULL,p50,20,8,hangnum,6.,6.
NULL,p50,21,100,gatha1,," Aggo (tu) gatikoṭille laga saṅge mage’sane;"
NULL,p50,22,100,gathalast,,"Agī igī rigī ligī vagī gatya’tthadhātavo."
NULL,p50,23,8,hangnum,7.,7.
NULL,p50,24,100,gatha1,," Silāgha katthane jaggha hasane aggha agghane;"
NULL,p50,25,100,gathalast,,"Sighī āghāyane (hoti) laghi sosagatīsu (ca;)."
NULL,p50,26,8,hangnum,8.,8.
NULL,p50,27,100,gatha1,," Vaca byattavace yāca yācane ruca dittiyaṃ;"
NULL,p50,28,100,gathalast,,"Suca soke kuca sadde (atho) vica vivecane."
NULL,p50,29,8,hangnum,"9. ","9. "
NULL,p50,30,100,gatha1,," Añca pūjāgate vañca gamane kiñcā’vamaddane;"
NULL,p50,31,100,gathalast,,"Luñcā’panayane nacca naccane maca rocane."
NULL,p50,32,8,hangnum,10.,10.
NULL,p50,33,100,gatha1,," Accā’ccane cu vacane saco (tu) samavāyane;"
NULL,p50,34,100,gathalast,,"Paca yāte kaci-vacca dittiyaṃ maci dhāraṇe."
NULL,p50,35,8,hangnum,11.,11.
NULL,p50,36,100,gatha1,," Puccha sampucchane muccha mohasmiṃ lañcha lakkhaṇe;"
NULL,p50,37,100,gathalast,,"Añchā’yāme (bhave) puñcha puñchane uñcha uñchane."
NULL,p50,38,8,hangnum,12.,12.
NULL,p50,39,100,gatha1,," Taccho tanukiraye piñcha piñchane rāja dittiyaṃ;"
NULL,p50,40,100,gathalast,,"Vajā’jagamane rañja rāge bhañjā’vamaddane."
NULL,p50,41,8,hangnum,13.,13.
NULL,p50,42,100,gatha1,," Añju byattigatīkanti makkhaṇesve’ja kampane;"
NULL,p50,43,100,gathalast,,"Bhaja saṃsevane sañja saṅge (tu) iñja kampane."
NULL,p50,44,8,hangnum,"14. ","14. "
NULL,p50,45,100,gatha1,," Yaja devaccane dānasaṅgatīkaraṇesu (ca);"
NULL,p50,46,100,gathalast,,"Tijakkhamanisānesu dāne(’pi) caja hāniyaṃ."
NULL,p50,47,8,hangnum,15.,15.
NULL,p50,48,100,gatha1,," Sajā’liṅgana vissajja nimmāṇe mujja mujjane;"
NULL,p50,49,100,gathalast,,"Majja saṃsuddhiyaṃ lajja lajjane tajja tajjane."
NULL,p50,50,8,hangnum,16.,16.
NULL,p50,51,100,gatha1,," Ajja-sajjā’jjane sajja nimmāṇe gajja saddane;"
NULL,p50,52,100,gathalast,,"Guja-kuja dvayaṃ sadde akhyatte khajja bhakkhaṇe."
NULL,p50,53,8,hangnum,17.,17.
NULL,p50,54,100,gatha1,," Bhajja pāke viji bhayacalane vīja vījane;"
NULL,p50,55,100,gathalast,,"Khajī gamanavekalle jī jaye ju jave (siyā;)."
NULL,p50,56,8,hangnum,18.,18.
NULL,p50,57,100,gatha1,," Jhe cintāyujjha ussagge gamane aṭa-paṭa dvayaṃ;"
NULL,p50,58,100,gathalast,,"Naṭa nacce raṭa paribhāsane vaṭa veṭhane."
NULL,p50,59,8,hangnum,"19. ","19. "
NULL,p50,60,100,gatha1,," Vaṭṭa āvattane vaṇṭa vaṇṭatthe kaṭa maddane;"
NULL,p50,61,100,gathalast,,"Phuṭo visaraṇādīsu kaṭa saṃvaraṇe gate."
NULL,p50,62,8,hangnum,20.,20.
NULL,p50,63,100,gatha1,," Ghuṭa ghose patighāte viṭa’kkose (ca) pesane;"
NULL,p50,64,100,gathalast,,"Bhaṭa bhatyaṃ kuṭa-koṭṭacchedane luṭa loṭane."
NULL,p50,65,8,hangnum,21.,21.
NULL,p50,66,100,gatha1,," Jaṭa-jhaṭa-piṭa saṅghāte ciṭu’ttāse ghaṭī’hane;"
NULL,p50,67,100,gathalast,,"Ghaṭi saṅghaṭṭane taṭṭa cchedane muṭa maddane."
NULL,p50,68,8,hangnum,22.,22.
NULL,p50,69,100,gatha1,," Paṭha byattavace heṭha bādhāyaṃ veṭha veṭhane;"
NULL,p50,70,100,gathalast,,"Suṭhī-kuṭhī dvayaṃ sose pīṭha hiṃsanadhāraṇe."
NULL,p50,71,8,hangnum,23.,23.
NULL,p50,72,100,gatha1,," Kaṭha sosanapākesu vaṭha thulattane (bhave);"
NULL,p50,73,100,gathalast,,"Kaṭhi sose ruṭha-luṭho’paghāte saṭha ketave."
NULL,p50,74,8,hangnum,"24. ","24. "
NULL,p50,75,100,gatha1,," (Siyā haṭha balakkāre kaḍibhede kaḍicchide;"
NULL,p50,76,100,gathalast,,"Maṇḍa vibhūsane caṇḍa caṇḍikke bhaḍi bhaṅḍane."
NULL,p50,77,8,hangnum,25.,25.
NULL,p50,78,100,gatha1,," Paḍi uppaṇḍane liṅgavekalle muḍi khaṇḍane,"
NULL,p50,79,100,gathalast,,"Gaḍi vatte’kadesamhi gaḍi sannivaye(’pica;);"
NULL,p50,80,8,hangnum,26.,26.
NULL,p50,81,100,gatha1,," Raḍi-eraḍi hiṃsāyaṃ piḍi saṅghātaādisu,"
NULL,p50,82,100,gathalast,,"Kuḍi dāhe paḍi gate hiḍi āhiṇḍane (siyā;);"
NULL,p50,83,8,hangnum,27.,27.
NULL,p50,84,100,gatha1,," Karaṇḍa bhājana’tthamhi (atho) laḍi jigucchane,"
NULL,p50,85,100,gathalast,,"(Vattate) meḍikoṭille saḍi gumbatthamīraṇe;"
NULL,p50,86,8,hangnum,28.,28.
NULL,p50,87,100,gatha1,," (Atho’pi) aḍi aṇḍatthe (dissate) tuḍi toḍane,"
NULL,p50,88,100,gathalast,,"Vaḍḍha saṃvaḍḍhane kaḍḍha kaḍḍhaṇe bhaṇa bhāsane;"
NULL,p50,89,8,hangnum,"29. ","29. "
NULL,p50,90,100,gatha1,," Soṇa vaṇṇe guṇa’bhyāse iṇa-pheṇa dvayaṃ gate,"
NULL,p50,91,100,gathalast,,"Paṇa vohārathomesu (vattate) kaṇa milane;"
NULL,p50,92,8,hangnum,30.,30.
NULL,p50,93,100,gatha1,," Aṇa-raṇa-kaṇa-muṇa-kvaṇa-kuṇa sadde,"
NULL,p50,94,100,gatha2,,"Yata patiyatane juta dittimhi;"
NULL,p50,95,100,gatha3,,"Ata-pata gamane cita saññāṇe,"
NULL,p50,96,100,gathalast,,"Kita vāsā’do vatu vattumhi."
NULL,p50,97,8,hangnum,31.,31.
NULL,p50,98,100,gatha1,," (Bhave) kattha silāghāyaṃ matha-mattha viloḷane,"
NULL,p50,99,100,gathalast,,"Nātha yācanasantāpa isserā’siṃsanesu (ca;)"
NULL,p50,100,8,hangnum,32.,32.
NULL,p50,101,100,gatha1,," Putha (ce) puthu vitthāre byatha bhīticalesu (ca),"
NULL,p50,102,100,gathalast,,"Gotthu vaṃse patha-pantha gate nanda samiddhiyaṃ;"
NULL,p50,103,8,hangnum,33.,33.
NULL,p50,104,100,gatha1,," Vandā’bhivādathomesu gada byattavace’(pica),"
NULL,p50,105,100,gathalast,,"(Atho) ninda garahāyaṃ khadi pakkhandanādisu;"
NULL,p50,106,8,hangnum,"34. ","34. "
NULL,p50,107,100,gatha1,," Edī (tu) kiñcicalena cadi kantihiḷādane,"
NULL,p50,108,100,gathalast,,"Kilidī paridevādo udissavakiledane;"
NULL,p50,109,8,hangnum,35.,35.
NULL,p50,110,100,gatha1,," Idī (tu) paramissariye adiandu (ca) bandhane,"
NULL,p50,111,100,gathalast,,"Bhaganda sevane (hoti) bhadda kalyāṇakammani;"
NULL,p50,112,8,hangnum,36.,36.
NULL,p50,113,100,gatha1,," Sida siṅgārapākesu sadduharitasosane,"
NULL,p50,114,100,gathalast,,"Madi balye muda-madā santose madda maddane;"
NULL,p50,115,8,hangnum,37.,37.
NULL,p50,116,100,gatha1,," Sandu passavanādīsu kanda’vhāne (ca’) rodane,"
NULL,p50,117,100,gathalast,,"Vida lābhe dada dāne rudi assuvimocane;"
NULL,p50,118,8,hangnum,38.,38.
NULL,p50,119,100,gatha1,," Sado visaraṇā’dānagamane (cā’)vasādane,"
NULL,p50,120,100,gathalast,,"Hiḷāda (tu) sukhe sūdakkharaṇe rada vilekhaṇe;"
NULL,p50,121,8,hangnum,39.,39.
NULL,p50,122,100,gatha1,," Sāda assādanādīsu gada byattavace’(pica),"
NULL,p50,123,100,gathalast,,"Nada abyattasadde (tu) radā’dā-khāda-bhakkhaṇe;"
NULL,p50,124,8,hangnum,"40. ","40. "
NULL,p50,125,100,gatha1,," Adda yācanayātrādisva (tho) mida sinehane,"
NULL,p50,126,100,gathalast,,"(Siyā) khuda jigacchāyaṃ daḷidda duggaccaṃ (hi tu;)"
NULL,p50,127,8,hangnum,41.,41.
NULL,p50,128,100,gatha1,," Dā dave du gatīvuddhayaṃ dā dāne vida jānane,"
NULL,p50,129,100,gathalast,,"Tadi ālasiye bādha bādhāyaṃ gudha kīḷane;"
NULL,p50,130,8,hangnum,42.,42.
NULL,p50,131,100,gatha1,," (Atho) gādha patiṭṭhāyaṃ vuṭhu-edha (ca) vuddhiyaṃ,"
NULL,p50,132,100,gathalast,,"Dhā (hoti) dhāraṇe (ceva) cintāyaṃ budha bodhane;"
NULL,p50,133,8,hangnum,43.,43.
NULL,p50,134,100,gatha1,," Sidhu gatimhi yudha sampahāre vidha vedhane,"
NULL,p50,135,100,gathalast,,"Rādha hiṃsāyasaṃrādhe badha-bandha (ca) bandhane;"
NULL,p50,136,8,hangnum,44.,44.
NULL,p50,137,100,gatha1,," Sidha-sādha (ca) siddhimhi dhe pāne indha dittiyaṃ,"
NULL,p50,138,100,gatha2,,"Māna pūjāya vana-sana sambhave ana pāṇane;"
NULL,p50,139,100,gathalast,,"Kana dittigatīkantyaṃ khana-khanva’vadāraṇe."
NULL,p50,140,8,hangnum,"45. ","45. "
NULL,p50,141,100,gatha1,," Gupa gopanake gupa saṃvaraṇe tapa santāpe tapa issariye,"
NULL,p50,142,100,gathalast,,"Cupa mandagate tapuubbege rapa-lapa vākye sapa akkose;"
NULL,p50,143,8,hangnum,46.,46.
NULL,p50,144,100,gatha1,," Japa-jappa vace’byatte tappa santappane (siyā),"
NULL,p50,145,100,gathalast,,"Kapi kiñcicale kappa sāmatthe vepu kampane;"
NULL,p50,146,8,hangnum,47.,47.
NULL,p50,147,100,gatha1,," Tappa santagatecchede takke hiṃsādisu’(ccate),"
NULL,p50,148,100,gathalast,,"Vapa bījavinikkhepe dhūpa santapane’(pi ca);"
NULL,p50,149,8,hangnum,48.,48.
NULL,p50,150,100,gatha1,," Capa sāntve pu pavane jhapa dāhe supo saye,"
NULL,p50,151,100,gathalast,,"Puppha vikasane (hoti) ramba’lambavasaṃsane;"
NULL,p50,152,8,hangnum,49.,49.
NULL,p50,153,100,gatha1,," Cumba vadanasaṃyoge kamba saṃvaraṇe (mato),"
NULL,p50,154,100,gathalast,,"Amba sadde (ca) assāde tāyane sabi maṇḍane;"
NULL,p50,155,8,hangnum,"50. ","50. "
NULL,p50,156,100,gatha1,," Gabba dappe’bba-sabbā’(pi) gamane pubba pūraṇe,"
NULL,p50,157,100,gathalast,,"Gumba’bbagumbane cabba adane ubba dhāraṇe;"
NULL,p50,158,8,hangnum,51.,51.
NULL,p50,159,100,gatha1,," Labha lābhe jambha gattavināme subha sobhane,"
NULL,p50,160,100,gathalast,,"Bhī bhaye rabha rābhasse (cā)’rambhe khubha sañcale;"
NULL,p50,161,8,hangnum,52.,52.
NULL,p50,162,100,gatha1,," Thambha-khambha patibandhe gabbha pāgabbhiye vadhe,"
NULL,p50,163,100,gathalast,,"Sumbha saṃsumbhane sambha vissāse yabha methune;"
NULL,p50,164,8,hangnum,53.,53.
NULL,p50,165,100,gatha1,," Dubha jīgiṃsane dabbha ganthane udrabhā’dane,"
NULL,p50,166,100,gathalast,,"Kamū (tu) padavikkhepe khamū (tu) sahaṇe (siyā;)"
NULL,p50,167,8,hangnum,54.,54.
NULL,p50,168,100,gatha1,," Bhamu anavaṭṭhāne (ca) vamu uggiraṇādisu,"
NULL,p50,169,100,gathalast,,"Kilamu-klamū gelaññe ramu kīḷā’ya (mīrito;)"
NULL,p50,170,8,hangnum,55.,55.
NULL,p50,171,100,gatha1,," Damo dame nama name (atho) sama parissame,"
NULL,p50,172,100,gathalast,,"Yamu uparame nāse ama yāte mu bandhane;"
NULL,p50,173,8,hangnum,"56. ","56. "
NULL,p50,174,100,gatha1,," Dhamo pumo (ca) dhamane tama saṅkāvibhūsane,"
NULL,p50,175,100,gathalast,,"Dhuma-thīma (ca) saṅghāte tama sāntva’vasādiye;"
NULL,p50,176,8,hangnum,57.,57.
NULL,p50,177,100,gatha1,," Ayo vayo paya-mayo nayo rayagatimhi (ca)"
NULL,p50,178,100,gathalast,,"Daya dānagatīrakkhā hiṃsādisu yu missane;"
NULL,p50,179,100,gatha1,,"Cāya sampūjane tāya santāne pāya vuddhiyaṃ,"
NULL,p50,180,100,gathalast,,"(Atho) usūya dosā’vikaraṇe sāya sāyane;"
NULL,p50,181,8,hangnum,58.,58.
NULL,p50,182,100,gatha1,," Tara taraṇasmiṃ thara santharaṇe bhara bharaṇasmiṃ phara sampharaṇe,"
NULL,p50,183,100,gathalast,,"Sara gati cintā hiṃsā sadde phura calanādo hara haraṇasmiṃ;"
NULL,p50,184,8,hangnum,59.,59.
NULL,p50,185,100,gatha1,," Ri santatismiṃ ri gate ru sadde khuracchidasmiṃ dhara dhāraṇamhi,"
NULL,p50,186,100,gathalast,,"Jara jīraṇatthe marapāṇacāge khara sekanāse ghara sevanamhi;"
NULL,p50,187,8,hangnum,"60. ","60. "
NULL,p50,188,100,gatha1,," Garo nigareṇa seke dara ḍāhe vidāraṇe,"
NULL,p50,189,100,gathalast,,"Cara gatibhakkhaṇesu vara saṃvaraṇādisu;"
NULL,p50,190,8,hangnum,61.,61.
NULL,p50,191,100,gatha1,," Caracchede aranāse gate (ca) pūra pūraṇe,"
NULL,p50,192,100,gathalast,,"Kura kkose nara naye jāgara supinakkhaye;"
NULL,p50,193,8,hangnum,62.,62.
NULL,p50,194,100,gatha1,," Pīlu-palū-sala-hulā gatya’tthā cala kampane,"
NULL,p50,195,100,gathalast,,"Khala sañcalane phulla vikāse jala dittiyaṃ;"
NULL,p50,196,8,hangnum,63.,63.
NULL,p50,197,100,gatha1,," Phala nipphattiyaṃ (hoti) dala dittividāraṇe,"
NULL,p50,198,100,gathalast,,"Dala duggatiyaṃ nīla vaṇṇe mīla nimīlane;"
NULL,p50,199,8,hangnum,64.,64.
NULL,p50,200,100,gatha1,," Sila samādhimhi kīla bandhe gala-gilā’dane,"
NULL,p50,201,100,gathalast,,"Kūla āvaraṇe sūla rujāyaṃ balapāṇane;"
NULL,p50,202,8,hangnum,65.,65.
NULL,p50,203,100,gatha1,," Tala-mūla patiṭṭhāyaṃ vala-valla nivāraṇe,"
NULL,p50,204,100,gathalast,,"Palla ninne (ca) gamane mala-malla’vadhāraṇe;"
NULL,p50,205,8,hangnum,"66. ","66. "
NULL,p50,206,100,gatha1,," (Vattate) khila kāṭhinne kalile ala-kala dvayaṃ,"
NULL,p50,207,100,gathalast,,"Vella sañcalane kalla sajjane alibandhane;"
NULL,p50,208,8,hangnum,67.,67.
NULL,p50,209,100,gatha1,," Culla hāvakiraye thūlā’kassane cūla maddane,"
NULL,p50,210,100,gathalast,,"(Vattate) khala soceyyo pala rakkhagatesu(pi;)"
NULL,p50,211,8,hangnum,68.,68.
NULL,p50,212,100,gatha1,," Kela-khela-cela-pela-vela-sañcalanādisu,"
NULL,p50,213,100,gathalast,,"Ava rakkhaṇe jīva pāṇadhāraṇe (tu) plavo gate;"
NULL,p50,214,8,hangnum,69.,69.
NULL,p50,215,100,gatha1,," Kaṇḍuvanamhi kaṇḍuvo saraṇe chedane dave,"
NULL,p50,216,100,gathalast,,"Davo (tu) davane devu devane sevu sevane;"
NULL,p50,217,8,hangnum,70.,70.
NULL,p50,218,100,gatha1,," Dhāva gamanavuddhimhi (paṭhito) dhovu dhovane;"
NULL,p50,219,100,gatha2,,"Ve-vī dve tantusantāne ve-vu saṃvaraṇe (siyā)"
NULL,p50,220,100,gathalast,,"Hve avhāne keva seke dhuva yātrā thiresu (ca;);"
NULL,p50,221,8,hangnum,"71. ","71. "
NULL,p50,222,100,gatha1,," Asa gasa adane ghasa adanasmiṃ-isa pariyese isuicchāyaṃ,"
NULL,p50,223,100,gathalast,,"Sasu pāṇanagatihiṃsā’dya’tthe-masa āmasane musa sammose;"
NULL,p50,224,8,hangnum,72.,72.
NULL,p50,225,100,gatha1,," Kusa akkose dusa appīte-tusa santose pusa posamhi,"
NULL,p50,226,100,gathalast,,"Rusa ālepe rusa hiṃsāyaṃ-masu macchere usu dāhe (’pi;)"
NULL,p50,227,8,hangnum,73.,73.
NULL,p50,228,100,gatha1,," Hasa hasanasmiṃ ghusa saddasmiṃ-tasa ubbege trasa ubbege,"
NULL,p50,229,100,gathalast,,"Lasa kantya’tthe rasa assāde-(puna)bhasa bhasmikaraṇe(cā’pi;)"
NULL,p50,230,8,hangnum,74.,74.
NULL,p50,231,100,gatha1,," Gavesa maggaṇe paṃsa nāsane disa pekkhaṇe,"
NULL,p50,232,100,gathalast,,"Sāsā’nusiṭṭhiyaṃ haṃsa pitiyaṃ pāsa bandhane;"
NULL,p50,233,8,hangnum,75.,75.
NULL,p50,234,100,gatha1,," Saṃsa pasaṃsane issa issāyaṃ kassa kassane,"
NULL,p50,235,100,gathalast,,"Dhaṃsa padhaṃsane siṃsa icchāyaṃ ghaṃsa ghaṃsane;"
NULL,p50,236,8,hangnum,"76. ","76. "
NULL,p50,237,100,gatha1,," Saṃsa-daṃsā (tu) ḍasane bhāsa vācāya dittiyaṃ,"
NULL,p50,238,100,gathalast,,"(Siyā) bhusa alaṅkāre (atho) āsū’pavesane;"
NULL,p50,239,8,hangnum,77.,77.
NULL,p50,240,100,gatha1,," Vasa kantinivāsesu vassasecanasaddane,"
NULL,p50,241,100,gathalast,,"Kisa sāṇe kasa gate kasa hiṃsāvilekhane;"
NULL,p50,242,8,hangnum,78.,78.
NULL,p50,243,100,gatha1,," Disā’tisajjanā’dīsu kāsa dittimhi sajjane,"
NULL,p50,244,100,gathalast,,"(Duve dhātu) khasa-jhasa hiṃsāyaṃ misa milane;"
NULL,p50,245,8,hangnum,79.,79.
NULL,p50,246,100,gatha1,," Su hiṃsākulasandhānayātrā’dīsu su passave,"
NULL,p50,247,100,gathalast,,"Su sadde su pasavane si saye (ca) si sevane;"
NULL,p50,248,8,hangnum,80.,80.
NULL,p50,249,100,gatha1,," Maha pūjāyā’rahapūjāyaṃ-guha saṃvaraṇe liha assāde,"
NULL,p50,250,100,gathalast,,"Raha cāgasmiṃ muha mucchāyaṃ-maha sattāyaṃ bahu saṃkhyāne;"
NULL,p50,251,8,hangnum,"81. ","81. "
NULL,p50,252,100,gatha1,," Saha khame daha bhasmikaraṇe (ca) patiṭṭhāyaṃ,"
NULL,p50,253,100,gathalast,,"Ruha sañjanane ūha vitakke vaha pāpaṇe;"
NULL,p50,254,8,hangnum,82.,82.
NULL,p50,255,100,gatha1,," Duha’ppapūraṇe nāse diho upacaye (mato),"
NULL,p50,256,100,gathalast,,"Nindāyaṃ garaho īha ghaṭṭane miha sevane;"
NULL,p50,257,8,hangnum,83.,83.
NULL,p50,258,100,gatha1,," Gāha viloḷane brūha-baha-braha (ca) vuddhiyaṃ,"
NULL,p50,259,100,gatha2,,"Vhe saddamhi hasane hā cāge luḷa manthane"
NULL,p50,260,100,gathalast,,"Kīḷavihāramhi laḷa vilāse’(mesavuddhikā;)"
NULL,p50,261,2,chapter,"Tudādayo avuddhikā","Tudādayo avuddhikā"
NULL,p50,262,8,hangnum,84.,84.
NULL,p50,263,100,gatha1,," Tuda byathāyaṃ (tu) nuda kkhepaṇe likha lekhaṇe,"
NULL,p50,264,100,gathalast,,"Kuca saṅkocane rica kkharaṇe khaca bandhane;"
NULL,p50,265,8,hangnum,"85. ","85. "
NULL,p50,266,100,gatha1,," Uca sadde samavāye vijī bhayacalesu (ca),"
NULL,p50,267,100,gathalast,,"(Vattate) bhuja koṭille valañjo (tu) valañjane;"
NULL,p50,268,8,hangnum,86.,86.
NULL,p50,269,100,gatha1,," Bhaja sevāputhakkāre ruja roge aṭā’ṭane,"
NULL,p50,270,100,gathalast,,"Kuṭacchede (ca) koṭille agā sajjhāyanā’disu;"
NULL,p50,271,8,hangnum,87.,87.
NULL,p50,272,100,gatha1,," Puṇo subha kiraye vatta vattane cata yācane,"
NULL,p50,273,100,gathalast,,"Putha pāke pūtibhāve kuthasaṃklesane’(pi ca;)"
NULL,p50,274,8,hangnum,88.,88.
NULL,p50,275,100,gatha1,," (Ubho dhātu) putha-patha vitthāre vida jānane,"
NULL,p50,276,100,gathalast,,"Hada uccāra ussagge-cintāyaṃ mida hiṃsane;"
NULL,p50,277,8,hangnum,89.,89.
NULL,p50,278,100,gatha1,," Nandha vinandhane thīna-puna saṅghātavācino,"
NULL,p50,279,100,gathalast,,"Kapa acchādane vappa vāraṇe khipa peraṇe;"
NULL,p50,280,8,hangnum,90.,90.
NULL,p50,281,100,gatha1,," Supo saye chupo phasse (vattate) capa sāntvane,"
NULL,p50,282,100,gathalast,,"Nabha (dhātu) vihiṃsāyaṃ rumbha uppīḷanādisu;"
NULL,p50,283,8,hangnum,"91. ","91. "
NULL,p50,284,100,gatha1,," Sumbha saṃsumbhane jambha jambhane jubha nicchubhe,"
NULL,p50,285,100,gathalast,,"Ṭhubha niṭṭhubhane camu adane chamu hīḷane;"
NULL,p50,286,8,hangnum,92.,92.
NULL,p50,287,100,gatha1,," Jhamu dāhe chamu adane irīya vattane’(pi ca),"
NULL,p50,288,100,gathalast,,"Kira (dhātu) vikiraṇe giro nigiraṇā’disu;"
NULL,p50,289,8,hangnum,93.,93.
NULL,p50,290,100,gatha1,," Phura sañcalanādīsu kura saddā’danesu (ca),"
NULL,p50,291,100,gathalast,,"Khuracchede vilikhaṇe ghura bhīme gilā’dane;"
NULL,p50,292,8,hangnum,94.,94.
NULL,p50,293,100,gatha1,," Tila snehe cila vāse hila hāve silu’ñchane,"
NULL,p50,294,100,gathalast,,"Bila bhede thūla caye kusacchedana pūraṇe;"
NULL,p50,295,8,hangnum,95.,95.
NULL,p50,296,100,gatha1,," Visappavese pharaṇe disā’tisajjanā’disu"
NULL,p50,297,100,gatha2,,"Phula phasse musa theyye thusa appikirayāya (tu)"
NULL,p50,298,100,gathalast,,"Guḷa mokkhe guḷa parivattanamhi (tudādayo;)"
NULL,p50,299,100,bodytext,,"Hū  bhuvādayo luttavikaraṇā"
NULL,p50,300,8,hangnum,96.,96.
NULL,p50,301,100,gatha1,," Hū-bhū sattāya (mu’ccanti) i ajjhāne gatimhi (ca,)"
NULL,p50,302,100,gathalast,,"Khā-khyā (dvayaṃ) pakathane ji jaye ñā’vabodhane;"
NULL,p50,303,8,hangnum,97.,97.
NULL,p50,304,100,gatha1,," Sī-ḷī vehāsagamane ṭhā gatīvinivuttiyaṃ,"
NULL,p50,305,100,gathalast,,"Nī pāpaṇe muna ñāṇe hana hiṃsāgatīsu (’pi)"
NULL,p50,306,8,hangnum,98.,98.
NULL,p50,307,100,gatha1,," Pārakkhaṇamhi pā pāne brū vācāyaṃ viyattiyaṃ,"
NULL,p50,308,100,gathalast,,"Bhā dittiyaṃ mā pamāṇe (atho) yā pāpuṇe (siyā;)"
NULL,p50,309,8,hangnum,99.,99.
NULL,p50,310,100,gatha1,," (Duvepi) rā-lā ādāne vā gatīgandhanesu (pi,)"
NULL,p50,311,100,gathalast,,"Asa (dhātu) bhuvi (khyāto) si saye sā samatthiye;"
NULL,p50,312,2,chapter,"Juhotyā’dayo  sadvibhāvaluttavikaraṇā.","Juhotyā’dayo  sadvibhāvaluttavikaraṇā."
NULL,p50,313,8,hangnum,100.,100.
NULL,p50,314,100,gatha1,," Hū dāne’(pi ca) ādāne havyadāne (ca vattate,)"
NULL,p50,315,100,gathalast,,"Hā cāge kamu yātrāyaṃ dā dāne dhā (ca) dhāraṇe;"
NULL,p50,316,100,centered,,"Avikaraṇabhūvādayo samattā."
NULL,p50,317,2,chapter,Rudhādayo,Rudhādayo
NULL,p50,318,8,hangnum,101.,101.
NULL,p50,319,100,gatha1,," Rudhi āvaraṇe muca mocane rica recane,"
NULL,p50,320,100,gathalast,,"Sica seke yuja yoge bhuja pālanabhojane;"
NULL,p50,321,8,hangnum,102.,102.
NULL,p50,322,100,gatha1,," Katicchede chidi dvedhākaraṇe bhida vidāraṇe"
NULL,p50,323,100,gatha2,,"Vida lābhe lupacchede vināse lipalimpane"
NULL,p50,324,100,gathalast,,"Pisa saṃcuṇṇane hisi vihiṃsāyaṃ (rudhādayo;)"
NULL,p50,325,2,chapter,"Divādayo ","Divādayo "
NULL,p50,326,8,hangnum,103.,103.
NULL,p50,327,100,gatha1,," Divu kīlā vijigiṃsā vohārajjuti thomite,"
NULL,p50,328,100,gathalast,,"Sivu tantūnasantāne khī khaye khā pakāsane;"
NULL,p50,329,8,hangnum,104.,104.
NULL,p50,330,100,gatha1,," Kā-gā sadde (pi) ghā gandho’pādāne ruca rocane,"
NULL,p50,331,100,gathalast,,"Kaca dityaṃ muca moce (atho) vica vivecane;"
