id,book,par_num,level,class,title,text
NULL,p72,24,4,subhead,Hetu-ārammaṇapaccayā,Hetu-ārammaṇapaccayā
NULL,p72,25,100,bodytext,,"5. Akusalaṃ  dukkhāya vedanāya sampayuttaṃ dhammaṃ paṭicca akusalo dukkhāya vedanāya sampayutto dhammo uppajjati hetupaccayā. (1)"
NULL,p72,26,100,bodytext,,"Akusalaṃ dukkhāya vedanāya sampayuttaṃ dhammaṃ paṭicca akusalo dukkhāya vedanāya sampayutto dhammo uppajjati ārammaṇapaccayā. (1)"
NULL,p72,27,100,bodytext,,"Abyākataṃ dukkhāya vedanāya sampayuttaṃ dhammaṃ paṭicca abyākato dukkhāya vedanāya sampayutto dhammo uppajjati ārammaṇapaccayā. (1) (Saṃkhittaṃ.)"
NULL,p72,28,100,bodytext,,"6. Hetuyā ekaṃ, ārammaṇe dve…pe… avigate dve. (Saṃkhittaṃ.) (Sahajātavārampi…pe… sampayuttavārampi paṭiccavārasadisaṃ.)"
NULL,p72,29,100,bodytext,,"7. Akusalo dukkhāya vedanāya sampayutto dhammo akusalassa dukkhāya vedanāya sampayuttassa dhammassa hetupaccayena paccayo. (1)"
NULL,p72,30,100,bodytext,,"Akusalo dukkhāya vedanāya sampayutto dhammo akusalassa dukkhāya vedanāya sampayuttassa dhammassa ārammaṇapaccayena paccayo. (1)"
NULL,p72,31,100,bodytext,,"Abyākato dukkhāya vedanāya sampayutto dhammo akusalassa dukkhāya vedanāya sampayuttassa dhammassa ārammaṇapaccayena paccayo. (1) (Saṃkhittaṃ.)"
NULL,p72,32,100,bodytext,,"8. Hetuyā  ekaṃ, ārammaṇe dve. (Saṃkhittaṃ. Yathā kusalattike pañhāvāraṃ evaṃ vitthāretabbaṃ.)"
NULL,p72,33,3,title,"3. Adukkhamasukhavedanāyasampayuttapadaṃ","3. Adukkhamasukhavedanāyasampayuttapadaṃ"
NULL,p72,34,3,title,"1-7. Paṭiccavārādi","1-7. Paṭiccavārādi"
NULL,p72,35,4,subhead,Paccayacatukkaṃ,Paccayacatukkaṃ
NULL,p72,36,4,subhead,Hetupaccayo,Hetupaccayo
NULL,p72,37,100,bodytext,,"9. Kusalaṃ  adukkhamasukhāya vedanāya sampayuttaṃ dhammaṃ paṭicca kusalo adukkhamasukhāya vedanāya sampayutto dhammo uppajjati hetupaccayā. (1)"
NULL,p72,38,100,bodytext,,"Akusalaṃ adukkhamasukhāya vedanāya sampayuttaṃ dhammaṃ paṭicca akusalo adukkhamasukhāya vedanāya sampayutto dhammo uppajjati hetupaccayā. (1)"
NULL,p72,39,100,bodytext,,"Abyākataṃ adukkhamasukhāya vedanāya sampayuttaṃ dhammaṃ paṭicca abyākato adukkhamasukhāya vedanāya sampayutto dhammo uppajjati hetupaccayā. (1)"
NULL,p72,40,100,bodytext,,"10. Hetuyā tīṇi, ārammaṇe tīṇi…pe… avigate tīṇi. (Saṃkhittaṃ. Sahajātavārampi…pe… sampayuttavārampi paṭiccavārasadisaṃ)."
NULL,p72,41,100,bodytext,,"11. Kusalo adukkhamasukhāya vedanāya sampayutto dhammo kusalassa adukkhamasukhāya vedanāya sampayuttassa dhammassa hetupaccayena paccayo. (1)"
NULL,p72,42,100,bodytext,,"Akusalo adukkhamasukhāya vedanāya sampayutto dhammo akusalassa adukkhamasukhāya vedanāya sampayuttassa dhammassa hetupaccayena paccayo. (1)"
NULL,p72,43,100,bodytext,,"Abyākato adukkhamasukhāya vedanāya sampayutto dhammo abyākatassa adukkhamasukhāya vedanāya sampayuttassa dhammassa hetupaccayena paccayo. (1) (Saṃkhittaṃ.)"
NULL,p72,44,100,bodytext,,"12. Hetuyā tīṇi, ārammaṇe nava, adhipatiyā satta, anantare satta…pe… upanissaye nava, avigate tīṇi. (Saṃkhittaṃ. Yathā kusalattike pañhāvāraṃ evaṃ vitthāretabbaṃ.)"
NULL,p72,45,3,title,"1-2. Kusalattika-vipākattikaṃ","1-2. Kusalattika-vipākattikaṃ"
NULL,p72,46,3,title,"1-7. Paṭiccavārādi","1-7. Paṭiccavārādi"
NULL,p72,47,4,subhead,Paccayacatukkaṃ,Paccayacatukkaṃ
NULL,p72,48,100,bodytext,,"13. Abyākataṃ  vipākaṃ dhammaṃ paṭicca abyākato vipāko dhammo uppajjati hetupaccayā. (Saṃkhittaṃ.)"
NULL,p72,49,100,bodytext,,"Hetuyā ekaṃ, ārammaṇe ekaṃ…pe… avigate ekaṃ. (Saṃkhittaṃ.)"
NULL,p72,50,100,bodytext,,"(Sahajātavārepi…pe… pañhāvārepi sabbattha ekaṃ.)"
NULL,p72,51,100,bodytext,,"14. Kusalaṃ vipākadhammadhammaṃ paṭicca kusalo vipākadhammadhammo uppajjati hetupaccayā. (1)"
NULL,p72,52,100,bodytext,,"Akusalaṃ vipākadhammadhammaṃ paṭicca akusalo vipākadhammadhammo uppajjati hetupaccayā. (1) (Saṃkhittaṃ.)"
NULL,p72,53,100,bodytext,,"Hetuyā dve, ārammaṇe dve…pe… avigate dve. (Saṃkhittaṃ.)"
NULL,p72,54,100,bodytext,,"(Sahajātavārampi…pe… sampayuttavārampi paṭiccavārasadisaṃ.)"
NULL,p72,55,100,bodytext,,"15. Kusalo vipākadhammadhammo kusalassa vipākadhammadhammassa hetupaccayena paccayo. (1)"
NULL,p72,56,100,bodytext,,"Akusalo vipākadhammadhammo akusalassa vipākadhammadhammassa hetupaccayena paccayo. (1)"
NULL,p72,57,100,bodytext,,"Kusalo vipākadhammadhammo kusalassa vipākadhammadhammassa ārammaṇapaccayena paccayo. Kusalo vipākadhammadhammo akusalassa vipākadhammadhammassa ārammaṇapaccayena paccayo. (2)"
NULL,p72,58,100,bodytext,,"Akusalo vipākadhammadhammo akusalassa vipākadhammadhammassa ārammaṇapaccayena paccayo. Akusalo vipākadhammadhammo kusalassa vipākadhammadhammassa ārammaṇapaccayena paccayo. (2) (Saṃkhittaṃ.)"
NULL,p72,59,100,bodytext,,"16. Hetuyā  dve, ārammaṇe cattāri, adhipatiyā tīṇi, anantare dve…pe… sahajāte dve, upanissaye cattāri…pe… avigate dve. (Saṃkhittaṃ. Yathā kusalattike pañhāvāraṃ evaṃ vitthāretabbaṃ.)"
NULL,p72,60,100,bodytext,,"17. Abyākataṃ  nevavipākanavipākadhammadhammaṃ paṭicca abyākato nevavipākanavipākadhammadhammo uppajjati hetupaccayā. (Saṃkhittaṃ.)"
NULL,p72,61,100,bodytext,,"Hetuyā ekaṃ, ārammaṇe ekaṃ…pe… avigate ekaṃ. (Saṃkhittaṃ.)"
NULL,p72,62,100,bodytext,,"(Sahajātavārepi…pe… pañhāvārepi sabbattha ekaṃ.)"
NULL,p72,63,3,title,"1-3. Kusalattika-upādinnattikaṃ","1-3. Kusalattika-upādinnattikaṃ"
NULL,p72,64,3,title,"1-7. Paṭiccavārādi","1-7. Paṭiccavārādi"
NULL,p72,65,4,subhead,Paccayacatukkaṃ,Paccayacatukkaṃ
NULL,p72,66,100,bodytext,,"18. Abyākataṃ upādinnupādāniyaṃ dhammaṃ paṭicca abyākato upādinnupādāniyo dhammo uppajjati hetupaccayā. (Saṃkhittaṃ.)"
NULL,p72,67,100,bodytext,,"Hetuyā ekaṃ…pe… avigate ekaṃ. (Saṃkhittaṃ.)"
NULL,p72,68,100,bodytext,,"(Sahajātavārepi…pe… pañhāvārepi sabbattha ekaṃ.)"
NULL,p72,69,100,bodytext,,"19. Kusalaṃ anupādinnupādāniyaṃ dhammaṃ paṭicca kusalo anupādinnupādāniyo dhammo uppajjati hetupaccayā… tīṇi."
NULL,p72,70,100,bodytext,,"Akusalaṃ anupādinnupādāniyaṃ dhammaṃ paṭicca akusalo anupādinnupādāniyo dhammo uppajjati hetupaccayā… tīṇi."
NULL,p72,71,100,bodytext,,"Abyākataṃ anupādinnupādāniyaṃ dhammaṃ paṭicca abyākato anupādinnupādāniyo dhammo uppajjati hetupaccayā. (1)"
NULL,p72,72,100,bodytext,,"Kusalaṃ  anupādinnupādāniyañca abyākataṃ anupādinnupādāniyañca dhammaṃ paṭicca abyākato anupādinnupādāniyo dhammo uppajjati hetupaccayā. (1)"
NULL,p72,73,100,bodytext,,"Akusalaṃ anupādinnupādāniyañca abyākataṃ anupādinnupādāniyañca dhammaṃ paṭicca abyākato anupādinnupādāniyo dhammo uppajjati hetupaccayā. (1) (Saṃkhittaṃ.)"
NULL,p72,74,100,bodytext,,"20. Hetuyā  nava, avigate nava. (Saṃkhittaṃ. Sahajātavārampi…pe… sampayuttavārampi paṭiccavārasadisaṃ.)"
NULL,p72,75,100,bodytext,,"21. Kusalo  anupādinnupādāniyo dhammo kusalassa anupādinnupādāniyassa dhammassa hetupaccayena paccayo… tīṇi."
NULL,p72,76,100,bodytext,,"Akusalo anupādinnupādāniyo dhammo akusalassa anupādinnupādāniyassa dhammassa hetupaccayena paccayo… tīṇi."
NULL,p72,77,100,bodytext,,"Abyākato anupādinnupādāniyo dhammo abyākatassa anupādinnupādāniyassa dhammassa hetupaccayena paccayo. (1)"
NULL,p72,78,100,bodytext,,"22. Kusalo anupādinnupādāniyo dhammo kusalassa anupādinnupādāniyassa dhammassa ārammaṇapaccayena paccayo… tīṇi."
NULL,p72,79,100,bodytext,,"Akusalo anupādinnupādāniyo dhammo akusalassa anupādinnupādāniyassa dhammassa ārammaṇapaccayena paccayo… tīṇi."
NULL,p72,80,100,bodytext,,"Abyākato anupādinnupādāniyo dhammo abyākatassa anupādinnupādāniyassa dhammassa ārammaṇapaccayena paccayo… tīṇi. (Saṃkhittaṃ.)"
NULL,p72,81,100,bodytext,,"23. Hetuyā satta, ārammaṇe nava, avigate ekādasa. (Saṃkhittaṃ.)"
NULL,p72,82,100,bodytext,,"(Yathā kusalattike pañhāvāraṃ evaṃ vitthāretabbaṃ.)"
NULL,p72,83,100,bodytext,,"24. Kusalaṃ  anupādinnaanupādāniyaṃ dhammaṃ paṭicca kusalo anupādinnupādāniyo dhammo uppajjati hetupaccayā. (1)"
NULL,p72,84,100,bodytext,,"Abyākataṃ anupādinnaanupādāniyaṃ dhammaṃ paṭicca abyākato anupādinnaanupādāniyo dhammo uppajjati hetupaccayā. (1) (Saṃkhittaṃ.)"
NULL,p72,85,100,bodytext,,"Hetuyā  dve, avigate dve. (Saṃkhittaṃ, sahajātavārampi…pe… pañhāvārampi sabbattha vitthāro.)"
NULL,p72,86,3,title,"1-4. Kusalattika-saṃkiliṭṭhattikaṃ","1-4. Kusalattika-saṃkiliṭṭhattikaṃ"
NULL,p72,87,3,title,"1-7. Paṭiccavārādi","1-7. Paṭiccavārādi"
NULL,p72,88,4,subhead,Paccayacatukkaṃ,Paccayacatukkaṃ
NULL,p72,89,100,bodytext,,"25. Akusalaṃ saṃkiliṭṭhasaṃkilesikaṃ dhammaṃ paṭicca akusalo saṃkiliṭṭhasaṃkilesiko dhammo uppajjati hetupaccayā. (Saṃkhittaṃ.)"
NULL,p72,90,100,bodytext,,"Hetuyā  ekaṃ…pe… avigate ekaṃ. (Saṃkhittaṃ.)"
NULL,p72,91,100,bodytext,,"(Sahajātavārepi…pe… pañhāvārepi sabbattha ekaṃ.)"
NULL,p72,92,100,bodytext,,"26. Kusalaṃ asaṃkiliṭṭhasaṃkilesikaṃ dhammaṃ paṭicca kusalo asaṃkiliṭṭhasaṃkilesiko dhammo uppajjati hetupaccayā… tīṇi."
NULL,p72,93,100,bodytext,,"Abyākataṃ asaṃkiliṭṭhasaṃkilesikaṃ dhammaṃ paṭicca abyākato asaṃkiliṭṭhasaṃkilesiko dhammo uppajjati hetupaccayā. (1)"
NULL,p72,94,100,bodytext,,"Kusalaṃ asaṃkiliṭṭhasaṃkilesikañca abyākataṃ asaṃkiliṭṭhasaṃkilesikañca dhammaṃ paṭicca abyākato asaṃkiliṭṭhasaṃkilesiko dhammo uppajjati hetupaccayā. (1)"
NULL,p72,95,100,bodytext,,"27. Hetuyā  pañca, avigate pañca. (Saṃkhittaṃ. Sahajātavārepi…pe… pañhāvārepi sabbattha vitthāro.)"
NULL,p72,96,100,bodytext,,"28. Kusalaṃ asaṃkiliṭṭhaasaṃkilesikaṃ dhammaṃ paṭicca kusalo asaṃkiliṭṭhaasaṃkilesiko dhammo uppajjati hetupaccayā. (1)"
NULL,p72,97,100,bodytext,,"Abyākataṃ asaṃkiliṭṭhaasaṃkilesikaṃ dhammaṃ paṭicca abyākato asaṃkiliṭṭhaasaṃkilesiko dhammo uppajjati hetupaccayā. (1) (Saṃkhittaṃ.)"
NULL,p72,98,100,bodytext,,"Hetuyā dve…pe… avigate dve. (Saṃkhittaṃ. Sahajātavārepi…pe… pañhāvārepi sabbattha vitthāretabbaṃ.)"
NULL,p72,99,3,title,"1-5. Kusalattika-vitakkattikaṃ","1-5. Kusalattika-vitakkattikaṃ"
NULL,p72,100,3,title,"1-7. Paṭiccavārādi","1-7. Paṭiccavārādi"
NULL,p72,101,4,subhead,Paccayacatukkaṃ,Paccayacatukkaṃ
NULL,p72,102,4,subhead,Hetupaccayo,Hetupaccayo
NULL,p72,103,100,bodytext,,"29. Kusalaṃ  savitakkasavicāraṃ dhammaṃ paṭicca kusalo savitakkasavicāro dhammo uppajjati hetupaccayā. (1)"
NULL,p72,104,100,bodytext,,"Akusalaṃ savitakkasavicāraṃ dhammaṃ paṭicca akusalo savitakkasavicāro dhammo uppajjati hetupaccayā. (1)"
NULL,p72,105,100,bodytext,,"Abyākataṃ  savitakkasavicāraṃ dhammaṃ paṭicca abyākato savitakkasavicāro dhammo uppajjati hetupaccayā. (1) (Saṃkhittaṃ.)"
NULL,p72,106,100,bodytext,,"Hetuyā tīṇi, ārammaṇe tīṇi, avigate tīṇi. (Saṃkhittaṃ. Sahajātavārampi…pe… sampayuttavārampi paṭiccavārasadisaṃ.)"
NULL,p72,107,100,bodytext,,"30. Kusalo  savitakkasavicāro dhammo kusalassa savitakkasavicārassa dhammassa hetupaccayena paccayo. (1)"
NULL,p72,108,100,bodytext,,"Akusalo savitakkasavicāro dhammo akusalassa savitakkasavicārassa dhammassa hetupaccayena paccayo. (1)"
NULL,p72,109,100,bodytext,,"Abyākato savitakkasavicāro dhammo abyākatassa savitakkasavicārassa dhammassa hetupaccayena paccayo. (1) (Saṃkhittaṃ.)"
NULL,p72,110,100,bodytext,,"31. Hetuyā tīṇi, ārammaṇe nava, avigate tīṇi. (Saṃkhittaṃ.) (Yathā kusalattike pañhāvāraṃ evaṃ vitthāretabbaṃ)."
NULL,p72,111,100,bodytext,,"32. Kusalaṃ avitakkavicāramattaṃ dhammaṃ paṭicca kusalo avitakkavicāramatto dhammo uppajjati hetupaccayā. (1)"
NULL,p72,112,100,bodytext,,"Abyākataṃ avitakkavicāramattaṃ dhammaṃ paṭicca abyākato avitakkavicāramatto dhammo uppajjati hetupaccayā. (1) (Saṃkhittaṃ.)"
NULL,p72,113,100,bodytext,,"Hetuyā  dve, avigate dve. (Saṃkhittaṃ.)"
NULL,p72,114,100,bodytext,,"(Sahajātavārepi…pe… sampayuttavārepi pañhāvārepi sabbattha vitthāro.)"
NULL,p72,115,100,bodytext,,"33. Kusalaṃ avitakkaavicāraṃ dhammaṃ paṭicca kusalo avitakkaavicāro dhammo uppajjati hetupaccayā… tīṇi."
NULL,p72,116,100,bodytext,,"Abyākataṃ avitakkaavicāraṃ dhammaṃ paṭicca abyākato avitakkaavicāro dhammo uppajjati hetupaccayā. (1)"
NULL,p72,117,100,bodytext,,"Kusalaṃ avitakkaavicārañca abyākataṃ avitakkaavicārañca dhammaṃ paṭicca abyākato avitakkaavicāro dhammo uppajjati hetupaccayā. (1) (Saṃkhittaṃ.)"
NULL,p72,118,100,bodytext,,"Hetuyā  pañca, ārammaṇe dve, avigate pañca. (Saṃkhittaṃ. Sahajātavārampi…pe… pañhāvārampi vitthāretabbaṃ.)"
NULL,p72,119,3,title,"1-6. Kusalattika-pītittikaṃ","1-6. Kusalattika-pītittikaṃ"
NULL,p72,120,3,title,"1-7. Paṭiccavārādi","1-7. Paṭiccavārādi"
NULL,p72,121,4,subhead,Paccayacatukkaṃ,Paccayacatukkaṃ
NULL,p72,122,4,subhead,Hetupaccayo,Hetupaccayo
NULL,p72,123,100,bodytext,,"34. Kusalaṃ  pītisahagataṃ dhammaṃ paṭicca kusalo pītisahagato dhammo uppajjati hetupaccayā. (1)"
NULL,p72,124,100,bodytext,,"Akusalaṃ pītisahagataṃ dhammaṃ paṭicca akusalo pītisahagato dhammo uppajjati hetupaccayā. (1)"
NULL,p72,125,100,bodytext,,"Abyākataṃ pītisahagataṃ dhammaṃ paṭicca abyākato pītisahagato dhammo uppajjati hetupaccayā. (1) (Saṃkhittaṃ.)"
NULL,p72,126,100,bodytext,,"Hetuyā tīṇi, ārammaṇe tīṇi, avigate tīṇi. (Saṃkhittaṃ. Sahajātavārampi…pe… sampayuttavārampi paṭiccavārasadisaṃ.)"
NULL,p72,127,100,bodytext,,"35. Kusalo pītisahagato dhammo kusalassa pītisahagatassa dhammassa hetupaccayena paccayo. (1)"
NULL,p72,128,100,bodytext,,"Akusalo pītisahagato dhammo akusalassa pītisahagatassa dhammassa hetupaccayena paccayo. (1)"
NULL,p72,129,100,bodytext,,"Abyākato pītisahagato  dhammo abyākatassa pītisahagatassa dhammassa hetupaccayena paccayo. (1) (Saṃkhittaṃ.)"
NULL,p72,130,100,bodytext,,"Hetuyā tīṇi, ārammaṇe nava, adhipatiyā satta, anantare pañca avigate tīṇi. (Saṃkhittaṃ.)"
NULL,p72,131,100,bodytext,,"(Yathā kusalattike pañhāvāraṃ evaṃ vitthāretabbaṃ.)"
NULL,p72,132,100,bodytext,,"36. Kusalaṃ sukhasahagataṃ dhammaṃ paṭicca kusalo sukhasahagato dhammo uppajjati hetupaccayā. (1)"
NULL,p72,133,100,bodytext,,"Akusalaṃ  sukhasahagataṃ dhammaṃ paṭicca akusalo sukhasahagato dhammo uppajjati hetupaccayā. (1)"
NULL,p72,134,100,bodytext,,"Abyākataṃ  sukhasahagataṃ dhammaṃ paṭicca abyākato sukhasahagato dhammo uppajjati hetupaccayā. (1) (Saṃkhittaṃ.)"
NULL,p72,135,100,bodytext,,"Hetuyā tīṇi, ārammaṇe tīṇi, avigate tīṇi. (Saṃkhittaṃ. Sahajātavārampi…pe… pañhāvārampi vitthāretabbaṃ.)"
NULL,p72,136,100,bodytext,,"37. Kusalaṃ upekkhāsahagataṃ dhammaṃ paṭicca kusalo upekkhāsahagato dhammo uppajjati hetupaccayā. (1)"
NULL,p72,137,100,bodytext,,"Akusalaṃ upekkhāsahagataṃ dhammaṃ paṭicca akusalo upekkhāsahagato dhammo uppajjati hetupaccayā. (1)"
NULL,p72,138,100,bodytext,,"Abyākataṃ upekkhāsahagataṃ dhammaṃ paṭicca abyākato upekkhāsahagato dhammo uppajjati hetupaccayā. (1) (Saṃkhittaṃ.)"
NULL,p72,139,100,bodytext,,"Hetuyā tīṇi, avigate tīṇi. (Saṃkhittaṃ.)"
NULL,p72,140,100,bodytext,,"(Sahajātavārampi…pe… pañhāvārampi vitthāretabbaṃ.)"
NULL,p72,141,3,title,"1-7. Kusalattika-dassanattikaṃ","1-7. Kusalattika-dassanattikaṃ"
NULL,p72,142,3,title,"1-7. Paṭiccavārādi","1-7. Paṭiccavārādi"
NULL,p72,143,4,subhead,Paccayacatukkaṃ,Paccayacatukkaṃ
NULL,p72,144,100,bodytext,,"38. Akusalaṃ  dassanena pahātabbaṃ dhammaṃ paṭicca akusalo dassanena pahātabbo dhammo uppajjati hetupaccayā. (Saṃkhittaṃ.)"
NULL,p72,145,100,bodytext,,"Hetuyā ekaṃ…pe… avigate ekaṃ. (Saṃkhittaṃ.)"
NULL,p72,146,100,bodytext,,"(Sahajātavārepi…pe… pañhāvārepi sabbattha ekaṃ.)"
NULL,p72,147,100,bodytext,,"39. Akusalaṃ  bhāvanāya pahātabbaṃ dhammaṃ paṭicca akusalo bhāvanāya pahātabbo dhammo uppajjati hetupaccayā. (1) (Saṃkhittaṃ.)"
NULL,p72,148,100,bodytext,,"Hetuyā ekaṃ…pe… avigate ekaṃ. (Saṃkhittaṃ.)"
NULL,p72,149,100,bodytext,,"40. Kusalaṃ nevadassanena nabhāvanāya pahātabbaṃ dhammaṃ paṭicca kusalo nevadassanena nabhāvanāya pahātabbo dhammo uppajjati hetupaccayā… tīṇi."
NULL,p72,150,100,bodytext,,"Abyākataṃ  nevadassanena nabhāvanāya pahātabbaṃ dhammaṃ paṭicca abyākato nevadassanena nabhāvanāya pahātabbo dhammo uppajjati hetupaccayā. (1)"
NULL,p72,151,100,bodytext,,"Kusalaṃ nevadassanena nabhāvanāya pahātabbañca abyākataṃ nevadassanena nabhāvanāya pahātabbañca dhammaṃ paṭicca abyākato nevadassanena nabhāvanāya pahātabbo dhammo uppajjati hetupaccayā. (1) (Saṃkhittaṃ.)"
NULL,p72,152,100,bodytext,,"Hetuyā pañca, avigate pañca. (Saṃkhittaṃ. Sahajātavārepi…pe… pañhāvārepi sabbattha vitthāro.)"
NULL,p72,153,3,title,"1-8. Kusalattika-dassanahetukattikaṃ","1-8. Kusalattika-dassanahetukattikaṃ"
NULL,p72,154,3,title,"1-7. Paṭiccavārādi","1-7. Paṭiccavārādi"
NULL,p72,155,4,subhead,Paccayacatukkaṃ,Paccayacatukkaṃ
NULL,p72,156,100,bodytext,,"41. Akusalaṃ dassanena pahātabbahetukaṃ dhammaṃ paṭicca akusalo dassanena pahātabbahetuko dhammo uppajjati hetupaccayā."
NULL,p72,157,100,bodytext,,"Hetuyā ekaṃ…pe… avigate ekaṃ. (Saṃkhittaṃ.)"
NULL,p72,158,100,bodytext,,"42. Akusalaṃ  bhāvanāya pahātabbahetukaṃ dhammaṃ paṭicca akusalo bhāvanāya pahātabbahetuko dhammo uppajjati hetupaccayā."
NULL,p72,159,100,bodytext,,"Hetuyā ekaṃ…pe… avigate ekaṃ. (Saṃkhittaṃ.)"
NULL,p72,160,100,bodytext,,"43. Kusalaṃ nevadassanena nabhāvanāya pahātabbahetukaṃ dhammaṃ paṭicca kusalo  nevadassanena nabhāvanāya pahātabbahetuko dhammo uppajjati hetupaccayā. (Saṃkhittaṃ.)"
NULL,p72,161,100,bodytext,,"Hetuyā satta, ārammaṇe dve, avigate satta. (Saṃkhittaṃ. Sahajātavārepi…pe… pañhāvārepi sabbattha vitthāro.)"
NULL,p72,162,3,title,"1-9. Kusalattika-ācayagāmittikaṃ","1-9. Kusalattika-ācayagāmittikaṃ"
NULL,p72,163,3,title,"1-7. Paṭiccavārādi","1-7. Paṭiccavārādi"
NULL,p72,164,4,subhead,Paccayacatukkaṃ,Paccayacatukkaṃ
NULL,p72,165,100,bodytext,,"44. Kusalaṃ  ācayagāmiṃ dhammaṃ paṭicca kusalo ācayagāmī dhammo uppajjati hetupaccayā. (1)"
NULL,p72,166,100,bodytext,,"Akusalaṃ ācayagāmiṃ dhammaṃ paṭicca akusalo ācayagāmī dhammo uppajjati hetupaccayā. (1) (Saṃkhittaṃ.)"
NULL,p72,167,100,bodytext,,"Hetuyā dve…pe… avigate dve. (Saṃkhittaṃ.)"
NULL,p72,168,100,bodytext,,"(Sahajātavārepi…pe… pañhāvārepi sabbattha vitthāro.)"
NULL,p72,169,100,bodytext,,"45. Kusalaṃ apacayagāmiṃ dhammaṃ paṭicca kusalo apacayagāmī dhammo uppajjati hetupaccayā. (Saṃkhittaṃ. Paṭiccavārepi…pe… pañhāvārepi sabbattha ekaṃ.)"
NULL,p72,170,100,bodytext,,"46. Abyākataṃ nevācayagāmināpacayagāmiṃ dhammaṃ paṭicca abyākato nevācayagāmināpacayagāmī dhammo uppajjati hetupaccayā. (Saṃkhittaṃ.)"
NULL,p72,171,100,bodytext,,"Hetuyā  ekaṃ…pe… avigate ekaṃ. (Saṃkhittaṃ. Sahajātavārampi…pe… pañhāvārampi vitthāretabbaṃ.)"
NULL,p72,172,3,title,"1-10. Kusalattika-sekkhattikaṃ","1-10. Kusalattika-sekkhattikaṃ"
NULL,p72,173,3,title,"1-7. Paṭiccavārādi","1-7. Paṭiccavārādi"
NULL,p72,174,4,subhead,Paccayacatukkaṃ,Paccayacatukkaṃ
NULL,p72,175,100,bodytext,,"47. Kusalaṃ  sekkhaṃ dhammaṃ paṭicca kusalo sekkho dhammo uppajjati hetupaccayā. (1)"
NULL,p72,176,100,bodytext,,"Abyākataṃ sekkhaṃ dhammaṃ paṭicca abyākato sekkho dhammo uppajjati hetupaccayā. (1) (Saṃkhittaṃ.)"
NULL,p72,177,100,bodytext,,"Hetuyā dve, avigate dve. (Saṃkhittaṃ. Sahajātavārepi…pe… pañhāvārepi sabbattha vitthāro.)"
