id,book,par_num,level,class,title,text
NULL,p34,455,100,gatha2,,"Buddhināsāya niddhanaṃ;"
NULL,p34,456,100,gatha3,,"Yācanā mānanāsāya,"
NULL,p34,457,100,gathalast,,"Kulanāsāya bhojanaṃ."
NULL,p34,458,8,hangnum,92.,92.
NULL,p34,459,100,gatha1,," Sevitabbo  mahāvakkho,"
NULL,p34,460,100,gatha2,,"Phalacchāyā samanvito;"
NULL,p34,461,100,gatha3,,"Yadi devā phalaṃ natthi,"
NULL,p34,462,100,gathalast,,"Chāyā kena nivāraye."
NULL,p34,463,8,hangnum,93.,93.
NULL,p34,464,100,gatha1,," Paṭhame  najjitā vijjā,"
NULL,p34,465,100,gatha2,,"Dutīye najjitaṃ dhanaṃ;"
NULL,p34,466,100,gatha3,,"Tatīye najjitaṃ puññaṃ,"
NULL,p34,467,100,gathalast,,"Catutthe kiṃkarissati."
NULL,p34,468,8,hangnum,94.,94.
NULL,p34,469,100,gatha1,," Nadīkūleca ye vakkhā,"
NULL,p34,470,100,gatha2,,"Parahatthagataṃ dhanaṃ;"
NULL,p34,471,100,gatha3,,"Kiccaṃ thīgocaraṃ yassa,"
NULL,p34,472,100,gathalast,,"Sabbaṃ taṃ viphalaṃ bhave."
NULL,p34,473,8,hangnum,95.,95.
NULL,p34,474,100,gatha1,," Kudesamāsajja  kutotthasañcayo,"
NULL,p34,475,100,gatha2,,"Kuputtamāsajja kuto jalañjalī;"
NULL,p34,476,100,gatha3,,"Kugehiniṃ pāpya gahe kuto sukhaṃ,"
NULL,p34,477,100,gathalast,,"Kusissamajjhāpayato kuto yaso."
NULL,p34,478,8,hangnum,96.,96.
NULL,p34,479,100,gatha1,," Kūpodakaṃ  vaṭacchāyā,"
NULL,p34,480,100,gatha2,,"Sāmā thīciṭṭhakālayaṃ;"
NULL,p34,481,100,gatha3,,"Sītakāle bhave uṇhaṃ,"
NULL,p34,482,100,gathalast,,"Gimhakāle ca sītalaṃ."
NULL,p34,483,8,hangnum,97.,97.
NULL,p34,484,100,gatha1,," Visaṃ  caṅkamanaṃ rattiṃ,"
NULL,p34,485,100,gatha2,,"Visaṃ raññonukulatā;"
NULL,p34,486,100,gatha3,,"Visaṃ thīpi aññāsattā,"
NULL,p34,487,100,gathalast,,"Visaṃ byādhi avekkhito."
NULL,p34,488,8,hangnum,98.,98.
NULL,p34,489,100,gatha1,," Duradhītā  visaṃ vijjā,"
NULL,p34,490,100,gatha2,,"Ajiṇṇe bhojanaṃ visaṃ;"
NULL,p34,491,100,gatha3,,"Visaṃ goṭṭhī daliddassa,"
NULL,p34,492,100,gathalast,,"Vuddhassa taruṇī visaṃ."
NULL,p34,493,8,hangnum,99.,99.
NULL,p34,494,100,gatha1,," Padose  nihato pantho,"
NULL,p34,495,100,gatha2,,"Patitā nihatā thiyo;"
NULL,p34,496,100,gatha3,,"Appabījaṃ hataṃ khettaṃ,"
NULL,p34,497,100,gathalast,,"Bhaccadosā hato pabhū."
NULL,p34,498,8,hangnum,100.,100.
NULL,p34,499,100,gatha1,," Hatamasottiyaṃ saddhaṃ,"
NULL,p34,500,100,gatha2,,"Hato yañño tvadakkhiṇo;"
NULL,p34,501,100,gatha3,,"Hatā rūpavatī vañjhā,"
NULL,p34,502,100,gathalast,,"Hataṃ senamanāyakaṃ."
NULL,p34,503,8,hangnum,101.,101.
NULL,p34,504,100,gatha1,," Vedavedaṅga  tattañño,"
NULL,p34,505,100,gatha2,,Japahomaparāyano;
NULL,p34,506,100,gatha3,,"Āsīvādavacoyutto,"
NULL,p34,507,100,gathalast,,"Esa rājapurohito."
NULL,p34,508,8,hangnum,102.,102.
NULL,p34,509,100,gatha1,," Kulasīlaguṇopeto,"
NULL,p34,510,100,gatha2,,Sabbadhammaparāyano;
NULL,p34,511,100,gatha3,,"Pavīṇo pesanādyakkho,"
NULL,p34,512,100,gathalast,,"Dhammādyakkho vidhīyate."
NULL,p34,513,8,hangnum,103.,103.
NULL,p34,514,100,gatha1,," Ayubbedakatābhyāso,"
NULL,p34,515,100,gatha2,,"Sabbesaṃ piyadassano;"
NULL,p34,516,100,gatha3,,"Ariyasīlaguṇopeto,"
NULL,p34,517,100,gathalast,,"Esa vajjo vidhīyate."
NULL,p34,518,8,hangnum,104.,104.
NULL,p34,519,100,gatha1,," Sakiṃdutta  gahitattho,"
NULL,p34,520,100,gatha2,,"Lahuhattho jitakkharo;"
NULL,p34,521,100,gatha3,,"Sabbasattha samālokī,"
NULL,p34,522,100,gathalast,,"Pakaṭṭho nāma lekhako."
NULL,p34,523,8,hangnum,105.,105.
NULL,p34,524,100,gatha1,," Samattanītisattañño,"
NULL,p34,525,100,gatha2,,"Vāhane pūjitassamo;"
NULL,p34,526,100,gatha3,,"Sūravīraguṇopeto,"
NULL,p34,527,100,gathalast,,"Senādhyakkho vidhīyate."
NULL,p34,528,8,hangnum,106.,106.
NULL,p34,529,100,gatha1,," Sucī  vākyapaṭuppañño,"
NULL,p34,530,100,gatha2,,Paracittopalakkhako;
NULL,p34,531,100,gatha3,,"Dhīro yathāttha vādī ca,"
NULL,p34,532,100,gathalast,,"Esa dūto vidhīyate."
NULL,p34,533,8,hangnum,107.,107.
NULL,p34,534,100,gatha1,," Puttanatta guṇopeto,"
NULL,p34,535,100,gatha2,,"Satthañño piṭṭhapācako;"
NULL,p34,536,100,gatha3,,"Sūro ca kathinoceva,"
NULL,p34,537,100,gathalast,,"Sūpakāro sa uccate."
NULL,p34,538,8,hangnum,108.,108.
NULL,p34,539,100,gatha1,," Iṅgitā  kāratattañño,"
NULL,p34,540,100,gatha2,,"Balavā piyadassano;"
NULL,p34,541,100,gatha3,,"Appamādī sadā dakkho,"
NULL,p34,542,100,gathalast,,"Patihāro sa uccate."
NULL,p34,543,8,hangnum,109.,109.
NULL,p34,544,100,gatha1,," Yassa  natthi sayaṃ paññā,"
NULL,p34,545,100,gatha2,,"Satthaṃ tassa karoti kiṃ;"
NULL,p34,546,100,gatha3,,"Locanehi vihīnassa,"
NULL,p34,547,100,gathalast,,"Dappaṇo kiṃkarissati."
NULL,p34,548,8,hangnum,110.,110.
NULL,p34,549,100,gatha1,," Kiṃkarissanti vattāro,"
NULL,p34,550,100,gatha2,,"Sotaṃ yattha navijjate;"
NULL,p34,551,100,gatha3,,"Naggakapaṇake dese,"
NULL,p34,552,100,gathalast,,"Rajaṇo kiṃkarissati."
