id,book,par_num,level,class,title,text
NULL,p59,36,100,gatha3,,"Anañña sādhāraṇa ñāṇamassa"
NULL,p59,37,100,gathalast,,"Avāviyā’cintiya mapakpameyyaṃ;"
NULL,p59,38,8,hangnum,8.,8.
NULL,p59,39,100,gatha1,," Kuhiṃ asādhāraṇa rūpa līlā"
NULL,p59,40,100,gatha2,,"Kuhiṃ asādhāraṇa vāṇi līlā,"
NULL,p59,41,100,gatha3,,"Kuhiṃ asādhāraṇañāṇa līlā"
NULL,p59,42,100,gathalast,,"Kuhiṃ nu me mandamatissa līlā;"
NULL,p59,43,8,hangnum,"9. ","9. "
NULL,p59,44,100,gatha1,," Vibhāvimānī paravamhino ye"
NULL,p59,45,100,gatha2,,"Issā’bhimānena vibhaññamānā,"
NULL,p59,46,100,gatha3,,"Gavesayantī’dha parassa ravdhaṃ"
NULL,p59,47,100,gathalast,,"Tesaṃ pasaṃsāgarahāhi kimme;"
NULL,p59,48,8,hangnum,10.,10.
NULL,p59,49,100,gatha1,," Pasattha satthāgama pāradassī"
NULL,p59,50,100,gatha2,,"Ye sādhavo sādhu guṇappasantā,"
NULL,p59,51,100,gatha3,,"Ganthassa nimmāṇaparissamaṃ no"
NULL,p59,52,100,gathalast,,"Jānanti teyeva idhappamāṇā;"
NULL,p59,53,8,hangnum,11.,11.
NULL,p59,54,100,gatha1,," Ādiccavaṃsappabhavassa tassa"
NULL,p59,55,100,gatha2,,"Jinassa satthāgamakovidehi,"
NULL,p59,56,100,gatha3,,"Vuttopi pubbācariyehi yesu"
NULL,p59,57,100,gathalast,,"Ganthesu saṅkhepavasena vaṃso;"
NULL,p59,58,8,hangnum,12.,12.
NULL,p59,59,100,gatha1,," Na tehi sakkā sugatassa vaṃsaṃ"
NULL,p59,60,100,gatha2,,"Kiñcāpi viññātu masesayitvā,"
NULL,p59,61,100,gatha3,,"Sampuṇṇavaṃsassa vibhāvanāya"
NULL,p59,62,100,gathalast,,"Tasmā samussāhita mānasena;"
NULL,p59,63,8,hangnum,"13. ","13. "
NULL,p59,64,100,gatha1,," Abhippasanno ratanattayamhi"
NULL,p59,65,100,gatha2,,"Pasatthavaṃsappabhavo pabhunaṃ,"
NULL,p59,66,100,gatha3,,"Vibhusaṇo vissutakittighoso"
NULL,p59,67,100,gathalast,,"Yo bhāti laṅkāya muḷārabhāgyo;"
NULL,p59,68,8,hangnum,14.,14.
NULL,p59,69,100,gatha1,," Amandacāgā’bhiratassa"
NULL,p59,70,100,gatha2,,"Punandu nāmassa dayādhanassa,"
NULL,p59,71,100,gatha3,,"Buddhe pasādātisayassa tassa"
NULL,p59,72,100,gathalast,,"Ajjhesanañcāpi paṭiggahetvā;"
NULL,p59,73,8,hangnum,15.,15.
NULL,p59,74,100,gatha1,," Nassāya pubbācariyo’padesaṃ"
NULL,p59,75,100,gatha2,,"Sotūna matthāya mayā hitāya,"
NULL,p59,76,100,gatha3,,"Niruttiyā māgadhikāya sammā"
NULL,p59,77,100,gathalast,,"Vidhīyate’daṃ jinavaṃsadīpaṃ;"
NULL,p59,78,8,hangnum,"16. ","16. "
NULL,p59,79,100,gatha1,," Saddhāsinehānugatāya paññā-"
NULL,p59,80,100,gatha2,,"Dasāya sotūhi manovimāne,"
NULL,p59,81,100,gatha3,,"Padīpito’yaṃ jinavaṃsadīpa-"
NULL,p59,82,100,gathalast,,Dīpoharepāpatamappabandhaṃ;
NULL,p59,83,8,hangnum,17.,17.
NULL,p59,84,100,gatha1,," Puraṅgapuṇṇā sirijambudīpe"
NULL,p59,85,100,gatha2,,"Sampattibhārena divā’vatiṇṇā,"
NULL,p59,86,100,gatha3,,"Yā devarājassa’marāvatī’vā-"
NULL,p59,87,100,gathalast,,"Marāvatīnāma purī pure’sī;"
NULL,p59,88,8,hangnum,18.,18.
NULL,p59,89,100,gatha1,," Vijjādharānañca vihaṅgamānaṃ"
NULL,p59,90,100,gatha2,,"Vibandha vehāsagatiṃ bahāsa,"
NULL,p59,91,100,gatha3,,"Yasmiṃ purasmiṃ jitaveri cakkaṃ"
NULL,p59,92,100,gathalast,,"Pākāracakkaṃ viya cakkavāḷaṃ;"
NULL,p59,93,8,hangnum,"19. ","19. "
NULL,p59,94,100,gatha1,," Sañcumbitamhoja rajo pabandha-"
NULL,p59,95,100,gatha2,,"Supiñjarāpā parikhāhirāmā,"
NULL,p59,96,100,gatha3,,"Puritthi pākāra nitambabhāge"
NULL,p59,97,100,gathalast,,"Samubbahī kañcana mekhalā’bhaṃ;"
NULL,p59,98,8,hangnum,20.,20.
NULL,p59,99,100,gatha1,," Rattindivā rattamaṇi’ndanīla-"
NULL,p59,100,100,gatha2,,"Maṇippabhārañjita rājadhāni,"
NULL,p59,101,100,gatha3,,"Babandha yā’mandasurindacāpa-"
NULL,p59,102,100,gathalast,,Samujjalākāsatalabbilāsaṃ;
NULL,p59,103,8,hangnum,21.,21.
NULL,p59,104,100,gatha1,," Yahiṃvadhūnaṃ vadanambujehi"
NULL,p59,105,100,gatha2,,"Katāvamānaṃ hariṇaṅkabimbaṃ,"
NULL,p59,106,100,gatha3,,"Pabhāhi nīlopalatoraṇātaṃ"
NULL,p59,107,100,gathalast,,"Sokābhībhūtaṃca vivaṇṇamāpa;"
NULL,p59,108,8,hangnum,"22. ","22. "
NULL,p59,109,100,gatha1,," Saroruha’ntī maṇimandirābhā-"
NULL,p59,110,100,gatha2,,"Sañcumbitaṃ puṇṇasasaṅkabimbaṃ;"
NULL,p59,111,100,gatha3,,"Saṅkāya rāmājanatā’bhirāmā"
NULL,p59,112,100,gathalast,,"Kare pasāresi puramhi yasmiṃ;"
NULL,p59,113,8,hangnum,23.,23.
NULL,p59,114,100,gatha1,," Yattha’ṅganānaṃ paṭibimbitāni"
NULL,p59,115,100,gatha2,,"Ādāsabhittīsu mukhambujāni,"
NULL,p59,116,100,gatha3,,"Āsuṃ vighātāya madhubbatānaṃ"
NULL,p59,117,100,gathalast,,"Vilocanālīna manuggahāya;"
NULL,p59,118,8,hangnum,24.,24.
NULL,p59,119,100,gatha1,," Sammatta mātaṅga dharādharehi"
NULL,p59,120,100,gatha2,,"Yasmiṃ abhissanda madassavanti,"
NULL,p59,121,100,gatha3,,"Turaṅga raṅgehī taraṅga mālā"
NULL,p59,122,100,gathalast,,"Samākulevā’si vidhūta dhūlī;"
NULL,p59,123,8,hangnum,"25. ","25. "
NULL,p59,124,100,gatha1,," Nikkhittavīṇā maṇinupurānaṃ"
NULL,p59,125,100,gatha2,,"Vilāsinīnaṃ mudupāṇi pāde,"
NULL,p59,126,100,gatha3,,"Mattālimālā kalanādinī kiṃ"
NULL,p59,127,100,gathalast,,"Nālaṅkaruṃ yattha katāvakāsā;"
NULL,p59,128,8,hangnum,26.,26.
NULL,p59,129,100,gatha1,," Dhavatthinīnaṃ kucasārasehi"
NULL,p59,130,100,gatha2,,"Nettālibhārā’nananīrajehi,"
NULL,p59,131,100,gatha3,,"Yā hāsavīcīhi purī rajanyā"
NULL,p59,132,100,gathalast,,"Rarāja samaphullasarojinī’va;"
NULL,p59,133,8,hangnum,27.,27.
NULL,p59,134,100,gatha1,," Candappabhā cumbita candakanta"
NULL,p59,135,100,gatha2,,"Pāsāṇadhārā maṇicandikāsū,"
NULL,p59,136,100,gatha3,,"Candānanānaṃ yahi maṅganāhaṃ"
NULL,p59,137,100,gathalast,,Parissamasso’pasamāya’hesuṃ;
NULL,p59,138,8,hangnum,"28. ","28. "
NULL,p59,139,100,gatha1,," Yasmiṃ pūre uddhamadho vinaddha-"
NULL,p59,140,100,gatha2,,"Jutippabandho maṇimandirānaṃ,"
NULL,p59,141,100,gatha3,,"Samubbahī geruka paṅka diddha-"
NULL,p59,142,100,gathalast,,"Vitāna paccattharaṇabbilāsaṃ"
NULL,p59,143,8,hangnum,29.,29.
NULL,p59,144,100,gatha1,," Suvaṇṇa muttā maṇi vaṃsavaṇṇā-"
NULL,p59,145,100,gatha2,,"Pavāḷa rūpī vajirehiñcā’pi,"
NULL,p59,146,100,gatha3,,"Yā sattadhaññehi dhanehi phītā"
NULL,p59,147,100,gathalast,,"Ahū puri dhaññavatī’va nārī; (Silesabandhanaṃ)"
NULL,p59,148,8,hangnum,30.,30.
NULL,p59,149,100,gatha1,," Pasāritā’nekadisāmukhesu"
NULL,p59,150,100,gatha2,,"Vicittavatthā’bharaṇādipūrā,"
NULL,p59,151,100,gatha3,,"Yatthā’paṇā nijjitakapparukkhā"
NULL,p59,152,100,gathalast,,"Kariṃsu lokābhimatatthasiddhiṃ;"
NULL,p59,153,8,hangnum,"31. ","31. "
NULL,p59,154,100,gatha1,," Parāgarattā madhupātimattā"
NULL,p59,155,100,gatha2,,"Samhinnavelā ghananīlavālā,"
NULL,p59,156,100,gatha3,,"Haṃsāsayā pañcasarābhirāmā"
NULL,p59,157,100,gathalast,,"Yasmiṃ taḷākā viya kāmabhogī; (Silesabandhanaṃ)"
NULL,p59,158,8,hangnum,32.,32.
NULL,p59,159,100,gatha1,," Purantarasmiṃ ratanagghikānaṃ"
NULL,p59,160,100,gatha2,,"Raṃsippabandhehi hatandhakāre,"
NULL,p59,161,100,gatha3,,Kundāravindabbhudayenayasmiṃ
NULL,p59,162,100,gathalast,,"Rattindivābheda mavedi loko;"
NULL,p59,163,8,hangnum,"33. ","33. "
NULL,p59,164,100,gatha1,," Mātaṅgajīmūtaghaṭāya ghaṇṭā-"
NULL,p59,165,100,gatha2,,"Ṭaṅkāragambhīraravāya yasmiṃ,"
NULL,p59,166,100,gatha3,,"Palambhītā mattasikhaṇḍimālā"
NULL,p59,167,100,gathalast,,"Akā vikālepi akhaṇḍakīḷaṃ;"
NULL,p59,168,8,hangnum,34.,34.
NULL,p59,169,100,gatha1,," Puramhi yasmiṃ caraṇambujehi"
NULL,p59,170,100,gatha2,,"Vadhūjato bandhitanūpurehi,"
NULL,p59,171,100,gatha3,,"Vikāsa kokāsana sīsa baddha"
NULL,p59,172,100,gathalast,,"Mattāli sesa’mbujinī ajesi;"
NULL,p59,173,8,hangnum,35.,35.
NULL,p59,174,100,gatha1,," Rasātalaṃ nāgaphaṇāvanaddhaṃ"
NULL,p59,175,100,gatha2,,"Nabhotalaṃ vijjulatāvanaddhaṃ,"
NULL,p59,176,100,gatha3,,"Yā chāditā rūpiyajātarūpa-"
NULL,p59,177,100,gathalast,,"Dhajāvalīhā’jini rājadhānī;"
NULL,p59,178,8,hangnum,"36. ","36. "
NULL,p59,179,100,gatha1,," Nānatthasāraṃ mitadhātuvaṇṇaṃ"
NULL,p59,180,100,gatha2,,"Chandārahaṃ pāṇagaṇā’bhirāmaṃ,"
NULL,p59,181,100,gatha3,,"Kavippasatthaṃ sarasaṃ silesā-"
NULL,p59,182,100,gathalast,,"Laṅkārapajjaṃ’va puraṃ yamāsi; (Silesabandhanaṃ)"
NULL,p59,183,8,hangnum,37.,37.
NULL,p59,184,100,gatha1,," Puramhi tasmiṃ karuṇānidhāno"
NULL,p59,185,100,gatha2,,"Buddhaṅkuro brāhmaṇasāravaṃse,"
NULL,p59,186,100,gatha3,,"Asaṅkhakappāna mito catunnaṃ"
NULL,p59,187,100,gathalast,,"Lakkhādikānaṃ udapādi pubbe;"
NULL,p59,188,8,hangnum,38.,38.
NULL,p59,189,100,gatha1,," Bhovādivaṃse’kadivākarassa"
NULL,p59,190,100,gatha2,,"Puññānubhāvo’dayamaṅgalehi,"
NULL,p59,191,100,gatha3,,"Jātassa kho sampati jambudīpo"
NULL,p59,192,100,gathalast,,"Vilumpayī maṅgalavāsalīlaṃ;"
NULL,p59,193,8,hangnum,"39. ","39. "
NULL,p59,194,100,gatha1,," Jātakkhaṇe tassa sarīrajena"
NULL,p59,195,100,gatha2,,"Gandhena vaṇṇena sake nikete,"
NULL,p59,196,100,gatha3,,"Hatappabhā candanateladīpā"
NULL,p59,197,100,gathalast,,"Saṇṭhānamattehi vijāniyāsuṃ;"
NULL,p59,198,8,hangnum,40.,40.
NULL,p59,199,100,gatha1,," Vimuttadosāhi sukhedhitāhi"
NULL,p59,200,100,gatha2,,"Dhātīhi kumbhorupayodharāhi,"
NULL,p59,201,100,gatha3,,"Bhato kumāro sukumārakāyo"
NULL,p59,202,100,gathalast,,"Khepesi so kānici vāsarāni;"
NULL,p59,203,8,hangnum,41.,41.
NULL,p59,204,100,gatha1,," Mahāmahecā’tha pavattamāne"
NULL,p59,205,100,gatha2,,"Saveda vedaṅakga vidū vidūhi,"
NULL,p59,206,100,gatha3,,"Kārāpayuṃ te pitaro’rasassa"
NULL,p59,207,100,gathalast,,"Nāmaṃ sumedho’ti padatthasāraṃ;"
NULL,p59,208,8,hangnum,"42. ","42. "
NULL,p59,209,100,gatha1,," Uḷārabhāgyena samaṃ kumāre"
NULL,p59,210,100,gatha2,,"Saṃvaddhamāne jananī na tittiṃ,"
NULL,p59,211,100,gatha3,,"Pāyāsi nīlāmakalalocanāliṃ"
NULL,p59,212,100,gathalast,,"Mukhambujaṃ tassa’bhicumbamānā;"
NULL,p59,213,8,hangnum,43.,43.
NULL,p59,214,100,gatha1,," Sukhedhita’ṅgāvayavo kumāro"
NULL,p59,215,100,gatha2,,"Vimānabhumyā maṇinimmitāya,"
NULL,p59,216,100,gatha3,,"Parodi mātāpitaro’bhiyācaṃ"
NULL,p59,217,100,gathalast,,"Bimbaṃ kanijaṃ jānuyugena gacchaṃ;"
NULL,p59,218,8,hangnum,44.,44.
NULL,p59,219,100,gatha1,," Suvaṇṇabimbo’pamacārurūpo"
NULL,p59,220,100,gatha2,,"Samācaraṃ dhātibhujā’valambaṃ,"
NULL,p59,221,100,gatha3,,Viññāsapāda’ṅgulimañjarīhi
NULL,p59,222,100,gathalast,,Salīlamāvāsamalaṅkarittha;
NULL,p59,223,8,hangnum,"45. ","45. "
NULL,p59,224,100,gatha1,," Nijena tejena ca jivalokaṃ"
NULL,p59,225,100,gatha2,,"Yasena’pubbācarimaṃ phusanto,"
NULL,p59,226,100,gatha3,,"Tirokaritvā ravicandasobhaṃ"
NULL,p59,227,100,gathalast,,"Saṃvaḍḍhi dhīro ubhato sujato;"
NULL,p59,228,8,hangnum,46.,46.
NULL,p59,229,100,gatha1,," So sattamā yāva pitāmahassa"
NULL,p59,230,100,gatha2,,"Yugā sagabbhāsayasuddhiko’si,"
NULL,p59,231,100,gatha3,,"Nihīnajacco’ti na jātivādā"
NULL,p59,232,100,gathalast,,"Khitto’pakuṭṭho bhavi vippaseṭṭho;"
NULL,p59,233,8,hangnum,47.,47.
NULL,p59,234,100,gatha1,," Vedantayaṃ so sanighaṇṭu satthaṃ"
NULL,p59,235,100,gatha2,,"Sakeṭubhaṃ sākkharabheda satthaṃ,"
NULL,p59,236,100,gatha3,,"Sādhabbatabbedi’tihāsa satthaṃ"
NULL,p59,237,100,gathalast,,"Avedi vedaṅgayutaṃ pa satthaṃ;"
NULL,p59,238,8,hangnum,48.,48.
NULL,p59,239,100,gatha1,," Ajjhāyako mantadharo pavīṇo"
NULL,p59,240,100,gatha2,,"Kalāsu lokāyatalakkhaṇesu,"
NULL,p59,241,100,gatha3,,"Papūrakāri padako kavīnaṃ"
NULL,p59,242,100,gathalast,,"Tetā’si veyyākaraṇo gaṇiso;"
NULL,p59,243,8,hangnum,"49. ","49. "
NULL,p59,244,100,gatha1,," Kandappadappā’naladhumarāji-"
NULL,p59,245,100,gatha2,,"Līlāvalambi nijamassurāji,"
NULL,p59,246,100,gatha3,,"Na kevalaṃ komalagaṇḍabhāgaṃ"
NULL,p59,247,100,gathalast,,"Manampi thīnaṃ malinīkarittha;"
NULL,p59,248,8,hangnum,50.,50.
NULL,p59,249,100,gatha1,," Tandebhavaṇṇāyatana’ṇṇavamhi"
NULL,p59,250,100,gatha2,,"Narūpataṇhātaraṇi narānaṃ,"
NULL,p59,251,100,gatha3,,"Pāyāsi cakkhāyatanappiyāhi"
NULL,p59,252,100,gathalast,,"Tīrantaraṃ cittaniyāmakaṭṭhā;"
NULL,p59,253,8,hangnum,51.,51.
NULL,p59,254,100,gatha1,," Dvijo sumedho suvisuddhamedho"
NULL,p59,255,100,gatha2,,"Mātāpitunnaṃ nidhanāvasāne,"
NULL,p59,256,100,gatha3,,"Puññānubhāvappabhavaṃ agāra-"
NULL,p59,257,100,gathalast,,"Majjhāvasaṃ kāmasukhaṃ’nubhuñjī;"
NULL,p59,258,8,hangnum,"52. ","52. "
NULL,p59,259,100,gatha1,," Nisajja pāsādatale’kadā so"
NULL,p59,260,100,gatha2,,"Pallaṅkamādhāya rahogatova,"
NULL,p59,261,100,gatha3,,"Punabbhavuppatti sarīrabhedo"
NULL,p59,262,100,gathalast,,"Dukkho’ti cintesi sabhāvacintī;"
NULL,p59,263,8,hangnum,53.,53.
NULL,p59,264,100,gatha1,," Jāto sa’haṃ jātijarārujādi-"
NULL,p59,265,100,gatha2,,"Dhammo’mhi tasmā bhavadukkhasuññaṃ,"
NULL,p59,266,100,gatha3,,"Niccaṃ ajātiṃ ajaraṃ arogaṃ"
NULL,p59,267,100,gathalast,,"Gavesituṃ vaṭṭati nibbuti’nti;"
NULL,p59,268,8,hangnum,54.,54.
NULL,p59,269,100,gatha1,," Yathāpidukkhe sati ca’tthisātaṃ"
NULL,p59,270,100,gatha2,,"Tadaññamuṇhe sati sītamatthi,"
NULL,p59,271,100,gatha3,,"Bhavamhi sante vibhavo’pi evaṃ"
NULL,p59,272,100,gathalast,,"Nibbāṇamatthī tividhaggisante;"
NULL,p59,273,8,hangnum,"55. ","55. "
NULL,p59,274,100,gatha1,," Sāvajjadhamme ihavijjamāne"
NULL,p59,275,100,gatha2,,"Saṃvijjate bho niravajjadhammo,"
NULL,p59,276,100,gatha3,,"Ajāti hoti sati jātiyā’ti"
NULL,p59,277,100,gathalast,,"Evaṃ vicintesi sadatthavintī;"
NULL,p59,278,8,hangnum,56.,56.
NULL,p59,279,100,gatha1,," Disvā yathā guthagato taḷākaṃ"
NULL,p59,280,100,gatha2,,"Na tassa doso na tamotareyya,"
NULL,p59,281,100,gatha3,,"Kilesadhove amatamhi sante"
NULL,p59,282,100,gathalast,,"Tathā na sevetha na tassa doso;"
NULL,p59,283,8,hangnum,57.,57.
NULL,p59,284,100,gatha1,," Pāpāriruddho sati khemamagge"
NULL,p59,285,100,gatha2,,"Na tassa doso na sukhaṃ vajeyya,"
NULL,p59,286,100,gatha3,,"Pāpāriruddho sati khemamagge"
NULL,p59,287,100,gathalast,,"Tathā nagaccheyya na tassa doso; (Yamakabandhanaṃ)"
NULL,p59,288,8,hangnum,"58. ","58. "
NULL,p59,289,100,gatha1,," Yathāpi vejje sati ghorarogī"
NULL,p59,290,100,gatha2,,"Na tassa doso ta labhe tikicchaṃ,"
NULL,p59,291,100,gatha3,,"Rāgādirogī sati buddhavejje"
NULL,p59,292,100,gathalast,,"Dhammosadhaṃ ne’cchati kassa doso;"
NULL,p59,293,8,hangnum,59.,59.
NULL,p59,294,100,gatha1,," Yo kaṇṭhabaddhaṃ kuṇapaṃ pahāya"
NULL,p59,295,100,gatha2,,"Yathāsukhaṃ gacchati sericārī,"
NULL,p59,296,100,gatha3,,"Tathevi’maṃ kucchita pūtikāyaṃ"
NULL,p59,297,100,gathalast,,"Yaṃnūna gaccheyyamahaṃ jahitvā;"
NULL,p59,298,8,hangnum,60.,60.
NULL,p59,299,100,gatha1,," Uccāraṭhānamhi janā’napekkhā"
NULL,p59,300,100,gatha2,,"Katvā karīsāni kayathā vajanti,"
NULL,p59,301,100,gatha3,,"Tathā sarīraṃ kuṇapehi pūraṃ"
NULL,p59,302,100,gathalast,,"Yaṃnūna gaccheyyamahaṃ jahitvā;"
NULL,p59,303,8,hangnum,"61. ","61. "
NULL,p59,304,100,gatha1,," Nāvaṃ yathā jajjaramāpagāhiṃ"
NULL,p59,305,100,gatha2,,"Vajeyya netā atapekkhakova,"
NULL,p59,306,100,gatha3,,"Tathā navadvārasavaṃ sarīraṃ"
NULL,p59,307,100,gathalast,,"Yaṃnūna gaccheyyamahaṃ jahitvā;"
NULL,p59,308,8,hangnum,62.,62.
NULL,p59,309,100,gatha1,," Corehi gacchaṃ avahārabhītyā"
NULL,p59,310,100,gatha2,,"Khemaṃ sumedho puramotareyya,"
NULL,p59,311,100,gatha3,,"Tathā sarīraṃ kusalāvahāraṃ"
NULL,p59,312,100,gathalast,,"Yaṃnūna gaccheyyamahaṃ jahitvā;"
NULL,p59,313,8,hangnum,63.,63.
NULL,p59,314,100,gatha1,," Nekkhamma saṅkappa paro’pamāhi"
NULL,p59,315,100,gatha2,,"Anussaritve’vamuḷāravīro,"
NULL,p59,316,100,gatha3,,"Hato’rapāre tibhave asāre"
NULL,p59,317,100,gathalast,,"Vihāsi ukkaṇṭhitamānaso so;"
NULL,p59,318,8,hangnum,"64. ","64. "
NULL,p59,319,100,gatha1,," Suvaṇṇa muttā maṇi rūpiyādi-"
NULL,p59,320,100,gatha2,,"Dhanehi dhaññehi ca pūritāni,"
NULL,p59,321,100,gatha3,,"Avāpuritvāna,tha kosakoṭṭhā-"
NULL,p59,322,100,gathalast,,"Gārāni taṃ dassayi rāsivaḍḍho;"
NULL,p59,323,8,hangnum,65.,65.
NULL,p59,324,100,gatha1,," Pitāmahānaṃ pakapitāmahānaṃ"
NULL,p59,325,100,gatha2,,"Mātāpitunnaṃ vibhavā panettha,"
NULL,p59,326,100,gatha3,,Anappakāthāvarajaṅgamāte
NULL,p59,327,100,gathalast,,"Saṃdissare dhīra sumedhavippa;"
NULL,p59,328,8,hangnum,66.,66.
NULL,p59,329,100,gatha1,," So sattamā yāva paveṇivaṭṭā"
NULL,p59,330,100,gatha2,,"Vibhāvayitvā vibhavassarāsiṃ,"
NULL,p59,331,100,gatha3,,"Dhanāgamassāpi dhanabbayassa"
NULL,p59,332,100,gathalast,,Pamāṇa’mācīkkhipamāṇadassiṃ;
NULL,p59,333,8,hangnum,67.,67.
NULL,p59,334,100,gatha1,," Kuṭumbametaṃ paṭipajjamāno"
NULL,p59,335,100,gatha2,,"Kāmesu devoviya indriyāni,"
NULL,p59,336,100,gatha3,,"Icchānurūpaṃ paricārayassu"
NULL,p59,337,100,gathalast,,"Icceva mārocayi rāsivaḍḍho;"
NULL,p59,338,8,hangnum,"68. ","68. "
NULL,p59,339,100,gatha1,," Amuṃ mahantaṃ dhanadhaññarāsiṃ"
NULL,p59,340,100,gatha2,,"Samāvinitve’ka kahāpaṇampi,"
NULL,p59,341,100,gatha3,,"Nā’dāya mātāpitaropya’ho to"
NULL,p59,342,100,gathalast,,"Gatā yathākamma mito parattha;"
NULL,p59,343,8,hangnum,69.,69.
NULL,p59,344,100,gatha1,," Tabbatthusāraggahaṇātisūro"
NULL,p59,345,100,gatha2,,"Vossaggasanto atha sattasāro,"
NULL,p59,346,100,gatha3,,"Rañño samārociya etamatthaṃ"
NULL,p59,347,100,gathalast,,"Bheriṃ carāpesi sake puramhi;"
NULL,p59,348,8,hangnum,70.,70.
NULL,p59,349,100,gatha1,," Santappayi bherivirāvagandha-"
NULL,p59,350,100,gatha2,,"Māghāya sampattajātā’lijātaṃ,"
NULL,p59,351,100,gatha3,,"Bhovādi nānāratanādibhoga-"
NULL,p59,352,100,gathalast,,"Madhūhi sattāha’manāthanātho;"
NULL,p59,353,8,hangnum,"71. ","71. "
NULL,p59,354,100,gatha1,," Tadagga yaññālaya vārivāha-"
NULL,p59,355,100,gatha2,,"Dhārānipātaddhanavuṭṭhihetu,"
NULL,p59,356,100,gatha3,,"Mahā janassā’dhikavatthutaṇhā-"
NULL,p59,357,100,gathalast,,"Taṭāni bhinnāni manodahesu;"
NULL,p59,358,8,hangnum,72.,72.
NULL,p59,359,100,gatha1,," Sukhedhito kāmasukhaṃ pahāya"
NULL,p59,360,100,gatha2,,"Gharā’bhīnikkhamma tato sumedho,"
NULL,p59,361,100,gatha3,,"Ajjhogahetvā himavanta’māpa"
NULL,p59,362,100,gathalast,,"Dhammesako dhammakapakabbata’ntaṃ;"
NULL,p59,363,8,hangnum,73.,73.
NULL,p59,364,100,gatha1,," Vitakkamaññāya’tha devaraññā"
NULL,p59,365,100,gatha2,,"Vyāpārito māpayi vissakammo,"
NULL,p59,366,100,gatha3,,"Tahiṃ vivekakkhamaka massamañca"
NULL,p59,367,100,gathalast,,"Manoramaṃ caṅkamabhumibhāgaṃ;"
NULL,p59,368,8,hangnum,"74. ","74. "
NULL,p59,369,100,gatha1,," Tamassamaṃ pabbajitehi suññaṃ"
NULL,p59,370,100,gatha2,,"Upecca soñcāramavāpuritvā,"
NULL,p59,371,100,gatha3,,"Ñatvā tadantolikhita’kkharāni"
NULL,p59,372,100,gathalast,,Khāriṃparikkhārabharaṃavekkhi;
NULL,p59,373,8,hangnum,75.,75.
NULL,p59,374,100,gatha1,," Nivatthavatthaṃnavavadosupetaṃ"
NULL,p59,375,100,gatha2,,"Vivajjiyāvajjiyavajjadassi,"
NULL,p59,376,100,gatha3,,Dhāresitaṃbārasadhānisaṃsa-
