id,book,par_num,level,class,title,text
NULL,p7,57,8,hangnum,11.,11.
NULL,p7,58,100,gatha1,," Sattesu vacchatu sirī sirivacchakena,"
NULL,p7,59,100,gatha2,,"Sovatthi sotthimanutiṭṭhatu puggalesu;"
NULL,p7,60,100,gatha3,,"Nandiṃ janānamanuvattatu nandivattī,"
NULL,p7,61,100,gathalast,,"Sīsānalaṃkurutu pādavataṃsako pi."
NULL,p7,62,8,hangnum,12.,12.
NULL,p7,63,100,gatha1,," Bhaddāya pīṭhamupagacchatu bhaddapīṭhaṃ,"
NULL,p7,64,100,gatha2,,"Vuddhiṃ janānamanuvattatu vaddhamānaṃ;"
NULL,p7,65,100,gatha3,,"Puṇṇattamaṅgimanukubbatu puṇṇakumbho,"
NULL,p7,66,100,gathalast,,"Pāti ca pātu satataṃ janataṃ apāyā."
NULL,p7,67,8,hangnum,13.,13.
NULL,p7,68,100,gatha1,," Setātapattamapanetamaghātape taṃ,"
NULL,p7,69,100,gatha2,,"Khaggo vichindatu sadā duritārivagge;"
NULL,p7,70,100,gatha3,,"Saṃklesadāhamapanetu satālavanṭa,"
NULL,p7,71,100,gathalast,,"Saṃvījanī kumatimakkhikamorahattho."
NULL,p7,72,8,hangnum,14.,14.
NULL,p7,73,100,gatha1,," Ākaḍḍhano janavilocanamattaninnaṃ,"
NULL,p7,74,100,gatha2,,"Vāretu sabbagativāranamaṅkuso so;"
NULL,p7,75,100,gatha3,,"Pādambujassirivilāsaniketanaṃ va,"
NULL,p7,76,100,gathalast,,"Pāsādalakhaṇamupetu manopasādaṃ."
NULL,p7,77,8,hangnum,15.,15.
NULL,p7,78,100,gatha1,," Pāṇīnamattabhajataṃ varapuṇṇapattaṃ,"
NULL,p7,79,100,gatha2,,"Sammā dadātu padanissitapuṇṇapatto;"
NULL,p7,80,100,gatha3,,"Pādesu jantu manabandhanadāmabhūtaṃ,"
NULL,p7,81,100,gathalast,,"Dāmaṃ dametu vimalaṃ janatammanāni."
NULL,p7,82,8,hangnum,16.,16.
NULL,p7,83,100,gatha1,," Uṇhīsakuppalamaṇīpadumehi pādā,"
NULL,p7,84,100,gatha2,,"Sassevijantukaraṇāni vibhūsayantu;"
NULL,p7,85,100,gatha3,,"Sannettanāvupagatānamanagghakāni,"
NULL,p7,86,100,gathalast,,"Bojjhaṅgasattaratanāni dade samuddo."
NULL,p7,87,8,hangnum,17.,17.
NULL,p7,88,100,gatha1,," Uttuṅga niccalaguṅā jitatāya niccaṃ,"
NULL,p7,89,100,gatha2,,"Sevīva pādasiri nicca samubbahaṃ va;"
NULL,p7,90,100,gatha3,,"Atrāpi sakkabhavanubbahaṇe niyutto,"
NULL,p7,91,100,gathalast,,"Pādaṭṭhameru bhavataṃ bhavataṃ vibhūtyā."
NULL,p7,92,8,hangnum,18.,18.
NULL,p7,93,100,gatha1,," So cakkavāḷasikharī pyavataṃ samantā,"
NULL,p7,94,100,gatha2,,"Sabbūpasaggavisarājanataṃ samaggaṃ;"
NULL,p7,95,100,gatha3,,"Dīpā puthūpi caturo dvisahassa khuddā,"
NULL,p7,96,100,gathalast,,"Dhārentvapāyapatamānamadatva jantuṃ."
NULL,p7,97,8,hangnum,19.,19.
NULL,p7,98,100,gatha1,," Sūro pabodhayatu jantu saroruhāni,"
NULL,p7,99,100,gatha2,,"Cando pasāda kumudāni manodahesu;"
NULL,p7,100,100,gatha3,,"Nakkhattajātamakhilaṃ subhatāya hotu,"
NULL,p7,101,100,gathalast,,"Cakkaṃ dhajaṃ ripujayāya jayaddhajāya."
NULL,p7,102,8,hangnum,20.,20.
NULL,p7,103,100,gatha1,," Jetuṃ sasaṃsada-sudassana-cakkavatti,"
NULL,p7,104,100,gatha2,,"Cakkānugantalalitaṃ yahimāvaheyya;"
NULL,p7,105,100,gatha3,,"Cakkāṇuvatti parisāvata-cakkavatti,"
NULL,p7,106,100,gathalast,,"Naṃvattataṃ padayugaṃ janatā hitāya."
NULL,p7,107,8,hangnum,21.,21.
NULL,p7,108,100,gatha1,," Pujetumāgata vatā vajirāsanaṭṭha,"
NULL,p7,109,100,gatha2,,"Mindena chaḍḍita mahāvijayuttarākhyaṃ;"
NULL,p7,110,100,gatha3,,"Saṃkhaṃ paviṭṭhamiva mārabhayā padādho,"
NULL,p7,111,100,gathalast,,"Pādaṭṭhasaṃkhamiha vattatu santiyā vo."
NULL,p7,112,8,hangnum,22.,22.
NULL,p7,113,100,gatha1,," Sovaṇṇamacchayugalaṃ sivabhatta bhoge,"
NULL,p7,114,100,gatha2,,"Icchā bahūpakaraṇaṃ bhavataṃ janānaṃ;"
NULL,p7,115,100,gatha3,,"Kumbhīladhiggahitato va padutthacittā,"
NULL,p7,116,100,gathalast,,"Pādambujākara vigāhi tu nopahontu."
NULL,p7,117,8,hangnum,23.,23.
NULL,p7,118,100,gatha1,," Sattāpagā janamanoja male jahantu,"
NULL,p7,119,100,gatha2,,"Saṃklesadāhamapanentu dahā ca satta;"
NULL,p7,120,100,gatha3,,"Selā ca satta vidadhantu janassa tānaṃ,"
NULL,p7,121,100,gathalast,,"Lokappasiddhijanane bhavataṃ patākā."
NULL,p7,122,8,hangnum,24.,24.
NULL,p7,123,100,gatha1,," Pāṭaṅki santi gamane bhavatūpakārā,"
NULL,p7,124,100,gatha2,,"Dāhettanesu jahataṃ padacāmaraṃ taṃ;"
NULL,p7,125,100,gatha3,,"Sallokalocanamahussava-ussitaṃ va,"
NULL,p7,126,100,gathalast,,"Vatteyya toraṇamanuttaramaṅgalāya."
NULL,p7,127,8,hangnum,25.,25.
NULL,p7,128,100,gatha1,," Yasmiṃ miginda gata bhīti balāva daḍḍha,"
NULL,p7,129,100,gatha2,,"Dānā natā siravidāraṇa pīḷitāva;"
NULL,p7,130,100,gatha3,,"Nālāgirī karivaro girimekhalo ca,"
NULL,p7,131,100,gathalast,,"Taṃ sīhavikkamapadaṃ hanatā ghadantiṃ."
NULL,p7,132,8,hangnum,26.,26.
NULL,p7,133,100,gatha1,," Pāpāhino hanatu pādasuvaṇṇarājā,"
NULL,p7,134,100,gatha2,,"Vyagghādhipo kalijane adataṃ asesaṃ;"
NULL,p7,135,100,gatha3,,"Vālāha-assapati sampatituṃ adatvā,"
NULL,p7,136,100,gathalast,,"Pāyesu pāpayatu santipurampajāyo."
NULL,p7,137,8,hangnum,27.,27.
NULL,p7,138,100,gatha1,," Chaddanta danti lalitaṃ galitaṃ rusamhā,"
NULL,p7,139,100,gatha2,,"Luddetta dubbhini dise acalaṃ dadhāno;"
NULL,p7,140,100,gatha3,,"Pādaṭṭhahatthipati sampati jantutāse,"
NULL,p7,141,100,gathalast,,"Tāsetu hāsamaparandisataṃ satānaṃ."
NULL,p7,142,8,hangnum,28.,28.
NULL,p7,143,100,gatha1,," Sabbaṅgino caraṇuposatha hatthirājā,"
NULL,p7,144,100,gatha2,,"Pāpetu sabbacatudīpikarajjalakkhiṃ;"
NULL,p7,145,100,gatha3,,"Kittīva pādaparicārikatā niyuttā,"
NULL,p7,146,100,gathalast,,"Kelasaselapaṭimā hitamācareyya."
NULL,p7,147,8,hangnum,29.,29.
NULL,p7,148,100,gatha1,," Sāmissa haṃsasamaye dahapāsabaddha,"
NULL,p7,149,100,gatha2,,"Māsīna vesagamako viya pādahaṃso;"
NULL,p7,150,100,gatha3,,"Nigghosa gantijitato viya mūgapakkho,"
NULL,p7,151,100,gathalast,,"Yāretu sabba janatā bhavagantukattaṃ."
NULL,p7,152,8,hangnum,30.,30.
NULL,p7,153,100,gatha1,," Ohāya dibbasarasiṃ khilaloka sabba,"
NULL,p7,154,100,gatha2,,"Rammaṅghivāpimavagāhitavāva pāde;"
NULL,p7,155,100,gatha3,,"Erāvaṇo karivaro manasābhiruḷhe,"
NULL,p7,156,100,gathalast,,"Jantuṃ purindadapuraṃ nayataṃ va sīghaṃ."
NULL,p7,157,8,hangnum,31.,31.
NULL,p7,158,100,gatha1,," Hitvā sakambhavanamaṅghinisevanattha,"
NULL,p7,159,100,gatha2,,"Māgamma ramma taratāyiha nissito va;"
NULL,p7,160,100,gatha3,,"Pāletva mūni padavāpitaraṅgabhaṅgi,"
NULL,p7,161,100,gathalast,,"Mangī karontatanuvāsuki nāgarājā."
NULL,p7,162,8,hangnum,32.,32.
NULL,p7,163,100,gatha1,," Nāthassa kañcanasikhāvalajātilīla,"
NULL,p7,164,100,gatha2,,"Māvikaraṃ va padanissitamorarājā;"
NULL,p7,165,100,gatha3,,"Taṃ dhammadesanaraveniva luddakassa,"
NULL,p7,166,100,gathalast,,"Lokassa pāpaphaṇino hanataṃ asesaṃ."
NULL,p7,167,8,hangnum,33.,33.
NULL,p7,168,100,gatha1,," Saṃsārasāgaragate sadhane jane te,"
NULL,p7,169,100,gatha2,,"Netampade kalacatummukhahemanāvā;"
NULL,p7,170,100,gatha3,,"Nibbāṇapaṭṭanavaraṃ bharukacchakantaṃ,"
NULL,p7,171,100,gathalast,,"Suppārapaṇḍita gatā viya āsunāvā."
NULL,p7,172,8,hangnum,34.,34.
NULL,p7,173,100,gatha1,," Sambodhi ñāṇa paripācayato munissa,"
NULL,p7,174,100,gatha2,,"Bhatto yathā himavataddi samādhihetu;"
NULL,p7,175,100,gatha3,,"Evammanena bhajataṃ himavaddipāde,"
NULL,p7,176,100,gathalast,,"Sambodhiñāṇa paripācanahetu hotu."
NULL,p7,177,8,hangnum,35.,35.
NULL,p7,178,100,gatha1,," Daḷhaṃ parājitatayā muninā sarena,"
NULL,p7,179,100,gatha2,,"Suññassaropagata pañjara bandhanova;"
NULL,p7,180,100,gatha3,,"So pādapañjaragato karavīkapakkhī,"
NULL,p7,181,100,gathalast,,"Sabbesamappīyāvacañjahatā bhavantaṃ."
NULL,p7,182,8,hangnum,36.,36.
NULL,p7,183,100,gatha1,," Te cakkavāka makarā api koñca jīvaṃ,"
NULL,p7,184,100,gatha2,,"Jīvādi pakkhivisarā sarasīva bhuttaṃ;"
NULL,p7,185,100,gatha3,,"Vessantarena caraṇambuji nibbhajantā,"
NULL,p7,186,100,gathalast,,"Jantu tahiṃ viya pade suramentu niccaṃ."
NULL,p7,187,8,hangnum,37.,37.
NULL,p7,188,100,gatha1,," Taṃ candakinnaragatiṃva gatassa bodhi,"
NULL,p7,189,100,gatha2,,"Sattassa tassa sapajāpatikassa bhāvaṃ;"
NULL,p7,190,100,gatha3,,"Saṃsūcayanta pada kinnara kinnarī ve,"
NULL,p7,191,100,gathalast,,"Sāmaggimagga paṭi pattisu pāpayantu."
NULL,p7,192,8,hangnum,38.,38.
NULL,p7,193,100,gatha1,," Saṃrājadhānimusabho vahatagga bhāraṃ,"
NULL,p7,194,100,gatha2,,"Pītippayo pajanayeyya savacchadhenu;"
NULL,p7,195,100,gatha3,,"Sassevino abhiramentu chakāmasaggā,"
NULL,p7,196,100,gathalast,,"Dhārentu jhāyimiha soḷasa dhātudhāmā."
NULL,p7,197,8,hangnum,39.,39.
NULL,p7,198,100,gatha1,," Sutvā jinassa karavīka sarammanuññaṃ,"
NULL,p7,199,100,gatha2,,"Aññoñña bhītirahitā api paccanīkā;"
NULL,p7,200,100,gatha3,,"Hitvā gatiṃ viya ṭhitā padasattarūpā,"
NULL,p7,201,100,gathalast,,"Sabbaṃ bhavassita janānagatiṃ hanantu."
NULL,p7,202,8,hangnum,40.,40.
NULL,p7,203,100,gatha1,," Sovaṇṇa kāhaḷa yugo pamamindirāya,"
NULL,p7,204,100,gatha2,,"Sannīrapuppha mukulopamamussavāya;"
NULL,p7,205,100,gatha3,,"Niccaṃ susajja ṭhapitaṃ muni tiṭṭhatante,"
NULL,p7,206,100,gathalast,,"Jaṅghādvayaṃ janavilocana maṅgalāya."
NULL,p7,207,8,hangnum,41.,41.
NULL,p7,208,100,gatha1,," Lakhyā vilāsa mukuradvaya sannikāsaṃ,"
NULL,p7,209,100,gatha2,,"Tāḍaṅka maṇḍana viḍambakamaṃsu saṇḍaṃ;"
NULL,p7,210,100,gatha3,,"Jānudvayaṃ laḷita sāgara bubbalābhaṃ,"
NULL,p7,211,100,gathalast,,"Hotaṃ jagattaya nijatta vibhūsitunte."
NULL,p7,212,8,hangnum,42.,42.
NULL,p7,213,100,gatha1,," Chaddanti dinna varadanta yugopamānā,"
NULL,p7,214,100,gatha2,,"Taṃ hatthi soṇḍa kama puṇṇa guṇā tavorū;"
NULL,p7,215,100,gatha3,,"Līla payodhi siri keḷi suvaṇṇarambhā,"
NULL,p7,216,100,gathalast,,"Khandhāva dentu paripuṇṇa gune janānāṃ."
NULL,p7,217,8,hangnum,43.,43.
NULL,p7,218,100,gatha1,," Jaṅghakkha kadvya samappita cittapāda,"
NULL,p7,219,100,gatha2,,"Cakkadvayī manamanojahayo mune te;"
NULL,p7,220,100,gatha3,,"Sonī ratho sirivaho manasā bhiruḷhaṃ,"
NULL,p7,221,100,gathalast,,"Lokattayaṃ sivapuraṃ lahu pāpayātu."
NULL,p7,222,8,hangnum,44.,44.
NULL,p7,223,100,gatha1,," Rammora pākaṭa taṭāka taṭā savanta,"
NULL,p7,224,100,gatha2,,"Romāvalī jala panālika koṭikaṭṭhā;"
NULL,p7,225,100,gatha3,,"Nābhī gabhīra sarasī siri keḷitā te,"
NULL,p7,226,100,gathalast,,"Sassevinaṃ vyasana ghammamalaṃ sametu."
NULL,p7,227,8,hangnum,45.,45.
NULL,p7,228,100,gatha1,," Kanticchaṭā luḷita rūpa payodhi nābhi,"
NULL,p7,229,100,gatha2,,"Āvaṭṭa vaṭṭita nimujjita sabbaloko;"
NULL,p7,230,100,gatha3,,"Sobhagga toya nivahaṃ visaso pivitvā,"
NULL,p7,231,100,gathalast,,"Lokuttarādi sukha mucchitataṃ payātu."
NULL,p7,232,8,hangnum,46.,46.
NULL,p7,233,100,gatha1,," Gambhīra cittarahadaṃ paripūrayitvā,"
NULL,p7,234,100,gatha2,,"Taṃ sandamāna karuṇambu pavāha tulyā;"
NULL,p7,235,100,gatha3,,"Romālivallihari nābhi subhālavālā,"
NULL,p7,236,100,gathalast,,"Detaṃ lahuṃ sivaphalaṃ bhajataṃ mune te."
NULL,p7,237,8,hangnum,47.,47.
NULL,p7,238,100,gatha1,," Cārūra sāriphalako kuṭilagga loma,"
NULL,p7,239,100,gatha2,,"Pantī vibhatti sahito siri keḷi sajjo;"
NULL,p7,240,100,gatha3,,"Saggāpavagga sukha jūtaka keḷi hetu,"
NULL,p7,241,100,gathalast,,"Hotaṃ tiloka sukha jūtaka soṇḍakānaṃ."
NULL,p7,242,8,hangnum,48.,48.
NULL,p7,243,100,gatha1,," Gambhīra citta rahado dara gāhamāna,"
NULL,p7,244,100,gatha2,,"Mettādayā kari vadhū kara sanni kāsā;"
NULL,p7,245,100,gatha3,,"Sabbaṅginaṃ sivaphalaṃ tanu deva rukkhe,"
NULL,p7,246,100,gathalast,,"Sākhā sakhā tava bhujā bhajataṃ dadantu."
NULL,p7,247,8,hangnum,49.,49.
NULL,p7,248,100,gatha1,," Nihāra bindu sahitaggadalopa sobhi,"
NULL,p7,249,100,gatha2,,"Byālamba ratta padumadvaya bhaṅgi bhājā;"
NULL,p7,250,100,gatha3,,"Pāpārisīsalunateniva ratta rattā,"
NULL,p7,251,100,gathalast,,"Rattā karā tava bhavumbhuvi maṅgalāya."
NULL,p7,252,8,hangnum,50.,50.
NULL,p7,253,100,gatha1,," Rupassirī carita caṅkama vibbhamā te,"
NULL,p7,254,100,gatha2,,"Piṭṭhī yathā kalala muddhani setu bhūtā;"
NULL,p7,255,100,gatha3,,"Evaṃ bhavaṇṇava samuttaraṇāya setu,"
NULL,p7,256,100,gathalast,,"Hotammahākanaka saṃkama sannikāsā."
NULL,p7,257,8,hangnum,51.,51.
NULL,p7,258,100,gatha1,," Saddhamma desana manohara bherināda,"
NULL,p7,259,100,gatha2,,"Saṃcāraṇe sivapuraṃ visituṃ janānaṃ;"
NULL,p7,260,100,gatha3,,"Gīvā suvaṇṇamaya cāru mutiṅga bheri,"
NULL,p7,261,100,gathalast,,"Bhāvambhajā bhavatu bhūta vibhūtiyā te."
NULL,p7,262,8,hangnum,52.,52.
NULL,p7,263,100,gatha1,," Lakhī nivāsa vadanambuja matta ninna,"
NULL,p7,264,100,gatha2,,"Mākaḍḍhayaṃ jana vilocana cañcarīke;"
NULL,p7,265,100,gatha3,,"Sorabbha dhamma makaranda nisandamānaṃ,"
NULL,p7,266,100,gathalast,,"Piṇetu tena sarasena sabhā jane te."
NULL,p7,267,8,hangnum,53.,53.
NULL,p7,268,100,gatha1,," Lakhī samāruhita vattarathe rathaṅga,"
NULL,p7,269,100,gatha2,,"Dvandānu kāri miga rāja kapola līlaṃ;"
NULL,p7,270,100,gatha3,,"Tādaṅka maṇḍalayugaṃ viya kaṇṇabhājaṃ,"
NULL,p7,271,100,gathalast,,"Gaṇḍatthaladvyamalaṃkurutaṃ janatte."
NULL,p7,272,8,hangnum,54.,54.
NULL,p7,273,100,gatha1,," Lāvaṇṇa maṇṇava pavāḷa latā dvayābhaṃ,"
NULL,p7,274,100,gatha2,,"Tandeha deva taru pallava kante mantaṃ;"
NULL,p7,275,100,gatha3,,"Vattāravinda makaranda parājisobhaṃ,"
NULL,p7,276,100,gathalast,,"Rattādharadvayamadho kurutaṃ janāghaṃ."
NULL,p7,277,8,hangnum,55.,55.
NULL,p7,278,100,gatha1,," Uṇṇā sakuntigata matthaka natthu kūpa,"
NULL,p7,279,100,gatha2,,"Subbhū lakāra sahitoṭṭha pavāḷa nāvā;"
NULL,p7,280,100,gatha3,,"Gattuttararaṇṇava gatā tava jantukānaṃ,"
NULL,p7,281,100,gathalast,,"Hotaṃ bhavaṇṇava samuttaranaya nātha."
NULL,p7,282,8,hangnum,56.,56.
NULL,p7,283,100,gatha1,," Isaṃ vikāsa padumodara kesarāli,"
NULL,p7,284,100,gatha2,,"Līlā vinaddha rucirā tava danta panti;"
NULL,p7,285,100,gatha3,,"Vānī vadhū dharita mālati mālya tulyā,"
NULL,p7,286,100,gathalast,,"Tassaṃ jānassa manarañjana mācareyya."
NULL,p7,287,8,hangnum,57.,57.
NULL,p7,288,100,gatha1,," Saddhamma nijjhara suratta silātalābhā,"
NULL,p7,289,100,gatha2,,"Jivhā vacī naṭa vadhū kala raṅga bhūtā;"
NULL,p7,290,100,gatha3,,"Saddhamma seṭṭha taraṇī nihitappiyā te,"
NULL,p7,291,100,gathalast,,"Saṃsāra sāgara samuttaraṇāya hotu."
NULL,p7,292,8,hangnum,58.,58.
NULL,p7,293,100,gatha1,," Dantaṃsu kañcukīta rattadharo padhāne,"
NULL,p7,294,100,gatha2,,"Jivhā suratta sayane mukha mandiraṭṭhe;"
NULL,p7,295,100,gatha3,,"Āmokkha mutti vadhuyā sayitāya tuyhaṃ,"
NULL,p7,296,100,gathalast,,"Kubbantu saṃgama malaṃ jana sotu kāmi."
NULL,p7,297,8,hangnum,59.,59.
NULL,p7,298,100,gatha1,," Uṇṇā tathābhinava patta varābhi rāmā,"
NULL,p7,299,100,gatha2,,"Līlollasanta bhamukadvaya nīla pattā;"
NULL,p7,300,100,gatha3,,"Ghānoru cāru kadalī vadanā lavālā,"
NULL,p7,301,100,gathalast,,"Tuyhaṃ pavattatu ciraṃ jana maṅgalāya."
NULL,p7,302,8,hangnum,60.,60.
NULL,p7,303,100,gatha1,," Bālatthalī hari silātala piṭṭhikaṭṭha,"
NULL,p7,304,100,gatha2,,"Bhūvallaridvaya mayūra yugassa tuyhaṃ;"
NULL,p7,305,100,gatha3,,"Pañcappabhā rucira piccha yugassirīkaṃ,"
NULL,p7,306,100,gathalast,,"Nettadvayaṃ manasi puñchatu pāpadhūliṃ."
NULL,p7,307,8,hangnum,61.,61.
NULL,p7,308,100,gatha1,," Indīvarāntagata bhiṅgika panti bhaṅgi,"
NULL,p7,309,100,gatha2,,"Pañambujassaratate viya gacchapantī;"
NULL,p7,310,100,gatha3,,"Nettambujassiri tirokaraṇīva tuyhaṃ,"
NULL,p7,311,100,gathalast,,"Pamhāvalī sirigateha tiro karontu."
NULL,p7,312,8,hangnum,62.,62.
NULL,p7,313,100,gatha1,," Vattullasambuja vilocana haṃsa tuṇḍa,"
NULL,p7,314,100,gatha2,,"Kañjaṃsu piñjara mulāla latā dvyābhaṃ;"
NULL,p7,315,100,gatha3,,"Dolādvayaṃva savaṇadvyamatta lakkhyā,"
NULL,p7,316,100,gatha3,,"Hotaṃ tavajja janatā maticārahetu."
NULL,p7,317,8,hangnum,63.,63.
NULL,p7,318,100,gatha1,," Vammīka matthaka sayānaka bhūridatta,"
NULL,p7,319,100,gatha2,,"Bhoginda bhogavali vibbhamamā vahanti;"
NULL,p7,320,100,gatha3,,"Ghānopariṭṭhitamune tava tuṇṇamuṇṇā,"
NULL,p7,321,100,gathalast,,"Taggāhino viya janassa dadātu vittaṃ."
NULL,p7,322,8,hangnum,64.,64.
NULL,p7,323,100,gatha1,," Rūpindirāya vijaye khila loka rūpaṃ,"
NULL,p7,324,100,gatha2,,"Ghāṇoru cāru parighopari baddha siddhā;"
NULL,p7,325,100,gatha3,,"Nīlābha vāta viluthanta vayaddhajābhā,"
NULL,p7,326,100,gathalast,,"Tiṭṭhantu sajja duritāri jayāya te bhū."
NULL,p7,327,8,hangnum,65.,65.
NULL,p7,328,100,gatha1,," Uṇṇassitopala nivesita bunda sandhi,"
NULL,p7,329,100,gatha2,,"Ghāṇoru piṇḍakamaghā tapa rundhitunte;"
NULL,p7,330,100,gatha3,,"Hotammukhambuja sirī sirasussitābhaṃ,"
NULL,p7,331,100,gathalast,,"Bhū nīla paṭṭika lalāta suvaṇṇa chattaṃ."
NULL,p7,332,8,hangnum,66.,66.
NULL,p7,333,100,gatha1,," Rupaṅka vedana vilocana bāna diṭṭhī,"
NULL,p7,334,100,gatha2,,"Dhārā nisāna maṇivaṭṭa sirī siro te;"
NULL,p7,335,100,gatha3,,"Siddhā matosadha katañjana puñja lakkhī,"
NULL,p7,336,100,gathalast,,"Hotaṃ janassa nayanāmaya nāsanāya."
NULL,p7,337,8,hangnum,67.,67.
NULL,p7,338,100,gatha1,," Sakkhandha bāhuyuga torana majjha gīvā,"
NULL,p7,339,100,gatha2,,"Dharappitassirighato pari mussavāya;"
NULL,p7,340,100,gatha3,,"Nīluppalāva ṭhapitā savibhatti kante,"
NULL,p7,341,100,gathalast,,"Kesā bhavantu bhuvanattaya maṅgalāya."
NULL,p7,342,8,hangnum,68.,68.
NULL,p7,343,100,gatha1,," Hemagghiye ṭhapita nīla silā kapāle,"
NULL,p7,344,100,gatha2,,"Pajjota jāla lalitaṃ muni sārayantī;"
NULL,p7,345,100,gatha3,,"Rūpassirī sirasi bhūsita hema mālā,"
NULL,p7,346,100,gathalast,,"Kārā karotu subhagaṃ tava ketu mālā."
NULL,p7,347,8,hangnum,69.,69.
NULL,p7,348,100,gatha1,," Bhyāmappabhāli tava kañcana mora kāle,"
NULL,p7,349,100,gatha2,,"Surodaye vitata candaka cakkalakkhī;"
NULL,p7,350,100,gatha3,,"Meghāvanaddha sikharunnata hema selā,"
NULL,p7,351,100,gathalast,,"Yantindacāpa vikatīva dadātu sobhaṃ."
NULL,p7,352,8,hangnum,70.,70.
NULL,p7,353,100,gatha1,," Paṭṭhāya te paṇidhito suci dāna sīla,"
NULL,p7,354,100,gatha2,,"Nekkhamma pañña viriyakkhama saccadhiṭṭhā;"
