id,book,par_num,level,class,title,text
NULL,p71,13,100,bodytext,,"Kilesaṃ  dhammaṃ paṭicca nokileso dhammo uppajjati hetupaccayā – kilesaṃ paṭicca sampayuttakā khandhā cittasamuṭṭhānañca rūpaṃ. (2)"
NULL,p71,14,100,bodytext,,"Kilesaṃ dhammaṃ paṭicca kileso ca nokileso ca dhammā uppajjanti hetupaccayā – lobhaṃ paṭicca moho diṭṭhi thinaṃ uddhaccaṃ ahirikaṃ anottappaṃ sampayuttakā ca khandhā cittasamuṭṭhānañca rūpaṃ (cakkaṃ). (3)"
NULL,p71,15,100,bodytext,,"2. Nokilesaṃ dhammaṃ paṭicca nokileso dhammo uppajjati hetupaccayā – nokilesaṃ ekaṃ khandhaṃ paṭicca tayo khandhā cittasamuṭṭhānañca rūpaṃ…pe… dve khandhe…pe… paṭisandhikkhaṇe…pe… khandhe paṭicca vatthu, vatthuṃ paṭicca khandhā, ekaṃ mahābhūtaṃ…pe…. (1)"
NULL,p71,16,100,bodytext,,"Nokilesaṃ dhammaṃ paṭicca kileso dhammo uppajjati hetupaccayā – nokilese khandhe paṭicca kilesā. (2)"
NULL,p71,17,100,bodytext,,"Nokilesaṃ dhammaṃ paṭicca kileso ca nokileso ca dhammā uppajjanti hetupaccayā – nokilesaṃ ekaṃ khandhaṃ paṭicca tayo khandhā kilesā ca cittasamuṭṭhānañca rūpaṃ…pe… dve khandhe…pe…. (3)"
NULL,p71,18,100,bodytext,,"3. Kilesañca nokilesañca dhammaṃ paṭicca kileso dhammo uppajjati hetupaccayā – lobhañca sampayuttake ca khandhe paṭicca moho diṭṭhi thinaṃ uddhaccaṃ ahirikaṃ anottappaṃ (cakkaṃ). (1)"
NULL,p71,19,100,bodytext,,"Kilesañca  nokilesañca dhammaṃ paṭicca nokileso dhammo uppajjati hetupaccayā – nokilesaṃ ekaṃ khandhañca kilese ca paṭicca tayo khandhā cittasamuṭṭhānañca rūpaṃ…pe… dve khandhe ca…pe… kilese ca mahābhūte ca paṭicca cittasamuṭṭhānaṃ  rūpaṃ. (2)"
NULL,p71,20,100,bodytext,,"Kilesañca nokilesañca dhammaṃ paṭicca kileso ca nokileso ca dhammā uppajjanti hetupaccayā – nokilesaṃ ekaṃ khandhañca lobhañca paṭicca tayo khandhā moho diṭṭhi thinaṃ uddhaccaṃ ahirikaṃ anottappaṃ cittasamuṭṭhānañca rūpaṃ…pe… dve khandhe ca…pe… (cakkaṃ, saṃkhittaṃ). (3)"
NULL,p71,21,3,title,"1. Paccayānulomaṃ","1. Paccayānulomaṃ"
NULL,p71,22,3,title,"2. Saṅkhyāvāro","2. Saṅkhyāvāro"
NULL,p71,23,100,bodytext,,"4. Hetuyā nava, ārammaṇe nava, adhipatiyā nava, anantare nava, samanantare nava (sabbattha nava), vipāke ekaṃ…pe… avigate nava."
NULL,p71,24,3,title,"2. Paccayapaccanīyaṃ","2. Paccayapaccanīyaṃ"
NULL,p71,25,3,title,"1. Vibhaṅgavāro","1. Vibhaṅgavāro"
NULL,p71,26,4,subhead,Nahetupaccayo,Nahetupaccayo
NULL,p71,27,100,bodytext,,"5. Kilesaṃ  dhammaṃ paṭicca kileso dhammo uppajjati nahetupaccayā – vicikicchaṃ paṭicca moho, uddhaccaṃ paṭicca moho. (1)"
NULL,p71,28,100,bodytext,,"Nokilesaṃ dhammaṃ paṭicca nokileso dhammo uppajjati nahetupaccayā – ahetukaṃ nokilesaṃ ekaṃ khandhaṃ paṭicca tayo khandhā cittasamuṭṭhānañca rūpaṃ…pe… dve khandhe…pe… ahetukapaṭisandhikkhaṇe…pe… (yāva asaññasattā). (1)"
NULL,p71,29,100,bodytext,,"Nokilesaṃ  dhammaṃ paṭicca kileso dhammo uppajjati nahetupaccayā – vicikicchāsahagate uddhaccasahagate khandhe paṭicca vicikicchāsahagato uddhaccasahagato moho. (2)"
NULL,p71,30,100,bodytext,,"Kilesañca nokilesañca dhammaṃ paṭicca kileso dhammo uppajjati nahetupaccayā – vicikicchāsahagate khandhe ca vicikicchañca paṭicca vicikicchāsahagato moho, uddhaccasahagate khandhe ca uddhaccañca paṭicca uddhaccasahagato moho. (1)"
NULL,p71,31,4,subhead,Naārammaṇapaccayādi,Naārammaṇapaccayādi
NULL,p71,32,100,bodytext,,"6. Kilesaṃ dhammaṃ paṭicca nokileso dhammo uppajjati naārammaṇapaccayā – kilese paṭicca cittasamuṭṭhānaṃ rūpaṃ. (1)"
NULL,p71,33,100,bodytext,,"Nokilesaṃ dhammaṃ  paṭicca nokileso dhammo uppajjati naārammaṇapaccayā – nokilese khandhe paṭicca cittasamuṭṭhānaṃ rūpaṃ; paṭisandhikkhaṇe…pe… khandhe paṭicca vatthu (yāva asaññasattā). (1)"
NULL,p71,34,100,bodytext,,"Kilesañca nokilesañca dhammaṃ paṭicca nokileso dhammo uppajjati naārammaṇapaccayā – kilese ca sampayuttake ca khandhe paṭicca cittasamuṭṭhānaṃ rūpaṃ, kilese ca mahābhūte ca paṭicca cittasamuṭṭhānaṃ rūpaṃ. (1)"
NULL,p71,35,100,bodytext,,"Naadhipatipaccayā… naanantarapaccayā… nasamanantarapaccayā… naaññamaññapaccayā… naupanissayapaccayā."
NULL,p71,36,4,subhead,Napurejātapaccayādi,Napurejātapaccayādi
NULL,p71,37,100,bodytext,,"7. Kilesaṃ  dhammaṃ paṭicca kileso dhammo uppajjati napurejātapaccayā – arūpe lobhaṃ paṭicca moho diṭṭhi thinaṃ uddhaccaṃ ahirikaṃ anottappaṃ, lobhaṃ paṭicca moho diṭṭhi uddhaccaṃ ahirikaṃ anottappaṃ, lobhaṃ paṭicca moho māno thinaṃ uddhaccaṃ ahirikaṃ anottappaṃ, lobhaṃ paṭicca moho māno uddhaccaṃ ahirikaṃ anottappaṃ, lobhaṃ paṭicca moho thinaṃ uddhaccaṃ ahirikaṃ  anottappaṃ, lobhaṃ paṭicca moho uddhaccaṃ ahirikaṃ anottappaṃ; vicikicchaṃ paṭicca moho uddhaccaṃ ahirikaṃ anottappaṃ; uddhaccaṃ paṭicca moho ahirikaṃ anottappaṃ (arūpe dosamūlakaṃ natthi). (1)"
NULL,p71,38,100,bodytext,,"Kilesaṃ dhammaṃ paṭicca nokileso dhammo uppajjati napurejātapaccayā – arūpe kilese paṭicca sampayuttakā khandhā, kilese paṭicca cittasamuṭṭhānaṃ rūpaṃ (evaṃ navapi pañhā kātabbā), napacchājātapaccayā, naāsevanapaccayā."
NULL,p71,39,4,subhead,Nakammapaccayo,Nakammapaccayo
NULL,p71,40,100,bodytext,,"8. Kilesaṃ  dhammaṃ paṭicca nokileso dhammo uppajjati nakammapaccayā – kilese paṭicca sampayuttakā cetanā. (1)"
NULL,p71,41,100,bodytext,,"Nokilesaṃ dhammaṃ paṭicca nokileso dhammo uppajjati nakammapaccayā – nokilese khandhe paṭicca sampayuttakā cetanā; bāhiraṃ… āhārasamuṭṭhānaṃ… utusamuṭṭhānaṃ…pe…. (1)"
NULL,p71,42,100,bodytext,,"Kilesañca nokilesañca dhammaṃ paṭicca nokileso dhammo uppajjati nakammapaccayā – kilese ca sampayuttake ca khandhe paṭicca sampayuttakā cetanā. (1) (Evaṃ sabbe paccayā kātabbā.)"
NULL,p71,43,3,title,"2. Paccayapaccanīyaṃ","2. Paccayapaccanīyaṃ"
NULL,p71,44,3,title,"2. Saṅkhyāvāro","2. Saṅkhyāvāro"
NULL,p71,45,4,subhead,Suddhaṃ,Suddhaṃ
NULL,p71,46,100,bodytext,,"9. Nahetuyā cattāri, naārammaṇe tīṇi, naadhipatiyā nava, naanantare tīṇi, nasamanantare tīṇi, naaññamaññe tīṇi, naupanissaye tīṇi, napurejāte nava, napacchājāte nava, naāsevane nava, nakamme tīṇi, navipāke  nava, naāhāre ekaṃ, naindriye ekaṃ, najhāne  ekaṃ, namagge ekaṃ, nasampayutte tīṇi, navippayutte nava, nonatthiyā tīṇi, novigate tīṇi."
NULL,p71,47,3,title,"2. Sahajātavāro","2. Sahajātavāro"
NULL,p71,48,100,centered,,"(Evaṃ itare dve gaṇanāpi sahajātavāropi kātabbo.)"
NULL,p71,49,3,title,"3. Paccayavāro","3. Paccayavāro"
NULL,p71,50,3,title,"1. Paccayānulomaṃ","1. Paccayānulomaṃ"
NULL,p71,51,3,title,"1. Vibhaṅgavāro","1. Vibhaṅgavāro"
NULL,p71,52,4,subhead,Hetupaccayo,Hetupaccayo
NULL,p71,53,100,bodytext,,"10. Kilesaṃ dhammaṃ paccayā kileso dhammo uppajjati hetupaccayā… tīṇi (paṭiccasadisā)."
NULL,p71,54,100,bodytext,,"Nokilesaṃ dhammaṃ paccayā nokileso dhammo uppajjati hetupaccayā – nokilesaṃ ekaṃ khandhaṃ paccayā tayo khandhā…pe… (yāva ajjhattikā mahābhūtā) vatthuṃ paccayā nokilesā khandhā. (1)"
NULL,p71,55,100,bodytext,,"Nokilesaṃ dhammaṃ paccayā kileso dhammo uppajjati hetupaccayā  – nokilese khandhe paccayā kilesā, vatthuṃ paccayā kilesā. (2)"
NULL,p71,56,100,bodytext,,"Nokilesaṃ dhammaṃ paccayā kileso ca nokileso ca dhammā uppajjanti hetupaccayā – nokilesaṃ ekaṃ khandhaṃ paccayā tayo khandhā kilesā ca cittasamuṭṭhānañca rūpaṃ…pe… dve khandhe…pe… vatthuṃ paccayā kilesā, mahābhūte paccayā cittasamuṭṭhānaṃ rūpaṃ, vatthuṃ paccayā kilesā ca sampayuttakā ca khandhā. (3)"
NULL,p71,57,100,bodytext,,"11. Kilesañca nokilesañca dhammaṃ paccayā kileso dhammo uppajjati hetupaccayā – lobhañca  sampayuttake ca khandhe paccayā moho diṭṭhi thinaṃ uddhaccaṃ ahirikaṃ anottappaṃ (cakkaṃ). Lobhañca vatthuñca paccayā kilesā. (1)"
NULL,p71,58,100,bodytext,,"Kilesañca nokilesañca dhammaṃ paccayā nokileso dhammo uppajjati hetupaccayā – nokilesaṃ ekaṃ khandhañca kilesañca paccayā tayo khandhā cittasamuṭṭhānañca rūpaṃ…pe… dve khandhe ca…pe… kilese ca mahābhūte ca paccayā cittasamuṭṭhānaṃ rūpaṃ, kilese ca vatthuñca paccayā nokilesā khandhā. (2)"
NULL,p71,59,100,bodytext,,"Kilesañca  nokilesañca dhammaṃ paccayā kileso ca nokileso ca dhammā uppajjanti hetupaccayā – nokilesaṃ ekaṃ khandhañca lobhañca paccayā tayo khandhā moho diṭṭhi thinaṃ uddhaccaṃ ahirikaṃ anottappaṃ cittasamuṭṭhānañca rūpaṃ…pe… dve khandhe ca…pe… (cakkaṃ). Lobhañca vatthuñca paccayā moho diṭṭhi thinaṃ uddhaccaṃ ahirikaṃ anottappaṃ sampayuttakā ca khandhā (cakkaṃ). (3)"
NULL,p71,60,100,bodytext,,"(Ārammaṇapaccaye nokilesamūle pañca viññāṇā kātabbā.)"
NULL,p71,61,3,title,"1. Paccayānulomaṃ","1. Paccayānulomaṃ"
NULL,p71,62,3,title,"2. Saṅkhyāvāro","2. Saṅkhyāvāro"
NULL,p71,63,100,bodytext,,"12. Hetuyā  nava, ārammaṇe nava, adhipatiyā nava (sabbattha nava), vipāke ekaṃ…pe… avigate nava."
NULL,p71,64,3,title,"2. Paccayapaccanīyaṃ","2. Paccayapaccanīyaṃ"
NULL,p71,65,3,title,"1. Vibhaṅgavāro","1. Vibhaṅgavāro"
NULL,p71,66,4,subhead,Nahetupaccayo,Nahetupaccayo
NULL,p71,67,100,bodytext,,"13. Kilesaṃ dhammaṃ paccayā kileso dhammo uppajjati nahetupaccayā – vicikicchaṃ paccayā vicikicchāsahagato moho, uddhaccaṃ paccayā uddhaccasahagato moho. (1)"
NULL,p71,68,100,bodytext,,"Nokilesaṃ  dhammaṃ paccayā nokileso dhammo uppajjati nahetupaccayā (yāva asaññasattā) – cakkhāyatanaṃ paccayā cakkhuviññāṇaṃ…pe… kāyāyatanaṃ…pe… vatthuṃ paccayā ahetukā nokilesā khandhā. (1)"
NULL,p71,69,100,bodytext,,"Nokilesaṃ dhammaṃ paccayā kileso dhammo uppajjati nahetupaccayā – vicikicchāsahagate uddhaccasahagate khandhe ca vatthuñca paccayā vicikicchāsahagato uddhaccasahagato moho. (2)"
NULL,p71,70,100,bodytext,,"Kilesañca nokilesañca dhammaṃ paccayā kileso dhammo uppajjati nahetupaccayā – vicikicchañca sampayuttake ca khandhe vatthuñca paccayā vicikicchāsahagato moho, uddhaccañca sampayuttake ca khandhe vatthuñca paccayā uddhaccasahagato moho (saṃkhittaṃ). (1)"
NULL,p71,71,3,title,"2. Paccayapaccanīyaṃ","2. Paccayapaccanīyaṃ"
NULL,p71,72,4,subhead,"2. Saṅkhyāvāro","2. Saṅkhyāvāro"
NULL,p71,73,100,bodytext,,"14. Nahetuyā  cattāri, naārammaṇe tīṇi, naadhipatiyā nava…pe… nakamme tīṇi, navipāke nava, naāhāre ekaṃ…pe… novigate tīṇi."
NULL,p71,74,3,title,"4. Nissayavāro","4. Nissayavāro"
NULL,p71,75,100,centered,,"(Evaṃ itare dve gaṇanāpi nissayavāropi kātabbo.)"
NULL,p71,76,3,title,"5. Saṃsaṭṭhavāro","5. Saṃsaṭṭhavāro"
NULL,p71,77,4,subhead,"1-4. Paccayānulomādi","1-4. Paccayānulomādi"
NULL,p71,78,100,bodytext,,"15. Kilesaṃ dhammaṃ saṃsaṭṭho kileso dhammo uppajjati hetupaccayā  – lobhaṃ saṃsaṭṭho moho diṭṭhi thinaṃ uddhaccaṃ ahirikaṃ anottappaṃ. (Cakkaṃ. Evaṃ nava pañhā kātabbā.)"
NULL,p71,79,100,bodytext,,"Hetuyā  nava, ārammaṇe nava (sabbattha nava), vipāke ekaṃ…pe… avigate nava."
NULL,p71,80,100,centered,,Anulomaṃ.
NULL,p71,81,100,bodytext,,"Kilesaṃ dhammaṃ saṃsaṭṭho kileso dhammo uppajjati nahetupaccayā (evaṃ nahetupañhā cattāri kātabbā.)"
NULL,p71,82,100,bodytext,,"Nahetuyā cattāri, naadhipatiyā nava, napurejāte nava, napacchājāte nava, naāsevane nava, nakamme tīṇi, navipāke nava, najhāne ekaṃ, namagge ekaṃ, navippayutte nava."
NULL,p71,83,100,centered,,Paccanīyaṃ.
NULL,p71,84,3,title,"6. Sampayuttavāro","6. Sampayuttavāro"
NULL,p71,85,100,centered,,"(Evaṃ itare dve gaṇanāpi sampayuttavāropi kātabbo.)"
NULL,p71,86,3,title,"7. Pañhāvāro","7. Pañhāvāro"
NULL,p71,87,3,title,"1. Paccayānulomaṃ","1. Paccayānulomaṃ"
NULL,p71,88,3,title,"1. Vibhaṅgavāro","1. Vibhaṅgavāro"
NULL,p71,89,4,subhead,Hetupaccayo,Hetupaccayo
NULL,p71,90,100,bodytext,,"16. Kileso dhammo kilesassa dhammassa hetupaccayena paccayo – kilesā hetū sampayuttakānaṃ kilesānaṃ hetupaccayena paccayo. (Mūlaṃ  pucchitabbaṃ.) Kilesā hetū sampayuttakānaṃ khandhānaṃ cittasamuṭṭhānānañca rūpānaṃ hetupaccayena paccayo. (Mūlaṃ pucchitabbaṃ.) Kilesā  hetū sampayuttakānaṃ khandhānaṃ kilesānaṃ cittasamuṭṭhānānañca rūpānaṃ hetupaccayena paccayo. (3)"
NULL,p71,91,100,bodytext,,"Nokileso dhammo nokilesassa dhammassa hetupaccayena paccayo – nokilesā hetū sampayuttakānaṃ khandhānaṃ cittasamuṭṭhānānañca rūpānaṃ hetupaccayena paccayo; paṭisandhikkhaṇe…pe…. (1)"
NULL,p71,92,4,subhead,Ārammaṇapaccayo,Ārammaṇapaccayo
NULL,p71,93,100,bodytext,,"17. Kileso dhammo kilesassa dhammassa ārammaṇapaccayena paccayo  – kilese ārabbha kilesā uppajjanti. (Mūlaṃ pucchitabbaṃ.) Kilese ārabbha nokilesā khandhā uppajjanti. (Mūlaṃ pucchitabbaṃ.) Kilese ārabbha kilesā ca sampayuttakā ca khandhā uppajjanti. (3)"
NULL,p71,94,100,bodytext,,"18. Nokileso dhammo nokilesassa dhammassa ārammaṇapaccayena paccayo – dānaṃ…pe… sīlaṃ…pe… uposathakammaṃ…pe… pubbe suciṇṇāni…pe… jhānā vuṭṭhahitvā jhānaṃ paccavekkhati assādeti abhinandati, taṃ ārabbha rāgo…pe… diṭṭhi…pe… vicikicchā…pe… uddhaccaṃ…pe… domanassaṃ uppajjati; ariyā maggā vuṭṭhahitvā…pe… phalassa, āvajjanāya ārammaṇapaccayena paccayo; cakkhuṃ…pe… vatthuṃ nokilese khandhe aniccato…pe… domanassaṃ uppajjati; dibbena cakkhunā rūpaṃ passati, dibbāya sotadhātuyā saddaṃ suṇāti…pe… anāgataṃsañāṇassa, āvajjanāya ārammaṇapaccayena paccayo. (1)"
NULL,p71,95,100,bodytext,,"Nokileso dhammo kilesassa dhammassa ārammaṇapaccayena paccayo – dānaṃ…pe… jhānā vuṭṭhahitvā jhānaṃ assādeti abhinandati, taṃ ārabbha rāgo…pe… diṭṭhi…pe… vicikicchā…pe… uddhaccaṃ uppajjati, jhāne parihīne vippaṭisārissa domanassaṃ uppajjati, cakkhuṃ…pe… vatthuṃ nokilese khandhe assādeti abhinandati, taṃ ārabbha rāgo…pe… domanassaṃ uppajjati. (2)"
NULL,p71,96,100,bodytext,,"Nokileso dhammo kilesassa ca nokilesassa ca dhammassa ārammaṇapaccayena paccayo – dānaṃ…pe… jhānā vuṭṭhahitvā…pe… cakkhuṃ…pe… vatthuṃ nokilese khandhe assādeti abhinandati, taṃ ārabbha kilesā ca sampayuttakā ca khandhā uppajjanti. (3)"
NULL,p71,97,100,bodytext,,"Kileso  ca nokileso ca dhammā kilesassa dhammassa ārammaṇapaccayena paccayo… tīṇi."
NULL,p71,98,4,subhead,Adhipatipaccayo,Adhipatipaccayo
NULL,p71,99,100,bodytext,,"19. Kileso dhammo kilesassa dhammassa adhipatipaccayena paccayo. Ārammaṇādhipati – kilese garuṃ katvā kilesā uppajjanti… tīṇi (ārammaṇādhipatiyeva). (3)"
NULL,p71,100,100,bodytext,,"Nokileso dhammo nokilesassa dhammassa adhipatipaccayena paccayo – ārammaṇādhipati, sahajātādhipati. Ārammaṇādhipati – dānaṃ…pe… sīlaṃ…pe… uposathakammaṃ katvā taṃ garuṃ katvā paccavekkhati assādeti abhinandati, taṃ garuṃ katvā rāgo uppajjati, diṭṭhi uppajjati; pubbe…pe… jhānā…pe… ariyā maggā vuṭṭhahitvā maggaṃ garuṃ katvā paccavekkhanti…pe… phalassa adhipatipaccayena paccayo; cakkhuṃ…pe… vatthuṃ nokilese khandhe garuṃ katvā assādeti abhinandati, taṃ garuṃ katvā rāgo uppajjati, diṭṭhi uppajjati. Sahajātādhipati – nokilesādhipati sampayuttakānaṃ khandhānaṃ cittasamuṭṭhānānañca rūpānaṃ adhipatipaccayena paccayo. (1)"
NULL,p71,101,100,bodytext,,"Nokileso dhammo kilesassa dhammassa adhipatipaccayena paccayo – ārammaṇādhipati, sahajātādhipati. Ārammaṇādhipati – dānaṃ…pe… jhānaṃ…pe… cakkhuṃ…pe… vatthuṃ nokilese khandhe garuṃ katvā assādeti abhinandati, taṃ garuṃ katvā rāgo uppajjati, diṭṭhi uppajjati. Sahajātādhipati – nokilesādhipati sampayuttakānaṃ kilesānaṃ adhipatipaccayena paccayo. (2)"
NULL,p71,102,100,bodytext,,"Nokileso dhammo kilesassa ca nokilesassa ca dhammassa adhipatipaccayena paccayo – ārammaṇādhipati, sahajātādhipati. Ārammaṇādhipati – dānaṃ…pe… jhānaṃ…pe… cakkhuṃ…pe… vatthuṃ nokilese khandhe garuṃ katvā assādeti abhinandati, taṃ garuṃ katvā kilesā ca sampayuttakā ca khandhā uppajjanti. Sahajātādhipati – nokilesādhipati sampayuttakānaṃ khandhānaṃ kilesānañca cittasamuṭṭhānānañca rūpānaṃ adhipatipaccayena paccayo. (3)"
NULL,p71,103,100,bodytext,,"Kileso  ca nokileso ca dhammā kilesassa dhammassa adhipatipaccayena paccayo… tīṇi (ārammaṇādhipatiyeva). (3)"
NULL,p71,104,4,subhead,Anantarapaccayādi,Anantarapaccayādi
NULL,p71,105,100,bodytext,,"20. Kileso  dhammo kilesassa dhammassa anantarapaccayena paccayo – purimā purimā kilesā pacchimānaṃ pacchimānaṃ kilesānaṃ anantarapaccayena paccayo. (Mūlaṃ kātabbaṃ.) Purimā purimā kilesā pacchimānaṃ pacchimānaṃ nokilesānaṃ khandhānaṃ anantarapaccayena paccayo; kilesā vuṭṭhānassa anantarapaccayena paccayo. (Mūlaṃ kātabbaṃ.) Purimā purimā kilesā pacchimānaṃ pacchimānaṃ kilesānaṃ sampayuttakānañca khandhānaṃ anantarapaccayena paccayo. (3)"
NULL,p71,106,100,bodytext,,"21. Nokileso dhammo nokilesassa dhammassa anantarapaccayena paccayo – purimā purimā nokilesā khandhā pacchimānaṃ pacchimānaṃ nokilesānaṃ khandhānaṃ anantarapaccayena paccayo…pe… phalasamāpattiyā anantarapaccayena paccayo. (Mūlaṃ kātabbaṃ.) Purimā purimā nokilesā khandhā pacchimānaṃ pacchimānaṃ kilesānaṃ anantarapaccayena paccayo; āvajjanā kilesānaṃ anantarapaccayena paccayo. (Mūlaṃ kātabbaṃ.) Purimā purimā nokilesā khandhā pacchimānaṃ pacchimānaṃ kilesānaṃ sampayuttakānañca khandhānaṃ anantarapaccayena paccayo; āvajjanā kilesānaṃ sampayuttakānañca khandhānaṃ  anantarapaccayena paccayo. (3)"
NULL,p71,107,100,bodytext,,"22. Kileso ca nokileso ca dhammā kilesassa dhammassa anantarapaccayena paccayo – purimā purimā kilesā ca sampayuttakā ca khandhā pacchimānaṃ pacchimānaṃ kilesānaṃ anantarapaccayena paccayo. (Mūlaṃ kātabbaṃ.) Purimā purimā kilesā ca sampayuttakā ca khandhā pacchimānaṃ pacchimānaṃ nokilesānaṃ khandhānaṃ anantarapaccayena paccayo; kilesā ca sampayuttakā ca khandhā vuṭṭhānassa anantarapaccayena paccayo. (Mūlaṃ kātabbaṃ.) Purimā purimā kilesā ca sampayuttakā ca khandhā pacchimānaṃ pacchimānaṃ kilesānaṃ sampayuttakānañca khandhānaṃ anantarapaccayena paccayo. (3)"
NULL,p71,108,100,bodytext,,"Samanantarapaccayena  paccayo, sahajātapaccayena paccayo, aññamaññapaccayena paccayo, nissayapaccayena paccayo."
NULL,p71,109,4,subhead,Upanissayapaccayo,Upanissayapaccayo
NULL,p71,110,100,bodytext,,"23. Kileso  dhammo kilesassa dhammassa upanissayapaccayena paccayo – ārammaṇūpanissayo, anantarūpanissayo, pakatūpanissayo…pe…. Pakatūpanissayo – kilesā kilesānaṃ upanissayapaccayena paccayo… tīṇi."
NULL,p71,111,100,bodytext,,"24. Nokileso dhammo nokilesassa dhammassa upanissayapaccayena paccayo – ārammaṇūpanissayo, anantarūpanissayo, pakatūpanissayo…pe…. Pakatūpanissayo – saddhaṃ upanissāya dānaṃ deti…pe… mānaṃ jappeti, diṭṭhiṃ gaṇhāti; sīlaṃ…pe… paññaṃ… rāgaṃ… dosaṃ… mohaṃ… mānaṃ… diṭṭhiṃ… patthanaṃ… kāyikaṃ sukhaṃ…pe… senāsanaṃ upanissāya dānaṃ deti…pe… saṅghaṃ bhindati; saddhā…pe… senāsanaṃ saddhāya…pe… phalasamāpattiyā upanissayapaccayena paccayo. (1)"
NULL,p71,112,100,bodytext,,"Nokileso  dhammo kilesassa dhammassa upanissayapaccayena paccayo – ārammaṇūpanissayo, anantarūpanissayo, pakatūpanissayo…pe…. Pakatūpanissayo – saddhaṃ upanissāya mānaṃ jappeti… diṭṭhiṃ gaṇhāti; sīlaṃ…pe… senāsanaṃ upanissāya pāṇaṃ hanati…pe… saṅghaṃ bhindati; saddhā…pe… senāsanaṃ kilesānaṃ upanissayapaccayena paccayo. (2)"
NULL,p71,113,100,bodytext,,"Nokileso dhammo kilesassa ca nokilesassa ca dhammassa upanissayapaccayena paccayo – ārammaṇūpanissayo, anantarūpanissayo, pakatūpanissayo…pe…. Pakatūpanissayo – saddhaṃ upanissāya mānaṃ jappeti… diṭṭhiṃ gaṇhāti; sīlaṃ…pe… senāsanaṃ upanissāya pāṇaṃ hanati…pe… saṅghaṃ bhindati; saddhā…pe… senāsanaṃ kilesānaṃ sampayuttakānañca khandhānaṃ upanissayapaccayena paccayo. (3)"
NULL,p71,114,100,bodytext,,"Kileso  ca nokileso ca dhammā kilesassa dhammassa upanissayapaccayena paccayo… tīṇi."
NULL,p71,115,4,subhead,Purejātapaccayo,Purejātapaccayo
NULL,p71,116,100,bodytext,,"25. Nokileso dhammo nokilesassa dhammassa purejātapaccayena paccayo – ārammaṇapurejātaṃ, vatthupurejātaṃ. Ārammaṇapurejātaṃ – cakkhuṃ…pe… vatthuṃ aniccato…pe… domanassaṃ uppajjati, dibbena cakkhunā  rūpaṃ passati, dibbāya sotadhātuyā saddaṃ suṇāti. Rūpāyatanaṃ cakkhuviññāṇassa…pe… phoṭṭhabbāyatanaṃ kāyaviññāṇassa…pe…. Vatthupurejātaṃ – cakkhāyatanaṃ cakkhuviññāṇassa…pe… kāyāyatanaṃ kāyaviññāṇassa…pe… vatthu nokilesānaṃ khandhānaṃ purejātapaccayena paccayo. (1)"
NULL,p71,117,100,bodytext,,"Nokileso dhammo kilesassa dhammassa purejātapaccayena paccayo – ārammaṇapurejātaṃ, vatthupurejātaṃ. Ārammaṇapurejātaṃ – cakkhuṃ…pe… vatthuṃ assādeti abhinandati, taṃ ārabbha rāgo…pe… domanassaṃ uppajjati. Vatthupurejātaṃ – vatthu kilesānaṃ purejātapaccayena paccayo. (2)"
