id,book,par_num,level,class,title,text
NULL,p33,416,100,bodytext,,"Te  iminā upāyena samaggā sammodamānā mahā bhittipiṭṭhikāya vasanti. (Mahosadhajātaka aṭṭhakathā)"
NULL,p33,417,8,hangnum,23.,23.
NULL,p33,418,100,gatha1,," Yūthikā  pupphate nohi,"
NULL,p33,419,100,gatha2,,"Siñcitāpi punappunaṃ;"
NULL,p33,420,100,gatha3,,"Pupphate sampatte kāle,"
NULL,p33,421,100,gathalast,,"Evaṃ dhāretha vīriyaṃ."
NULL,p33,422,8,hangnum,24.,24.
NULL,p33,423,100,gatha1,," Dhanuccayo  dhanakkhepo,"
NULL,p33,424,100,gatha2,,"Duvidhā hi dhanākati;"
NULL,p33,425,100,gatha3,,"Dhanuccaye nayo atthi,"
NULL,p33,426,100,gathalast,,"Dhanakkhepamhi no idha."
NULL,p33,427,8,hangnum,25.,25.
NULL,p33,428,100,gatha1,," Amātā  pitarasaṃ vaḍḍhaṃ,"
NULL,p33,429,100,gatha2,,"Jūtakārañca cañcalaṃ;"
NULL,p33,430,100,gatha3,,"Nālapeyya visesaññū,"
NULL,p33,431,100,gathalast,,"Yadicche siddhi mattano."
NULL,p33,432,100,gatha1,,"Haliddirāgaṃ  kapicittaṃ,"
NULL,p33,433,100,gatha2,,"Purisaṃ rāgavirāginaṃ;"
NULL,p33,434,100,gatha3,,"Edisaṃ tāta māsevi,"
NULL,p33,435,100,gathalast,,"Nimmanussaṃpi ce siyā."
NULL,p33,436,8,hangnum,26.,26.
NULL,p33,437,100,gatha1,," Guṇā guṇaññūsu guṇā bhavanti,"
NULL,p33,438,100,gatha2,,"Te nigguṇaṃ patvā bhavanti dosā;"
NULL,p33,439,100,gatha3,,"Āsādyatoyā pabhavanti najjo,"
NULL,p33,440,100,gathalast,,"Samudramāsajja bhavantyapeyyā."
NULL,p33,441,100,bodytext,,(Upajātigāthā)
NULL,p33,442,8,hangnum,27.,27.
NULL,p33,443,100,gatha1,," Silārūpaṃ  nimminanti,"
NULL,p33,444,100,gatha2,,"Koṭṭetvāna punappunaṃ;"
NULL,p33,445,100,gatha3,,"Koṭṭakova tathā bālā,"
NULL,p33,446,100,gathalast,,"Sādhuṃ ovajja nimmitā."
NULL,p33,447,2,chapter,"Cāṇakyanītilā gāthā","Cāṇakyanītilā gāthā"
NULL,p33,448,100,gatha1,,"Lālane  bahavo dosā,"
NULL,p33,449,100,gatha3,,"Tāḷane bahavo guṇā;"
NULL,p33,450,100,gatha3,,"Tasmā puttañca sissañca,"
NULL,p33,451,100,gathalast,,"Tāḷaye na ca lālaye."
NULL,p33,452,8,hangnum,28.,28.
NULL,p33,453,100,gatha1,," Atītassa  hi mittassa,"
NULL,p33,454,100,gatha2,,"Yo ce dosaṃ pakāsaye;"
NULL,p33,455,100,gatha3,,"So have paccuppannassa,"
NULL,p33,456,100,gathalast,,"Dosaṃ bhāseti ñāyati."
NULL,p33,457,8,hangnum,29.,29.
NULL,p33,458,100,gatha1,," Latāviya  sevakā te,"
NULL,p33,459,100,gatha2,,"Ye nissayaṃ palambare;"
NULL,p33,460,100,gatha3,,"Nissayassa vināsena,"
NULL,p33,461,100,gathalast,,"Bhūmyaṃ senti anāthakā."
NULL,p33,462,8,hangnum,30.,30.
NULL,p33,463,100,gatha1,," Dosasiṅgehi  vijjhanto,"
NULL,p33,464,100,gatha2,,"Mānakhūrehi akkamaṃ;"
NULL,p33,465,100,gatha3,,"Bhayaṃ karoti lokamhi,"
NULL,p33,466,100,gathalast,,"Gova bālo vihiṃsako."
NULL,p33,467,8,hangnum,31.,31.
NULL,p33,468,100,gatha1,," Ādo  upari lokoyaṃ,"
NULL,p33,469,100,gatha2,,"Ujulekhāya tiṭṭhati;"
NULL,p33,470,100,gatha3,,"Musāvātehi taṃlokaṃ,"
NULL,p33,471,100,gathalast,,"Nipātesi anajjavaṃ."
NULL,p33,472,8,hangnum,32.,32.
NULL,p33,473,100,gatha1,," Sughaṭaṃ  kumbhakārena,"
NULL,p33,474,100,gatha2,,"Nāraho paribhuñjituṃ;"
NULL,p33,475,100,gatha3,,"Tathūpamāya vekkheyya,"
NULL,p33,476,100,gathalast,,Sakammaparakammani.
NULL,p33,477,8,hangnum,33.,33.
NULL,p33,478,100,gatha1,," Anantaraṃsī  sūropi,"
NULL,p33,479,100,gatha2,,"Nasakkoti ghanaṃ tamaṃ;"
NULL,p33,480,100,gatha3,,"Vijjhituṃ raṃsiyā loke,"
NULL,p33,481,100,gatha2,,"Tathā madanamohitā;"
NULL,p33,482,100,gatha3,,"Nasakkonti madaṃ bhetvā,"
NULL,p33,483,100,gathalast,,"Paññābhāya pabhāsituṃ."
NULL,p33,484,8,hangnum,34.,34.
NULL,p33,485,100,gatha1,," Khedaveraṃ  daliddamhi,"
NULL,p33,486,100,gatha2,,"Bhogimhi rogupaddavaṃ;"
NULL,p33,487,100,gatha3,,"Dessaverañca āṇimhi,"
NULL,p33,488,100,gathalast,,"Passe lokassa veritaṃ."
NULL,p33,489,8,hangnum,35.,35.
NULL,p33,490,100,gatha1,," Saṃladdhena  subhogena,"
NULL,p33,491,100,gatha2,,"Jīvaṃ suddhaṃ kare nijaṃ;"
NULL,p33,492,100,gatha3,,"Seṭṭho so tena jīvena,"
NULL,p33,493,100,gathalast,,"Jeguccho malajīviko."
NULL,p33,494,8,hangnum,36.,36.
NULL,p33,495,100,gatha1,," Vajira  puppharāgānaṃ,"
NULL,p33,496,100,gatha2,,"Visesaṃ yo nabujjhati;"
NULL,p33,497,100,gatha3,,"Kathañhi so vikkīṇeyya,"
NULL,p33,498,100,gathalast,,"Kīṇeyya vā yathātathaṃ."
NULL,p33,499,8,hangnum,37.,37.
NULL,p33,500,100,gatha1,," Kippīli  kopi cintetvā,"
NULL,p33,501,100,gatha2,,"Pabbataṃ bhettu mussahaṃ;"
NULL,p33,502,100,gatha3,,"Abalā tanumajjhattā,"
NULL,p33,503,100,gathalast,,"Cintā hasyāva sā mudhā."
NULL,p33,504,8,hangnum,38.,38.
NULL,p33,505,100,gatha1,," Jātamattaṃ  na yo sattuṃ,"
NULL,p33,506,100,gatha2,,"Rogañcūpasamaṃ naye;"
NULL,p33,507,100,gatha3,,"Mahābalopi teneva,"
NULL,p33,508,100,gathalast,,"Vuddhiṃpatvā sa haññate."
NULL,p33,509,8,hangnum,39.,39.
NULL,p33,510,100,gatha1,," Sajīvamaṃsabhakkhehi,"
NULL,p33,511,100,gatha2,,"Sadāṭhīhi mukhehi bho;"
NULL,p33,512,100,gatha3,,"Biḷārabyagghasīhānaṃ,"
NULL,p33,513,100,gatha2,,"Nihīnāni anekadhā;"
NULL,p33,514,100,gatha3,,"Tikkhāni kharavādāni,"
NULL,p33,515,100,gathalast,,"Manussānaṃ mukhāni ve."
NULL,p33,516,8,hangnum,40.,40.
NULL,p33,517,100,gatha1,," Viluppantā  vidhāvanti,"
NULL,p33,518,100,gatha2,,Sajīvavuttikammunā;
NULL,p33,519,100,gatha3,,"Janā tena vihaññanti,"
NULL,p33,520,100,gathalast,,"Caranti dhammavemukhā."
NULL,p33,521,8,hangnum,41.,41.
NULL,p33,522,100,gatha1,," Sulabhaṃ  lokiyaṃ loke,"
NULL,p33,523,100,gatha2,,"Sāsanīyaṃva dullabhaṃ;"
NULL,p33,524,100,gatha3,,"Dullabhaṃ taṃ vamaññanto,"
NULL,p33,525,100,gathalast,,"Eso bālatamo bhave."
NULL,p33,526,8,hangnum,42.,42.
NULL,p33,527,100,gatha1,," Yo  patittha agyāvāṭaṃ,"
NULL,p33,528,100,gatha2,,"Mohā taṃ upakārituṃ;"
NULL,p33,529,100,gatha3,,"Aññorohi tadā vāṭaṃ,"
NULL,p33,530,100,gathalast,,"Dutīyo muḷhamuḷhako."
NULL,p33,531,8,hangnum,43.,43.
NULL,p33,532,100,gatha1,," Byaggho  āvudhaviddho hi,"
NULL,p33,533,100,gatha2,,"Akā duṭṭhāni ninnadaṃ;"
NULL,p33,534,100,gatha3,,"Tatheva sādhusatthena,"
NULL,p33,535,100,gathalast,,"Viddho bālo pakuppito."
NULL,p33,536,8,hangnum,44.,44.
NULL,p33,537,100,gatha1,," Pivanti  lohitaṃ ḍaṃsā,"
NULL,p33,538,100,gatha2,,"Anto tuṇḍena makkhikā;"
NULL,p33,539,100,gatha3,,"Bahiddhā parivārenti,"
NULL,p33,540,100,gathalast,,"Jano tena ḍaṃsāyaye."
NULL,p33,541,8,hangnum,45.,45.
NULL,p33,542,100,gatha1,," Adhanassa  khaṇo appo,"
NULL,p33,543,100,gatha2,,"Saddhammo appakālino;"
NULL,p33,544,100,gatha3,,"Appako tena yuñjeyyuṃ,"
NULL,p33,545,100,gathalast,,"Khaṇaṃ bahuṃ labhetave."
