860000,piyamanāpatādīnañca,piyamanapatadinanca,1,1,0,0,19
860001,āsavakkhayapariyosānānaṃ,asavakkhayapariyosananam,1,1,0,0,24
860002,uttamaguṇatāya,uttamagunataya,1,1,0,0,14
860003,paccakkhasiddhaṃva,paccakkhasiddhamva,1,1,0,0,18
860004,vasiyamānaṃ,vasiyamanam,1,1,0,0,11
860005,kāmāvacaradevalokaṃ,kamavacaradevalokam,1,1,0,0,19
860006,khattiyeti,khattiyeti,1,0,1,0,10
860007,kāmasaṃkilesavisujjhanato,kamasamkilesavisujjhanato,1,1,0,0,25
860008,brahmakāyamāha,brahmakayamaha,1,1,0,0,14
860009,adiṭṭhapubbarūpaṃ,aditthapubbarupam,1,1,0,0,17
860010,yuttaājānīyakiccaṃ,yuttaajaniyakiccam,1,1,0,0,18
860011,hatthikiccaṃ,hatthikiccam,1,1,0,0,12
860012,rathapañjarapariyantena,rathapanjarapariyantena,1,1,0,0,23
860013,sambandhaṭṭhānaṃ,sambandhatthanam,12,12,0,0,16
860014,akkhabaddho,akkhabaddho,1,0,1,0,11
860015,baddhaṭṭhānaṃ,baddhatthanam,1,1,0,0,13
860016,heṭṭhāmukhameva,hetthamukhameva,1,1,0,0,15
860017,katamenātiādi,katamenatiadi,1,0,1,0,13
860018,vuttakāraṇameva,vuttakaranameva,3,3,0,0,15
860019,nipakkatelasadisajālaṃ,nipakkatelasadisajalam,1,1,0,0,22
860020,khārodakasadisaṃ,kharodakasadisam,1,1,0,0,16
860021,nirayābhimukhato,nirayabhimukhato,1,1,0,0,16
860022,bīraṇīdevadhītāyāti,biranidevadhitayati,1,0,1,0,19
860023,soṇadinnadevaputtassāti,sonadinnadevaputtassati,1,0,1,0,23
860024,gaṇadevaputtānaṃ,ganadevaputtanam,1,0,1,0,16
860025,gaṇavaseneva,ganavaseneva,1,1,0,0,12
860026,nibbattadevaputtānaṃ,nibbattadevaputtanam,1,1,0,0,20
860027,khīṇāsavattherantipi,khinasavattherantipi,1,1,0,0,20
860028,sakimābhinandīti,sakimabhinanditi,1,0,1,0,16
860029,pavāsato,pavasato,2,2,0,0,8
860030,saṃvibhāgāti,samvibhagati,1,0,1,0,12
860031,sīlasaṃyamā,silasamyama,1,1,0,0,11
860032,saṃvibhāgasīlā,samvibhagasila,1,1,0,0,14
860033,usūyacittaṃ,usuyacittam,1,1,0,0,11
860034,purāṇasakko,puranasakko,1,1,0,0,11
860035,pabbajjupagamanā,pabbajjupagamana,1,1,0,0,16
860036,porāṇarājūnaṃ,poranarajunam,1,1,0,0,13
860037,rājacārittaṃ,rajacarittam,1,1,0,0,12
860038,sabhāvattameva,sabhavattameva,1,1,0,0,14
860039,apabbajitabhāvavacanenevassa,apabbajitabhavavacanenevassa,1,1,0,0,28
860040,brahmavihārabhāvanādīnaṃ,brahmaviharabhavanadinam,1,1,0,0,24
860041,pabbajjāguṇānaṃ,pabbajjagunanam,1,1,0,0,15
860042,kalyāṇamittasaṃsaggādipaccayasamavāye,kalyanamittasamsaggadipaccayasamavaye,1,1,0,0,37
860043,nirāsabhāvena,nirasabhavena,1,1,0,0,13
860044,kalyāṇavattassa,kalyanavattassa,1,1,0,0,15
860045,apariniṭṭhitakiccattā,aparinitthitakiccatta,1,1,0,0,21
860046,maghadevasuttavaṇṇanāya,maghadevasuttavannanaya,1,1,0,0,23
860047,kāḷasippalivane,kalasippalivane,1,1,0,0,15
860048,atimuttakavaneti,atimuttakavaneti,1,1,0,0,16
860049,paṇḍaroti,pandaroti,1,0,1,0,9
860050,kāḷakoti,kalakoti,1,0,1,0,8
860051,jātigottādipaññāpanaṭṭhānesūti,jatigottadipannapanatthanesuti,1,0,1,0,30
860052,jātigottādivasena,jatigottadivasena,1,1,0,0,17
860053,suddhacintāyaṃ,suddhacintayam,2,2,0,0,14
860054,vedavihitassa,vedavihitassa,1,1,0,0,13
860055,suddhavidhino,suddhavidhino,1,1,0,0,13
860056,avisayattāti,avisayattati,2,1,1,0,12
860057,khattiyavessānampi,khattiyavessanampi,1,1,0,0,18
860058,mantajjhenassa,mantajjhenassa,1,1,0,0,14
860059,mantajjhenavidhinā,mantajjhenavidhina,1,1,0,0,18
860060,saṃsārasuddhiyābhāvato,samsarasuddhiyabhavato,1,1,0,0,22
860061,anorasāpi,anorasapi,1,1,0,0,9
860062,saṃvaḍḍhitaputtopi,samvaddhitaputtopi,1,1,0,0,18
860063,saṃvaḍḍhāti,samvaddhati,1,1,0,0,11
860064,brahmasambhūtāpi,brahmasambhutapi,1,1,0,0,16
860065,laddhabbavijjādidāyajjadāyādāti,laddhabbavijjadidayajjadayadati,1,1,0,0,31
860066,katthanāpalāpasadisaṃ,katthanapalapasadisam,1,1,0,0,21
860067,brahmakuttasseva,brahmakuttasseva,1,1,0,0,16
860068,ghosoyevā,ghosoyeva,1,0,1,0,9
860069,adhippetappakāro,adhippetappakaro,1,1,0,0,16
860070,samijjheyyāti,samijjheyyati,1,0,1,0,13
860071,diṭṭhidīpanavasena,ditthidipanavasena,1,1,0,0,18
860072,khattiyopīti,khattiyopiti,1,0,1,0,12
860073,parakhattiyopi,parakhattiyopi,1,1,0,0,14
860074,samiddhadhanādiṃ,samiddhadhanadim,1,1,0,0,16
860075,issariyasampattassā,issariyasampattassa,1,0,1,0,19
860076,pubbuṭṭhāyibhāvādinā,pubbutthayibhavadina,1,1,0,0,20
860077,upacaritabbatāya,upacaritabbataya,1,1,0,0,16
860078,icchitacchitakkhaṇe,icchitacchitakkhane,1,1,0,0,19
860079,corādiupaddavanisedhanena,coradiupaddavanisedhanena,1,1,0,0,25
860080,dānādinimittaupaddavanisedhanena,danadinimittaupaddavanisedhanena,1,1,0,0,32
860081,paccuppannānatthanisedhanena,paccuppannanatthanisedhanena,1,1,0,0,28
860082,āgāmianatthanisedhanena,agamianatthanisedhanena,1,1,0,0,23
860083,anuvattetabbabhāve,anuvattetabbabhave,1,1,0,0,18
860084,kusalākusalakaraṇena,kusalakusalakaranena,1,1,0,0,20
860085,laddhabbaabhisamparāye,laddhabbaabhisamparaye,1,1,0,0,22
860086,laddhabbasāmīcikiriyāya,laddhabbasamicikiriyaya,1,1,0,0,23
860087,madhurasuttavaṇṇanāya,madhurasuttavannanaya,1,1,0,0,21
860088,līlāaravindaṃ,lilaaravindam,1,1,0,0,13
860089,kokanadasaṇṭhānattā,kokanadasanthanatta,1,1,0,0,19
860090,santhatattā,santhatatta,4,4,0,0,11
860091,uparimaphalagatañhi,uparimaphalagatanhi,1,1,0,0,19
860092,sopānamatthakaṃ,sopanamatthakam,1,1,0,0,15
860093,olokanatthaṃyevāti,olokanatthamyevati,1,0,1,0,18
860094,āgamanaññeva,agamananneva,1,1,0,0,12
860095,santharāpitāya,santharapitaya,1,1,0,0,14
860096,celapaṭikāya,celapatikaya,1,1,0,0,12
860097,akkamanassapi,akkamanassapi,1,1,0,0,13
860098,sakuṇapotaketi,sakunapotaketi,1,0,1,0,14
860099,kādambaṭiṭṭibhaputtake,kadambatittibhaputtake,1,1,0,0,22
860100,bhariyābhūto,bhariyabhuto,1,1,0,0,12
860101,vippaṭisārānuppādanamāha,vippatisaranuppadanamaha,1,1,0,0,24
860102,paribhuñjanasukhaṃ,paribhunjanasukham,1,1,0,0,18
860103,micchābhinivesato,micchabhinivesato,3,3,0,0,17
860104,aṅkusagahaṇasippaṃ,ankusagahanasippam,1,0,1,0,18
860105,meghautuṃ,meghautum,1,0,1,0,9
860106,uppannasītautuṃ,uppannasitautum,1,1,0,0,15
860107,pabbatautuṃ,pabbatautum,1,0,1,0,11
860108,uṇhautuṃ,unhautum,2,2,0,0,8
860109,sītuṇhaututo,situnhaututo,1,1,0,0,12
860110,ogāḷhañāṇavasena,ogalhananavasena,1,1,0,0,16
860111,parantaparañño,parantaparanno,1,1,0,0,14
860112,aggamahesibhāvato,aggamahesibhavato,1,1,0,0,17
860113,sīlavantakāle,silavantakale,1,1,0,0,13
860114,hatthiganthaṃ,hatthigantham,1,0,1,0,13
860115,vattāpanasatthaṃ,vattapanasattham,1,1,0,0,16
860116,padahanabhāvoti,padahanabhavoti,1,0,1,0,15
860117,padhāniyabhāvassa,padhaniyabhavassa,1,1,0,0,17
860118,paccekabodhisattānampi,paccekabodhisattanampi,1,1,0,0,22
860119,garutarāti,garutarati,1,1,0,0,10
860120,bodhinti,bodhinti,1,0,1,0,8
860121,nicchitasubuddhatāya,nicchitasubuddhataya,1,1,0,0,20
860122,padhānānuyoge,padhananuyoge,1,1,0,0,13
860123,avaṃmukhasambhavato,avammukhasambhavato,1,1,0,0,19
860124,appābādhotiādi,appabadhotiadi,1,0,1,0,14
860125,upakkilesavinimuttāya,upakkilesavinimuttaya,1,1,0,0,21
860126,tadupanissayakammaṃ,tadupanissayakammam,1,1,0,0,19
860127,sesadivaseti,sesadivaseti,1,0,1,0,12
860128,kucchisannissito,kucchisannissito,1,1,0,0,16
860129,kucchī,kucchi,1,1,0,0,6
860130,gabbhavuṭṭhitassa,gabbhavutthitassa,1,1,0,0,17
860131,pavedayitassa,pavedayitassa,1,1,0,0,13
860132,katarakkho,katarakkho,1,1,0,0,10
860133,mahallakakāleti,mahallakakaleti,1,0,1,0,15
860134,ratanattayaguṇapatiṭṭhāpanavasena,ratanattayagunapatitthapanavasena,1,1,0,0,33
860135,saraṇabhāvasallakkhaṇapubbakatanninnacittabhāvatova,saranabhavasallakkhanapubbakatanninnacittabhavatova,1,1,0,0,51
860136,bodhirājakumārasuttavaṇṇanāya,bodhirajakumarasuttavannanaya,1,1,0,0,29
860137,apaññāyamānasakakicco,apannayamanasakakicco,1,1,0,0,21
860138,sippuggahasammāpayogena,sippuggahasammapayogena,1,1,0,0,23
860139,ahiṃsakassa,ahimsakassa,1,1,0,0,11
860140,cittasabhāvato,cittasabhavato,1,1,0,0,14
860141,nibbattanatibhāvena,nibbattanatibhavena,1,1,0,0,19
860142,vadanteti,vadanteti,2,0,2,0,9
860143,gaṇanavidhimpi,gananavidhimpi,1,1,0,0,14
860144,ṭhapitaṭṭhāneti,thapitatthaneti,1,0,1,0,15
860145,rukkhagacchantarādike,rukkhagacchantaradike,1,1,0,0,21
860146,sakuntasiṅgālānaṃ,sakuntasingalanam,1,1,0,0,17
860147,bhaggavoti,bhaggavoti,1,0,1,0,10
860148,sāhasikabhāvato,sahasikabhavato,1,1,0,0,15
860149,purāṇasanthatā,puranasanthata,1,0,1,0,14
860150,vicchikādīnaṃ,vicchikadinam,2,2,0,0,13
860151,pavesanayogyattā,pavesanayogyatta,1,1,0,0,16
860152,saṅkābhāvato,sankabhavato,2,2,0,0,12
860153,lolasīlacittabhāvato,lolasilacittabhavato,1,1,0,0,20
860154,orabhāgeti,orabhageti,1,0,1,0,10
860155,paharaṇahatthacchedanādiko,paharanahatthacchedanadiko,1,1,0,0,26
860156,daṇḍanasaṅkhāto,dandanasankhato,1,1,0,0,15
860157,pavattayitabboti,pavattayitabboti,1,0,1,0,16
860158,sāraṇīyadhammesūti,saraniyadhammesuti,1,0,1,0,18
860159,aṭṭhitānaṃ,atthitanam,1,1,0,0,10
860160,sandhāvissatīti,sandhavissatiti,1,1,0,0,15
860161,chaḍḍesī,chaddesi,1,0,1,0,8
860162,ettovāti,ettovati,2,0,2,0,8
860163,adhivāsessatīti,adhivasessatiti,1,0,1,0,15
860164,āgamanabhayena,agamanabhayena,1,1,0,0,14
860165,palāyanena,palayanena,1,1,0,0,10
860166,gabbhamūḷhāyāti,gabbhamulhayati,1,0,1,0,15
860167,byākulagabbhāya,byakulagabbhaya,1,1,0,0,15
860168,pabbajjābalenāti,pabbajjabalenati,1,0,1,0,16
860169,desanānubhāvenāti,desananubhavenati,1,1,0,0,17
860170,ariyabhāvatthāya,ariyabhavatthaya,1,1,0,0,16
860171,buddhāsayaṃ,buddhasayam,1,1,0,0,11
860172,upasaṅkamitabbakāraṇaṃ,upasankamitabbakaranam,1,1,0,0,22
860173,mūlajātiṃ,mulajatim,1,1,0,0,9
860174,nibbattanasakakammasabhāgabhūtaṃ,nibbattanasakakammasabhagabhutam,1,1,0,0,32
860175,samānavatthukatā,samanavatthukata,1,1,0,0,16
860176,samānārammaṇatāekavīthipariyāpannatādivasena,samanarammanataekavithipariyapannatadivasena,1,1,0,0,44
860177,tadevāharīyati,tadevahariyati,1,1,0,0,14
860178,kariyamānamevāti,kariyamanamevati,1,0,1,0,16
860179,nibbattiyamānameva,nibbattiyamanameva,1,1,0,0,18
860180,diṭṭhadhammavedanīyaaparāpariyāyavedanīyaupapajjavedanīyasaṅkhāte,ditthadhammavedaniyaaparapariyayavedaniyaupapajjavedaniyasankhate,1,1,0,0,65
860181,vipākārahābhāvassa,vipakarahabhavassa,1,1,0,0,18
860182,anibbattitattā,anibbattitatta,1,1,0,0,14
860183,katūpacitañhi,katupacitanhi,1,1,0,0,13
860184,vipaccanokāse,vipaccanokase,1,1,0,0,13
860185,vipākārahabhāvato,vipakarahabhavato,1,1,0,0,17
860186,aniyamākāravacanaṃ,aniyamakaravacanam,1,1,0,0,18
860187,kammasarikkhatāvasena,kammasarikkhatavasena,1,1,0,0,21
860188,pamādakilesavimuttoti,pamadakilesavimuttoti,1,0,1,0,21
860189,pamādahetukehi,pamadahetukehi,1,1,0,0,14
860190,avipākadhammatāpādananti,avipakadhammatapadananti,1,1,0,0,24
860191,sikkhāttayasaṅgahe,sikkhattayasangahe,1,1,0,0,18
860192,tappasaṃsapakāraṃ,tappasamsapakaram,1,0,1,0,17
