850000,visabhāgadhammāvattanti,visabhagadhammavattanti,1,1,0,0,23
850001,taṇhādiṭṭhiparitassanābhāvo,tanhaditthiparitassanabhavo,1,1,0,0,27
850002,vissajjitasuttavasenāti,vissajjitasuttavasenati,1,0,1,0,23
850003,ekaccassā,ekaccassa,1,1,0,0,9
850004,sīlādivodānadhammesu,siladivodanadhammesu,1,1,0,0,20
850005,akkhantiyādisaṃkilesadhammesu,akkhantiyadisamkilesadhammesu,1,1,0,0,29
850006,vuttavikappaṃ,vuttavikappam,2,2,0,0,13
850007,kilesadesanā,kilesadesana,1,1,0,0,12
850008,ādīnavānisaṃsapaccavekkhaṇapuggaladosajānanādinā,adinavanisamsapaccavekkhanapuggaladosajananadina,1,1,0,0,48
850009,byāpādavihesāratirāgānaṃ,byapadavihesaratiraganam,1,1,0,0,24
850010,aggamaggādhigamanaṃ,aggamaggadhigamanam,1,1,0,0,19
850011,brahmavihāradhammeti,brahmaviharadhammeti,1,0,1,0,20
850012,brahmavihārasahagatadhamme,brahmaviharasahagatadhamme,1,1,0,0,26
850013,nāmavasenā,namavasena,1,0,1,0,10
850014,sesupādāyadhammānaṃ,sesupadayadhammanam,1,1,0,0,19
850015,pahātabbataṇhāvajjānaṃ,pahatabbatanhavajjanam,1,1,0,0,22
850016,pariggahavidhiṃ,pariggahavidhim,1,1,0,0,15
850017,paṭivijjhiyamānataṃ,pativijjhiyamanatam,1,1,0,0,19
850018,yathāvavatthāpitaṃ,yathavavatthapitam,1,1,0,0,18
850019,sāvadhāraṇañcetaṃ,savadharanancetam,1,1,0,0,17
850020,lokasamaññāsiddhaṃ,lokasamannasiddham,1,1,0,0,18
850021,sattaitthipurisādi,sattaitthipurisadi,1,1,0,0,18
850022,paṭiggahavibhāgavasena,patiggahavibhagavasena,1,1,0,0,22
850023,ekantahīnā,ekantahina,1,1,0,0,10
850024,dukkhamūlattā,dukkhamulatta,1,1,0,0,13
850025,nirodhasaccassapi,nirodhasaccassapi,1,1,0,0,17
850026,appamaññāmukhena,appamannamukhena,1,1,0,0,16
850027,vipassanābhinivesasseva,vipassanabhinivesasseva,1,1,0,0,23
850028,brahmavihārasaññāgatassā,brahmaviharasannagatassa,1,0,1,0,24
850029,saññāgatassā,sannagatassa,1,1,0,0,12
850030,āgatabhāvato,agatabhavato,2,2,0,0,12
850031,anvayañāṇatāya,anvayananataya,1,1,0,0,14
850032,anubodhabhūtāya,anubodhabhutaya,1,1,0,0,15
850033,dhammañāṇatāya,dhammananataya,1,1,0,0,14
850034,paṭivedhabhūtāya,pativedhabhutaya,1,1,0,0,16
850035,bhayabheravasuttavaṇṇanāyaṃ,bhayabheravasuttavannanayam,1,1,0,0,27
850036,vuttaatthavacanatthapāṭhena,vuttaatthavacanatthapathena,1,1,0,0,27
850037,manasābhisamīhitaṃ,manasabhisamihitam,1,1,0,0,18
850038,okāsadānatthāyāti,okasadanatthayati,1,1,0,0,17
850039,desanāsannissayo,desanasannissayo,1,1,0,0,16
850040,yathāvuttaanusandhittayavinimuttattā,yathavuttaanusandhittayavinimuttatta,1,1,0,0,36
850041,cittagatattā,cittagatatta,1,1,0,0,12
850042,kilesavuṭṭhānasinānenāti,kilesavutthanasinanenati,1,0,1,0,24
850043,kilesamalapavāhanena,kilesamalapavahanena,1,1,0,0,20
850044,rāgapariḷāhādivūpasamakarena,ragaparilahadivupasamakarena,1,1,0,0,28
850045,aṭṭhaṅgikaariyamaggasalilasinānena,atthangikaariyamaggasalilasinanena,1,1,0,0,34
850046,ariyaphalamaddanacuṇṇādayo,ariyaphalamaddanacunnadayo,1,1,0,0,26
850047,telasinehassa,telasinehassa,1,1,0,0,13
850048,lūkhabhāvo,lukhabhavo,1,1,0,0,10
850049,lokkhasammata,lokkhasammata,1,0,1,0,13
850050,samparāyikādisampattiāvahato,samparayikadisampattiavahato,1,1,0,0,28
850051,pujjabhavaphalanibbattanena,pujjabhavaphalanibbattanena,3,3,0,0,27
850052,punanena,punanena,2,2,0,0,8
850053,visodhanena,visodhanena,2,2,0,0,11
850054,tadatthadīpanatthamevāti,tadatthadipanatthamevati,1,0,1,0,24
850055,atthadīpanatthameva,atthadipanatthameva,1,1,0,0,19
850056,cuṇṇikavacanaṃ,cunnikavacanam,1,1,0,0,14
850057,atthamabujjhanakā,atthamabujjhanaka,1,1,0,0,17
850058,pajjavacanaṃ,pajjavacanam,1,1,0,0,12
850059,bujjhanakā,bujjhanaka,1,1,0,0,10
850060,gāthārucikā,gatharucika,1,1,0,0,11
850061,visiṭṭhadīpanatthaṃ,visitthadipanattham,1,1,0,0,19
850062,aññadīpanatthanti,annadipanatthanti,1,1,0,0,17
850063,bāhukanti,bahukanti,1,0,1,0,9
850064,adhikakkādivacanāni,adhikakkadivacanani,1,1,0,0,19
850065,adhikakkādīni,adhikakkadini,3,3,0,0,13
850066,kakkanti,kakkanti,1,1,0,0,8
850067,nhānapiṇḍaṃ,nhanapindam,1,1,0,0,11
850068,nhānasambhāravasenā,nhanasambharavasena,1,0,1,0,19
