540000,vivādakārakāti,vivadakarakati,1,0,1,0,14
540001,nānāvacanaṃ,nanavacanam,1,1,0,0,11
540002,adhikaraṇakārakāti,adhikaranakarakati,1,0,1,0,18
540003,vinicchayapāpuṇanavisesakāraṇaṃ,vinicchayapapunanavisesakaranam,1,1,0,0,31
540004,vādapaṭivādino,vadapativadino,1,1,0,0,14
540005,sallāpakāti,sallapakati,1,0,1,0,11
540006,saññuttassa,sannuttassa,1,1,0,0,11
540007,payuttassāti,payuttassati,1,0,1,0,12
540008,āyuttassāti,ayuttassati,1,0,1,0,11
540009,samāyuttassāti,samayuttassati,1,0,1,0,14
540010,taccaritassāti,taccaritassati,1,0,1,0,14
540011,taṃcaritaṃ,tamcaritam,1,1,0,0,10
540012,tabbahulassāti,tabbahulassati,1,0,1,0,14
540013,taṃbahulaṃ,tambahulam,1,1,0,0,10
540014,taggarukassāti,taggarukassati,1,0,1,0,14
540015,taṃgaruṃ,tamgarum,1,1,0,0,8
540016,tanninnassāti,tanninnassati,1,0,1,0,13
540017,natacittassa,natacittassa,1,1,0,0,12
540018,tappoṇassāti,tapponassati,1,0,1,0,12
540019,natakāyassa,natakayassa,1,1,0,0,11
540020,tappabbhārassāti,tappabbharassati,2,1,1,0,16
540021,abhimukhakāyassa,abhimukhakayassa,1,1,0,0,16
540022,tadadhimuttassāti,tadadhimuttassati,1,0,1,0,17
540023,adhiharitassa,adhiharitassa,1,1,0,0,13
540024,tadadhipateyyassāti,tadadhipateyyassati,3,2,1,0,19
540025,ñāpehi,napehi,1,1,0,0,6
540026,vibhajāti,vibhajati,3,0,3,0,9
540027,uttānīkarohīti,uttanikarohiti,3,0,3,0,14
540028,pakāsehīti,pakasehiti,26,25,1,0,10
540029,upadhārayitvāti,upadharayitvati,1,0,1,0,15
540030,upalakkhayitvāti,upalakkhayitvati,6,5,1,0,16
540031,mussate,mussate,8,4,4,0,7
540032,pariyattipaṭipattito,pariyattipatipattito,2,2,0,0,20
540033,balībaddhoti,balibaddhoti,1,1,0,0,12
540034,vuttaniruttilakkhaṇaṃ,vuttaniruttilakkhanam,1,1,0,0,21
540035,vijjamānakkharānaṃ,vijjamanakkharanam,2,2,0,0,18
540036,channake,channake,1,1,0,0,8
540037,diyyatī,diyyati,5,5,0,0,7
540038,ekārāpajjanatā,ekarapajjanata,1,1,0,0,14
540039,jīvanamūto,jivanamuto,2,2,0,0,10
540040,vakāranakārānaṃ,vakaranakaranam,1,1,0,0,15
540041,abhibhavamānoti,abhibhavamanoti,2,2,0,0,15
540042,atthapaṭipādanaṃ,atthapatipadanam,2,2,0,0,16
540043,pisodarādinissito,pisodaradinissito,1,1,0,0,17
540044,patiṭṭhānīti,patitthaniti,1,1,0,0,12
540045,lobhadosamohaviparītamanasikāraahirikānottappakodhūpanāhamakkhapaḷāsaissā,lobhadosamohaviparitamanasikaraahirikanottappakodhupanahamakkhapalasaissa,1,1,0,0,73
540046,macchariyamāyāsāṭheyyathambhasārambhamānātimānamadapamādataṇhāavijjātividhākusalamūladuccarita,macchariyamayasatheyyathambhasarambhamanatimanamadapamadatanhaavijjatividhakusalamuladuccarita,1,1,0,0,94
540047,saṃkilesamalavisamasaññāvitakkapapañcacatubbidhavipariyesaāsavaganthaoghayogaagati,samkilesamalavisamasannavitakkapapancacatubbidhavipariyesaasavaganthaoghayogaagati,1,1,0,0,82
540048,taṇhuppādupādānapañcacetokhīlavinibandhanīvaraṇābhinandanachavivādamūlataṇhākāyasattānusaya,tanhuppadupadanapancacetokhilavinibandhanivaranabhinandanachavivadamulatanhakayasattanusaya,1,1,0,0,91
540049,aṭṭhamicchattanavataṇhāmūlakadasākusalakammapathadvāsaṭṭhidiṭṭhigataaṭṭhasatataṇhāvicaritappabhesabbadaratha,atthamicchattanavatanhamulakadasakusalakammapathadvasatthiditthigataatthasatatanhavicaritappabhesabbadaratha,1,1,0,0,108
540050,pariḷāhakilesasatasahassāni,parilahakilesasatasahassani,1,1,0,0,27
540051,bhāgyavantatāya,bhagyavantataya,4,4,0,0,15
540052,satapuññajalakkhaṇavarassa,satapunnajalakkhanavarassa,1,1,0,0,26
540053,saññojanasamatthatā,sannojanasamatthata,1,1,0,0,19
540054,sabbaṅgapaccaṅga,sabbangapaccanga,1,1,0,0,16
540055,icchiticchitatthanipphattisaññito,icchiticchitatthanipphattisannito,1,1,0,0,33
540056,bhaggadosā,bhaggadosa,1,0,1,0,10
540057,vibhajīti,vibhajiti,3,2,1,0,9
540058,pavibhajīti,pavibhajiti,2,1,1,0,11
540059,ugghaṭitaññūnaṃ,ugghatitannunam,7,7,0,0,15
540060,vipañcitaññūnaṃ,vipancitannunam,6,6,0,0,15
540061,neyyānaṃ,neyyanam,5,5,0,0,8
540062,bhāvitakāyoti,bhavitakayoti,5,1,4,0,13
540063,vaḍḍhitakāyo,vaddhitakayo,1,1,0,0,12
540064,manussūpacārātikkantāni,manussupacaratikkantani,1,1,0,0,23
540065,vanasaṇḍāni,vanasandani,3,3,0,0,11
540066,vanapattānīti,vanapattaniti,1,1,0,0,13
540067,byagghādayo,byagghadayo,6,6,0,0,11
540068,rakkhitattā,rakkhitatta,8,8,0,0,11
540069,vanapattānī,vanapattani,1,1,0,0,11
540070,gāmanagaranigghosasaddena,gamanagaranigghosasaddena,1,1,0,0,25
540071,antosañcaraṇajanassa,antosancaranajanassa,1,1,0,0,20
540072,virahitāni,virahitani,2,2,0,0,10
540073,vijanavādānī,vijanavadani,1,1,0,0,12
540074,virahitānī,virahitani,1,1,0,0,10
540075,vijanapātānī,vijanapatani,1,1,0,0,12
540076,janasañcāravirahitānī,janasancaravirahitani,1,1,0,0,21
540077,rahassakaraṇaṭṭhānāni,rahassakaranatthanani,1,1,0,0,21
540078,vivekānurūpāni,vivekanurupani,1,1,0,0,14
540079,cīvarādikoṭṭhāso,civaradikotthaso,1,1,0,0,16
540080,attharasādibhāgo,attharasadibhago,1,1,0,0,16
540081,hetuphalasampattisaṅkhātassa,hetuphalasampattisankhatassa,1,1,0,0,28
540082,dhammarasassāti,dhammarasassati,1,0,1,0,15
540083,hetusampattisaṅkhātassa,hetusampattisankhatassa,1,1,0,0,23
540084,phalasampattisaṅkhātassa,phalasampattisankhatassa,1,1,0,0,24
540085,pharaṇappamāṇavirahitānaṃ,pharanappamanavirahitanam,1,1,0,0,25
540086,ākāsānañcāyatanādīnaṃ,akasanancayatanadinam,2,2,0,0,21
540087,ārammaṇavimuttānaṃ,arammanavimuttanam,1,1,0,0,18
540088,abhibhūtāni,abhibhutani,2,2,0,0,11
540089,jhānānanti,jhanananti,2,2,0,0,10
540090,āyatanasaṅkhātāni,ayatanasankhatani,2,2,0,0,17
540091,kasiṇārammaṇāni,kasinarammanani,4,4,0,0,15
540092,visadañāṇoti,visadananoti,1,1,0,0,12
540093,uppāditāni,uppaditani,4,4,0,0,10
540094,viharitabbato,viharitabbato,2,2,0,0,13
540095,anupubbavihārasamāpatti,anupubbaviharasamapatti,1,1,0,0,23
540096,samāpajjitabbāti,samapajjitabbati,1,1,0,0,16
540097,girimānandasutte,girimanandasutte,4,2,2,0,16
540098,kasiṇasaṅkhātānaṃ,kasinasankhatanam,1,1,0,0,17
540099,pathavīkasiṇajjhānādīnaṃ,pathavikasinajjhanadinam,1,1,0,0,24
540100,ānāpānassatisamādhissāti,anapanassatisamadhissati,1,0,1,0,24
540101,ānāpānassatisampayuttasamādhissa,anapanassatisampayuttasamadhissa,1,1,0,0,32
540102,asubhajjhānasamāpattiyā,asubhajjhanasamapattiya,1,1,0,0,23
540103,dasabalabalānaṃ,dasabalabalanam,1,1,0,0,15
540104,visāradabhāvānaṃ,visaradabhavanam,1,1,0,0,16
540105,abhiññāṇānaṃ,abhinnananam,3,2,1,0,12
540106,bhāgyasampattivasena,bhagyasampattivasena,1,1,0,0,20
540107,attharasatiko,attharasatiko,1,1,0,0,13
540108,adhisīlatiko,adhisilatiko,1,1,0,0,12
540109,jhānattiko,jhanattiko,1,1,0,0,10
540110,rūpārūpajjhānavasena,ruparupajjhanavasena,1,1,0,0,20
540111,vimokkhattiko,vimokkhattiko,1,1,0,0,13
540112,saññācatukko,sannacatukko,1,1,0,0,12
