320000,puggaladhammādhammākāsakālesu,puggaladhammadhammakasakalesu,1,1,0,0,29
320001,ajīvasaññā,ajivasanna,1,0,1,0,10
320002,saddaphassarūparasagandhasaṇṭhānabandhabhedasukhumaparaaparāghātappabhācchāyojjākatamāni,saddaphassaruparasagandhasanthanabandhabhedasukhumaparaaparaghatappabhacchayojjakatamani,1,1,0,0,88
320003,puggalalakkhaṇanti,puggalalakkhananti,1,1,0,0,18
320004,pavattiākāramattato,pavattiakaramattato,2,2,0,0,19
320005,dhammādhammā,dhammadhamma,1,0,1,0,12
320006,jīvapuggalānaṃ,jivapuggalanam,1,1,0,0,14
320007,gatiṭṭhitimattatāya,gatitthitimattataya,1,1,0,0,19
320008,tadavisiṭṭhā,tadavisittha,2,2,0,0,12
320009,M2.0361,M2.0361,20,20,0,0,7
320010,ākāsakālā,akasakala,1,0,1,0,9
320011,kammapuggalantarasaṃyogo,kammapuggalantarasamyogo,1,1,0,0,24
320012,kammapuggalānamāsavo,kammapuggalanamasavo,1,1,0,0,20
320013,puññāpuññasambhave,punnapunnasambhave,1,1,0,0,18
320014,āsavasamaññāti,asavasamannati,1,1,0,0,14
320015,āsavanirodho,asavanirodho,31,31,0,0,12
320016,puññāpuññanirodho,punnapunnanirodho,1,1,0,0,17
320017,kammaphalappavattiyā,kammaphalappavattiya,1,1,0,0,20
320018,vipākanirodhanimittaṃ,vipakanirodhanimittam,1,1,0,0,21
320019,sabbakammavimokkho,sabbakammavimokkho,1,1,0,0,18
320020,kammapuggalajīvaviyogo,kammapuggalajivaviyogo,1,1,0,0,22
320021,kammapuggalānaṃ,kammapuggalanam,1,0,1,0,15
320022,saddādilakkhaṇatāya,saddadilakkhanataya,1,1,0,0,19
320023,rūpamattatā,rupamattata,1,1,0,0,11
320024,puññāpuññamattatāya,punnapunnamattataya,1,1,0,0,19
320025,arūpatā,arupata,1,1,0,0,7
320026,arūpamattamevāti,arupamattamevati,1,1,0,0,16
320027,drabyamokkho,drabyamokkho,1,1,0,0,12
