670000,sīmaṭṭhassa,simatthassa,3,3,0,0,11
670001,asampattassāpi,asampattassapi,2,2,0,0,14
670002,vīsativassānaṃ,visativassanam,9,9,0,0,14
670003,yojanantarikavihāratopi,yojanantarikaviharatopi,7,7,0,0,23
670004,asampattānampi,asampattanampi,11,11,0,0,14
670005,okkantehi,okkantehi,7,7,0,0,9
670006,P5.1140,P5.1140,1,1,0,0,7
670007,dutiyabhāgato,dutiyabhagato,9,9,0,0,13
670008,duppāpitāni,duppapitani,3,3,0,0,11
670009,abhājetvāva,abhajetvava,4,4,0,0,11
670010,duppāpitañceva,duppapitanceva,3,3,0,0,14
670011,haliddiādinā,haliddiadina,3,3,0,0,12
670012,vatthasseva,vatthasseva,4,4,0,0,11
670013,bhājiyamānaṃ,bhajiyamanam,6,6,0,0,12
670014,ekabhikkhuke,ekabhikkhuke,7,7,0,0,12
670015,paṃsukūlikānaṃ,pamsukulikanam,10,10,0,0,14
670016,P5.1141,P5.1141,1,1,0,0,7
670017,paṃsukūlikānampi,pamsukulikanampi,15,10,5,0,16
670018,upāhanatthavikapattatthavikaāyogaaṃsabaddhakādīni,upahanatthavikapattatthavikaayogaamsabaddhakadini,3,3,0,0,49
670019,pattatthavikādīnaṃ,pattatthavikadinam,3,3,0,0,18
670020,cīvaratthāyapi,civaratthayapi,3,3,0,0,14
670021,bhājitātirittāni,bhajitatirittani,3,3,0,0,16
670022,paṃsukūlikasaṅghassa,pamsukulikasanghassa,2,2,0,0,20
670023,dhamakaraṇapaṭādīnaṃ,dhamakaranapatadinam,1,1,0,0,20
670024,cīvarepi,civarepi,5,5,0,0,8
670025,paṃsukūlikehipi,pamsukulikehipi,3,3,0,0,15
670026,bahiupacārasīmāyaṃ,bahiupacarasimayam,18,16,2,0,18
670027,addhānappaṭipanne,addhanappatipanne,1,1,0,0,17
670028,saṅghatopi,sanghatopi,11,11,0,0,10
670029,ubhatosaṅghaggahaṇena,ubhatosanghaggahanena,8,7,1,0,21
670030,pāpuṇanakoṭṭhāso,papunanakotthaso,6,5,1,0,16
670031,P5.1142,P5.1142,1,1,0,0,7
670032,pattakoṭṭhāsasamova,pattakotthasasamova,3,3,0,0,19
670033,tuyhañcā,tuyhanca,24,22,2,0,8
670034,pāpuṇanaṭṭhānato,papunanatthanato,6,3,3,0,16
670035,bhikkhusaṅghaggahaṇena,bhikkhusanghaggahanena,9,5,4,0,22
670036,ekapuggalapaṭivīso,ekapuggalapativiso,8,8,0,0,18
670037,puggalagaṇanāya,puggalagananaya,4,4,0,0,15
670038,vassaggeneva,vassaggeneva,3,3,0,0,12
670039,cetiyasseva,cetiyasseva,10,10,0,0,11
670040,P5.1143,P5.1143,1,1,0,0,7
670041,laddhapaccaye,laddhapaccaye,3,3,0,0,13
670042,āropetabbāni,aropetabbani,4,4,0,0,12
670043,piṇḍapātamadhuphāṇitādīni,pindapatamadhuphanitadini,4,4,0,0,25
670044,nibaddhacetiyajaggako,nibaddhacetiyajaggako,3,3,0,0,21
670045,nibaddhajaggake,nibaddhajaggake,4,4,0,0,15
670046,vassaṃvuṭṭhasaṅghassa,vassamvutthasanghassa,16,13,3,0,21
670047,purimavassaṃvuṭṭhā,purimavassamvuttha,4,4,0,0,18
670048,disāpakkantassāpi,disapakkantassapi,3,3,0,0,17
670049,kathinassubbhārā,kathinassubbhara,9,9,0,0,16
670050,antohemante,antohemante,7,6,1,0,11
670051,pacchimavassaṃvuṭṭhānampi,pacchimavassamvutthanampi,3,3,0,0,25
670052,vassaṃvuṭṭhasaṅghassā,vassamvutthasanghassa,3,3,0,0,21
670053,vassaṃvuṭṭhānameva,vassamvutthanameva,2,2,0,0,18
670054,P5.1144,P5.1144,1,1,0,0,7
670055,vasantāva,vasantava,4,4,0,0,9
670056,vassūpagatānaṃyeva,vassupagatanamyeva,4,4,0,0,18
670057,vassūpagatānañca,vassupagatananca,4,4,0,0,16
670058,chinnavassānañca,chinnavassananca,4,4,0,0,16
670059,cīvaramāsato,civaramasato,10,10,0,0,12
670060,atītavassaṃvuṭṭhānameva,atitavassamvutthanameva,2,2,0,0,23
670061,atītavassāvāsassa,atitavassavasassa,4,4,0,0,17
670062,kataravassāvāsassa,kataravassavasassa,5,5,0,0,18
670063,atītavassaṃvuṭṭhānaṃ,atitavassamvutthanam,3,3,0,0,20
670064,taṃantovassaṃvuṭṭhānameva,tamantovassamvutthanameva,2,2,0,0,25
670065,disāpakkantānampi,disapakkantanampi,3,3,0,0,17
670066,āhiṇḍituṃ,ahinditum,12,12,0,0,9
670067,vuṭṭhabhikkhūnaṃ,vutthabhikkhunam,3,3,0,0,16
670068,sammukhībhūtehi,sammukhibhutehi,11,11,0,0,15
670069,nimantitehi,nimantitehi,10,9,1,0,11
670070,paviṭṭhehi,pavitthehi,7,7,0,0,10
670071,P5.1145,P5.1145,1,1,0,0,7
670072,nimantitabhikkhūhi,nimantitabhikkhuhi,3,3,0,0,18
670073,antogehañca,antogehanca,4,4,0,0,11
670074,bahigehañca,bahigehanca,4,4,0,0,11
670075,animantitā,animantita,6,6,0,0,10
670076,bhattakhādanīyesupi,bhattakhadaniyesupi,3,3,0,0,19
670077,tesaṃyevidaṃ,tesamyevidam,3,3,0,0,12
670078,nibaddhacārikabhikkhūnaṃ,nibaddhacarikabhikkhunam,5,5,0,0,24
670079,uddesantevāsikānaṃ,uddesantevasikanam,8,8,0,0,18
670080,cīvarakkhandhakavaṇṇanā,civarakkhandhakavannana,4,4,0,0,23
670081,campeyyakkhandhakaṃ,campeyyakkhandhakam,4,4,0,0,19
670082,kassapagottabhikkhuvatthukathā,kassapagottabhikkhuvatthukatha,2,2,0,0,30
670083,campeyyakkhandhake,campeyyakkhandhake,25,18,7,0,18
670084,gaggarānāmikāya,gaggaranamikaya,1,1,0,0,15
670085,kāritapokkharaṇiyā,karitapokkharaniya,1,1,0,0,18
670086,tantibaddhoti,tantibaddhoti,3,0,3,0,13
670087,kattabbatātantipaṭibaddho,kattabbatatantipatibaddho,1,1,0,0,25
670088,yāguyātiādīsu,yaguyatiadisu,1,0,1,0,13
670089,P5.1146,P5.1146,1,1,0,0,7
670090,ācikkheyyāthāti,acikkheyyathati,1,1,0,0,15
670091,avuttaṭṭhāne,avuttatthane,1,1,0,0,12
670092,vaggakammaṃ,vaggakammam,134,133,1,0,11
670093,karontītiādīnaṃ,karontitiadinam,2,1,1,0,15
670094,anussāvanasampadā,anussavanasampada,9,9,0,0,17
670095,paṭikuṭṭhakataṃ,patikutthakatam,3,1,2,0,15
670096,paṭikuṭṭhañceva,patikutthanceva,3,3,0,0,15
670097,paṭikkosantesu,patikkosantesu,1,1,0,0,14
670098,adhammakammanti,adhammakammanti,2,2,0,0,15
670099,ñattidutiyañatticatutthakammānaṃyeva,nattidutiyanatticatutthakammanamyeva,1,1,0,0,36
670100,ñattikamme,nattikamme,10,10,0,0,10
670101,ñattidutiyañatticatutthesu,nattidutiyanatticatutthesu,3,3,0,0,26
670102,apalokanakammañca,apalokanakammanca,1,1,0,0,17
670103,catuvaggakaraṇādikathā,catuvaggakaranadikatha,4,4,0,0,22
670104,samaggakammaṃ,samaggakammam,98,98,0,0,13
670105,saṅghehi,sanghehi,4,4,0,0,8
670106,kammappattoti,kammappattoti,6,3,3,0,13
670107,kammayutto,kammayutto,1,1,0,0,10
670108,kammāraho,kammaraho,24,24,0,0,9
670109,catuvaggakaraṇañce,catuvaggakaranance,4,3,1,0,18
670110,bhikkhunicatutthotiādi,bhikkhunicatutthotiadi,1,0,1,0,22
670111,kammavipattidassanatthaṃ,kammavipattidassanattham,1,1,0,0,24
670112,ukkhittakaggahaṇena,ukkhittakaggahanena,1,1,0,0,19
670113,kammanānāsaṃvāsako,kammananasamvasako,6,4,2,0,18
670114,nānāsaṃvāsakaggahaṇena,nanasamvasakaggahanena,1,1,0,0,22
670115,laddhinānāsaṃvāsako,laddhinanasamvasako,11,8,3,0,19
670116,nānāsīmāya,nanasimaya,15,14,1,0,10
670117,ṭhitacatutthoti,thitacatutthoti,1,0,1,0,15
670118,pārivāsikacatutthotiādi,parivasikacatutthotiadi,1,0,1,0,23
670119,P5.1147,P5.1147,1,1,0,0,7
670120,parivāsādikammānaṃyeva,parivasadikammanamyeva,2,2,0,0,22
670121,paṭikkosanā,patikkosana,15,13,2,0,11
670122,ruhatītiādi,ruhatitiadi,1,0,1,0,11
670123,paṭikuṭṭhakatakammassa,patikutthakatakammassa,1,1,0,0,22
670124,kuppākuppabhāvadassanatthaṃ,kuppakuppabhavadassanattham,2,2,0,0,27
670125,pakatattassāti,pakatattassati,2,0,2,0,14
670126,avipannasīlassa,avipannasilassa,1,1,0,0,15
670127,anajjhāpannassa,anajjhapannassa,4,4,0,0,15
670128,ānantarikassāti,anantarikassati,2,0,2,0,15
670129,dvenissāraṇādikathā,dvenissaranadikatha,4,4,0,0,19
670130,nissāraṇātiādi,nissaranatiadi,1,0,1,0,14
670131,nissāraṇaṃ,nissaranam,47,38,9,0,10
670132,sunissārito,sunissarito,15,12,3,0,11
670133,nissārenti,nissarenti,2,2,0,0,10
670134,āveṇikena,avenikena,4,2,2,0,9
670135,tajjanīyakammādivasena,tajjaniyakammadivasena,3,3,0,0,22
670136,gihisaṃsaggehī,gihisamsaggehi,1,1,0,0,14
670137,ekekenapi,ekekenapi,5,3,2,0,9
670138,osāraṇāti,osaranati,6,2,4,0,9
670139,upasampadakammavasena,upasampadakammavasena,1,1,0,0,21
670140,dosāritoti,dosaritoti,2,1,1,0,10
670141,sātisārā,satisara,7,7,0,0,8
670142,dosāritā,dosarita,2,2,0,0,8
670143,suosāritā,suosarita,3,3,0,0,9
670144,upasampāditā,upasampadita,6,6,0,0,12
670145,upasampannāva,upasampannava,8,8,0,0,13
670146,daṭṭhabbātiādi,datthabbatiadi,1,0,1,0,14
670147,abhūtavatthuvasena,abhutavatthuvasena,1,1,0,0,18
670148,bhūtavatthuvasena,bhutavatthuvasena,1,1,0,0,17
