931,tuyhaṃ,.pron.,.2p.$.sg.$.gen.,tumha,,,,,1,100,6,irregular,en
932,tvaṃ,.pron.,.2p.$.sg.$.nom.,tumha,,,,,1,100,4,irregular,en
933,tvaṃ,.pron.,.2p.$.sg.$.acc.,tumha,,,,,1,100,4,irregular,en
934,tvayā,.pron.,.2p.$.sg.$.ins.,tumha,,,,,1,100,5,irregular,en
935,tvayā,.pron.,.2p.$.sg.$.abl.,tumha,,,,,1,100,5,irregular,en
936,tvayi,.pron.,.2p.$.sg.$.loc.,tumha,,,,,1,100,5,irregular,en
937,hā,.ind.,.interj.,,唉！,,,,1,100,2,vn,zh-hans
938,ah,.ind.,.interj.,,啊！$哎呀！,,,,1,100,2,vn,zh-hans
939,handa,.ind.,.interj.,,好了（表容许）,,,,1,100,5,vn,zh-hans
940,aṅga,.ind.,.interj.,,诚然,,,,1,100,4,vn,zh-hans
941,bho,.ind.,.interj.,,您$大德$友,,,,1,100,3,vn,zh-hans
942,hare,.ind.,.interj.,,小子$老兄（用来称呼晚辈）,,,,1,100,4,vn,zh-hans
943,bhaṇe,.pron.,.1p.$.sg.$.refl.,bhaṇati,对下属的称呼,,,,1,100,5,vn,zh-hans
944,maññe,.pron.,.1p.$.sg.$.refl.,maññati,我想$我敢说$我认为,,,,1,100,5,vn,zh-hans
945,hā,.ind.,.interj.,,alas,,,,1,100,2,Kosalla_China,en
946,handa,.ind.,.interj.,,come!,,,,1,100,5,Kosalla_China,en
947,aṅga,.ind.,.interj.,,indeed!,,,,1,100,4,Kosalla_China,en
948,bho,.ind.,.interj.,,Sir!$I say!$friend!,,,,1,100,3,Kosalla_China,en
949,bhaṇe,.pron.,.1p.$.sg.$.refl.,bhaṇati,I say there!,,,,1,100,5,Kosalla_China,en
950,maññe,.pron.,.1p.$.sg.$.refl.,maññati,methinks!$Indare say!$I suppose!,,,,1,100,5,Kosalla_China,en
951,ahaha,.ind.,.interj.,,唉$啊$呜呼,,,,1,100,5,vn,zh-hans
952,aho vata,.ind.,.interj.,,啊！,,,,1,100,8,vn,zh-hans
953,are,.ind.,.interj.,,喂$嘿$小子$我说呀,,,,1,100,3,vn,zh-hans
954,dhi,.ind.,.interj.,,呸$可耻$倒霉,,,,1,100,3,vn,zh-hans
955,dhī,.ind.,.interj.,,呸$可耻$倒霉,,,,1,100,3,vn,zh-hans
956,sādhu,.ind.,.interj.,,太好了$萨度,,,,1,100,5,vn,zh-hans
957,amā,.ind.,.interj.,,yes!$truly!,,,,1,100,3,Kosalla_China,en
958,atha,.ind.,.conj.,,and$then$now,,,,1,100,4,Kosalla_China,en
959,atho,.ind.,.conj.,,and also$then,,,,1,100,4,Kosalla_China,en
960,ca,.ind.,.conj.,,and$also$but$even,,,,1,100,2,Kosalla_China,en
961,saha,.ind.,.conj.,,and,,,,1,100,4,Kosalla_China,en
962,atha vā,.ind.,.conj.,,or else$rather,,,,1,100,7,Kosalla_China,en
963,uda,.ind.,.conj.,,or,,,,1,100,3,Kosalla_China,en
964,uda vā,.ind.,.conj.,,either .. or,,,,1,100,6,Kosalla_China,en
965,tathāvā,.ind.,.conj.,,nevertheless,,,,1,100,7,Kosalla_China,en
966,na vā,.ind.,.conj.,,or not,,,,1,100,5,Kosalla_China,en
967,yadi vā,.ind.,.conj.,,whether,,,,1,100,7,Kosalla_China,en
968,yadi vā.. yadi vā,.ind.,.conj.,,whether or,,,,1,100,17,Kosalla_China,en
969,vā,.ind.,.conj.,,or,,,,1,100,2,Kosalla_China,en
970,ce,.ind.,.conj.,,if$if not,,,,1,100,2,Kosalla_China,en
971,yadi evaṃ,.ind.,.conj.,,if so,,,,1,100,9,Kosalla_China,en
972,yajjevaṃ,.ind.,.conj.,,if so,,,,1,100,8,Kosalla_China,en
973,yadi sace,.ind.,.conj.,,if,,,,1,100,9,Kosalla_China,en
974,amā,.ind.,.interj.,,是的$对呀,,,,1,100,3,vn,zh-hans
975,atha,.ind.,.conj.,,和$然后$现在,,,,1,100,4,vn,zh-hans
976,atho,.ind.,.conj.,,和$也$然后,,,,1,100,4,vn,zh-hans
977,ca,.ind.,.conj.,,和$也$但$甚至,,,,1,100,2,vn,zh-hans
978,saha,.ind.,.conj.,,以及,,,,1,100,4,vn,zh-hans
979,atha vā,.ind.,.conj.,,否则$不然$反而,,,,1,100,7,vn,zh-hans
980,uda,.ind.,.conj.,,或,,,,1,100,3,vn,zh-hans
981,uda vā,.ind.,.conj.,,抑…或,,,,1,100,6,vn,zh-hans
982,tathāvā,.ind.,.conj.,,然而$仍然,,,,1,100,7,vn,zh-hans
983,na vā,.ind.,.conj.,,否则的话,,,,1,100,5,vn,zh-hans
984,yadi vā,.ind.,.conj.,,是否$哪一个,,,,1,100,7,vn,zh-hans
985,yadi vā.. yadi vā,.ind.,.conj.,,无论…还是,,,,1,100,18,vn,zh-hans
986,vā,.ind.,.conj.,,或,,,,1,100,2,vn,zh-hans
987,ce,.ind.,.conj.,,如果,,,,1,100,2,vn,zh-hans
988,yadi evaṃ,.ind.,.conj.,,如果…的话,,,,1,100,9,vn,zh-hans
989,yajjevaṃ,.ind.,.conj.,,如果…的话,,,,1,100,8,vn,zh-hans
990,yadi sace,.ind.,.conj.,,如果,,,,1,100,9,vn,zh-hans
991,hi,.ind.,.conj.,,for$because$certainly,,,,1,100,2,Kosalla_China,en
992,hi,.ind.,.conj.,,为了$因为$当然,,,,1,100,2,vn,zh-hans
993,labhati,.v:base.,,labha,get,,,,1,100,7,Kosalla_China,en
994,labhati,.v:base.,,labha,得$获得$取得$收获$收到$达到,,,,1,100,8,vn,zh-hans
995,labhiṃsu,.v.,.3p.$.pl.$.aor.,labhati,,,,,1,100,8,vn,en
996,alabhiṃsu,.v.,.3p.$.pl.$.aor.,labhati,,,,,1,100,9,vn,en
997,labhitha,.v.,.2p.$.pl.$.aor.,labhati,,,,,1,100,8,vn,en
998,alabhitha,.v.,.2p.$.pl.$.aor.,labhati,,,,,1,100,9,vn,en
999,labhimha,.v.,.1p.$.pl.$.aor.,labhati,,,,,1,100,8,vn,en
1000,alabhimha,.v.,.1p.$.pl.$.aor.,labhati,,,,,1,100,9,vn,en
1001,labhimhā,.v.,.1p.$.pl.$.aor.,labhati,,,,,1,100,8,vn,en
1002,alabhimhā,.v.,.1p.$.pl.$.aor.,labhati,,,,,1,100,9,vn,en
1003,labhi,.v.,.3p.$.sg.$.aor.,labhati,,,,,1,100,5,vn,en
1004,alabhi,.v.,.3p.$.sg.$.aor.,labhati,,,,,1,100,6,vn,en
1005,alattha,.v.,.3p.$.sg.$.aor.,labhati,,,,,1,100,7,vn,en
1006,labha,.v.,.2p.$.sg.$.aor.,labhati,,,,,1,100,5,vn,en
1007,alabha,.v.,.2p.$.sg.$.aor.,labhati,,,,,1,100,6,vn,en
1008,labhi,.v.,.2p.$.sg.$.aor.,labhati,,,,,1,100,5,vn,en
1009,alabhi,.v.,.2p.$.sg.$.aor.,labhati,,,,,1,100,6,vn,en
1010,labhiṃ,.v.,.1p.$.sg.$.aor.,labhati,,,,,1,100,6,vn,en
1011,alabhiṃ,.v.,.1p.$.sg.$.aor.,labhati,,,,,1,100,7,vn,en
1012,alatthaṃ,.v.,.1p.$.sg.$.aor.,labhati,,,,,1,100,8,vn,en
1013,atthi,.v:base.,,asa,是$有$在$存在,,,,1,100,5,vn,zh-hans
1014,atthi,.v:base.,,asa,be$have$become,,,,1,100,5,Kosalla_China,en
1015,atthi,.v.,.3p.$.sg.$.pres.,atthi,,,,,1,100,5,vn,en
1016,asi,.v.,.2p.$.sg.$.pres.,atthi,,,,,1,100,3,vn,en
1017,attha,.v.,.2p.$.pl.$.pres.,atthi,,,,,1,100,5,vn,en
1018,āsi,.v.,.3p.$.sg.$.aor.,atthi,,,,,1,100,3,vn,en
1019,āsi,.v.,.2p.$.sg.$.aor.,atthi,,,,,1,100,3,vn,en
1020,āsiṃ,.v.,.1p.$.sg.$.aor.,atthi,,,,,1,100,4,vn,en
1021,āsuṃ,.v.,.3p.$.pl.$.aor.,atthi,,,,,1,100,4,vn,en
1022,āsittha,.v.,.2p.$.pl.$.aor.,atthi,,,,,1,100,7,vn,en
1023,atthu,.v.,.3p.$.sg.$.imp.,atthi,,,,,1,100,5,vn,en
1024,āhi,.v.,.2p.$.sg.$.imp.,atthi,,,,,1,100,3,vn,en
1025,santu,.v.,.3p.$.pl.$.imp.,atthi,,,,,1,100,5,vn,en
1026,attha,.v.,.2p.$.pl.$.imp.,atthi,,,,,1,100,5,vn,en
1027,assatha,.v.,.2p.$.pl.$.opt.,atthi,,,,,1,100,7,vn,en
1028,assāma,.v.,.1p.$.pl.$.opt.,atthi,,,,,1,100,6,vn,en
1029,asmi,.v.,.1p.$.sg.$.pres.,atthi,,,,,1,100,4,vn,en
1030,amhi,.v.,.1p.$.sg.$.pres.,atthi,,,,,1,100,4,vn,en
1031,atthi,.v.,.3p.$.pl.$.pres.,atthi,,,,,1,100,5,vn,en
1032,santi,.v.,.3p.$.pl.$.pres.,atthi,,,,,1,100,5,vn,en
1033,asma,.v.,.1p.$.pl.$.pres.,atthi,,,,,1,100,4,vn,en
1034,amha,.v.,.1p.$.pl.$.pres.,atthi,,,,,1,100,4,vn,en
1035,āsiṃhā,.v.,.1p.$.pl.$.aor.,atthi,,,,,1,100,6,vn,en
1036,āsiṃha,.v.,.1p.$.pl.$.aor.,atthi,,,,,1,100,6,vn,en
1037,asmi,.v.,.1p.$.sg.$.imp.,atthi,,,,,1,100,4,vn,en
1038,amhi,.v.,.1p.$.sg.$.imp.,atthi,,,,,1,100,4,vn,en
1039,asma,.v.,.1p.$.pl.$.imp.,atthi,,,,,1,100,4,vn,en
1040,amha,.v.,.1p.$.pl.$.imp.,atthi,,,,,1,100,4,vn,en
1041,siyā,.v.,.3p.$.sg.$.opt.,atthi,,,,,1,100,4,vn,en
1042,assa,.v.,.3p.$.sg.$.opt.,atthi,,,,,1,100,4,vn,en
1043,siyā,.v.,.2p.$.sg.$.opt.,atthi,,,,,1,100,4,vn,en
1044,assa,.v.,.2p.$.sg.$.opt.,atthi,,,,,1,100,4,vn,en
1045,siyaṃ,.v.,.1p.$.sg.$.opt.,atthi,,,,,1,100,5,vn,en
1046,assaṃ,.v.,.1p.$.sg.$.opt.,atthi,,,,,1,100,5,vn,en
1047,siyuṃ,.v.,.3p.$.pl.$.opt.,atthi,,,,,1,100,5,vn,en
1048,assu,.v.,.3p.$.pl.$.opt.,atthi,,,,,1,100,4,vn,en
1049,siyaṃsu,.v.,.3p.$.pl.$.opt.,atthi,,,,,1,100,7,vn,en
1050,dadāti,.v:base.,,dā,给$提供$允许$移交,,,,1,100,6,vn,zh-hans
1051,dadāti,.v:base.,,dā,give,,,,1,100,6,Kosalla_China,en
1052,denti,.v.,.3p.$.pl.$.pres.,dadāti,,,,,1,100,5,vn,en
1053,dadanti,.v.,.3p.$.pl.$.pres.,dadāti,,,,,1,100,7,vn,en
1054,dajjanti,.v.,.3p.$.pl.$.pres.,dadāti,,,,,1,100,8,vn,en
1055,detha,.v.,.2p.$.pl.$.pres.,dadāti,,,,,1,100,5,vn,en
1056,dadātha,.v.,.2p.$.pl.$.pres.,dadāti,,,,,1,100,7,vn,en
1057,dajjātha,.v.,.2p.$.pl.$.pres.,dadāti,,,,,1,100,8,vn,en
1058,dema,.v.,.1p.$.pl.$.pres.,dadāti,,,,,1,100,4,vn,en
1059,dadāma,.v.,.1p.$.pl.$.pres.,dadāti,,,,,1,100,6,vn,en
1060,dajjāma,.v.,.1p.$.pl.$.pres.,dadāti,,,,,1,100,7,vn,en
1061,deti,.v.,.3p.$.sg.$.pres.,dadāti,,,,,1,100,4,vn,en
1062,dadāti,.v.,.3p.$.sg.$.pres.,dadāti,,,,,1,100,6,vn,en
1063,dajjāti,.v.,.3p.$.sg.$.pres.,dadāti,,,,,1,100,7,vn,en
1064,desi,.v.,.2p.$.sg.$.pres.,dadāti,,,,,1,100,4,vn,en
1065,dadāsi,.v.,.2p.$.sg.$.pres.,dadāti,,,,,1,100,6,vn,en
1066,dajjāsi,.v.,.2p.$.sg.$.pres.,dadāti,,,,,1,100,7,vn,en
1067,demi,.v.,.1p.$.sg.$.pres.,dadāti,,,,,1,100,4,vn,en
1068,dadāmi,.v.,.1p.$.sg.$.pres.,dadāti,,,,,1,100,6,vn,en
1069,dajjāmi,.v.,.1p.$.sg.$.pres.,dadāti,,,,,1,100,7,vn,en
1070,dadeyyuṃ,.v.,.3p.$.pl.$.opt.,dadāti,,,,,1,100,8,vn,en
1071,dajjeyyuṃ,.v.,.3p.$.pl.$.opt.,dadāti,,,,,1,100,9,vn,en
1072,dajjuṃ,.v.,.3p.$.pl.$.opt.,dadāti,,,,,1,100,6,vn,en
1073,deyyūṃ,.v.,.3p.$.pl.$.opt.,dadāti,,,,,1,100,6,vn,en
1074,dadeyyātha,.v.,.2p.$.pl.$.opt.,dadāti,,,,,1,100,10,vn,en
1075,dajjeyyātha,.v.,.2p.$.pl.$.opt.,dadāti,,,,,1,100,11,vn,en
1076,deyyātha,.v.,.2p.$.pl.$.opt.,dadāti,,,,,1,100,8,vn,en
1077,dadeyyāma,.v.,.1p.$.pl.$.opt.,dadāti,,,,,1,100,9,vn,en
1078,dajjeyyāma,.v.,.1p.$.pl.$.opt.,dadāti,,,,,1,100,10,vn,en
1079,deyyāma,.v.,.1p.$.pl.$.opt.,dadāti,,,,,1,100,7,vn,en
1080,dade,.v.,.1p.$.pl.$.opt.,dadāti,,,,,1,100,4,vn,en
1081,dadeyya,.v.,.3p.$.sg.$.opt.,dadāti,,,,,1,100,7,vn,en
1082,dajje,.v.,.3p.$.sg.$.opt.,dadāti,,,,,1,100,5,vn,en
1083,dajjeyya,.v.,.3p.$.sg.$.opt.,dadāti,,,,,1,100,8,vn,en
1084,dajjā,.v.,.3p.$.sg.$.opt.,dadāti,,,,,1,100,5,vn,en
1085,deyya,.v.,.3p.$.sg.$.opt.,dadāti,,,,,1,100,5,vn,en
1086,dadeyyāsi,.v.,.3p.$.sg.$.opt.,dadāti,,,,,1,100,9,vn,en
1087,dajjeyyāsi,.v.,.2p.$.sg.$.opt.,dadāti,,,,,1,100,10,vn,en
1088,deyyāsi,.v.,.2p.$.sg.$.opt.,dadāti,,,,,1,100,7,vn,en
1089,dadeyyāmi,.v.,.2p.$.sg.$.opt.,dadāti,,,,,1,100,9,vn,en
1090,dajjeyyāmi,.v.,.1p.$.sg.$.opt.,dadāti,,,,,1,100,10,vn,en
1091,deyyāmi,.v.,.1p.$.sg.$.opt.,dadāti,,,,,1,100,7,vn,en
1092,dajjaṃ,.v.,.1p.$.sg.$.opt.,dadāti,,,,,1,100,6,vn,en
1093,hoti,.v:base.,,hū,是$有$在$存在,,,,1,100,4,Kosalla_China,zh-hans
1094,hoti,.v:base.,,hū,be$have$become,,,,1,100,4,Kosalla_China,en
1095,hoti,.v.,.3p.$.sg.$.pres.,hoti,,,,,1,100,4,vn,en
1096,hosi,.v.,.2p.$.sg.$.pres.,hoti,,,,,1,100,4,vn,en
1097,homi,.v.,.1p.$.sg.$.pres.,hoti,,,,,1,100,4,vn,en
1098,honti,.v.,.3p.$.pl.$.pres.,hoti,,,,,1,100,5,vn,en
1099,hotha,.v.,.2p.$.pl.$.pres.,hoti,,,,,1,100,5,vn,en
1100,homa,.v.,.1p.$.pl.$.pres.,hoti,,,,,1,100,4,vn,en
1101,ahosi,.v.,.2p.$.sg.$.aor.,hoti,,,,,1,100,5,vn,en
1102,hontu,.v.,.3p.$.pl.$.imp.,hoti,,,,,1,100,5,vn,en
1103,hotha,.v.,.2p.$.pl.$.imp.,hoti,,,,,1,100,5,vn,en
1104,homa,.v.,.1p.$.pl.$.imp.,hoti,,,,,1,100,4,vn,en
1105,hotu,.v.,.3p.$.sg.$.imp.,hoti,,,,,1,100,4,vn,en
1106,hohi,.v.,.2p.$.sg.$.imp.,hoti,,,,,1,100,4,vn,en
1107,homi,.v.,.1p.$.sg.$.imp.,hoti,,,,,1,100,4,vn,en
1108,hehinti,.v.,.3p.$.pl.$.fut.,hoti,,,,,1,100,7,vn,en
1109,hehissanti,.v.,.3p.$.pl.$.fut.,hoti,,,,,1,100,10,vn,en
1110,hohinti,.v.,.3p.$.pl.$.fut.,hoti,,,,,1,100,7,vn,en
1111,hohissanti,.v.,.3p.$.pl.$.fut.,hoti,,,,,1,100,10,vn,en
1112,henti,.v.,.3p.$.pl.$.fut.,hoti,,,,,1,100,5,vn,en
1113,hessanti,.v.,.3p.$.pl.$.fut.,hoti,,,,,1,100,8,vn,en
1114,hehitha,.v.,.2p.$.pl.$.imp.,hoti,,,,,1,100,7,vn,en
1115,hehissatha,.v.,.2p.$.pl.$.imp.,hoti,,,,,1,100,10,vn,en
1116,hohitha,.v.,.2p.$.pl.$.imp.,hoti,,,,,1,100,7,vn,en
1117,hohissatha,.v.,.2p.$.pl.$.imp.,hoti,,,,,1,100,10,vn,en
1118,hetha,.v.,.2p.$.pl.$.imp.,hoti,,,,,1,100,5,vn,en
1119,hessatha,.v.,.2p.$.pl.$.imp.,hoti,,,,,1,100,8,vn,en
1120,hehīma,.v.,.1p.$.pl.$.imp.,hoti,,,,,1,100,6,vn,en
1121,hehissāma,.v.,.1p.$.pl.$.imp.,hoti,,,,,1,100,9,vn,en
1122,hohīma,.v.,.1p.$.pl.$.imp.,hoti,,,,,1,100,6,vn,en
1123,hohissāma,.v.,.1p.$.pl.$.imp.,hoti,,,,,1,100,9,vn,en
1124,hema,.v.,.1p.$.pl.$.imp.,hoti,,,,,1,100,4,vn,en
1125,hessāma,.v.,.1p.$.pl.$.imp.,hoti,,,,,1,100,7,vn,en
1126,hehiti,.v.,.3p.$.sg.$.imp.,hoti,,,,,1,100,6,vn,en
1127,hehissati,.v.,.3p.$.sg.$.imp.,hoti,,,,,1,100,9,vn,en
1128,hohiti,.v.,.3p.$.sg.$.imp.,hoti,,,,,1,100,6,vn,en
1129,hohissati,.v.,.3p.$.sg.$.imp.,hoti,,,,,1,100,9,vn,en
1130,heti,.v.,.3p.$.sg.$.imp.,hoti,,,,,1,100,4,vn,en
1131,hessati,.v.,.3p.$.sg.$.imp.,hoti,,,,,1,100,7,vn,en
1132,hehisi,.v.,.2p.$.sg.$.imp.,hoti,,,,,1,100,6,vn,en
1133,hehissasi,.v.,.2p.$.sg.$.imp.,hoti,,,,,1,100,9,vn,en
1134,hohisi,.v.,.2p.$.sg.$.imp.,hoti,,,,,1,100,6,vn,en
1135,hohissasi,.v.,.2p.$.sg.$.imp.,hoti,,,,,1,100,9,vn,en
1136,hesi,.v.,.2p.$.sg.$.imp.,hoti,,,,,1,100,4,vn,en
1137,hessasi,.v.,.2p.$.sg.$.imp.,hoti,,,,,1,100,7,vn,en
1138,hehīmi,.v.,.1p.$.sg.$.imp.,hoti,,,,,1,100,6,vn,en
1139,hehissāmi,.v.,.1p.$.sg.$.imp.,hoti,,,,,1,100,9,vn,en
1140,hohīmi,.v.,.1p.$.sg.$.imp.,hoti,,,,,1,100,6,vn,en
1141,hohissāmi,.v.,.1p.$.sg.$.imp.,hoti,,,,,1,100,9,vn,en
1142,hemi,.v.,.1p.$.sg.$.imp.,hoti,,,,,1,100,4,vn,en
1143,hessāmi,.v.,.1p.$.sg.$.imp.,hoti,,,,,1,100,7,vn,en
1144,hutvā,.v:ind.,,hoti,,,,,1,100,5,vn,en
1145,hotuṃ,.v:ind.,,hoti,,,,,1,100,5,vn,en
1146,heyyuṃ,.v.,.3p.$.pl.$.opt.,hoti,,,,,1,100,6,vn,en
1147,hupeyyuṃ,.v.,.3p.$.pl.$.opt.,hoti,,,,,1,100,8,vn,en
1148,huveyyuṃ,.v.,.3p.$.pl.$.opt.,hoti,,,,,1,100,8,vn,en
1149,Heyyātha,.v.,.2p.$.pl.$.opt.,hoti,,,,,1,100,8,vn,en
1150,Hupeyyātha,.v.,.2p.$.pl.$.opt.,hoti,,,,,1,100,10,vn,en
1151,huveyyātha,.v.,.2p.$.pl.$.opt.,hoti,,,,,1,100,10,vn,en
1152,Heyyāma,.v.,.1p.$.pl.$.opt.,hoti,,,,,1,100,7,vn,en
1153,Hupeyyāma,.v.,.1p.$.pl.$.opt.,hoti,,,,,1,100,9,vn,en
1154,huveyyāma,.v.,.1p.$.pl.$.opt.,hoti,,,,,1,100,9,vn,en
1155,heyya,.v.,.3p.$.sg.$.opt.,hoti,,,,,1,100,5,vn,en
1156,hupeyya,.v.,.3p.$.sg.$.opt.,hoti,,,,,1,100,7,vn,en
1157,huveyya,.v.,.3p.$.sg.$.opt.,hoti,,,,,1,100,7,vn,en
1158,Heyyāsi,.v.,.2p.$.sg.$.opt.,hoti,,,,,1,100,7,vn,en
1159,Hupeyyāsi,.v.,.2p.$.sg.$.opt.,hoti,,,,,1,100,9,vn,en
1160,huveyyāsi,.v.,.2p.$.sg.$.opt.,hoti,,,,,1,100,9,vn,en
1161,Heyyāmi,.v.,.1p.$.sg.$.opt.,hoti,,,,,1,100,7,vn,en
1162,Hupeyyāmi,.v.,.1p.$.sg.$.opt.,hoti,,,,,1,100,9,vn,en
1163,huveyyāmi,.v.,.1p.$.sg.$.opt.,hoti,,,,,1,100,9,vn,en
1164,ahesuṃ,.v.,.3p.$.pl.$.aor.,hoti,,,,,1,100,6,vn,en
1165,ahavuṃ,.v.,.3p.$.pl.$.aor.,hoti,,,,,1,100,6,vn,en
1166,ahosittha,.v.,.2p.$.pl.$.aor.,hoti,,,,,1,100,9,vn,en
1167,ahuvattha,.v.,.2p.$.pl.$.aor.,hoti,,,,,1,100,9,vn,en
1168,ahosimha,.v.,.1p.$.pl.$.aor.,hoti,,,,,1,100,8,vn,en
1169,ahumha,.v.,.1p.$.pl.$.aor.,hoti,,,,,1,100,6,vn,en
1170,ahumhā,.v.,.1p.$.pl.$.aor.,hoti,,,,,1,100,6,vn,en
1171,ahosi,.v.,.3p.$.sg.$.aor.,hoti,,,,,1,100,5,vn,en
1172,ahu,.v.,.3p.$.sg.$.aor.,hoti,,,,,1,100,3,vn,en
1173,ahosiṃ,.v.,.1p.$.sg.$.aor.,hoti,,,,,1,100,6,vn,en
1174,ahuṃ,.v.,.1p.$.sg.$.aor.,hoti,,,,,1,100,4,vn,en
1175,karoti,.v:base.,,kara,做$作$行动$制造$建立,,,,1,100,6,vn,zh-hans
1176,karoti,.v:base.,,kara,do$act$make$establish,,,,1,100,6,Kosalla_China,en
1177,karoti,.v.,.3p.$.sg.$.pres.,karoti,,,,,1,100,6,vn,en
1178,karosi,.v.,.2p.$.sg.$.pres.,karoti,,,,,1,100,6,vn,en
1179,karomi,.v.,.1p.$.sg.$.pres.,karoti,,,,,1,100,6,vn,en
1180,karonti,.v.,.3p.$.pl.$.pres.,karoti,,,,,1,100,7,vn,en
1181,karotha,.v.,.2p.$.pl.$.pres.,karoti,,,,,1,100,7,vn,en
1182,karoma,.v.,.1p.$.pl.$.pres.,karoti,,,,,1,100,6,vn,en
1183,akari,.v.,.3p.$.sg.$.aor.,karoti,,,,,1,100,5,vn,en
1184,akarī,.v.,.3p.$.sg.$.aor.,karoti,,,,,1,100,5,vn,en
1185,akariṃ,.v.,.1p.$.sg.$.aor.,karoti,,,,,1,100,6,vn,en
1186,akaṃsu,.v.,.3p.$.pl.$.aor.,karoti,,,,,1,100,6,vn,en
1187,akarittha,.v.,.2p.$.pl.$.aor.,karoti,,,,,1,100,9,vn,en
1188,akarimha,.v.,.1p.$.pl.$.aor.,karoti,,,,,1,100,8,vn,en
1189,kariṃ,.v.,.1p.$.sg.$.aor.,karoti,,,,,1,100,5,vn,en
1190,karittha,.v.,.2p.$.pl.$.aor.,karoti,,,,,1,100,8,vn,en
1191,karimha,.v.,.1p.$.pl.$.aor.,karoti,,,,,1,100,7,vn,en
1192,karissati,.v.,.3p.$.sg.$.fut.,karoti,,,,,1,100,9,vn,en
1193,karissasi,.v.,.2p.$.sg.$.fut.,karoti,,,,,1,100,9,vn,en
1194,karissāmi,.v.,.1p.$.sg.$.fut.,karoti,,,,,1,100,9,vn,en
1195,karissanti,.v.,.3p.$.pl.$.fut.,karoti,,,,,1,100,10,vn,en
1196,karissatha,.v.,.2p.$.pl.$.fut.,karoti,,,,,1,100,10,vn,en
1197,karissāma,.v.,.1p.$.pl.$.fut.,karoti,,,,,1,100,9,vn,en
1198,karotu,.v.,.3p.$.sg.$.imp.,karoti,,,,,1,100,6,vn,en
1199,karohi,.v.,.2p.$.sg.$.imp.,karoti,,,,,1,100,6,vn,en
1200,karomi,.v.,.1p.$.sg.$.imp.,karoti,,,,,1,100,6,vn,en
1201,karontu,.v.,.3p.$.pl.$.imp.,karoti,,,,,1,100,7,vn,en
1202,karotha,.v.,.2p.$.pl.$.imp.,karoti,,,,,1,100,7,vn,en
1203,karoma,.v.,.1p.$.pl.$.imp.,karoti,,,,,1,100,6,vn,en
1204,karitva,.v:ind.,,karoti,,,,,1,100,7,vn,en
1205,katvā,.v:ind.,,karoti,,,,,1,100,5,vn,en
1206,karituṃ,.v:ind.,,karoti,,,,,1,100,7,vn,en
1207,kātuṃ,.v:ind.,,karoti,,,,,1,100,5,vn,en
1208,akari,.v.,.2p.$.sg.$.aor.,karoti,,,,,1,100,5,vn,en
1209,akaro,.v.,.2p.$.sg.$.aor.,karoti,,,,,1,100,5,vn,en
1210,akariṃsu,.v.,.3p.$.pl.$.aor.,karoti,,,,,1,100,8,vn,en
1211,akaruṃ,.v.,.3p.$.pl.$.aor.,karoti,,,,,1,100,6,vn,en
1212,kari,.v.,.3p.$.sg.$.aor.,karoti,,,,,1,100,4,vn,en
1213,karī,.v.,.3p.$.sg.$.aor.,karoti,,,,,1,100,4,vn,en
1214,kari,.v.,.2p.$.sg.$.aor.,karoti,,,,,1,100,4,vn,en
1215,karo,.v.,.2p.$.sg.$.aor.,karoti,,,,,1,100,4,vn,en
1216,kariṃsu,.v.,.3p.$.pl.$.aor.,karoti,,,,,1,100,7,vn,en
1217,akaruṃ,.v.,.3p.$.pl.$.aor.,karoti,,,,,1,100,6,vn,en
1218,kaṃsu,.v.,.3p.$.pl.$.aor.,karoti,,,,,1,100,5,vn,en
1219,kareyya,.v.,.3p.$.sg.$.opt.,karoti,,,,,1,100,7,vn,en
1220,kayira,.v.,.3p.$.sg.$.opt.,karoti,,,,,1,100,6,vn,en
1221,kare,.v.,.3p.$.sg.$.opt.,karoti,,,,,1,100,4,vn,en
1222,kareyyāsi,.v.,.2p.$.sg.$.opt.,karoti,,,,,1,100,9,vn,en
1223,kayirāsi,.v.,.2p.$.sg.$.opt.,karoti,,,,,1,100,8,vn,en
1224,kareyyāmi,.v.,.1p.$.sg.$.opt.,karoti,,,,,1,100,9,vn,en
1225,kayirāmi,.v.,.1p.$.sg.$.opt.,karoti,,,,,1,100,8,vn,en
1226,kareyyuṃ,.v.,.3p.$.pl.$.opt.,karoti,,,,,1,100,8,vn,en
1227,kayiruṃ,.v.,.3p.$.pl.$.opt.,karoti,,,,,1,100,7,vn,en
1228,kareyyātha,.v.,.2p.$.pl.$.opt.,karoti,,,,,1,100,10,vn,en
1229,kayirātha,.v.,.2p.$.pl.$.opt.,karoti,,,,,1,100,9,vn,en
1230,kareyyāma,.v.,.1p.$.pl.$.opt.,karoti,,,,,1,100,9,vn,en
1231,kayirāma,.v.,.1p.$.pl.$.opt.,karoti,,,,,1,100,8,vn,en
1232,atta,.n:base.,.m.,,self,,,,1,100,4,vn,en
1233,atta,.n:base.,.m.,,自己,,,,1,100,4,Kosalla_China,zh-hans
1234,attā,.n.,.m.$.sg.$.nom.,atta,,,atta+[ā],,1,100,4,vn,en
1235,atta,.n.,.m.$.sg.$.voc.,atta,,,atta+[a],,1,100,4,vn,en
