884424,vaṃsasaṅkhādi,.comp.,,,,,vaṃsa+saṅkhā+di,,1,50,13,comp,en
884425,vaṃsasaṅkhādikaṃ,.comp.,,,,,vaṃsa+saṅkhādi+kaṃ,,1,50,16,comp,en
884426,vaṃsasaṅkhādike,.comp.,,,,,vaṃsa+saṅkhādi+ke,,1,50,15,comp,en
884427,vaṃsasiṅgatāḷādīnaṃ,.comp.,,,,,vaṃsa+siṅga+tāḷādīnaṃ,,1,50,19,comp,en
884431,vaṃsaṭṭhami,.comp.,,,,,vaṃsaṭṭha+mi,,1,50,11,comp,en
884432,vaṃsavanabhāvena,.comp.,,,,,vaṃsavana+bhāva+[ena],,1,50,16,comp,en
884435,vaṃsavaṇṇasirīsapupphavaṇṇādibhedo,.comp.,,,,,vaṃsavaṇṇa+sirīsa+puppha+vaṇṇā+dibhedo,,1,50,34,comp,en
884436,vaṃsavarattādīsu,.comp.,,,,,vaṃsa+varattā+dīsu,,1,50,16,comp,en
884437,vaṃsavarattādīsū,.comp.,,,,,vaṃsa+varattā+dīsū,,1,50,16,comp,en
884438,vaṃsayuttasenāsanavasena,.comp.,,,,,vaṃsa+yutta+senāsana+vase+na,,1,50,24,comp,en
884439,vaṃseka,.comp.,,,,,vaṃsa+eka,,1,50,7,comp,en
884440,vaṃsekaḷīrova,.comp.,,,,,vaṃsa+ekaḷīrova,,1,50,13,comp,en
884441,vaṃsenā,.comp.,,,,,vaṃsa+enā,,1,50,7,comp,en
884443,vaṃsikoti,.comp.,,,,,vaṃsika+[o]+iti,,1,50,9,comp,en
884444,vaṃsikoyeva,.comp.,,,,,vaṃsika+oyeva,,1,50,11,comp,en
884445,vaṃsopi,.comp.,,,,,vaṃsa+opi,,1,50,7,comp,en
884446,vaṃsovā,.comp.,,,,,vaṃsa+ovā,,1,50,7,comp,en
884447,vaṃsovāpī,.comp.,,,,,vaṃsa+ovāpī,,1,50,9,comp,en
884448,vaṃsovāpipakampayye,.comp.,,,,,vaṃsa+ovāpipakampayye,,1,50,19,comp,en
884449,vaṃsupacchedampi,.comp.,,,,,vaṃsupacchedaṃ+api,,1,50,16,comp,en
884456,vāmūruluttetikiṃdasa,.comp.,,,,,vāmūru+lutta+etikiṃdasa,,1,50,20,comp,en
884464,vanabāhullatāya,.comp.,,,,,vanabāhulla+tāya,,1,50,15,comp,en
884467,vaṇabandhanacoḷanti,.comp.,,,,,vaṇabandhanacoḷa+nti,,1,50,19,comp,en
884470,vanabhaṅgenā,.comp.,,,,,vanabhaṅga+enā,,1,50,12,comp,en
884471,vanabhaṅginiyādino,.comp.,,,,,vanabhaṅga+iniyādino,,1,50,18,comp,en
884472,vanabhaṅgiyādino,.comp.,,,,,vanabhaṅgiya+ādino,,1,50,16,comp,en
884473,vanabhavā,.comp.,,,,,vana+bhavā,,1,50,9,comp,en
884475,vanabhavana,.comp.,,,,,vana+bhavana+a,,1,50,11,comp,en
884476,vanabhāvehī,.comp.,,,,,vanabhāva+ehī,,1,50,11,comp,en
884480,vanabhūtānī,.comp.,,,,,vanabhūta+ānī,,1,50,11,comp,en
884483,vanacarakabhayanti,.comp.,,,,,vanacarakabhaya+nti,,1,50,18,comp,en
884484,vanacarakamātugāmehi,.comp.,,,,,vanacaraka+mātugāma+[ehi],,1,50,20,comp,en
884485,vanacarakameva,.comp.,,,,,vanacaraka+meva,,1,50,14,comp,en
884486,vanacarakapetādike,.comp.,,,,,vanacaraka+petādike,,1,50,18,comp,en
884488,vanacarakatāpasavijjādharādayo,.comp.,,,,,vanacaraka+tāpasa+vijjādhara+ādayo,,1,50,30,comp,en
884489,vanacarakathullakumārikādigocarānaṃ,.comp.,,,,,vanacaraka+thullakumārikā+digocarānaṃ,,1,50,35,comp,en
884490,vanacārakāti,.comp.,,,,,vanacāraka+āti,,1,50,12,comp,en
884492,vanacarakavisabhāgajanehi,.comp.,,,,,vanacaraka+visabhāga+janehi,,1,50,25,comp,en
884493,vanacarakehī,.comp.,,,,,vanacaraka+ehī,,1,50,12,comp,en
884494,vanacarakopi,.comp.,,,,,vanacaraka+opi,,1,50,12,comp,en
884495,vanacarakoti,.comp.,,,,,vanacaraka+[o]+iti,,1,50,12,comp,en
884497,vanacarasoṇādike,.comp.,,,,,vanacara+soṇādike,,1,50,16,comp,en
884498,vanacaravadhū,.comp.,,,,,vanacara+vadhū,,1,50,13,comp,en
884499,vanacarī,.comp.,,,,,vanacara+ī,,1,50,8,comp,en
884502,vaṇacchādanacolaṃva,.comp.,,,,,vaṇa+chādana+cola+ṃva,,1,50,19,comp,en
884504,vanacetiyānī,.comp.,,,,,vanacetiya+ānī,,1,50,12,comp,en
884505,vanacetyānī,.comp.,,,,,vanacetya+ānī,,1,50,11,comp,en
884507,vānacitrañca,.comp.,,,,,vānacitra+[ṃ]+ca,,1,50,12,comp,en
884512,vanadāhavupasantiṃ,.comp.,,,,,vanadāha+vupasantiṃ,,1,50,18,comp,en
884514,vanadassanagiridassanapabbatadassanādīsupi,.comp.,,,,,vanadassana+giridassana+pabbatadassana+ādīsupi,,1,50,42,comp,en
884519,vanadhātu,.comp.,,,,,vanada+hātu,,1,50,9,comp,en
884533,vanagahaṇaṃ,.comp.,,,,,vana+gahaṇa+[ṃ],,1,50,11,comp,en
884534,vanagahanapabbatagahanādīni,.comp.,,,,,vanagahana+pabbatagahana+ādīni,,1,50,27,comp,en
884537,vanagahaneyeva,.comp.,,,,,vanagahana+eyeva,,1,50,14,comp,en
884538,vanagāmakkhettadvipadacatuppadayānavāhanānañca,.comp.,,,,,vana+gāmakkhetta+dvipada+catuppada+yānavāhana+ānañca+a,,1,50,46,comp,en
884540,vanaghane,.comp.,,,,,vana+ghane,,1,50,9,comp,en
884543,vanaghaṭeyeva,.comp.,,,,,vanaghaṭa+eyeva,,1,50,13,comp,en
884544,vaṇaghaṭṭanapayogo,.comp.,,,,,vaṇa+ghaṭṭana+payoga+[o],,1,50,18,comp,en
884545,vanaguhāditapovanato,.comp.,,,,,vana+guhā+ditapovanato,,1,50,20,comp,en
884547,vanagumbarukkhapabbatādīsu,.comp.,,,,,vanagumba+rukkha+pabbata+ādīsu,,1,50,26,comp,en
884551,vanajaṃ,.comp.,,,,,vana+jaṃ,,1,50,7,comp,en
884552,vanajāyatakkhī,.comp.,,,,,vana+jāya+takka+hī,,1,50,14,comp,en
884555,vanajeṭṭhakarukkhāpi,.comp.,,,,,vanajeṭṭhakarukkha+āpi,,1,50,20,comp,en
884556,vanajeṭṭhakarukkhassetaṃ,.comp.,,,,,vanajeṭṭhakarukkha+ssetaṃ,,1,50,24,comp,en
884559,vanajeṭṭho,.comp.,,,,,vana+jeṭṭha+[o],,1,50,10,comp,en
884560,vanajīvakabhikkhūnamadā,.comp.,,,,,vana+jīvaka+bhikkha+ūnamadā,,1,50,23,comp,en
884561,vānajjatanekasmiṃ,.comp.,,,,,vāna+jatanekasmiṃ,,1,50,17,comp,en
884562,vanajjhāsayoti,.comp.,,,,,vanajjhāsaya+[o]+iti,,1,50,14,comp,en
884566,vaṇakammanā,.comp.,,,,,vaṇakamma+nā,,1,50,11,comp,en
884569,vanakammikapurisavesenāgantvā,.comp.,,,,,vanakammikapurisa+vesenāgantvā,,1,50,29,comp,en
884571,vānakāraṇehīti,.comp.,,,,,vāna+kāraṇa+ehīti,,1,50,14,comp,en
