398289,asaṅkhyeyyāyukā,.ti.,.f.$.sg.$.voc.,asaṅkhyeyyāyuka,,,asaṅkhyeyyāyuka+[a],,1,80,15,regular,en
398291,asaṅkhyeyyāyukā,.ti.,.f.$.pl.$.voc.,asaṅkhyeyyāyuka,,,asaṅkhyeyyāyuka+[ā],,1,80,15,regular,en
398295,āsaṅkitā,.ti.,.m.$.sg.$.voc.,āsaṅkita,,,āsaṅkita+[ā],,1,80,8,regular,en
398298,āsaṅkitā,.ti.,.m.$.pl.$.voc.,āsaṅkita,,,āsaṅkita+[ā],,1,80,8,regular,en
398301,āsaṅkitā,.ti.,.nt.$.pl.$.voc.,āsaṅkita,,,āsaṅkita+[ā],,1,80,8,regular,en
398303,āsaṅkitā,.ti.,.f.$.sg.$.voc.,āsaṅkita,,,āsaṅkita+[a],,1,80,8,regular,en
398305,āsaṅkitā,.ti.,.f.$.pl.$.voc.,āsaṅkita,,,āsaṅkita+[ā],,1,80,8,regular,en
398312,āsaṅkitabbā,.ti.,.m.$.sg.$.voc.,āsaṅkitabba,,,āsaṅkitabba+[ā],,1,80,11,regular,en
398317,āsaṅkitabbā,.ti.,.m.$.pl.$.voc.,āsaṅkitabba,,,āsaṅkitabba+[ā],,1,80,11,regular,en
398324,āsaṅkitabbā,.ti.,.nt.$.pl.$.voc.,āsaṅkitabba,,,āsaṅkitabba+[ā],,1,80,11,regular,en
398327,āsaṅkitabbā,.ti.,.f.$.sg.$.voc.,āsaṅkitabba,,,āsaṅkitabba+[a],,1,80,11,regular,en
398328,āsaṅkitabbe,.ti.,.f.$.sg.$.voc.,āsaṅkitabba,,,āsaṅkitabba+[e],,1,80,11,regular,en
398331,āsaṅkitabbā,.ti.,.f.$.pl.$.voc.,āsaṅkitabba,,,āsaṅkitabba+[ā],,1,80,11,regular,en
398350,asaṅkusakavutti,.ti.,.m.$.sg.$.voc.,asaṅkusakavutti,,,asaṅkusakavutti+[i],,1,80,15,regular,en
398354,asaṅkusakavutti,.ti.,.nt.$.sg.$.voc.,asaṅkusakavutti,,,asaṅkusakavutti+[i],,1,80,15,regular,en
398358,asañña,.ti.,.m.$.sg.$.voc.,asañña,,,asañña+[a],,1,80,6,regular,en
398359,asaññā,.ti.,.m.$.sg.$.voc.,asañña,,,asañña+[ā],,1,80,6,regular,en
398365,asaññā,.ti.,.m.$.pl.$.voc.,asañña,,,asañña+[ā],,1,80,6,regular,en
398371,asañña,.ti.,.nt.$.sg.$.voc.,asañña,,,asañña+[a],,1,80,6,regular,en
398377,asaññā,.ti.,.nt.$.pl.$.voc.,asañña,,,asañña+[ā],,1,80,6,regular,en
398385,asaññā,.ti.,.f.$.sg.$.voc.,asañña,,,asañña+[a],,1,80,6,regular,en
398386,asaññe,.ti.,.f.$.sg.$.voc.,asañña,,,asañña+[e],,1,80,6,regular,en
398390,asaññā,.ti.,.f.$.pl.$.voc.,asañña,,,asañña+[ā],,1,80,6,regular,en
398395,āsanna,.ti.,.m.$.sg.$.voc.,āsanna,,,āsanna+[a],,1,80,6,regular,en
398396,āsannā,.ti.,.m.$.sg.$.voc.,āsanna,,,āsanna+[ā],,1,80,6,regular,en
398406,āsannā,.ti.,.m.$.pl.$.voc.,āsanna,,,āsanna+[ā],,1,80,6,regular,en
398411,āsanna,.ti.,.nt.$.sg.$.voc.,āsanna,,,āsanna+[a],,1,80,6,regular,en
398422,āsannāni,.ti.,.nt.$.pl.$.voc.,āsanna,,,āsanna+[ni],,1,80,8,regular,en
398423,āsannā,.ti.,.nt.$.pl.$.voc.,āsanna,,,āsanna+[ā],,1,80,6,regular,en
398429,āsannā,.ti.,.f.$.sg.$.voc.,āsanna,,,āsanna+[a],,1,80,6,regular,en
398430,āsanne,.ti.,.f.$.sg.$.voc.,āsanna,,,āsanna+[e],,1,80,6,regular,en
398439,āsannā,.ti.,.f.$.pl.$.voc.,āsanna,,,āsanna+[ā],,1,80,6,regular,en
398450,āsannabhede,.ti.,.f.$.sg.$.voc.,āsannabheda,,,āsannabheda+[e],,1,80,11,regular,en
398456,āsannacārī,.ti.,.m.$.pl.$.voc.,āsannacārī,,,āsannacārī+[ī],,1,80,10,regular,en
398457,āsannacārino,.ti.,.m.$.pl.$.voc.,āsannacārī,,,āsannacārī+[o],,1,80,12,regular,en
398463,āsannacārī,.ti.,.nt.$.pl.$.voc.,āsannacārī,,,āsannacārī+[ī],,1,80,10,regular,en
398464,āsannacutikā,.ti.,.m.$.sg.$.voc.,āsannacutika,,,āsannacutika+[ā],,1,80,12,regular,en
398467,āsannacutikā,.ti.,.m.$.pl.$.voc.,āsannacutika,,,āsannacutika+[ā],,1,80,12,regular,en
398470,āsannacutikā,.ti.,.nt.$.pl.$.voc.,āsannacutika,,,āsannacutika+[ā],,1,80,12,regular,en
398472,āsannacutikā,.ti.,.f.$.sg.$.voc.,āsannacutika,,,āsannacutika+[a],,1,80,12,regular,en
398474,āsannacutikā,.ti.,.f.$.pl.$.voc.,āsannacutika,,,āsannacutika+[ā],,1,80,12,regular,en
398477,asaññakā,.ti.,.m.$.sg.$.voc.,asaññaka,,,asaññaka+[ā],,1,80,8,regular,en
398483,asaññakā,.ti.,.m.$.pl.$.voc.,asaññaka,,,asaññaka+[ā],,1,80,8,regular,en
398489,asaññakā,.ti.,.nt.$.pl.$.voc.,asaññaka,,,asaññaka+[ā],,1,80,8,regular,en
398491,asaññakā,.ti.,.f.$.sg.$.voc.,asaññaka,,,asaññaka+[a],,1,80,8,regular,en
398499,asaññakā,.ti.,.f.$.pl.$.voc.,asaññaka,,,asaññaka+[ā],,1,80,8,regular,en
398505,āsannake,.ti.,.f.$.sg.$.voc.,āsannaka,,,āsannaka+[e],,1,80,8,regular,en
398512,āsannakatāni,.ti.,.nt.$.pl.$.voc.,āsannakata,,,āsannakata+[ni],,1,80,12,regular,en
398515,āsannamaraṇā,.ti.,.m.$.sg.$.voc.,āsannamaraṇa,,,āsannamaraṇa+[ā],,1,80,12,regular,en
398522,āsannamaraṇā,.ti.,.m.$.pl.$.voc.,āsannamaraṇa,,,āsannamaraṇa+[ā],,1,80,12,regular,en
398532,āsannamaraṇā,.ti.,.nt.$.pl.$.voc.,āsannamaraṇa,,,āsannamaraṇa+[ā],,1,80,12,regular,en
398536,āsannamaraṇā,.ti.,.f.$.sg.$.voc.,āsannamaraṇa,,,āsannamaraṇa+[a],,1,80,12,regular,en
398537,āsannamaraṇe,.ti.,.f.$.sg.$.voc.,āsannamaraṇa,,,āsannamaraṇa+[e],,1,80,12,regular,en
398540,āsannamaraṇā,.ti.,.f.$.pl.$.voc.,āsannamaraṇa,,,āsannamaraṇa+[ā],,1,80,12,regular,en
398545,āsannapaccakkhavācī,.ti.,.m.$.pl.$.voc.,āsannapaccakkhavācī,,,āsannapaccakkhavācī+[ī],,1,80,19,regular,en
398548,āsannapaccakkhavācī,.ti.,.nt.$.pl.$.voc.,āsannapaccakkhavācī,,,āsannapaccakkhavācī+[ī],,1,80,19,regular,en
398550,āsannapaccatthikā,.ti.,.m.$.sg.$.voc.,āsannapaccatthika,,,āsannapaccatthika+[ā],,1,80,17,regular,en
398557,āsannapaccatthikā,.ti.,.m.$.pl.$.voc.,āsannapaccatthika,,,āsannapaccatthika+[ā],,1,80,17,regular,en
398565,āsannapaccatthikā,.ti.,.nt.$.pl.$.voc.,āsannapaccatthika,,,āsannapaccatthika+[ā],,1,80,17,regular,en
398567,āsannapaccatthikā,.ti.,.f.$.sg.$.voc.,āsannapaccatthika,,,āsannapaccatthika+[a],,1,80,17,regular,en
398570,āsannapaccatthikā,.ti.,.f.$.pl.$.voc.,āsannapaccatthika,,,āsannapaccatthika+[ā],,1,80,17,regular,en
398576,asaññāpite,.ti.,.f.$.sg.$.voc.,asaññāpita,,,asaññāpita+[e],,1,80,10,regular,en
398577,āsannapītipaccatthikā,.ti.,.m.$.sg.$.voc.,āsannapītipaccatthika,,,āsannapītipaccatthika+[ā],,1,80,21,regular,en
398580,āsannapītipaccatthikā,.ti.,.m.$.pl.$.voc.,āsannapītipaccatthika,,,āsannapītipaccatthika+[ā],,1,80,21,regular,en
398583,āsannapītipaccatthikā,.ti.,.nt.$.pl.$.voc.,āsannapītipaccatthika,,,āsannapītipaccatthika+[ā],,1,80,21,regular,en
398585,āsannapītipaccatthikā,.ti.,.f.$.sg.$.voc.,āsannapītipaccatthika,,,āsannapītipaccatthika+[a],,1,80,21,regular,en
398587,āsannapītipaccatthikā,.ti.,.f.$.pl.$.voc.,āsannapītipaccatthika,,,āsannapītipaccatthika+[ā],,1,80,21,regular,en
398589,āsannarūpāvacarajjhānapaccatthika,.ti.,.m.$.sg.$.voc.,āsannarūpāvacarajjhānapaccatthika,,,āsannarūpāvacarajjhānapaccatthika+[a],,1,80,33,regular,en
398590,āsannarūpāvacarajjhānapaccatthikā,.ti.,.m.$.sg.$.voc.,āsannarūpāvacarajjhānapaccatthika,,,āsannarūpāvacarajjhānapaccatthika+[ā],,1,80,33,regular,en
398593,āsannarūpāvacarajjhānapaccatthikā,.ti.,.m.$.pl.$.voc.,āsannarūpāvacarajjhānapaccatthika,,,āsannarūpāvacarajjhānapaccatthika+[ā],,1,80,33,regular,en
398594,āsannarūpāvacarajjhānapaccatthika,.ti.,.nt.$.sg.$.voc.,āsannarūpāvacarajjhānapaccatthika,,,āsannarūpāvacarajjhānapaccatthika+[a],,1,80,33,regular,en
398597,āsannarūpāvacarajjhānapaccatthikā,.ti.,.nt.$.pl.$.voc.,āsannarūpāvacarajjhānapaccatthika,,,āsannarūpāvacarajjhānapaccatthika+[ā],,1,80,33,regular,en
398599,āsannarūpāvacarajjhānapaccatthikā,.ti.,.f.$.sg.$.voc.,āsannarūpāvacarajjhānapaccatthika,,,āsannarūpāvacarajjhānapaccatthika+[a],,1,80,33,regular,en
398601,āsannarūpāvacarajjhānapaccatthikā,.ti.,.f.$.pl.$.voc.,āsannarūpāvacarajjhānapaccatthika,,,āsannarūpāvacarajjhānapaccatthika+[ā],,1,80,33,regular,en
398612,asaññaṃ,.ti.,.m.$.sg.$.voc.,asaññata,,,asaññata+[o],,1,80,7,regular,en
398613,asaññā,.ti.,.m.$.sg.$.voc.,asaññata,,,asaññata+[ṃ],,1,80,6,regular,en
398614,asañña,.ti.,.m.$.sg.$.voc.,asaññata,,,asaññata+[ā],,1,80,6,regular,en
398620,asaññā,.ti.,.m.$.pl.$.voc.,asaññata,,,asaññata+[ā],,1,80,6,regular,en
398627,asaññaṃ,.ti.,.nt.$.sg.$.voc.,asaññata,,,asaññata+[o],,1,80,7,regular,en
398628,asaññā,.ti.,.nt.$.sg.$.voc.,asaññata,,,asaññata+[ṃ],,1,80,6,regular,en
398629,asañña,.ti.,.nt.$.sg.$.voc.,asaññata,,,asaññata+[ā],,1,80,6,regular,en
398637,asaññata,.ti.,.m.$.sg.$.voc.,asaññata,,,asaññata+[a],,1,80,8,regular,en
398638,asaññatā,.ti.,.m.$.sg.$.voc.,asaññata,,,asaññata+[ā],,1,80,8,regular,en
398646,asaññatā,.ti.,.m.$.pl.$.voc.,asaññata,,,asaññata+[ā],,1,80,8,regular,en
398650,asaññata,.ti.,.nt.$.sg.$.voc.,asaññata,,,asaññata+[a],,1,80,8,regular,en
398658,asaññatā,.ti.,.nt.$.pl.$.voc.,asaññata,,,asaññata+[ā],,1,80,8,regular,en
398664,asaññatā,.ti.,.f.$.sg.$.voc.,asaññata,,,asaññata+[a],,1,80,8,regular,en
398665,asaññate,.ti.,.f.$.sg.$.voc.,asaññata,,,asaññata+[e],,1,80,8,regular,en
398673,asaññatā,.ti.,.f.$.pl.$.voc.,asaññata,,,asaññata+[ā],,1,80,8,regular,en
398680,āsannatara,.ti.,.m.$.sg.$.voc.,āsannatara,,,āsannatara+[a],,1,80,10,regular,en
398681,āsannatarā,.ti.,.m.$.sg.$.voc.,āsannatara,,,āsannatara+[ā],,1,80,10,regular,en
398687,āsannatarā,.ti.,.m.$.pl.$.voc.,āsannatara,,,āsannatara+[ā],,1,80,10,regular,en
398690,āsannatara,.ti.,.nt.$.sg.$.voc.,āsannatara,,,āsannatara+[a],,1,80,10,regular,en
398696,āsannatarā,.ti.,.nt.$.pl.$.voc.,āsannatara,,,āsannatara+[ā],,1,80,10,regular,en
398699,āsannatarā,.ti.,.f.$.sg.$.voc.,āsannatara,,,āsannatara+[a],,1,80,10,regular,en
398700,āsannatare,.ti.,.f.$.sg.$.voc.,āsannatara,,,āsannatara+[e],,1,80,10,regular,en
398708,āsannatarā,.ti.,.f.$.pl.$.voc.,āsannatara,,,āsannatara+[ā],,1,80,10,regular,en
398711,āsannavināsā,.ti.,.m.$.sg.$.voc.,āsannavināsa,,,āsannavināsa+[ā],,1,80,12,regular,en
398714,āsannavināsā,.ti.,.m.$.pl.$.voc.,āsannavināsa,,,āsannavināsa+[ā],,1,80,12,regular,en
