234430,anabhiratisaññaṃ,.n.,.f.$.sg.$.acc.,anabhiratisaññā,,,anabhiratisaññā+[ṃ],,1,100,16,regular,en
234431,anabhiratisaññāya,.n.,.f.$.sg.$.gen.,anabhiratisaññā,,,anabhiratisaññā+[ya],,1,100,17,regular,en
234432,anabhiratisaññāya,.n.,.f.$.sg.$.dat.,anabhiratisaññā,,,anabhiratisaññā+[ya],,1,100,17,regular,en
234433,anabhiratisaññāya,.n.,.f.$.sg.$.inst.,anabhiratisaññā,,,anabhiratisaññā+[ya],,1,100,17,regular,en
234434,anabhiratisaññāya,.n.,.f.$.sg.$.abl.,anabhiratisaññā,,,anabhiratisaññā+[ya],,1,100,17,regular,en
234435,anabhiratisaññāya,.n.,.f.$.sg.$.loc.,anabhiratisaññā,,,anabhiratisaññā+[ya],,1,100,17,regular,en
234436,anabhiratisaññā,.n.,.f.$.pl.$.nom.,anabhiratisaññā,,,anabhiratisaññā+[ā],,1,100,15,regular,en
234438,anabhiratisaññā,.n.,.f.$.pl.$.acc.,anabhiratisaññā,,,anabhiratisaññā+[ā],,1,100,15,regular,en
234439,anācārakiriyaṃ,.n.,.f.$.sg.$.acc.,anācārakiriyā,,,anācārakiriyā+[ṃ],,1,100,14,regular,en
234440,anācārataṃ,.n.,.f.$.sg.$.acc.,anācāratā,,,anācāratā+[ṃ],,1,100,10,regular,en
234441,anācāratāya,.n.,.f.$.sg.$.gen.,anācāratā,,,anācāratā+[ya],,1,100,11,regular,en
234442,anācāratāya,.n.,.f.$.sg.$.dat.,anācāratā,,,anācāratā+[ya],,1,100,11,regular,en
234443,anācāratāya,.n.,.f.$.sg.$.inst.,anācāratā,,,anācāratā+[ya],,1,100,11,regular,en
234444,anācāratāya,.n.,.f.$.sg.$.abl.,anācāratā,,,anācāratā+[ya],,1,100,11,regular,en
234445,anācāratāya,.n.,.f.$.sg.$.loc.,anācāratā,,,anācāratā+[ya],,1,100,11,regular,en
234446,anacchariyagāthā,.n.,.f.$.sg.$.nom.,anacchariyagāthā,,,anacchariyagāthā+[ā],,1,100,16,regular,en
234448,anacchariyagāthā,.n.,.f.$.pl.$.nom.,anacchariyagāthā,,,anacchariyagāthā+[ā],,1,100,16,regular,en
234450,anacchariyagāthā,.n.,.f.$.pl.$.acc.,anacchariyagāthā,,,anacchariyagāthā+[ā],,1,100,16,regular,en
234451,anacchariyatā,.n.,.f.$.sg.$.nom.,anacchariyatā,,,anacchariyatā+[ā],,1,100,13,regular,en
234453,anacchariyatā,.n.,.f.$.pl.$.nom.,anacchariyatā,,,anacchariyatā+[ā],,1,100,13,regular,en
234455,anacchariyatā,.n.,.f.$.pl.$.acc.,anacchariyatā,,,anacchariyatā+[ā],,1,100,13,regular,en
234456,anādānataṃ,.n.,.f.$.sg.$.acc.,anādānatā,,,anādānatā+[ṃ],,1,100,10,regular,en
234457,anādaratā,.n.,.f.$.sg.$.nom.,anādaratā,,,anādaratā+[ā],,1,100,9,regular,en
234459,anādarataṃ,.n.,.f.$.sg.$.acc.,anādaratā,,,anādaratā+[ṃ],,1,100,10,regular,en
234460,anādaratāya,.n.,.f.$.sg.$.gen.,anādaratā,,,anādaratā+[ya],,1,100,11,regular,en
234461,anādaratāya,.n.,.f.$.sg.$.dat.,anādaratā,,,anādaratā+[ya],,1,100,11,regular,en
234462,anādaratāya,.n.,.f.$.sg.$.inst.,anādaratā,,,anādaratā+[ya],,1,100,11,regular,en
234463,anādaratāya,.n.,.f.$.sg.$.abl.,anādaratā,,,anādaratā+[ya],,1,100,11,regular,en
234464,anādaratāya,.n.,.f.$.sg.$.loc.,anādaratā,,,anādaratā+[ya],,1,100,11,regular,en
234465,anādaratā,.n.,.f.$.pl.$.nom.,anādaratā,,,anādaratā+[ā],,1,100,9,regular,en
234467,anādaratā,.n.,.f.$.pl.$.acc.,anādaratā,,,anādaratā+[ā],,1,100,9,regular,en
234468,anādariyatā,.n.,.f.$.sg.$.nom.,anādariyatā,,,anādariyatā+[ā],,1,100,11,regular,en
