bhinnattha,3
bhinnavāda,2
bhinnavāla,2
bhinnokāsa,2
bhinnoṭṭha,2
bhinnāgata,2
bhinnājīva,3
bhinnākāra,2
bhinnāvāsa,2
bhisapabba,3
bhisichavi,2
bhismākāya,2
bhittikata,2
bhittilepa,2
bhittipāda,4
bhittisata,2
bhiyyatara,2
bhiṃsanaka,6
bhiṃsanako,1
bhiṃsarūpa,3
bhiṃsāpana,3
bhiṃsāpehi,2
bhiṃsāpesi,2
bhiṃsāpeti,5
bhiṃsāpita,2
bhiṅgarāja,1
bhiṅgarājo,1
bhiṅsanaka,1
bhiṇḍivāla,1
bhogabhogī,3
bhogalābha,2
bhogamattā,2
bhogantara,3
bhogaratta,2
bhogasukha,3
bhogataṇhā,2
bhogavanta,1
bhogavantu,3
bhoguppāda,2
bhogābhāva,2
bhojanagga,2
bhojaputta,4
bhojasadda,2
bhojayanti,2
bhojayitvā,2
bhojessāma,2
bhojessāmi,2
bhojetabba,2
bhojeyyāsi,2
bhojissiya,2
bhojjayāgu,2
bhojāpetvā,4
bhottukāma,2
bhujaginda,2
bhujapatta,4
bhujaṅgajā,2
bhujaṅgama,4
bhujaṇgamo,1
bhujissatā,2
bhukkarati,1
bhukkaraṇa,7
bhummadeva,2
bhummajaka,2
bhummajāla,2
bhummattha,3
bhummaṭṭha,4
bhummaṭṭho,1
bhussamāna,2
bhuttageha,2
bhuttakāla,3
bhuttasesa,2
bhuttavant,1
bhuttavelā,2
bhuttokāsa,3
bhuttāhāra,2
bhuttākāra,2
bhuñjamāna,5
bhuñjanaka,2
bhuñjeyyaṃ,2
bhuñjeyyuṃ,2
bhuñjissaṃ,2
bhuñjittha,2
bhuñjiyati,2
bhuñjāpeti,3
bhuñjīyati,2
bhuṅkaraṇa,4
bhuṅkaroti,5
bhāgadheya,2
bhāgadvaya,2
bhāgamatta,2
bhāgavanta,1
bhāgavantu,3
bhāgavutti,1
bhāgimantu,2
bhāgineyya,9
bhāgineyyo,1
bhāgineyyā,2
bhāgyavant,2
bhāgīratha,2
bhāgīrathī,9
bhājanatta,2
bhājayiṃsu,2
bhājessati,2
bhājessāma,2
bhājessāmi,2
bhājetabba,4
bhājitabba,2
bhājāpenta,2
bhājāpetvā,2
bhājāpeyya,2
bhānumanta,1
bhānumantu,3
bhāradhāra,2
bhāradvāja,2
bhāradvājo,1
bhārasutta,2
bhāsamagga,2
bhāsantara,6
bhāsayanti,2
bhāseyyāma,2
bhāseyyāsi,2
bhāsissasi,2
bhāsissati,2
bhāsissāma,2
bhāsissāmi,2
bhāsitabba,4
bhāsitaññū,2
bhātimatta,2
bhātudhītā,1
bhātuputta,1
bhātuthera,2
bhāvabheda,2
bhāvabhūta,2
bhāvadvaya,2
bhāvakamma,1
bhāvantara,2
bhāvasadda,2
bhāvavantu,2
bhāvayanta,3
bhāvayitvā,2
bhāvayiṃsu,2
bhāvessati,2
bhāvessāmi,2
bhāvetabba,6
bhāveyyāsi,2
bhāvibhava,2
bhāviphala,2
bhāvitatta,11
bhāviyanti,2
bhāvābhāva,2
bhāyissati,2
bhāyissāmi,2
bhāyitabba,4
bhāyāpetvā,4
bhāṇavāraṃ,1
bhāṇumantu,2
bhāṇuraṃsi,2
bhībhaccha,2
bhīmabhīma,2
bhīmaratha,3
bhīruttāna,4
bhīruttāṇa,2
bhītabhīta,2
bhītacitta,2
bhūjapatto,1
bhūmantara,2
bhūmibheda,2
bhūmibhāga,4
bhūmicitta,2
bhūmighana,2
bhūmighara,2
bhūmikamma,2
bhūmikampa,3
bhūmikampā,2
bhūmikkama,2
bhūmilagga,2
bhūmimukha,2
bhūmissara,2
bhūmittaya,2
bhūnahacca,4
bhūridatta,3
bhūrighara,2
bhūrikamma,3
bhūrimedha,2
bhūripañha,2
bhūripañña,5
bhūripaññā,6
bhūriphenā,1
bhūrivijjā,3
bhūsāpetvā,4
bhūtabhāva,1
bhūtadhara,1
bhūtadharā,4
bhūtaggāha,3
bhūtakamma,2
bhūtakriyā,1
bhūtantara,2
bhūtapubba,2
bhūtapubbo,1
bhūtasadda,2
bhūtasaññī,2
bhūtattaya,2
bhūtavejja,4
bhūtavejjo,1
bhūtavijja,1
bhūtavijjā,5
bhūtaṭṭita,2
bhūtikamma,1
bhūtādhipa,3
bhūtāvaṭṭa,2
bidalasūpi,2
bilamajjha,2
billapakka,2
bimbaphala,3
bimbohanaṃ,1
bindubindu,2
bindumatta,2
bindussara,3
biḷibiḷikā,5
biḷālagīvā,2
biḷārakkhi,2
biḷārapada,2
bodhaneyya,5
bodhaneyyo,1
bodhayanta,2
bodhayitvā,2
bodhaṅgama,2
bodhessati,2
bodhessāmi,2
bodhetabba,2
bodhetvāna,2
bodhi-aṅgo,1
bodhiattha,2
bodhighara,3
bodhigutta,1
bodhiguttā,1
bodhimanda,1
bodhimantu,2
bodhimaṇḍa,4
bodhimaṇḍo,1
bodhipakka,2
bodhipatta,2
bodhipatti,2
bodhipaṇṇa,2
bodhirukka,1
bodhisadda,2
bodhisatta,7
bodhisatto,2
bodhisiñcā,2
bodhisutta,2
bodhisākhā,3
bodhitissa,1
bodhittaya,3
bodhivagga,2
bodhivamsa,1
bodhivatta,2
bodhiāvāta,1
bodhiṅgaṇa,2
bojjhanaka,2
brahappati,1
brahmacāra,2
brahmacārī,5
brahmadeva,3
brahmadāru,1
brahmagaṇa,2
brahmagira,2
brahmajāla,4
brahmakata,2
brahmakosa,2
brahmakoṭi,2
brahmakāya,4
brahmaloka,5
brahmaloko,1
brahmapati,2
brahmasama,1
brahmateja,2
brahmattaṃ,1
brahmattha,2
brahmavant,1
brahmavata,2
brahmavatī,3
brahmavāda,2
brahmayāna,2
brahmaṇisi,1
brahmāsana,2
brahmūpaga,2
brahmūpama,2
brahārañña,3
brāhmaṇisi,2
brūhayanta,2
brūhayanti,2
brūhayitvā,2
brūhetabba,2
brūheyyāsi,2
bubbuḷakaṃ,1
buddhabala,4
buddhabīja,2
buddhadāsa,1
buddhagata,3
buddhagayā,2
buddhaguṇa,4
buddhaguṇo,1
buddhagāma,1
buddhakara,3
buddhakula,3
buddhakāla,4
buddhakāle,1
buddhakāra,1
buddhalīlā,2
buddhalīḷā,1
buddhamuni,2
buddhamātu,2
buddhamātā,1
buddhanāga,3
buddhapitu,2
buddhapitā,2
buddhapūjā,3
buddharuci,2
buddharāja,1
buddharūpa,3
buddhasata,2
buddhasiri,1
buddhasirī,3
buddhasoma,1
buddhasutā,2
buddhasīha,3
buddhasīla,3
buddhateja,3
buddhattaṃ,1
buddhattha,2
buddhatulā,2
buddhavara,3
buddhaveda,2
buddhavesa,3
buddhayāna,2
buddhañāṇa,4
buddhaḷīlā,2
buddhibala,2
buddhimant,2
buddhisīla,2
buddhālaya,2
buddhāloka,2
buddhālāpa,2
buddhānujā,2
buddhāraha,2
buddhāsana,3
buddhāsaya,2
bujjhamāna,4
bujjhanaka,5
bujjhanīya,1
bujjheyyuṃ,2
bujjhīyati,2
bukkabukka,2
butthayati,1
buḍḍhatara,2
buḍḍhataro,1
byabhicāra,3
byabhicārī,3
byakarituṃ,2
byamhavara,2
byantikata,4
byantīhoti,1
byantīkari,1
byantīkata,3
byapagamma,2
byapahanti,2
byapanujja,2
byapayanti,2
byatikkama,1
byatiritta,3
byattacora,2
byattatara,2
byattañāṇa,2
byattirūpa,2
byavadhāna,3
byavajanti,2
byañjanaka,2
byañjayati,3
byañjiyati,2
byañjīyati,1
byaḍambaka,1
byudāsatta,1
byābhicāra,1
byābhicārī,1
byābādhaka,2
byābādhana,2
byābādhema,2
byābādhemi,2
byābādhesi,1
byābādheti,4
byābādhita,3
byādhayati,2
byādhibala,2
byādhiyaka,4
byādhiyati,3
byādhiyāmi,2
byādhātura,2
byāharanta,2
byāharanti,2
byāharantu,2
byāharitvā,1
byāhariṃsu,2
byāhātabba,3
byākareyya,2
byākarimha,2
byākaritvā,3
byākariṃsu,2
byākaronta,2
byākaronti,2
byākarontu,2
byākarotha,2
byākātabba,2
byāmamatta,1
byāmamattā,2
byāpajjana,3
byāpajjanā,2
byāpajjati,5
byāpajjita,2
byāpetabba,2
byāpādenta,2
byāpādenti,2
byāsiñcati,3
byāvadanta,2
byāvaṭṭati,2
byāḍāyudha,1
bādhakatta,5
bādhayanti,2
bādhayitvā,2
bādhayiṃsu,2
bādhetabba,2
bādhitabba,2
bādhitatta,1
bādhiyanti,4
bādhiyyati,2
bāhabandha,2
bāhirabala,2
bāhiradāna,2
bāhirahetu,2
bāhiralepa,3
bāhiralomi,2
bāhiralomī,1
bāhiramala,2
bāhirarūpa,2
bāhirateja,2
bāhirattha,2
bāhiravera,2
bāhiravāta,2
bāhirālepa,2
bāhirāloka,2
bāhitapāpa,2
bāhulohita,3
bāhusaccaṃ,1
bāhussacca,3
bāhuvalaya,2
bāhuyuddha,1
bāhuyugala,2
bāhāgahaṇa,3
bālacodaka,2
bāladevatā,2
bāladhamma,3
bāladāraka,3
bāladārikā,2
bālajātika,2
bālakosiya,2
bālalapana,2
bālalāpana,2
bālalāpinī,2
bālapakkha,2
bālaparisā,2
bālapucchā,2
bālasahāya,2
bālasarīra,3
bālasevana,2
bālasuriya,1
bālasāmika,2
bālasūriya,2
bālatanaya,1
bālavāṇija,2
bāleyasāka,1
bālussanna,3
bālāpadāna,3
bālāvatāra,2
bālāvatāro,1
bālūpasevī,2
bāttiṁsati,1
bāttiṃsati,1
bāvīsatima,2
bāḷhajiṇṇa,2
bīja sutta,1
bījabhatta,3
bījabhaṇḍa,2
bījakadāsa,2
bījakamātu,2
bījakapitu,2
bījakapāla,2
bījakhaṇḍa,2
bījakhetta,2
bījamūlaka,2
bījanavāta,2
bījanidāna,2
bījaniyāma,2
bījanānatā,2
bījanīdāna,2
bījanīhāra,2
bījapacchi,2
bījaposanā,2
bījasakaṭa,2
bījasamūha,2
bījatthāya,1
bījavapana,2
bījayamāna,2
bījaṭṭhāna,2
bījiyamāna,2
bījānurūpa,2
bījāvatthā,2
bījāvāpana,2
bīraṇatiṇa,2
cacidaritu,1
cajanattha,2
cajitukāma,3
cakkabheda,4
cakkabhāva,2
cakkabyūha,2
cakkadaṇḍa,2
cakkadhārī,3
cakkamadda,1
cakkamagga,3
cakkamatta,2
cakkanābhi,2
cakkapatha,3
cakkasutta,2
cakkavagga,2
cakkavatti,4
cakkavattī,6
cakkavāḷaṃ,1
cakkayanta,2
cakkayutta,2
cakkaṅkita,4
cakkhudada,4
cakkhudala,2
cakkhudāna,2
cakkhukūpa,2
cakkhulola,5
cakkhumant,2
cakkhumatī,2
cakkhumoha,2
cakkhupāla,2
cakkhuraha,2
cakkhuroga,3
cakkhurūpa,2
cakkhutala,2
cakkhutela,2
cakkāvudha,2
cakkāyudha,1
cakārattha,2
calabuddhi,2
calalakkha,2
calanakara,2
calanaṭṭha,2
calanākāra,2
calanīmiga,2
calitapāṇi,2
calākadevī,2
camaravāla,2
cammadhara,2
cammakhila,3
cammakhīla,2
cammamatta,2
cammantara,3
cammapaṭṭa,3
cammarajju,2
cammavaṭṭa,2
cammavaṭṭi,2
cammayodhī,3
cammayotta,3
cammaṅkura,2
campeyyaka,10
campeyyako,1
candabhāga,2
candabhāgā,5
candabhānu,1
candadhara,1
candaggaha,3
candaggāha,6
candagutta,3
candakanta,2
candakanti,2
candalekhā,3
candamittā,3
candamukha,4
candamukhī,2
candasadda,2
candasañña,1
candasutta,2
candatitta,2
candavajji,1
candavaṅka,2
candavaṇṇa,2
candimanta,1
candimantu,3
candobhāsa,2
canduggama,2
canndorana,1
canndāsoka,1
caragopaka,2
carapurisa,3
caraṇadosa,2
caraṇadāna,2
caraṇahetu,2
caraṇakāla,2
caraṇasīla,2
caraṇateja,2
caraṇattha,2
caraṇavant,1
caraṇavelā,2
caraṇāraha,2
carimakāla,2
carissanti,2
carissatha,2
caritakāla,2
caritattha,3
caritukāma,2
cariyakāla,2
cariyamāna,2
cariyaṭṭha,2
cariyāhetu,2
cariyāvāra,2
carukkatta,1
cattagedha,2
cattasalla,2
cattataṇha,2
cattālīsa-,1
cattārīsa-,1
cattāḷīsaṃ,1
catuambaṇa,2
catubbagga,1
catubbaggo,1
catubbaṇṇa,2
catubbaṇṇā,2
catubbhāga,2
catubbidha,7
catubbidho,1
catubhitti,2
catucaraṇa,2
catuddisaṃ,2
catudoṇika,4
catudīpika,2
catugantha,2
catugāmaka,2
catugāvuta,2
catuhattha,3
catukkaṃsa,2
catukkaṇṇa,7
catukkaṇṇo,1
catukkoṇḍa,2
catukkuṇḍa,2
catukoṭika,2
catukulika,2
catukuḍuva,2
catukuṭika,3
catumaggaṃ,1
catumaṭṭha,3
catummukha,2
catummukho,1
catumānika,2
catumāsika,2
catumūlaka,2
catumūlika,2
catunahuta,3
catunavuta,2
catunavuti,4
catunikāya,2
catunāmaka,2
catunāḷika,2
catuparisā,4
catupasata,2
catupaṭala,2
catuporisa,2
catuppatha,2
catuppatta,2
catupphaṇa,2
catupurisa,2
catupādāna,2
caturakkha,3
caturassaṃ,1
caturasīti,1
caturiddhi,3
caturānana,1
caturāpāya,2
caturāsīti,5
catusaccaṃ,1
catusaṭṭhi,5
catussacca,3
catusīmaka,2
catutthaka,2
catuttiṃsa,2
catuttiṃsā,3
catuusabha,4
catuvokāra,2
catuvīsati,5
catuyojana,2
catuyonika,2
catuṭṭhāna,2
cavanakāla,2
cavissanti,2
cavitukāma,2
cayanālepa,1
caṅkamanta,4
caṅkamanti,2
caṅkamantī,2
caṅkamituṃ,2
caṅkamitvā,4
caṅkamiṃsu,2
caṅkīsutta,2
caṇkamanaṃ,1
caṇḍabhāva,1
caṇḍakodha,2
caṇḍasappa,2
caṇḍasatta,2
caṇḍasutta,2
caṇḍausuma,2
caṇḍavajjī,2
celakanthī,1
celakaṭṭhi,2
celapaṭikā,2
celapaṭākā,2
celavitāna,4
celukkhepa,4
celukkhepo,1
cetanābahu,2
cetanādāna,2
cetanāhāra,2
cetanākāra,2
cetanākāya,2
cetanārāsi,2
cetanāsīsa,2
cetanāvācā,2
cetanāyoga,2
cetaraṭṭha,2
cetayamāna,2
cetessanti,4
cetināmaka,2
cetiraṭṭha,2
cetiyagiri,3
cetiyamālā,1
cetiyamāna,2
cetiyapūjā,3
cetiyarāja,2
cetiyattha,2
cetiyavāda,3
cetodukkha,2
cetopariya,2
cetopasāda,4
cetopīḷana,2
cetovacana,2
cetāpeyyaṃ,2
cetāvigāma,1
ceḷanāmaka,2
ceḷavitāna,2
chaabhiñña,2
chaabhiññā,2
chabbassaṃ,1
chabbisaya,2
chabbisāṇa,4
chabbīsati,7
chadanagga,2
chadananta,2
chaddakoṭi,1
chadhātuka,2
chadhātura,2
chaduttari,2
chadvārika,4
chadvāriko,1
chagalantī,1
chajjagāma,2
chakkavāra,2
chalakathā,2
chammāsaka,1
chammāsika,2
chammāsāni,1
chandadāna,2
chandagāmī,3
chandahetu,2
chandajāta,3
chandamūla,2
chandaniya,2
chandarāga,5
chandattha,2
chandavasa,2
chandavāsī,2
chandayati,1
chandaṭṭha,2
chandikata,2
chandikatā,2
chandiyana,2
chandāgati,8
chandāraha,2
chandīkata,4
channavuti,4
channavāsa,2
chapañcāha,2
chapaññāsā,2
chapaṇṇāsa,2
chapaṇṇāsā,2
chappakāra,2
chappayoga,2
chapporisa,2
chappāṇaka,2
chasattati,4
chassaṭṭhi,1
chattadāna,2
chattakuṭi,2
chattakāra,2
chattanāḷi,2
chattapāda,2
chattapāni,1
chattapāṇi,3
chattapāṇī,2
chattasama,2
chattattha,2
chattupari,2
chattākāra,2
chattīyati,2
chavadussa,4
chavasitta,2
chavassika,2
chavibheda,2
chavicamma,1
chavigaṇḍa,1
chavimukha,2
chavivaṇṇa,4
chaḍḍanīya,5
chaḍḍayati,2
chaḍḍitaka,2
chaḍḍiyati,1
chaḍḍāpana,2
chaḍḍāpehi,2
chaḍḍāpesi,4
chaḍḍāpeti,8
chaḍḍāpita,2
chaḍḍīyati,6
chaḷaṅgika,2
chaḷaṅgula,3
chaṇabherī,2
chaṭṭitaka,2
chaṭṭīyati,2
chedetabba,2
cheditabba,2
chedāpenta,2
chedāpenti,2
chedāpesuṃ,2
chedāpetha,2
chedāpetuṃ,2
chedāpetvā,4
chedāpeyya,2
chejjagāmī,2
chejjāpeti,2
chekabhāva,2
chiddajāta,2
chiddakārī,3
chiddavant,2
chiddayati,1
chiddaṭṭha,2
chiddākāra,2
chijjamāna,4
chijjanaka,2
chijjeyyuṃ,2
chijjittha,2
chindamāna,4
chindanaka,3
chindeyyaṃ,2
chindeyyuṃ,2
chindāpehi,2
chindāpemi,2
chindāpesi,2
chindāpeti,4
chindīyati,4
chinnabbha,2
chinnabāhu,2
chinnacūḷa,2
chinnaguṇa,2
chinnajava,3
chinnakesa,2
chinnakoṇa,2
chinnakoṭi,2
chinnakāla,2
chinnamūla,2
chinnanāsa,4
chinnapāda,3
chinnapāta,4
chinnaruhā,1
chinnasaha,2
chinnasota,2
chinnasīla,2
chinnasīsa,3
chinnataṭa,3
chinnavaha,2
chinnaveṇu,2
chinnavāta,2
chinnodaka,2
chinnāhāra,3
chinnālaya,2
chupissāmi,2
chupitabba,2
chādayanta,2
chādayeyya,2
chādayitvā,2
chādessati,2
chādessāma,2
chādessāmi,2
chādetabba,4
chāditabba,2
chāditatta,1
chādiyetha,2
chādāpetvā,2
chāhaccaya,2
chānisaṃsa,2
chārattūna,2
chātabhaya,2
chāyāvantu,2
cihanayati,1
cikicchaka,1
cikicchati,6
cikicchita,2
cikkhallaṃ,1
cinapiṭṭha,1
cintasutta,2
cintayanta,2
cintayanti,2
cintayantu,2
cintayantī,2
cintayimha,2
cintayituṃ,2
cintayitvā,2
cintayiṃsu,2
cintessati,2
cintessāmi,2
cintetabba,7
cinteyyāmi,2
cinteyyāsi,2
cintitabba,2
cintā-mayā,1
cintāpenti,2
cintāyatta,2
cintīsutta,2
cipiyamāna,1
ciradiṭṭha,3
cirajīvita,2
cirakālatā,2
cirakālika,2
ciranihita,2
ciranivāsa,2
ciranivāsī,4
cirapaṭika,2
cirapaṭikā,2
cirappatta,2
cirarattaṃ,3
ciratarena,1
ciratāpita,2
ciravihāra,2
ciravuttha,2
ciravuṭṭha,2
ciravāsita,2
cirayapana,2
cirayāpana,2
ciraṭṭhiti,4
ciraṭṭhāna,3
ciraṭṭhāyī,2
cirānugata,2
cirāyamāna,2
cirāyittha,2
citrabhānu,1
citrachada,2
citrakathi,1
citrakathā,2
citrakathī,3
citramukha,2
citrapatta,3
citrapaṇṇī,1
citravamma,2
cittabheda,2
cittabhāga,2
cittabhāva,3
cittadassī,1
cittadhura,2
cittadvaya,2
cittagutta,1
cittairiyā,2
cittakamma,4
cittakatha,2
cittakathā,2
cittakathī,4
cittakheda,2
cittakhila,2
cittakicca,2
cittaklesa,3
cittamukha,2
cittantara,2
cittapassa,1
cittapatta,3
cittapaṇṇī,1
cittaphāsu,2
cittaratha,1
cittarūpaṃ,1
cittasadda,2
cittasaññā,2
cittassāda,3
cittasukha,3
cittasutta,2
cittattaya,2
cittavantu,2
cittavīthi,1
cittaṅgada,3
cittekagga,2
cittissara,2
cittuppāda,5
cittutrāsa,4
cittābhoga,4
cittābhogo,1
cittābhāva,2
cittāgāraṃ,1
cittāyatta,2
cittīkatvā,2
ciṅgulakaṃ,1
cocagahana,2
codakavāra,2
codanattha,3
codanicchā,2
codanākāra,2
codanālesa,2
codanāmūla,2
codanāraha,3
codayamāna,4
codessanti,2
codetukāma,3
codiyamāna,3
colakonāra,1
copanakāya,2
copanavācā,2
copayamāna,2
cora sutta,1
coradhamma,2
coragahana,2
coragāmaka,2
coragāmaṇi,2
coraharaṇa,2
corahattha,2
corakhīlaṃ,2
corakiriyā,2
coramajjha,2
coranagara,2
corapapāta,2
corapurisa,2
corasahāya,2
corasamīpa,2
coravatthu,2
coravilopa,2
corāpayati,1
corāvahaṭa,2
coḷakhaṇḍa,2
coḷakāsāva,2
coḷaraṭṭha,4
coḷavisaya,2
coḷavisesa,2
cullagalla,1
cullaṅguli,1
cumbissāmi,2
cundasutta,2
cundīsutta,2
curādigaṇa,3
cutadevata,2
cuti-citta,2
cutibhaṅga,2
cuticarima,2
cutikkhaṇa,2
cutiāsanna,2
cutūpapāta,7
cutūpapāto,1
cuṇṇabheda,2
cuṇṇapiṇḍa,3
cuṇṇapiṇḍī,2
cuṇṇetabba,2
cyapaccaya,2
cyāmabhāva,2
cyāmakhāṇu,2
cyāmaodana,2
cyāmathūṇa,2
cyāmaṅgāra,2
cyānabhāva,2
cyānabhūmi,2
cyānacitta,2
cyānadvaya,2
cyānakamma,2
cyānakathā,2
cyānakicca,2
cyānalābhī,2
cyānamagga,2
cyānamañca,2
cyānamukha,2
cyānaninna,2
cyānapaññā,2
cyānaphala,2
cyānappanā,2
cyānapuñña,2
cyānapāṭha,2
cyānasaññā,2
cyānassāda,2
cyānasukha,2
cyānattaya,2
cyānattika,2
cyānayutta,2
cyānaṅgika,2
cyānuppāda,2
cyānābhāva,2
cyāpayanta,2
cyāpayiṃsu,2
cyāpessati,2
cyāpessāma,2
cyāpessāmi,2
cyāpetabba,2
cyāpeyyāsi,2
cyāpitatta,2
cyāyissasi,2
cyāyissati,2
cyāyībhāva,2
cāgabahula,3
cāgacetanā,2
cāgapamāṇa,2
cāgatuṭṭhi,2
cāla thera,1
cālayamāna,5
cāletukāma,2
cāliyamāna,2
cāmarivāla,4
cāpahattha,3
cāpalasuṇa,3
cāpasakuṇa,2
cāpā therī,1
cārakūpama,2
cārayamāna,2
cārayeyyuṃ,2
cārikattha,2
cāriyamāna,2
cārunayana,2
cārupākāra,2
cāruvitāna,2
cātasakuṇa,2
cātukoṭika,2
cātumāsika,3
cātumāsinī,3
cāturitthi,1
cāturiyasa,2
cāvayamāna,2
cāvessanti,2
cāvetukāma,3
cāṭibhatta,2
cāṭikapāla,2
cāṭikucchi,2
cīnapiṭṭha,7
cīnarattha,1
cīnaraṭṭha,3
cīnavisaya,2
cīnaṭṭhāna,2
cīramātikā,1
cīvaradāna,4
cīvarahetu,4
cīvarajāti,2
cīvarakoṭi,2
cīvarakuṭi,3
cīvarakāla,3
cīvarakāra,4
cīvaralesa,2
cīvaramāsa,2
cīvaramūla,2
cīvarasata,2
cīvarasāṇī,2
cīvarattha,2
cīvaravāta,2
cīvarāyati,1
cīvarūpaga,2
cīvarūpari,2
cīyamānatā,1
cūla vagga,1
cūla-cunda,1
cūla-tissa,1
cūlapālita,2
cūlapāsāda,1
cūlarattha,1
cūlasumana,1
cūlasumanā,1
cūlavajira,1
cūlavitthi,1
cūḷalohita,2
cūḷanirāja,2
cūḷanārada,2
cūḷanāṭakā,3
cūḷapāsāda,3
cūḷarohita,2
cūḷasayana,3
cūḷaseṭṭhi,2
cūḷasumana,2
cūḷatāpasa,3
cūḷayānaka,3
dabbantara,2
dabbapiṇḍa,1
dabbapuñja,2
dabbasutta,2
dabbavutti,1
dabbiggāha,1
dabbikaṇṇa,3
dabbimatta,2
dabbimukha,4
dabbipaṇṇa,2
dabbiphaṇa,3
daddallati,3
daddaḷhati,4
daddhakāka,2
daddugatta,2
dadeyyātha,2
dadhighaṭa,4
dadhimaṇḍa,4
dadhimukha,3
dadhimutta,2
dadhiphala,1
dadhipiṇḍa,2
dadhipiṇḍi,2
dadhippaya,2
dadhivaṇṇa,2
dahanaṭṭha,2
daharakāla,3
daharatara,2
daharitthī,2
daharākāra,2
daharūpeta,3
dahasamīpa,2
daheyyātha,2
dajjeyyāma,2
dajjeyyāsi,2
dakakoṭṭha,2
dakapāsāna,2
dakapāsāṇa,2
dakarakkhī,2
dakasāṭaka,2
dakkhakāru,2
dakkhamāna,2
dakkhissaṃ,2
dakkhisāma,2
dakkhitāye,6
dakkhiyāma,2
dakkhiññaṃ,1
dakkhiṇato,1
dakkhiṇoru,2
dakkhiṇūru,2
dakkhāpita,2
dakārāgama,2
damanasīla,2
damanupāya,2
damanāraha,3
damanūpāya,2
damappatta,2
damayissaṃ,2
damayittha,2
dambhayati,1
dambhunoti,1
dametukāma,2
damilādevī,1
damitākāra,2
damiḷadevī,2
damiḷanāli,2
damiḷanāḷi,2
damiḷarāja,2
damūpasama,2
dandhagāmī,2
dandhakāla,2
dandhanatā,2
dandhatara,2
dandhayati,2
dandhañāṇa,2
dandhākāra,2
dandhāyana,2
dandhāyanā,3
dandhāyita,2
dandissara,1
dantabheda,2
dantabhāva,2
dantabhūmi,2
dantacuṇṇa,2
dantamaṃsa,3
dantantara,3
dantapanti,4
dantapaṅka,2
dantasalla,2
dantasaṭha,7
dantasaṭho,1
dantasaṭhā,1
dantathūpa,2
dantavantu,2
dantavaṇṇa,2
dappavantu,2
dasaambaṇa,2
dasaasubha,2
dasadasaka,3
dasagatika,2
dasaguṇita,3
dasahattha,2
dasakkhaṇa,2
dasalakkha,1
dasamāsika,2
dasamūlaka,2
dasanipāta,2
dasanāmaka,2
dasapuccha,2
dasapādaka,2
dasapāramī,3
dasavatthu,3
dasayojana,2
dasaṭṭhāna,2
dassaneyya,5
dassayanta,2
dassayanti,2
dassayimha,2
dassayituṃ,2
dassayitvā,2
dassayiṃsu,2
dassessasi,2
dassessati,2
dassessāma,2
dassessāmi,2
dassetabba,3
dasseyyāsi,2
dassitabba,2
dassukhīla,3
dassāpenti,2
dassāpetvā,2
dassīyanti,2
dattābhaya,1
davatthāya,2
davaḍāhaka,4
dayāvacana,2
daḍḍhabīja,2
daḍḍhageha,4
daḍḍhakāla,2
daḍḍhatāla,2
daḍḍhavana,2
daḷhabhāva,1
daḷhadhanu,2
daḷhaggāha,2
daḷhaggāhī,2
daḷhakhila,2
daḷhakodha,2
daḷhamanta,3
daḷhamitta,3
daḷhamūḷha,2
daḷharajju,2
daḷhasutta,2
daḷhuddāpa,1
daḷhīkamma,9
daṇḍabhaya,5
daṇḍabheda,2
daṇḍabunda,3
daṇḍacitta,2
daṇḍadhara,2
daṇḍadhāra,2
daṇḍadvaya,2
daṇḍakagga,2
daṇḍakamma,5
daṇḍantara,2
daṇḍapatta,2
daṇḍasaññā,2
daṇḍasikkā,4
daṇḍasippa,2
daṇḍasutta,2
daṇḍavagga,2
daṇḍavitta,2
daṇḍayituṃ,2
daṇḍaṅkusa,2
daṇḍetabba,2
daṇḍitabba,2
daṇḍoppala,1
daṇḍādhāra,2
daṇḍāpenta,2
daṇḍāpesuṃ,2
daṭṭhakāla,2
daṭṭhavisa,2
daṭṭhukāma,3
dehabandha,2
dehappabhā,2
dematavala,1
desacārikā,3
desaddhāna,2
desadhamma,2
desakadosa,2
desanattha,3
desanupāya,2
desanābala,2
desanādesa,2
desanādosa,2
desanāgāmī,2
desanāhetu,2
desanāhāra,4
desanākāla,2
desanākāra,2
desanākūṭa,3
desanālīlā,2
desanāmala,2
desanāmaya,2
desanānaya,2
desanānuga,2
desanāpūjā,2
desanāsota,3
desanāsīsa,2
desanāvega,2
desanāñāṇa,2
desapūjaka,2
desavisesa,2
desavohāra,2
desayamāna,2
desessanti,2
desessatha,2
desetukāma,2
desitakāla,2
desitanaya,2
desitavāra,2
desitākāra,2
desiyamāna,2
desopadesa,2
desāpadesa,2
desīyamāna,2
deva sutta,1
devaccharā,4
devacārikā,4
devadhamma,6
devadhammo,1
devadāniya,3
devadāruka,2
devagabbha,2
devagabbhā,3
devagandha,5
devakumāra,4
devakusuma,4
devamātika,3
devanagara,5
devanaṭṭha,2
devanikāya,4
devanāṭaka,2
devanāṭakā,1
devaparisā,4
devappatta,3
devapucchā,2
devapurisa,2
devarajjaṃ,1
devarukkha,4
devasadisa,2
devasamūha,2
devasaṃgha,3
devasaṅgha,2
devasetthi,1
devaseṭṭha,2
devasugati,2
devasāsana,2
devatthera,2
devatābali,3
devatākoṭi,2
devatākula,2
devatālaya,1
