308995,abajjhanto,.ti.,.m.$.sg.$.nom.,abajjhanta,,,abajjhanta+[o],,1,50,10,regular,en
308997,abajjhanto,.ti.,.nt.$.sg.$.nom.,abajjhanta,,,abajjhanta+[o],,1,50,10,regular,en
309162,abandhante,.ti.,.m.$.sg.$.loc.,abandhanta,,,abandhanta+[e],,1,50,10,regular,en
309163,abandhā,.ti.,.m.$.pl.$.nom.,abandhanta,,,abandhanta+[ā],,1,50,7,regular,en
309167,abandhante,.ti.,.nt.$.sg.$.loc.,abandhanta,,,abandhanta+[e],,1,50,10,regular,en
309169,abandhantā,.ti.,.m.$.sg.$.abl.,abandhanta,,,abandhanta+[ā],,1,50,10,regular,en
309170,abandhantā,.ti.,.m.$.pl.$.nom.,abandhanta,,,abandhanta+[ā],,1,50,10,regular,en
309172,abandhante,.ti.,.m.$.pl.$.acc.,abandhanta,,,abandhanta+[e],,1,50,10,regular,en
309173,abandhantā,.ti.,.nt.$.sg.$.abl.,abandhanta,,,abandhanta+[ā],,1,50,10,regular,en
309174,abandhante,.ti.,.nt.$.sg.$.loc.,abandhanta,,,abandhanta+[i],,1,50,10,regular,en
309175,abandhantā,.ti.,.nt.$.pl.$.nom.,abandhanta,,,abandhanta+[a],,1,50,10,regular,en
309177,abandhante,.ti.,.nt.$.pl.$.acc.,abandhanta,,,abandhanta+[e],,1,50,10,regular,en
309178,abandhantā,.ti.,.f.$.sg.$.nom.,abandhanta,,,abandhanta+[a],,1,50,10,regular,en
309181,abandhantā,.ti.,.f.$.pl.$.nom.,abandhanta,,,abandhanta+[ā],,1,50,10,regular,en
309183,abandhantā,.ti.,.f.$.pl.$.acc.,abandhanta,,,abandhanta+[ā],,1,50,10,regular,en
309184,ābandhanto,.ti.,.m.$.sg.$.nom.,ābandhanta,,,ābandhanta+[o],,1,50,10,regular,en
309185,ābandhaṃ,.ti.,.m.$.sg.$.nom.,ābandhanta,,,ābandhanta+[ṃ],,1,50,8,regular,en
309187,ābandhati,.ti.,.m.$.sg.$.loc.,ābandhanta,,,ābandhanta+[si],,1,50,9,regular,en
309188,ābandhe,.ti.,.m.$.pl.$.acc.,ābandhanta,,,ābandhanta+[e],,1,50,7,regular,en
309189,ābandhanto,.ti.,.nt.$.sg.$.nom.,ābandhanta,,,ābandhanta+[o],,1,50,10,regular,en
309191,ābandhati,.ti.,.nt.$.sg.$.loc.,ābandhanta,,,ābandhanta+[si],,1,50,9,regular,en
309192,ābandhatī,.ti.,.f.$.sg.$.nom.,ābandhanta,,,ābandhanta+[ī],,1,50,9,regular,en
