#,chinese,1
jjhomm,ZHONG m,197
jjhamp,ZHANG p,198
jjhimp,ZHING p,199
jjhump,ZHUNG p,200
jjhemp,ZHENG p,201
jjhomp,ZHONG p,202
jjhañc,ZHAN c,203
jjhiñc,ZHIN c,204
jjhuñc,ZHUN c,205
jjheñc,ZHEN c,206
jjhoñc,ZHON c,207
jjhañj,ZHAN j,208
jjhiñj,ZHIN j,209
jjhuñj,ZHUN j,210
jjheñj,ZHEN j,211
jjhoñj,ZHON j,212
jjhaññ,ZHAN ñ,213
jjhiññ,ZHIN ñ,214
jjhuññ,ZHUN ñ,215
jjheññ,ZHEN ñ,216
jjhoññ,ZHON ñ,217
jjhaṇḍ,ZHAN ḍ,218
jjhiṇḍ,ZHIN ḍ,219
jjhuṇḍ,ZHUN ḍ,220
jjheṇḍ,ZHEN ḍ,221
jjhoṇḍ,ZHON ḍ,222
jjhaṇṇ,ZHAN ṇ,223
jjhiṇṇ,ZHIN ṇ,224
jjhuṇṇ,ZHUN ṇ,225
jjheṇṇ,ZHEN ṇ,226
jjhoṇṇ,ZHON ṇ,227
jjhaṇṭ,ZHAN ṭ,228
jjhiṇṭ,ZHIN ṭ,229
jjhuṇṭ,ZHUN ṭ,230
jjheṇṭ,ZHEN ṭ,231
jjhoṇṭ,ZHON ṭ,232
jjhand,ZHAN d,233
jjhind,ZHIN d,234
jjhund,ZHUN d,235
jjhend,ZHEN d,236
jjhond,ZHON d,237
jjhann,ZHAN n,238
jjhinn,ZHIN n,239
jjhunn,ZHUN n,240
jjhenn,ZHEN n,241
jjhonn,ZHON n,242
jjhant,ZHAN t,243
jjhint,ZHIN t,244
jjhunt,ZHUN t,245
jjhent,ZHEN t,246
jjhont,ZHON t,247
tthamb,TANG b,248
tthimb,TING b,249
tthumb,TUNG b,250
tthemb,TENG b,251
tthomb,TONG b,252
tthamm,TANG m,253
tthimm,TING m,254
tthumm,TUNG m,255
tthemm,TENG m,256
tthomm,TONG m,257
tthamp,TANG p,258
tthimp,TING p,259
tthump,TUNG p,260
tthemp,TENG p,261
tthomp,TONG p,262
tthañc,TAN c,263
tthiñc,TIN c,264
tthuñc,TUN c,265
ttheñc,TEN c,266
tthoñc,TON c,267
tthañj,TAN j,268
tthiñj,TIN j,269
tthuñj,TUN j,270
ttheñj,TEN j,271
tthoñj,TON j,272
tthaññ,TAN ñ,273
tthiññ,TIN ñ,274
tthuññ,TUN ñ,275
ttheññ,TEN ñ,276
tthoññ,TON ñ,277
tthaṇḍ,TAN ḍ,278
tthiṇḍ,TIN ḍ,279
tthuṇḍ,TUN ḍ,280
ttheṇḍ,TEN ḍ,281
tthoṇḍ,TON ḍ,282
tthaṇṇ,TAN ṇ,283
tthiṇṇ,TIN ṇ,284
tthuṇṇ,TUN ṇ,285
ttheṇṇ,TEN ṇ,286
tthoṇṇ,TON ṇ,287
tthaṇṭ,TAN ṭ,288
tthiṇṭ,TIN ṭ,289
tthuṇṭ,TUN ṭ,290
ttheṇṭ,TEN ṭ,291
tthoṇṭ,TON ṭ,292
tthand,TAN d,293
tthind,TIN d,294
tthund,TUN d,295
tthend,TEN d,296
tthond,TON d,297
tthann,TAN n,298
tthinn,TIN n,299
tthunn,TUN n,300
tthenn,TEN n,301
tthonn,TON n,302
tthant,TAN t,303
tthint,TIN t,304
tthunt,TUN t,305
