#,sinhala,1
mphyiṃ,ම‍්ඵ්‍යිං,108
mphyuṃ,ම‍්ඵ්‍යුං,109
mbhriṃ,ම‍්භ්‍රිං,110
mbhruṃ,ම‍්භ්‍රුං,111
mbhviṃ,ම‍්භ්‍විං,112
mbhvuṃ,ම‍්භ්‍වුං,113
mbhyiṃ,ම‍්භ්‍යිං,114
mbhyuṃ,ම‍්භ්‍යුං,115
tthriṃ,ත්‍ථ්‍රිං,116
tthruṃ,ත්‍ථ්‍රුං,117
tthviṃ,ත්‍ථ්‍විං,118
tthvuṃ,ත්‍ථ්‍වුං,119
tthyiṃ,ත්‍ථ්‍යිං,120
tthyuṃ,ත්‍ථ්‍යුං,121
ṭṭhriṃ,ට‍්ඨ්‍රිං,122
ṭṭhruṃ,ට‍්ඨ්‍රුං,123
ṭṭhviṃ,ට‍්ඨ්‍විං,124
ṭṭhvuṃ,ට‍්ඨ්‍වුං,125
ṭṭhyiṃ,ට‍්ඨ්‍යිං,126
ṭṭhyuṃ,ට‍්ඨ්‍යුං,127
bbhraṃ,බ‍්භ්‍රං,128
bbhvaṃ,බ‍්භ්‍වං,129
bbhyaṃ,බ‍්භ්‍යං,130
cchraṃ,ච‍්ඡ්‍රං,131
cchvaṃ,ච‍්ඡ්‍වං,132
cchyaṃ,ච‍්ඡ්‍යං,133
ddhraṃ,ද‍්ධ්‍රං,134
ddhvaṃ,ද‍්ධ්‍වං,135
ddhyaṃ,ද‍්ධ්‍යං,136
ḍḍhraṃ,ඩ‍්ඪ්‍රං,137
ḍḍhvaṃ,ඩ‍්ඪ්‍වං,138
ḍḍhyaṃ,ඩ‍්ඪ්‍යං,139
gghraṃ,ග‍්ඝ්‍රං,140
gghvaṃ,ග‍්ඝ්‍වං,141
gghyaṃ,ග‍්ඝ්‍යං,142
ṅkhraṃ,ඞ‍්ඛ්‍රං,143
ṅkhvaṃ,ඞ‍්ඛ්‍වං,144
ṅkhyaṃ,ඞ‍්ඛ්‍යං,145
ṅghraṃ,ඞ‍්ඝ්‍රං,146
ṅghvaṃ,ඞ‍්ඝ්‍වං,147
ṅghyaṃ,ඞ‍්ඝ්‍යං,148
jjhraṃ,ජ‍්ඣ්‍රං,149
jjhvaṃ,ජ‍්ඣ්‍වං,150
jjhyaṃ,ජ‍්ඣ්‍යං,151
kkhraṃ,ක‍්ඛ්‍රං,152
kkhvaṃ,ක‍්ඛ්‍වං,153
kkhyaṃ,ක‍්ඛ්‍යං,154
ñchraṃ,ඤ‍්ඡ්‍රං,155
ñchvaṃ,ඤ‍්ඡ්‍වං,156
ñchyaṃ,ඤ‍්ඡ්‍යං,157
ñjhraṃ,ඤ‍්ඣ්‍රං,158
ñjhvaṃ,ඤ‍්ඣ්‍වං,159
ñjhyaṃ,ඤ‍්ඣ්‍යං,160
ṇṭhraṃ,ණ‍්ඨ්‍රං,161
ṇṭhvaṃ,ණ‍්ඨ්‍වං,162
ṇṭhyaṃ,ණ‍්ඨ්‍යං,163
ṇḍhraṃ,ණ‍්ඪ්‍රං,164
ṇḍhvaṃ,ණ‍්ඪ්‍වං,165
ṇḍhyaṃ,ණ‍්ඪ්‍යං,166
nthraṃ,න්‍ථ්‍රං,167
nthvaṃ,න්‍ථ්‍වං,168
nthyaṃ,න්‍ථ්‍යං,169
ndhraṃ,න්‍ධ්‍රං,170
ndhvaṃ,න්‍ධ්‍වං,171
