7919239,184,1,361499,0
7919240,184,1,347558,0
7919241,184,1,361500,0
7919242,184,1,0,0
7919243,184,1,1,0
7919244,184,1,2,0
7919245,184,1,3,0
7919246,184,1,4,0
7919247,184,2,91399,0
7919248,184,3,799350,0
7919249,184,4,347562,0
7919250,184,5,361504,0
7919251,184,6,421980,0
7919252,184,7,6,0
7919253,184,7,361505,0
7919254,184,7,421981,0
7919255,184,7,330205,0
7919256,184,7,214100,0
7919257,184,7,14746,0
7919258,184,7,799351,1
7919259,184,7,547253,0
7919260,184,7,799352,0
7919261,184,7,2773,1
7919262,184,7,799353,1
7919263,184,7,13137,0
7919264,184,7,633418,0
7919265,184,7,18016,0
7919266,184,7,375595,0
7919267,184,7,799354,1
7919268,184,7,1355,0
7919269,184,7,799355,0
7919270,184,7,455614,0
7919271,184,7,95566,0
7919272,184,7,104968,0
7919273,184,7,183583,0
7919274,184,7,2135,0
7919275,184,7,510,0
7919276,184,7,183583,0
7919277,184,7,799356,0
7919278,184,7,799357,0
7919279,184,7,294400,1
7919280,184,7,799358,0
7919281,184,7,799359,1
7919282,184,7,302672,0
7919283,184,7,10691,0
7919284,184,7,10691,0
7919285,184,7,275491,0
7919286,184,7,799360,0
7919287,184,7,4958,1
7919288,184,7,799361,1
7919289,184,7,190452,0
7919290,184,7,278317,0
7919291,184,7,92,0
7919292,184,7,799357,0
7919293,184,7,6570,0
7919294,184,7,799362,1
7919295,184,7,501,0
7919296,184,7,5227,1
7919297,184,7,799363,1
7919298,184,7,7028,0
7919299,184,7,55164,0
7919300,184,7,799364,0
7919301,184,8,31,1
7919302,184,8,330211,0
7919303,184,8,286,1
7919304,184,8,111958,1
7919305,184,8,799365,1
7919306,184,8,31,0
7919307,184,8,1034,0
7919308,184,8,37754,0
7919309,184,8,389,0
7919310,184,8,3116,0
7919311,184,8,389,0
7919312,184,8,111958,1
7919313,184,8,501,0
7919314,184,8,304043,0
7919315,184,9,174383,1
7919316,184,9,501,0
7919317,184,9,13093,0
7919318,184,9,5736,0
7919319,184,9,286,0
7919320,184,9,174383,0
7919321,184,9,561513,0
7919322,184,9,707,0
7919323,184,9,523,0
7919324,184,9,2576,0
7919325,184,9,581857,0
7919326,184,9,4640,0
7919327,184,9,385872,0
7919328,184,9,180337,0
7919329,184,9,150634,0
7919330,184,9,286,0
7919331,184,9,325255,0
7919332,184,9,581859,0
7919333,184,9,286,0
7919334,184,9,174383,0
7919335,184,9,100185,1
7919336,184,9,213681,1
7919337,184,9,5883,1
7919338,184,9,111958,0
7919339,184,9,3707,0
